team,n,total_salary,sgpar,PA,AB,H,HR,R,RBI,SB,AVG,IP,W,SV,SO,ER,WH,ERA,WHIP,hr_pts,r_pts,rbi_pts,sb_pts,avg_pts,w_pts,sv_pts,so_pts,era_pts,whip_pts,hit_pts,pit_pts,total_pts,rank,sim_num
HOOSIERS,23,230,10.27019617326146,7814,6915,1746,253,997,949,214,0.25249457700650757,1175,70,52,1048,513.8887511111111,1495.3983700000001,3.936169157446809,1.2726794638297874,7,10,8,10,4,5,9,4,6,3,39,27,66,3,7
MELONHEADS,23,251,10.158103677753289,7415,6611,1683,243,924,913,174,0.2545757071547421,1192,73,46,1176,501.4372266666667,1441.12638,3.7860193288590605,1.2089986409395972,5,6,6,8,5,6,7,6,8,9,30,36,66,3,7
NATIONAL PASTIME,23,265,10.324956547055947,7384,6629,1710,233,903,874,136,0.25795745964700556,1263,82,52,1272,526.3037733333333,1546.00638,3.750383182897862,1.2240747268408552,4,2,2,4,9,9,9,9,9,8,21,44,65,4,7
BLUE SOCKS,18,265,9.632732091630515,7442,6704,1717,226,919,878,176,0.25611575178997614,612,44,61,673,246.4383466666667,711.00937,3.624093333333334,1.1617800163398693,3,4,3,9,6,2,10,1,10,10,25,33,58,5,7
BIG RED MACHINE,23,203,9.683342985227537,7440,6580,1648,267,935,925,122,0.25045592705167175,1264,76,27,1199,558.3774844444445,1595.96736,3.9757890506329114,1.262632405063291,9,7,7,3,2,7,4,7,3,5,28,26,54,6,7
FREE BIRDS,23,238,8.996582098429483,7264,6440,1623,233,872,884,120,0.2520186335403727,1304,79,27,1271,576.0182777777779,1648.6516000000001,3.975586273006136,1.2643033742331289,4,1,4,2,3,8,4,8,4,4,14,28,42,7,7
ERIE LAKERS,23,215,8.226869783708024,7258,6456,1674,251,920,912,118,0.25929368029739774,1137,65,11,1030,535.4975555555556,1487.8576099999998,4.238766930518909,1.308581890941073,6,5,5,1,10,4,3,3,1,1,27,12,39,8,7
FREE AT LAST,22,222,8.108360534457582,7186,6300,1567,224,904,843,160,0.24873015873015872,1059,61,47,974,481.1108633333334,1364.92479,4.08876087818697,1.2888808215297451,2,3,1,6,1,3,8,2,2,2,13,17,30,9,7
WESTSIDE MARAUDERS,23,268,11.127215631927202,7470,6643,1702,266,961,939,174,0.25620954388077677,1347,84,32,1336,590.3586855555556,1666.3127160000001,3.94449010393467,1.2370547260579066,10,9,8,9,7,10,6,9,4,7,43,36,79,1,8
LOUISVILLE SLUGGERS,23,219,10.633804120148248,7350,6630,1722,248,935,904,157,0.25972850678733034,1201,76,66,1159,499.1303522222223,1486.95259,3.740360674437969,1.2380954121565364,6,5,7,7,9,6,10,5,10,6,34,37,71,2,8
NATIONAL PASTIME,23,264,10.483677758193044,7710,6904,1766,263,951,940,136,0.2557937427578216,1206,77,52,1192,518.6246044444445,1488.06688,3.8703328689883914,1.2338863018242123,9,7,9,4,6,7,8,7,6,8,35,36,71,2,8
HOOSIERS,23,235,10.311195690792522,8066,7161,1808,257,1011,978,228,0.25247870409160733,1056,62,49,998,451.6021366666667,1320.9455400000002,3.8488818465909094,1.250895397727273,7,10,10,10,3,4,7,3,7,5,40,26,66,3,8
MELONHEADS,23,246,9.904673936201602,7216,6421,1626,243,902,893,160,0.25323158386544153,1251,78,27,1248,528.0844744444445,1503.35042,3.799168880895284,1.201718960831335,4,2,4,8,4,8,5,8,8,10,22,39,61,4,8
BLUE SOCKS,20,265,9.976146814472187,7031,6352,1636,215,878,844,154,0.2575566750629723,1029,70,61,1065,433.24046333333337,1257.80992,3.7892751895043735,1.2223614382896015,1,1,2,5,8,5,9,4,9,9,17,36,53,5,8
BIG RED MACHINE,23,208,9.836127890021658,7608,6765,1697,262,941,939,123,0.250849963045085,1258,76,27,1183,547.0320022222222,1591.7647000000002,3.913583481717011,1.2653137519872815,8,6,8,2,2,6,5,6,5,4,26,26,52,6,8
FREE BIRDS,23,239,9.293643362089323,7522,6673,1700,233,904,891,128,0.2547579799190769,1387,83,0,1339,623.7713166666667,1760.9547100000002,4.047542790194665,1.2696140663302091,2,3,3,3,5,9,3,10,3,3,16,28,44,7,8
FREE AT LAST,22,228,8.128142810324755,7655,6702,1660,245,959,902,156,0.24768725753506415,1001,57,21,942,457.9962655555556,1286.06278,4.117848541458542,1.284778001998002,5,8,6,6,1,3,4,2,2,2,26,13,39,8,8
ERIE LAKERS,23,197,8.110297723253918,7267,6464,1684,240,907,897,114,0.26051980198019803,930,54,66,878,435.09590888888886,1215.65809,4.210605569892473,1.3071592365591396,3,4,5,1,10,2,10,1,1,1,23,15,38,9,8
LOUISVILLE SLUGGERS,23,226,10.542206639860977,7550,6810,1813,237,971,906,174,0.26622613803230544,871,58,120,921,358.4944566666667,1050.7021,3.70430552238806,1.2063169919632606,4,9,5,9,10,2,10,1,10,10,37,33,70,1,9
BLUE SOCKS,22,265,10.196699078353525,8058,7285,1864,246,983,966,157,0.2558682223747426,1101,70,29,1066,484.2102577777778,1359.05281,3.9581219981834703,1.2343803905540418,7,10,10,6,7,6,5,4,3,7,40,25,65,2,9
WESTSIDE MARAUDERS,20,270,10.820618149116884,6728,5990,1544,241,878,850,165,0.257762938230384,1229,78,32,1250,526.1077422222222,1492.885976,3.8527011228641173,1.214716009764036,5,2,2,8,8,9,6,8,8,9,25,40,65,2,9
HOOSIERS,23,218,10.131255186537507,7650,6781,1706,243,962,917,210,0.25158531190089956,1206,74,39,1109,523.7220711111111,1535.9138300000002,3.9083736650082916,1.2735603897180765,6,8,7,10,3,8,7,6,5,3,34,29,63,3,9
NATIONAL PASTIME,23,257,10.24446326701646,7443,6668,1679,258,901,914,145,0.2517996400719856,1044,69,111,1089,438.8659211111111,1273.5329100000001,3.7833269061302683,1.2198591091954025,9,3,6,4,4,5,9,5,9,8,26,36,62,4,9
BIG RED MACHINE,23,208,9.810319929353689,7587,6710,1674,271,951,944,118,0.24947839046199702,1225,72,46,1151,533.1455455555556,1537.20292,3.916987681632653,1.2548595265306122,10,7,9,2,2,7,8,7,4,4,30,30,60,5,9
MELONHEADS,23,229,10.01144626903245,7356,6560,1663,243,915,904,160,0.2535060975609756,1388,85,0,1329,594.9518077777777,1725.8810700000001,3.857756678674351,1.243430165706052,6,4,4,7,6,10,2,9,7,5,27,33,60,5,9
FREE BIRDS,23,261,9.264574464001841,7208,6373,1608,222,871,850,136,0.25231445159265653,1389,85,0,1408,601.0620433333333,1716.0784600000002,3.894570475161987,1.2354776529877611,2,1,2,3,5,10,2,10,6,6,13,34,47,6,9
ERIE LAKERS,23,210,8.298575461941018,7307,6504,1697,257,925,931,113,0.2609163591635916,1144,65,8,1006,539.3812622222222,1521.78668,4.243384055944055,1.3302331118881119,8,6,8,1,9,4,3,2,1,1,32,11,43,7,9
FREE AT LAST,22,227,8.044816246982442,7368,6470,1609,233,921,871,150,0.24868624420401855,1069,61,16,1011,484.9951022222223,1364.8415899999998,4.08321414405987,1.2767461085126284,3,5,3,5,1,3,4,3,2,2,17,14,31,8,9
LOUISVILLE SLUGGERS,23,218,10.747633298394305,7609,6860,1790,255,982,942,168,0.260932944606414,1191,76,36,1174,517.0851388888889,1493.9561999999999,3.9074443744752307,1.2543712846347606,8,9,9,8,9,7,5,6,5,5,43,28,71,1,10
WESTSIDE MARAUDERS,21,270,10.895354708915484,7232,6455,1666,247,926,900,165,0.25809450038729664,1194,76,32,1245,508.4718355555555,1449.3224160000002,3.832702278056951,1.2138378693467338,7,4,3,7,8,7,4,8,9,10,29,38,67,2,10
NATIONAL PASTIME,23,265,10.448941856638848,7618,6829,1751,245,932,904,147,0.2564065016839947,1290,80,52,1241,556.9054366666667,1567.3748699999999,3.8853867674418607,1.2150192790697674,5,7,4,4,6,9,7,7,8,9,26,40,66,3,10
HOOSIERS,23,235,10.437591860711732,7806,6917,1725,271,989,975,211,0.24938557177967327,1109,68,49,1051,486.0433688888889,1414.7735699999998,3.9444457348963033,1.2757200811541929,10,10,10,10,3,5,6,4,4,3,43,22,65,4,10
MELONHEADS,23,237,10.029755130573617,7503,6686,1692,246,932,916,161,0.2530661082859707,1331,82,0,1313,575.9343666666667,1632.9472600000001,3.894372126220887,1.226857445529677,6,7,7,6,4,10,1,10,7,7,30,35,65,4,10
BIG RED MACHINE,23,205,9.7074508257041,7448,6591,1639,268,933,922,116,0.24867243210438478,1225,74,59,1136,530.6105322222222,1544.0395800000001,3.898363093877551,1.260440473469388,9,8,8,2,2,6,9,5,6,4,29,30,59,5,10
BLUE SOCKS,20,265,9.981583096553203,7535,6789,1739,235,930,906,173,0.2561496538518191,955,65,29,961,400.62343111111113,1160.9301,3.77550877486911,1.215633612565445,4,6,5,9,5,4,3,2,10,8,29,27,56,6,10
FREE BIRDS,23,254,9.118215508085516,7179,6373,1637,211,870,852,154,0.2568648987917778,1288,79,19,1293,567.61323,1611.88678,3.9662415139751555,1.2514648913043478,2,2,1,5,7,8,2,9,3,6,17,28,45,7,10
ERIE LAKERS,23,195,8.143153179657103,7387,6558,1717,245,927,911,106,0.2618176273254041,927,51,68,849,418.90555777777774,1208.8398499999998,4.067044250269687,1.3040343581445522,5,5,6,1,10,2,10,1,2,1,27,16,43,8,10
FREE AT LAST,22,225,8.17682410815183,7438,6551,1623,234,911,872,134,0.24774843535338117,1054,60,57,977,478.1220522222223,1363.86992,4.082636119544593,1.2939942314990514,3,3,2,3,1,3,8,3,1,2,12,17,29,9,10
WESTSIDE MARAUDERS,22,270,10.937608095775321,7057,6354,1658,236,890,877,148,0.26093799181617877,1207,78,70,1271,503.03405888888886,1455.3821460000001,3.7508753355426676,1.2057847108533555,3,3,2,5,10,9,9,10,10,10,23,48,71,1,11
MELONHEADS,23,246,9.953083081608392,7384,6544,1641,250,930,907,175,0.2507640586797066,1187,72,41,1211,502.47809222222224,1438.7484700000002,3.809859165964617,1.21208801179444,6,8,5,9,4,6,6,7,8,9,32,36,68,2,11
LOUISVILLE SLUGGERS,23,213,10.54391786971994,7251,6519,1701,242,924,887,159,0.26092959042797975,1280,78,36,1245,537.4651911111112,1588.3542899999998,3.7790521250000007,1.2409017890624998,4,5,4,7,9,9,5,8,9,7,29,38,67,3,11
BLUE SOCKS,23,264,10.276462299029692,7893,7116,1813,245,964,945,174,0.2547779651489601,1254,80,29,1190,553.5767044444444,1578.4149,3.9730385486443383,1.258704066985646,5,9,9,8,6,10,4,6,4,5,37,29,66,4,11
NATIONAL PASTIME,23,261,10.43437293837562,7629,6868,1774,251,930,930,145,0.2582993593476995,1126,71,82,1136,491.85181000000006,1382.5517,3.931319973357016,1.2278434280639432,7,8,7,4,7,5,10,4,5,8,33,32,65,5,11
HOOSIERS,23,231,10.214109381868326,7893,6988,1751,257,1001,950,225,0.2505724098454493,1234,76,14,1121,538.1515366666667,1576.9582799999998,3.9249301701782824,1.2779240518638573,8,10,10,10,3,8,2,3,6,2,41,21,62,6,11
BIG RED MACHINE,23,205,9.741256312314386,7434,6588,1633,264,929,916,115,0.2478749241044323,1224,73,59,1140,529.3498966666666,1533.4931800000002,3.8922786519607837,1.2528539052287584,10,7,6,1,1,7,8,5,7,6,25,33,58,7,11
ERIE LAKERS,23,208,8.311590812610259,7307,6493,1690,258,928,932,116,0.26028030186354534,933,54,53,888,428.27665,1233.11274,4.131286012861736,1.3216642443729905,9,6,8,2,8,3,7,1,2,1,33,14,47,8,11
FREE BIRDS,23,247,9.146809152368624,7389,6531,1660,228,889,878,119,0.2541724085132445,1279,80,27,1267,567.2162255555556,1610.22738,3.9913573338545745,1.2589737138389367,2,2,3,3,5,10,3,9,3,4,15,29,44,9,11
FREE AT LAST,22,231,7.993256600122841,7263,6374,1594,224,915,855,157,0.2500784436774396,1128,66,2,1038,519.5450622222222,1428.2403199999999,4.145306347517731,1.2661704964539007,1,4,1,6,2,4,1,2,1,3,14,11,25,10,11
NATIONAL PASTIME,23,264,10.540346196050951,7664,6903,1767,258,926,938,140,0.2559756627553238,1130,73,84,1145,485.72033111111114,1385.0947800000001,3.8685690088495583,1.225747592920354,9,6,9,6,7,6,9,6,6,7,37,34,71,1,12
HOOSIERS,23,239,10.306328641596973,7669,6795,1715,246,976,927,235,0.2523914643119941,1102,68,44,1106,451.6989422222223,1377.2390099999998,3.6890113248638845,1.249763166969147,7,9,7,10,4,4,7,5,9,6,37,31,68,2,12
LOUISVILLE SLUGGERS,23,208,10.902704428266379,7822,7054,1850,250,997,944,187,0.26226254607314997,1095,66,88,1007,500.4054566666666,1416.5519299999999,4.1129215616438355,1.2936547305936072,8,10,10,9,10,3,10,2,2,2,47,19,66,3,12
WESTSIDE MARAUDERS,21,270,10.894844582592697,6686,5956,1544,237,858,843,131,0.2592343854936199,1290,81,59,1319,548.1305866666667,1556.988816,3.8241668837209297,1.2069680744186047,3,2,1,5,8,10,8,10,8,9,19,45,64,4,12
BIG RED MACHINE,23,207,9.799976747478729,7531,6667,1675,264,947,932,128,0.25123743812809357,1289,76,27,1204,571.6080788888889,1617.4402,3.99105718386346,1.2548023273855702,10,8,8,3,3,7,5,7,4,5,32,28,60,5,12
MELONHEADS,23,234,9.952970866810434,7243,6405,1605,239,905,883,176,0.2505854800936768,1264,79,27,1258,537.7286788888889,1548.75418,3.8287643275316454,1.2252802056962024,4,3,3,8,2,9,5,8,7,8,20,37,57,6,12
FREE BIRDS,23,249,9.143260949796593,7393,6543,1657,235,908,885,130,0.25324774568240865,1263,77,19,1280,558.483928888889,1589.00203,3.979695455265242,1.2581172050673002,2,4,4,4,5,8,4,9,5,4,19,30,49,7,12
BLUE SOCKS,17,265,9.368219653813854,6926,6243,1595,222,858,846,156,0.2554861444818196,748,51,29,781,295.6308622222223,870.50353,3.557055828877006,1.1637747727272727,1,2,2,7,6,1,6,1,10,10,18,28,46,8,12
ERIE LAKERS,23,191,8.172374663395127,7235,6445,1677,244,911,903,117,0.26020170674941817,1115,64,14,1029,508.9105055555556,1454.5319599999998,4.107797802690583,1.3045129686098653,6,5,6,2,9,2,3,3,3,1,28,12,40,9,12
FREE AT LAST,22,225,8.266782973191866,7578,6670,1661,240,933,893,128,0.2490254872563718,1201,71,2,1041,555.5052577777777,1551.89641,4.162820416319733,1.2921701998334723,5,7,5,3,1,5,2,4,1,3,21,15,36,10,12
LOUISVILLE SLUGGERS,23,219,10.571722058436064,7672,6920,1794,261,991,952,180,0.2592485549132948,986,62,66,1045,414.12206222222227,1215.8893099999998,3.7800188235294123,1.2331534584178496,9,9,9,9,9,3,9,4,9,6,45,31,76,1,13
WESTSIDE MARAUDERS,23,268,11.052083479291653,7383,6612,1708,244,931,908,164,0.25831820931639443,1283,81,59,1310,543.1636422222222,1564.5870960000002,3.8101892283710046,1.2194755229929855,6,5,5,7,8,8,8,9,8,8,31,41,72,2,13
HOOSIERS,23,236,10.51607125447921,7949,7069,1775,272,1007,995,213,0.2510963361154336,1132,69,39,1056,494.28535444444435,1437.1247900000003,3.9298305565371017,1.2695448674911662,10,10,10,10,4,5,6,5,4,4,44,24,68,3,13
BLUE SOCKS,21,265,10.083061632147265,7893,7116,1813,245,964,945,174,0.2547779651489601,905,61,48,918,377.16371000000004,1113.37922,3.750799325966851,1.230253281767956,7,8,8,8,5,2,7,1,10,7,36,27,63,4,13
NATIONAL PASTIME,23,266,10.370893557454032,7589,6776,1747,241,935,894,137,0.25782172373081463,1206,76,82,1162,514.9291811111111,1468.67895,3.8427550829187394,1.2178100746268656,5,6,3,3,7,6,10,6,7,9,24,38,62,5,13
MELONHEADS,23,236,9.937089553030075,7279,6449,1617,250,919,897,160,0.2507365483020623,1375,83,0,1326,595.555341111111,1670.77113,3.8981804145454544,1.2151062763636364,8,3,4,6,3,9,3,10,5,10,24,37,61,6,13
BIG RED MACHINE,23,204,9.628996420031998,7385,6553,1629,261,920,914,115,0.2485884327788799,1260,77,27,1226,543.81672,1576.0033300000002,3.884405142857143,1.250796293650794,9,4,6,2,1,7,5,7,6,5,22,30,52,7,13
FREE BIRDS,23,242,9.135311488076143,7417,6577,1685,219,886,876,138,0.2561958339668542,1375,85,0,1303,610.5786833333334,1755.70367,3.9965150181818183,1.2768753963636363,4,2,2,4,6,10,3,8,3,2,18,26,44,8,13
ERIE LAKERS,23,212,8.390595555715944,7468,6626,1725,261,943,941,110,0.26033806217929367,1065,60,21,974,505.80585444444444,1404.3716,4.274415671361503,1.318658779342723,9,7,7,1,10,1,4,2,1,1,34,9,43,9,13
FREE AT LAST,22,235,7.867399366692003,6899,6055,1511,214,862,810,153,0.2495458298926507,1079,63,59,1020,485.5156611111111,1371.36925,4.049713577386469,1.2709631603336422,3,1,1,5,2,4,8,3,2,3,12,20,32,10,13
WESTSIDE MARAUDERS,23,264,11.148122541458873,7645,6840,1764,255,966,942,158,0.2578947368421053,1344,86,32,1343,575.8618188888888,1674.7302660000003,3.8562175372023804,1.2460790669642858,8,8,8,7,8,10,6,10,7,6,39,39,78,1,14
LOUISVILLE SLUGGERS,23,215,10.774358182731964,7527,6743,1776,245,985,919,184,0.26338425033367935,1000,61,105,1014,427.8946344444444,1248.21667,3.8510517099999997,1.24821667,6,9,5,9,10,3,10,3,8,5,39,29,68,2,14
NATIONAL PASTIME,23,268,10.48285852192052,7678,6903,1778,254,939,932,145,0.25756917282341013,1171,76,52,1214,505.3480244444445,1430.11957,3.883972860802733,1.2212805892399659,7,6,7,5,7,8,8,7,5,8,32,36,68,2,14
MELONHEADS,23,245,10.138214942274836,7363,6580,1668,236,908,899,174,0.25349544072948327,1210,73,46,1216,513.6475411111111,1462.00311,3.820518900826446,1.2082670330578513,5,4,4,8,5,7,7,8,9,9,26,40,66,3,14
HOOSIERS,23,225,10.267280558300873,7816,6926,1736,261,998,955,217,0.2506497256713832,1256,76,2,1193,550.7902344444444,1589.4993599999998,3.946745310509554,1.265524968152866,9,10,10,10,3,8,2,6,4,3,42,23,65,4,14
BIG RED MACHINE,23,215,9.841982845052694,7678,6811,1702,270,951,954,124,0.24988988401115841,1176,71,54,1094,505.1678666666667,1476.97396,3.866080612244899,1.2559302380952382,10,7,9,2,2,6,9,5,6,4,30,30,60,5,14
FREE BIRDS,23,248,9.05931574260032,7215,6370,1605,228,879,862,128,0.2519623233908948,1278,79,32,1290,565.8022011111111,1589.3056500000002,3.984522543035994,1.2435881455399063,3,2,3,3,4,9,6,9,3,7,15,34,49,6,14
BLUE SOCKS,17,265,9.368219653813854,6926,6243,1595,222,858,846,156,0.2554861444818196,748,51,29,781,295.6308622222223,870.50353,3.557055828877006,1.1637747727272727,2,1,1,6,6,2,5,1,10,10,16,28,44,7,14
ERIE LAKERS,23,197,8.285592543980643,7462,6642,1725,254,938,929,119,0.25971093044263777,1173,64,16,976,557.7637033333333,1565.32619,4.279516905370843,1.3344639300937766,7,5,6,1,9,4,3,2,1,1,28,11,39,8,14
FREE AT LAST,22,224,8.12724637578531,7263,6372,1578,231,893,850,135,0.24764595103578155,1141,69,25,1049,515.9157422222222,1461.32454,4.069449325153374,1.280740175284838,4,3,2,4,1,5,4,4,2,2,14,17,31,9,14
WESTSIDE MARAUDERS,23,268,11.107219560196578,7754,6936,1780,255,959,950,140,0.2566320645905421,1330,82,32,1346,569.8763822222222,1618.428006,3.856306345864662,1.216863162406015,7,8,9,4,7,9,4,9,6,9,35,37,72,1,15
HOOSIERS,23,231,10.256867742856894,7931,7042,1767,263,1004,973,227,0.25092303322919624,1096,67,45,1010,468.60014555555557,1382.99006,3.8479938959854016,1.2618522445255476,10,10,10,10,3,4,6,3,8,4,43,25,68,2,15
NATIONAL PASTIME,23,254,10.27472378560711,7387,6601,1678,254,903,914,128,0.25420390849871233,1294,81,52,1254,544.0604833333334,1601.94549,3.7840373647604335,1.237979513137558,6,3,6,3,6,8,8,8,10,8,24,42,66,3,15
MELONHEADS,23,244,9.9583038698103,7230,6433,1619,247,910,889,167,0.25167107103995023,1209,72,49,1220,512.3795788888889,1457.8322600000001,3.814240041356493,1.2058165922249795,5,4,4,8,4,6,7,7,9,10,25,39,64,4,15
LOUISVILLE SLUGGERS,23,209,10.695333399346888,7487,6744,1774,246,967,912,190,0.26304863582443655,1113,71,63,1116,483.02419000000003,1409.89839,3.905855983827493,1.2667550673854449,4,9,5,9,10,5,10,4,4,3,37,26,63,5,15
BIG RED MACHINE,23,213,9.763520538940561,7503,6655,1654,262,934,916,116,0.24853493613824193,1174,72,59,1137,501.99920333333336,1458.51555,3.848375494037479,1.242347146507666,9,7,7,2,1,6,9,5,7,7,26,34,60,6,15
BLUE SOCKS,21,265,9.935673526341768,6989,6312,1648,208,873,829,165,0.26108998732572875,1168,78,59,1157,504.4756611111111,1459.3963,3.8872268407534247,1.2494831335616439,1,1,1,7,9,7,9,6,5,6,19,33,52,7,15
FREE BIRDS,23,246,9.292139547116292,7320,6488,1638,233,882,879,142,0.25246609124537606,1363,83,0,1355,617.0239166666667,1706.7513900000001,4.0742591709464415,1.252202046955246,3,2,3,5,5,10,2,10,3,5,18,30,48,8,15
ERIE LAKERS,23,209,8.30647664796266,7359,6536,1704,257,932,935,109,0.2607099143206854,1051,61,19,944,480.9041855555555,1353.42652,4.11811386298763,1.287751208372978,8,6,8,1,8,3,3,1,2,2,31,11,42,9,15
FREE AT LAST,22,226,7.995377358835025,7347,6446,1612,226,919,864,150,0.25007756748371085,1054,61,35,968,488.6014811111112,1376.29944,4.1721189089184065,1.305786944971537,2,5,2,6,2,3,5,2,1,1,17,12,29,10,15
WESTSIDE MARAUDERS,23,269,11.11111614819065,7533,6742,1726,273,946,956,144,0.2560071195490952,1314,82,32,1349,557.8935444444444,1595.912546,3.821188660578386,1.214545316590563,9,6,10,5,7,9,6,10,10,9,37,44,81,1,16
NATIONAL PASTIME,23,253,10.393698312072932,7444,6684,1680,263,906,933,134,0.2513464991023339,1146,72,84,1161,487.7012755555555,1414.0224500000002,3.830114729493891,1.2338764834205935,8,4,7,4,4,6,8,5,9,7,27,35,62,2,16
HOOSIERS,23,233,10.137042373191756,7660,6763,1699,251,984,932,209,0.25121987283749814,1017,63,85,1009,436.76296666666667,1270.8977,3.8651589970501474,1.2496535889872173,6,9,6,10,3,4,9,3,6,5,34,27,61,3,16
LOUISVILLE SLUGGERS,23,213,10.555549021162623,7725,6962,1843,249,990,930,162,0.264722780810112,969,61,88,1016,417.1558011111111,1211.5625599999998,3.8745120846233227,1.250322559339525,5,10,5,6,10,3,10,4,4,4,36,25,61,3,16
MELONHEADS,23,246,10.022330049700885,7185,6412,1631,234,891,884,175,0.25436681222707425,1356,83,0,1321,580.7286577777777,1640.48223,3.854393746312684,1.2097951548672568,3,3,3,8,5,10,1,8,8,10,22,37,59,4,16
BIG RED MACHINE,23,199,9.685894807499567,7496,6623,1647,274,939,937,112,0.24867884644420957,1268,78,27,1182,551.1987022222222,1616.8505100000002,3.9122936277602522,1.2751186987381704,10,5,8,2,2,8,5,7,3,3,27,26,53,5,16
BLUE SOCKS,21,265,9.989971547386208,6961,6274,1618,210,871,827,170,0.2578897035384125,1159,77,56,1180,498.6312666666667,1423.40417,3.872028817946506,1.2281312942191545,1,1,1,7,8,7,7,6,5,8,18,33,51,6,16
FREE BIRDS,23,265,9.266468738549326,7239,6413,1641,216,874,855,133,0.2558864805863091,1351,82,19,1340,579.3265366666667,1672.88805,3.8593181569207995,1.2382591043671354,2,2,2,3,6,9,3,9,7,6,15,34,49,7,16
ERIE LAKERS,23,202,8.29593155160636,7668,6792,1771,254,960,942,108,0.26074793875147234,1034,59,20,911,470.9939511111111,1347.1968399999998,4.099560502901354,1.3028982978723402,7,7,9,1,9,2,4,1,2,2,33,11,44,8,16
FREE AT LAST,22,227,8.175472312996881,7690,6767,1675,245,962,911,179,0.24752475247524752,1114,64,2,935,529.3918677777779,1463.95371,4.276954048473969,1.3141415709156195,4,8,4,9,1,5,2,2,1,1,26,11,37,9,16
WESTSIDE MARAUDERS,23,269,11.116611624330972,7512,6690,1715,259,956,933,149,0.2563527653213752,1346,86,32,1368,570.705958888889,1655.4961260000002,3.816013098068351,1.2299376864784548,9,6,7,5,7,10,5,10,7,7,34,39,73,1,17
LOUISVILLE SLUGGERS,23,211,10.79955394538535,7690,6897,1804,251,991,929,174,0.26156299840510366,1170,73,36,1209,505.02600888888895,1452.1824400000003,3.884815452991453,1.241181572649573,6,10,6,8,10,7,6,8,6,5,40,32,72,2,17
HOOSIERS,23,240,10.334579054189724,7743,6855,1717,255,981,949,211,0.25047410649161195,1071,67,60,1048,446.69346,1323.05535,3.753726554621849,1.235345798319328,8,9,10,10,2,4,9,4,9,6,39,32,71,3,17
NATIONAL PASTIME,23,270,10.587086070993232,7594,6831,1760,252,935,923,152,0.2576489533011272,1144,72,84,1145,495.2806655555556,1393.71277,3.8964388024475527,1.2182803933566435,7,5,5,6,8,6,10,6,5,8,31,35,66,4,17
MELONHEADS,23,248,10.102558377027991,7232,6406,1608,247,912,889,198,0.2510146737433656,1209,74,46,1206,506.3787633333333,1462.84865,3.7695689578163774,1.2099657981803142,5,3,3,9,4,8,7,7,8,9,24,39,63,5,17
BIG RED MACHINE,23,211,9.834769194362122,7671,6780,1698,271,964,948,120,0.2504424778761062,1171,69,54,1121,511.4318811111112,1476.0345100000002,3.930731793339027,1.2604906148590949,10,8,9,3,1,5,8,5,4,3,31,25,56,6,17
BLUE SOCKS,17,265,9.368219653813854,6926,6243,1595,222,858,846,156,0.2554861444818196,748,51,29,781,295.6308622222223,870.50353,3.557055828877006,1.1637747727272727,1,1,2,7,6,1,3,1,10,10,17,25,42,7,17
FREE BIRDS,23,240,9.261407789339657,7438,6593,1667,234,899,889,115,0.2528439253753981,1354,85,0,1355,605.2704955555556,1702.17483,4.02321599704579,1.2571453692762184,2,2,3,1,5,9,1,9,3,4,13,26,39,8,17
ERIE LAKERS,23,189,8.254878645664576,7406,6612,1728,246,923,917,119,0.2613430127041742,1163,65,30,955,556.85289,1567.55194,4.309265700773861,1.3478520550300945,4,4,4,2,9,3,4,3,1,1,23,12,35,9,17
FREE AT LAST,22,222,8.146513422321675,7907,7005,1758,242,960,934,147,0.25096359743040686,1032,58,22,895,485.7377111111111,1363.99552,4.236084689922481,1.3217010852713178,3,7,8,4,3,2,2,2,2,2,25,10,35,9,17
WESTSIDE MARAUDERS,23,268,11.087513492599689,7645,6840,1764,255,966,942,158,0.2578947368421053,1337,82,32,1322,575.3622688888888,1622.320856,3.8730444427823483,1.2134037816005985,8,8,9,5,8,9,5,9,6,9,38,38,76,1,18
NATIONAL PASTIME,23,266,10.387598328243062,7667,6850,1733,263,929,942,126,0.252992700729927,1188,75,63,1190,500.20597666666674,1438.4795100000001,3.789439217171718,1.2108413383838386,9,6,9,3,4,8,9,7,9,10,31,43,74,2,18
LOUISVILLE SLUGGERS,23,222,10.609023098231209,7626,6895,1806,245,970,922,175,0.26192893401015227,876,54,123,976,359.4386433333334,1067.99318,3.6928627739726037,1.2191702968036529,5,9,7,9,10,3,10,2,10,8,40,33,73,3,18
HOOSIERS,23,237,10.232582475435578,7742,6859,1727,253,985,946,225,0.2517859746318705,1113,70,44,1077,479.4389744444444,1386.51701,3.8768650224618146,1.2457475381850853,7,10,10,10,3,6,7,4,5,5,40,27,67,4,18
BIG RED MACHINE,23,215,9.773445977145618,7542,6685,1665,264,940,923,127,0.24906507105459985,1175,73,59,1133,503.2598388888889,1469.06195,3.854756212765958,1.2502654893617022,10,7,8,4,2,7,8,5,7,4,31,31,62,5,18
MELONHEADS,23,242,10.115955818609374,7358,6547,1672,240,922,905,174,0.2553841454101115,1341,84,0,1315,577.9735966666667,1656.63367,3.879017427293065,1.2353718642803877,3,5,5,8,6,10,2,8,4,6,27,30,57,6,18
