team,n,total_salary,sgpar,PA,AB,H,HR,R,RBI,SB,AVG,IP,W,SV,SO,ER,WH,ERA,WHIP,hr_pts,r_pts,rbi_pts,sb_pts,avg_pts,w_pts,sv_pts,so_pts,era_pts,whip_pts,hit_pts,pit_pts,total_pts,rank,sim_num
WESTSIDE MARAUDERS,22,270,11.155547384585589,7393,6575,1670,264,934,926,143,0.2539923954372624,1287,82,43,1326,537.7332377777778,1580.7224060000003,3.7603722921522924,1.228222537684538,9,5,6,6,4,10,5,10,9,8,30,42,72,1,2
NATIONAL PASTIME,23,253,10.535235092053584,7755,6974,1792,261,955,944,142,0.2569544020648122,1213,77,52,1152,524.7354555555555,1518.3418599999998,3.8933380873866446,1.2517245342126957,8,7,10,5,7,8,7,6,7,6,37,34,71,2,2
LOUISVILLE SLUGGERS,23,190,10.632845149871509,7725,6963,1820,248,979,943,181,0.2613815883958064,1094,66,63,1061,488.06684333333334,1371.94495,4.01517512797075,1.25406302559415,5,9,9,9,10,4,10,5,3,4,42,26,68,3,2
MELONHEADS,23,243,10.165644766175262,7664,6817,1742,252,957,931,164,0.25553762652193046,1278,77,2,1271,552.9278822222223,1550.09733,3.8938583255086074,1.2129087089201878,6,8,7,8,6,8,1,8,6,9,35,32,67,4,2
HOOSIERS,23,242,10.3347061906245,7734,6849,1718,253,985,933,236,0.25083953861877645,1088,69,57,1055,461.39160000000004,1373.5634,3.816658455882353,1.2624663602941177,7,10,8,10,3,5,8,3,8,3,38,27,65,5,2
BIG RED MACHINE,23,210,9.826365984435759,7587,6710,1674,271,951,943,118,0.24947839046199702,1240,76,27,1207,540.5249588888889,1546.48135,3.923165024193549,1.2471623790322581,10,6,9,2,2,7,3,7,5,7,29,29,58,6,2
BLUE SOCKS,17,260,9.506416431764746,6366,5742,1483,202,795,776,159,0.25827237896203414,812,56,61,866,317.84592333333336,943.16337,3.522922795566503,1.1615312438423646,1,1,2,7,8,3,9,1,10,10,19,33,52,7,2
FREE BIRDS,23,256,9.343428526579387,7403,6569,1671,232,902,889,135,0.2543766174455777,1293,78,19,1295,569.9096088888889,1619.78792,3.9668882289249807,1.2527362103634958,2,3,4,4,5,9,2,9,4,5,18,29,47,8,2
ERIE LAKERS,23,194,8.162941895003584,7279,6460,1682,240,909,900,114,0.26037151702786376,981,56,47,945,452.7650866666667,1278.86035,4.153808134556575,1.3036293068297655,4,4,5,1,9,3,6,2,2,1,23,14,37,9,2
FREE AT LAST,22,221,8.304385620481249,7305,6439,1590,238,898,874,120,0.24693275353315733,1228,71,30,1056,567.5143677777778,1580.16145,4.159307255700326,1.2867764250814333,3,2,3,3,1,6,4,4,1,2,12,17,29,10,2
WESTSIDE MARAUDERS,23,264,11.117481594909943,7589,6752,1719,267,962,946,140,0.25459123222748814,1379,85,32,1347,594.2054233333333,1674.732546,3.878062951414068,1.2144543480783176,10,9,9,4,6,10,6,10,6,10,38,42,80,1,3
LOUISVILLE SLUGGERS,23,196,10.429008189574729,7403,6620,1711,253,954,903,169,0.25845921450151055,1089,67,63,1170,462.77336666666673,1338.0104000000001,3.8245732782369153,1.2286596877869607,6,7,5,7,9,3,9,7,10,8,34,37,71,2,3
BLUE SOCKS,22,260,10.316576885191077,7855,7095,1826,243,955,946,178,0.25736434108527134,1070,70,31,1092,465.81666555555563,1308.5814799999998,3.9180841028037388,1.2229733457943923,4,8,9,9,7,6,5,5,4,9,37,29,66,3,3
HOOSIERS,23,230,10.29862476001408,7830,6901,1727,258,1001,947,204,0.2502535864367483,1110,69,62,1050,473.15002666666675,1401.4829100000002,3.836351567567568,1.2625972162162165,8,10,10,10,1,5,8,3,8,3,39,27,66,3,3
NATIONAL PASTIME,23,260,10.541675807934071,7696,6930,1788,255,954,941,158,0.258008658008658,1218,75,52,1129,531.9378399999999,1504.88615,3.9305751724137923,1.235538711001642,7,7,8,6,8,7,7,6,3,6,36,29,65,4,3
MELONHEADS,23,237,10.082649216000016,7254,6457,1627,252,920,905,175,0.2519746012079913,1302,80,27,1239,553.3562533333334,1616.06069,3.8250432258064517,1.2412140476190476,5,5,6,8,4,8,2,8,9,5,28,32,60,5,3
BIG RED MACHINE,23,215,9.857365892943186,7531,6667,1675,264,949,930,128,0.25123743812809357,1111,68,76,1080,474.9117366666667,1397.8337000000001,3.8471697839783983,1.2581761476147617,9,6,7,2,2,4,10,4,7,4,26,29,55,6,3
FREE BIRDS,23,263,9.339128831205322,7442,6599,1674,225,887,879,130,0.2536747992120018,1338,83,11,1344,579.4777733333334,1652.73399,3.897832556053812,1.235227197309417,1,2,2,3,5,9,1,9,5,7,13,31,44,7,3
ERIE LAKERS,23,193,8.057770180477704,7260,6458,1682,240,905,898,114,0.26045215236915453,996,58,29,969,456.1454622222222,1287.3658500000001,4.121796345381526,1.2925359939759038,3,3,4,1,10,1,3,1,2,2,21,9,30,8,3
FREE AT LAST,22,231,8.130924032295523,7536,6677,1681,230,919,888,141,0.2517597723528531,1087,64,30,981,507.6493655555555,1429.0423499999997,4.203168620055197,1.3146663753449859,2,4,3,5,3,2,4,2,1,1,17,10,27,9,3
WESTSIDE MARAUDERS,22,270,11.092308911065691,7092,6307,1623,263,915,905,143,0.2573331219280165,1273,82,59,1288,533.3779644444444,1567.3767260000002,3.7709361194029842,1.2312464461901023,9,5,7,6,8,10,9,9,8,7,35,43,78,1,4
NATIONAL PASTIME,23,258,10.59436067786117,7818,7030,1797,264,959,952,141,0.25561877667140825,1217,75,52,1173,534.7357377777778,1497.48979,3.954496006573542,1.230476409202958,10,8,9,5,6,7,8,7,4,8,38,34,72,2,4
LOUISVILLE SLUGGERS,23,195,10.658297896628843,7492,6675,1710,258,969,917,179,0.25617977528089886,985,65,99,1046,415.2312166666667,1213.76824,3.793990812182741,1.2322520203045686,6,9,8,8,7,4,10,3,7,6,38,30,68,3,4
MELONHEADS,23,252,10.030747760670222,7304,6470,1628,240,917,884,180,0.2516228748068006,1238,76,19,1300,513.0529811111111,1481.2563,3.7297874232633275,1.1964913570274636,5,6,4,9,3,8,4,10,9,9,27,40,67,4,4
HOOSIERS,23,238,10.340626300302397,8126,7220,1822,261,1020,981,221,0.25235457063711914,1191,69,16,1051,515.3831577777778,1509.4218800000003,3.8945830562552484,1.2673567422334175,8,10,10,10,4,5,3,4,5,3,42,20,62,5,4
BIG RED MACHINE,23,209,9.797008157030612,7458,6646,1662,259,923,917,126,0.2500752332229913,1183,72,59,1130,509.61201000000005,1478.3421700000001,3.877014446322908,1.249655257819104,7,7,8,3,2,6,9,6,6,5,27,32,59,6,4
FREE BIRDS,23,250,9.342362635110694,7494,6654,1694,232,907,902,127,0.2545837090471897,1262,79,30,1259,566.233518888889,1596.7716400000002,4.038115427892235,1.2652707131537244,3,4,6,4,5,9,6,8,3,4,22,30,52,7,4
BLUE SOCKS,17,260,9.524628614399791,6822,6148,1596,213,849,832,163,0.25959661678594664,748,51,29,781,295.63081222222223,870.50353,3.5570552272727274,1.1637747727272727,2,2,2,7,9,2,5,1,10,10,22,28,50,8,4
ERIE LAKERS,23,191,8.176343066523867,7260,6458,1682,240,905,898,114,0.26045215236915453,1047,61,38,981,498.85242777777785,1380.5886799999998,4.288129751671443,1.3186138299904488,5,3,5,1,10,3,7,2,1,1,24,14,38,9,4
FREE AT LAST,22,215,8.193971249681436,7403,6541,1634,235,907,877,120,0.24980889772206086,1268,72,0,1125,586.6864844444444,1637.6727299999998,4.164178517350158,1.2915400078864352,4,4,3,2,1,6,2,5,2,2,14,17,31,10,4
LOUISVILLE SLUGGERS,23,188,10.501855231594211,7529,6738,1741,253,971,924,190,0.25838527753042445,1076,65,90,1042,467.7874122222222,1367.7841,3.9127199907063193,1.271174814126394,8,9,7,8,8,4,10,4,6,4,40,28,68,1,5
HOOSIERS,23,231,10.20035152637926,7633,6780,1710,248,959,933,199,0.252212389380531,1102,70,52,1086,460.4910866666667,1371.3961199999999,3.760816497277677,1.2444610889292196,5,8,8,10,4,5,8,5,8,6,35,32,67,2,5
WESTSIDE MARAUDERS,22,270,10.866052133032108,7113,6363,1629,247,900,890,151,0.256011315417256,1258,83,43,1335,521.9511855555556,1513.471346,3.734149976152624,1.2030773815580287,4,4,2,6,6,10,6,9,10,10,22,45,67,2,5
NATIONAL PASTIME,23,270,10.632582459524057,7283,6538,1655,251,898,903,148,0.2531355154481493,1208,76,84,1198,503.2794122222222,1458.75668,3.74959826986755,1.2075800331125828,7,3,5,5,5,7,9,7,9,9,25,41,66,3,5
MELONHEADS,23,238,9.874734678041593,7146,6342,1591,250,897,891,162,0.25086723431094293,1345,82,0,1337,578.2412533333334,1628.03447,3.869272327137547,1.2104345501858735,6,2,3,7,3,9,1,10,7,8,21,35,56,4,5
BIG RED MACHINE,23,199,9.796112204098558,7727,6846,1706,276,958,958,114,0.24919661115980135,1276,77,27,1164,560.0797688888889,1624.3119399999998,3.950405893416928,1.272971739811912,10,7,10,1,2,8,4,6,4,3,30,25,55,5,5
BLUE SOCKS,20,260,10.187748034933822,7479,6762,1776,220,938,892,192,0.2626441881100266,986,65,29,970,431.39854555555553,1205.38697,3.9377149188640974,1.2225019979716025,2,6,4,9,10,4,5,2,5,7,31,23,54,6,5
FREE BIRDS,23,257,9.336559935868767,7494,6652,1706,220,894,871,136,0.25646422128683105,1197,75,49,1223,526.6980244444445,1502.68667,3.960135522138681,1.2553773350041773,2,1,1,4,7,6,7,8,3,5,15,29,44,7,5
FREE AT LAST,22,226,8.214136027146749,8124,7140,1777,256,1004,948,134,0.2488795518207283,1019,55,17,899,485.1157488888889,1333.1982400000002,4.284633699705594,1.308339784102061,9,10,9,3,1,2,3,1,1,1,32,8,40,8,5
ERIE LAKERS,23,200,8.13143479334426,7432,6621,1724,245,935,913,127,0.26038362785077784,1047,60,10,980,478.3725266666667,1358.09785,4.112084756446992,1.2971326170009552,3,5,6,2,9,3,2,3,2,2,25,12,37,9,5
WESTSIDE MARAUDERS,23,266,11.156054729199088,7722,6857,1747,270,984,953,142,0.2547761411696077,1348,85,32,1313,579.3174655555556,1649.630676,3.867846580118695,1.2237616290801188,10,9,9,4,6,10,5,10,7,8,38,40,78,1,6
MELONHEADS,23,251,10.026898374132104,7377,6543,1658,250,925,903,176,0.25340058077334554,1173,74,41,1179,495.54006777777784,1418.22408,3.8020977067348682,1.2090571867007671,5,5,5,9,4,8,7,8,9,10,28,42,70,2,6
NATIONAL PASTIME,23,261,10.501337619368526,7598,6828,1759,253,938,928,152,0.2576157000585823,1114,72,84,1119,476.07614888888895,1379.90747,3.8462166427289057,1.2386961131059246,6,6,7,5,8,6,10,5,8,7,32,36,68,3,6
HOOSIERS,23,240,10.270733732784556,7943,7068,1788,259,993,975,204,0.2529711375212224,1185,73,13,1132,522.3767555555555,1475.3422100000003,3.967418396624472,1.2450145232067513,7,10,10,10,3,7,1,6,4,6,40,24,64,4,6
LOUISVILLE SLUGGERS,23,179,10.536126137487951,7442,6653,1695,260,955,916,164,0.2547722831805201,1084,65,80,1097,466.46738111111114,1363.36319,3.8728841605166053,1.2577151199261993,8,8,6,8,5,4,9,4,6,4,35,27,62,5,6
BIG RED MACHINE,23,212,9.813950928288662,7622,6768,1703,263,949,940,134,0.2516252955082742,1257,74,27,1174,547.4878733333334,1571.1510400000002,3.9199609069212413,1.2499212728719173,9,7,8,3,2,8,3,7,5,5,29,28,57,6,6
BLUE SOCKS,20,260,10.116684834249396,7332,6653,1720,221,893,889,163,0.25852998647226816,1068,70,29,1044,437.70649555555553,1291.6084700000001,3.688537883895131,1.2093712265917604,1,1,3,7,9,5,4,3,10,9,21,31,52,7,6
FREE BIRDS,23,254,9.313833068624676,7561,6718,1727,231,911,899,126,0.25707055671330753,1259,78,19,1270,559.3558,1594.66024,3.9985720413026216,1.2666086100079428,2,3,4,1,7,9,2,9,2,3,17,25,42,8,6
ERIE LAKERS,23,199,8.145251046541507,7177,6385,1662,236,901,881,128,0.2602975724353955,1014,60,36,984,447.65923666666674,1303.30478,3.9733068343195272,1.2853104339250492,3,2,2,2,10,2,6,1,3,2,19,14,33,9,6
FREE AT LAST,22,227,8.258149518174653,7347,6439,1589,237,922,868,156,0.246777449914583,1074,61,52,986,506.27630666666664,1395.2252700000001,4.242538882681564,1.299092430167598,4,4,1,6,1,3,8,2,1,1,16,15,31,10,6
NATIONAL PASTIME,23,261,10.505139391377414,7902,7119,1839,256,962,953,157,0.258322798145807,1133,73,63,1102,487.66826999999995,1420.09741,3.8737991438658423,1.2533957722859665,7,8,9,7,9,6,9,6,7,5,40,33,73,1,7
WESTSIDE MARAUDERS,22,270,11.206227261331433,7246,6459,1660,256,922,900,151,0.2570057284409351,1338,83,32,1380,573.8908622222223,1629.775726,3.860252436472347,1.2180685545590435,7,5,6,6,6,10,6,10,8,9,30,43,73,1,7
LOUISVILLE SLUGGERS,23,200,10.623964055824082,7836,7026,1810,266,989,953,169,0.25761457443780245,988,61,94,1010,435.1048044444444,1237.22739,3.9635053036437244,1.2522544433198382,8,9,9,9,7,3,10,3,4,6,42,26,68,2,7
HOOSIERS,23,238,10.357832518448744,7895,6991,1743,268,1011,972,224,0.2493205549992848,1174,72,16,1100,503.5194655555556,1477.1997999999999,3.8600299744463373,1.2582621805792162,9,10,10,10,1,5,3,5,9,4,40,26,66,3,7
MELONHEADS,23,234,10.065106503241783,7437,6604,1668,249,933,916,157,0.2525741974560872,1348,82,0,1317,586.0278777777778,1649.3632599999999,3.912649035608309,1.22356324925816,6,6,7,7,4,9,2,9,5,8,30,33,63,4,7
BIG RED MACHINE,23,204,9.792267764087203,7587,6710,1674,271,951,943,118,0.24947839046199702,1274,77,27,1194,550.78161,1616.49046,3.890921891679749,1.2688308163265305,10,7,8,2,2,8,5,7,6,3,29,29,58,5,7
FREE BIRDS,23,256,9.347152758198542,7260,6452,1651,225,893,876,130,0.2558896466212027,1208,75,57,1200,533.64169,1511.2570999999998,3.9758072930463584,1.251040645695364,3,3,4,5,5,7,7,8,3,7,20,32,52,6,7
BLUE SOCKS,17,260,9.506416431764746,6366,5742,1483,202,795,776,159,0.25827237896203414,812,56,61,866,317.84592333333336,943.16337,3.522922795566503,1.1615312438423646,2,1,2,8,8,1,8,1,10,10,21,30,51,7,7
ERIE LAKERS,23,187,8.167940739647802,7174,6351,1648,235,901,882,129,0.25948669500866006,1069,60,32,974,494.9977222222223,1380.58998,4.167427034611787,1.2914779981290925,5,4,5,4,10,2,6,2,1,1,28,12,40,8,7
FREE AT LAST,22,229,8.192976369739727,7284,6434,1609,230,886,865,119,0.2500777121541809,1170,69,19,1091,529.9367388888888,1497.9598899999999,4.0764364529914525,1.2803075982905983,4,2,3,3,3,4,4,4,2,2,15,16,31,9,7
WESTSIDE MARAUDERS,22,270,11.168976521343927,7666,6829,1745,280,974,967,139,0.25552789573876117,1197,76,32,1241,510.2733333333333,1453.4579360000002,3.8366416040100253,1.2142505730994153,10,9,9,3,6,7,7,9,7,9,37,39,76,1,8
LOUISVILLE SLUGGERS,23,194,10.632312872784224,7554,6750,1739,255,972,920,168,0.25762962962962965,1006,61,104,1007,427.32193777777786,1256.09462,3.822959681908549,1.2486030019880716,7,8,6,9,8,4,10,3,8,6,38,31,69,2,8
NATIONAL PASTIME,23,261,10.498996176801658,7664,6903,1767,258,926,937,140,0.2559756627553238,1218,77,52,1232,523.6523322222222,1497.1865300000002,3.8693522085385874,1.2292171839080461,8,5,8,4,7,8,8,8,6,7,32,37,69,2,8
MELONHEADS,23,243,10.086692400763598,7608,6771,1722,244,943,920,158,0.25431989366415597,1225,78,25,1209,506.9366344444444,1504.27446,3.7244324163265303,1.2279791510204083,4,6,6,7,4,9,4,7,9,8,27,37,64,3,8
HOOSIERS,23,230,10.367002783849697,8075,7160,1805,263,1019,989,220,0.2520949720670391,1201,71,18,1093,528.8439588888889,1524.66968,3.963027169025812,1.269500149875104,9,10,10,10,2,6,3,5,4,2,41,20,61,4,8
BIG RED MACHINE,23,211,9.856382337331247,7503,6661,1692,254,949,923,146,0.25401591352649755,1251,76,27,1192,548.0785488888889,1581.2376100000001,3.9430111430855317,1.2639789048760992,6,7,7,5,3,7,5,6,5,5,28,28,56,5,8
BLUE SOCKS,17,260,9.506416431764746,6366,5742,1483,202,795,776,159,0.25827237896203414,812,56,61,866,317.84592333333336,943.16337,3.522922795566503,1.1615312438423646,1,1,2,8,9,3,9,1,10,10,21,33,54,6,8
FREE BIRDS,23,247,9.326186209281708,7515,6660,1698,228,901,881,122,0.25495495495495496,1289,81,30,1271,575.9613900000002,1632.90671,4.021452684251359,1.266801171450737,2,2,4,2,5,10,6,10,3,4,15,33,48,7,8
ERIE LAKERS,23,197,8.156918234584662,7228,6439,1675,245,909,905,122,0.2601335611119739,1064,63,25,979,498.8704788888889,1382.56369,4.219769088345865,1.2994019642857142,5,4,5,2,10,5,4,2,1,1,26,13,39,8,8
FREE AT LAST,22,227,8.212993137405059,7214,6335,1559,236,904,859,157,0.24609313338595107,1149,63,27,1044,531.0117733333334,1457.63708,4.159361148825066,1.2686136466492601,3,3,3,6,1,5,5,4,2,3,16,19,35,9,8
WESTSIDE MARAUDERS,23,266,11.194090027153429,7617,6793,1739,258,961,941,159,0.25599882231709115,1350,86,32,1366,576.4213533333333,1662.7818260000001,3.8428090222222218,1.2316902414814817,7,8,8,7,6,10,5,10,7,7,36,39,75,1,9
HOOSIERS,23,234,10.359868048493556,7879,6972,1739,268,996,975,213,0.24942627653471028,1235,75,2,1160,528.6876255555557,1536.37685,3.8527843157894743,1.2440298380566803,10,10,10,10,2,6,1,6,6,6,42,25,67,2,9
NATIONAL PASTIME,23,260,10.390167185231956,7506,6736,1720,248,918,903,130,0.25534441805225655,1207,76,79,1174,505.60610444444444,1471.2874499999998,3.7700538028169013,1.2189622618061307,5,4,5,3,5,7,10,7,10,9,22,43,65,3,9
LOUISVILLE SLUGGERS,23,192,10.587822837923307,7676,6914,1790,264,981,961,174,0.25889499566097773,1116,65,63,1099,509.9207122222223,1414.12461,4.112263808243728,1.267136747311828,9,9,9,8,8,4,8,5,2,2,43,21,64,4,9
MELONHEADS,23,238,9.95513162822864,7199,6370,1608,260,912,908,155,0.2524332810047096,1310,80,14,1253,554.3638744444445,1605.99265,3.8086067709923666,1.2259485877862595,8,3,7,6,4,9,2,8,9,8,28,36,64,4,9
BIG RED MACHINE,23,212,9.722770114771738,7423,6604,1656,253,923,904,126,0.25075711689884916,1129,68,78,1089,478.3432944444445,1408.53534,3.8131883525243584,1.2475955181576615,6,6,6,2,3,5,9,4,8,5,23,31,54,5,9
BLUE SOCKS,19,260,9.998527423404566,7431,6694,1740,226,921,892,180,0.2599342694950702,840,56,29,869,359.9943188888889,1006.03289,3.8570819880952385,1.1976582023809523,2,5,3,9,10,1,3,1,5,10,29,20,49,6,9
FREE BIRDS,23,251,9.33142000578047,7449,6628,1697,224,895,885,136,0.2560350030175015,1253,79,30,1256,557.8874644444445,1587.3913100000002,4.007172529928172,1.2668725538707104,1,1,2,5,7,8,4,9,3,3,16,27,43,7,9
ERIE LAKERS,23,204,8.160439350585175,7197,6403,1663,233,896,876,122,0.25972200531001094,969,59,41,957,419.9344766666667,1222.2026400000004,3.9003202167182667,1.261303034055728,3,2,1,1,9,2,7,2,4,4,16,19,35,8,9
FREE AT LAST,22,227,8.283954369732452,7627,6709,1661,245,945,894,132,0.2475778804590848,1105,64,33,1011,522.2557400000001,1448.3988200000001,4.253666660633485,1.3107681628959278,4,7,4,4,1,3,6,3,1,1,20,14,34,9,9
WESTSIDE MARAUDERS,21,270,10.90566163708063,7533,6779,1762,249,948,933,163,0.25992034223336774,1063,68,32,1133,442.18031222222226,1271.0467760000001,3.7437655785512702,1.1957166284101601,7,6,8,8,8,4,5,8,8,10,37,35,72,1,10
NATIONAL PASTIME,23,257,10.526723239225646,7724,6936,1771,265,954,948,140,0.25533448673587084,1143,70,74,1127,500.50835,1409.9868000000004,3.9410106299212595,1.2335842519685043,10,8,10,5,5,6,9,7,5,6,38,33,71,2,10
HOOSIERS,23,230,10.258937793490842,7594,6726,1693,249,973,927,228,0.25170978293190605,1197,73,48,1084,506.7799377777779,1510.22897,3.8103754720133676,1.2616783375104428,7,10,7,10,3,8,7,4,7,4,37,30,67,3,10
MELONHEADS,23,232,10.056333500108892,7559,6691,1668,252,949,914,183,0.24929009116723957,1278,77,17,1257,554.72101,1565.4388299999998,3.906485985915493,1.2249130125195618,8,7,6,9,2,9,3,9,6,7,32,34,66,4,10
BIG RED MACHINE,23,210,9.874015832379149,7643,6776,1709,263,955,945,129,0.2522136953955136,1175,71,57,1110,518.1595277777778,1487.8664800000001,3.968881489361703,1.2662693446808513,9,9,9,4,4,7,8,6,4,3,35,28,63,5,10
LOUISVILLE SLUGGERS,23,197,10.317381365446092,7074,6362,1658,243,901,876,142,0.26060987110971395,1024,66,90,1099,424.2078966666667,1239.9426899999999,3.7283897167968756,1.2108815332031249,5,2,3,6,9,3,10,5,9,9,25,36,61,6,10
FREE BIRDS,23,256,9.266013573633387,7599,6730,1722,228,914,885,124,0.25586924219910845,1255,79,11,1286,556.64741,1557.38341,3.99189377689243,1.2409429561752987,3,3,5,3,6,10,2,10,3,5,20,30,50,7,10
BLUE SOCKS,19,260,9.982721470499438,6926,6251,1608,222,853,851,159,0.25723884178531436,1057,70,29,1047,434.1460188888889,1280.4184599999999,3.6966075402081358,1.2113703500473036,2,1,2,7,7,6,4,2,10,8,19,30,49,8,10
ERIE LAKERS,23,201,8.14971403787182,7387,6547,1710,246,929,914,109,0.26118833053306856,1031,59,41,920,485.0017377777778,1356.50292,4.2337688069835115,1.315715732298739,6,5,6,2,10,2,6,1,1,1,29,11,40,9,10
FREE AT LAST,22,221,8.206777340691723,7445,6558,1618,238,923,881,159,0.2467215614516621,1189,69,2,1071,546.44411,1554.37635,4.136246417157276,1.3072971825063078,4,4,4,7,1,5,1,3,2,2,20,13,33,10,10
WESTSIDE MARAUDERS,23,270,11.121813644833095,7400,6599,1709,256,948,922,148,0.25897863312623126,1354,86,32,1381,580.8217199999999,1656.1137860000001,3.8607056720827173,1.2231268729689808,7,7,7,6,9,10,6,10,7,8,36,41,77,1,11
NATIONAL PASTIME,23,256,10.57919140854841,7818,7030,1797,264,959,952,141,0.25561877667140825,1209,76,52,1168,523.5475788888889,1506.99976,3.897376517783292,1.246484499586435,8,9,8,5,6,8,7,6,6,6,36,33,69,2,11
HOOSIERS,23,243,10.406985133844403,8147,7227,1819,268,1029,1001,221,0.2516950325169503,1117,68,21,1048,473.45519555555563,1405.3174199999999,3.814768809310654,1.258117654431513,9,10,10,10,4,6,4,4,8,3,43,25,68,3,11
MELONHEADS,23,244,10.135144634945723,7497,6636,1668,250,936,911,166,0.2513562386980108,1307,80,0,1306,547.1760866666667,1588.73481,3.7678536954858455,1.2155583856159142,6,6,5,8,3,9,2,9,9,9,28,38,66,4,11
LOUISVILLE SLUGGERS,23,189,10.495351283456419,7224,6481,1677,243,921,878,194,0.2587563647585249,1094,68,93,1087,474.44581555555555,1348.1813300000001,3.9031191407678247,1.232341252285192,4,3,3,9,8,6,10,5,5,7,27,33,60,5,11
BIG RED MACHINE,23,205,9.831704970419421,7678,6811,1702,270,951,953,124,0.24988988401115841,1258,75,27,1194,557.3374466666667,1582.23483,3.987310826709062,1.2577383386327505,10,8,9,2,1,7,5,7,3,4,30,26,56,6,11
BLUE SOCKS,17,260,9.506416431764746,6366,5742,1483,202,795,776,159,0.25827237896203414,812,56,61,866,317.84592333333336,943.16337,3.522922795566503,1.1615312438423646,1,1,1,7,7,4,8,1,10,10,17,33,50,7,11
FREE BIRDS,23,256,9.357511092425499,7340,6504,1661,226,902,875,128,0.25538130381303814,1252,80,27,1290,549.6514811111113,1571.9269600000002,3.951168793929713,1.2555327156549523,2,2,2,3,5,9,5,8,4,5,14,31,45,8,11
ERIE LAKERS,23,189,8.2348885683265909,7359,6539,1699,248,923,919,118,0.2598256614161187,1154,65,17,1002,552.7369266666667,1518.7625000000003,4.310773258232236,1.3160853552859622,5,4,6,1,10,5,3,3,1,1,26,13,39,9,11
FREE AT LAST,22,230,8.204152134149307,7564,6681,1670,238,928,890,132,0.24996258045202813,957,54,71,892,436.39679000000007,1241.68962,4.104045047021945,1.2974813166144201,3,5,4,4,2,3,9,2,2,2,18,18,36,10,11
HOOSIERS,23,251,10.446081067111725,7800,6941,1740,274,988,981,215,0.25068433943235846,972,62,52,1011,395.6979822222222,1171.6152900000002,3.6638702057613166,1.2053655246913582,10,10,10,10,2,2,9,4,10,10,42,35,77,1,12
WESTSIDE MARAUDERS,23,268,11.181585110468694,7666,6852,1755,263,972,946,161,0.2561295971978984,1369,85,32,1344,592.3440411111111,1691.5938060000003,3.8941536669101535,1.2356419327976627,8,9,9,7,6,10,7,10,5,6,39,38,77,1,12
NATIONAL PASTIME,23,268,10.54807187148424,7583,6831,1776,233,931,901,159,0.25999121651295565,1250,78,52,1235,533.4184733333333,1531.6455,3.8406130079999996,1.2253164,4,6,4,6,9,8,9,8,7,7,29,39,68,2,12
