Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Cade Marlowe","SEA",104,443,397,84,56,13,4,11,54,47,39,3,155,4,3,0,2,24,6,0.211587,0.0880361,0.349887,0.251613,0.286682,0.347607,0.277906,0.634289,0.13602,7.5086,0.311966,,1.61229,40.3141,-11.5072,85.6545,1.61229,7.8,-5.659204363822937,2.9168434143066406,1.24433,999,,,,,,,395.1,3.799038461,395.1,3.799038461,,,,,,,,,,,,,,,,,,,"Cade Marlowe","25505",687799
"Caleb Durbin","MIL",100,427,374,89,59,20,2,8,56,50,35,8,50,13,3,2,1,21,4,0.237968,0.0819672,0.117096,0.7,0.322353,0.36631,0.298934,0.688663,0.128342,6.66122,0.253918,,1.79862,46.0851,-3.86456,90.4977,1.79862,-0.7,-3.053343176841736,0.8689300417900085,1.24373,999,,,,,,,441.7,4.417,441.7,4.417,,,,,,,,,,,,,,,,,,,"Caleb Durbin","29646",702332
"Cole Carrigg","COL",120,524,472,120,80,17,9,14,71,67,34,7,117,6,5,7,0,26,8,0.254237,0.0648855,0.223282,0.290598,0.309478,0.417373,0.3094,0.726851,0.163136,7.93746,0.306358,,1.06811,60.9678,-0.328688,84.8087,1.06811,1.1,-8.450792908668518,3.025338053703308,1.24279,999,,,,,,,579.2,4.826666666,579.2,4.826666666,,,,,,,,,,,,,,,,,,,"Cole Carrigg","sa3022596",694249
"Forrest Wall","SDP",101,387,346,82,60,13,3,6,48,37,33,4,113,5,1,2,0,24,6,0.236994,0.0852713,0.29199,0.292035,0.311688,0.343931,0.288356,0.655619,0.106936,7.31875,0.333333,,1.62807,38.473,-6.79751,87.4266,1.62807,1.9,-4.190595865249634,3.3219577074050903,1.24198,999,,,,,,,367.2,3.635643564,367.2,3.635643564,,,,,,,,,,,,,,,,,,,"Forrest Wall","16496",657088
"Brice Matthews","HOU",84,348,305,67,41,14,2,10,42,47,33,4,124,9,1,0,0,16,6,0.219672,0.0948276,0.356322,0.266129,0.313218,0.377049,0.301904,0.690268,0.157377,6.44823,0.331395,,0.14646,38.3905,-2.31789,97.701,0.14646,-2.7,-0.7689700126647949,1.1359786987304688,1.23788,999,,,,,,,355.8,4.235714285,355.8,4.235714285,,,,,,,,,,,,,,,,,,,"Brice Matthews","33280",694728
"Jorge Polanco","SEA",108,445,395,90,58,16,0,16,49,52,44,7,116,3,3,0,1,4,2,0.227848,0.0988764,0.260674,0.37931,0.307865,0.389873,0.300599,0.697739,0.162025,2.77017,0.278196,,-0.78347,48.6242,-3.43107,101.618,-0.78347,-4.6,0.04032468795776367,-2.9649323225021362,1.23241,999,,,,,,,448.8,4.155555555,448.8,4.155555555,,,,,,,,,,,,,,,,,,,"Jorge Polanco","13152",593871
"Brett Harris","ATH",108,443,388,86,62,14,1,9,51,48,41,12,90,10,2,2,0,4,3,0.221649,0.0925508,0.20316,0.455556,0.310658,0.332474,0.278442,0.643132,0.110825,3.58438,0.264605,,-1.21215,40.5052,-11.3161,83.6224,-1.21215,5,-9.513728618621826,6.627719044685364,1.2295,999,,,,,,,376.7,3.487962962,376.7,3.487962962,,,,,,,,,,,,,,,,,,,"Brett Harris","29788",695391
"Mickey Moniak","COL",117,419,391,93,55,17,4,17,49,55,21,4,120,4,3,0,1,7,4,0.237852,0.0501193,0.286396,0.175,0.281623,0.432225,0.302696,0.713848,0.194373,5.40774,0.29572,,-0.81985,46.4901,-2.52369,94.941,-0.81985,-0.4,-3.245249032974243,1.139535516500473,1.22733,999,,,,,,,438.8,3.75042735,438.8,3.75042735,,,,,,,,,,,,,,,,,,,"Mickey Moniak","19956",666160
"Jo Adell","LAA",119,452,409,96,52,19,2,23,59,70,33,9,129,7,3,0,1,10,6,0.234719,0.0730089,0.285398,0.255814,0.300885,0.459658,0.319604,0.760543,0.224939,4.92869,0.280769,,-1.08511,56.303,3.42894,106.835,-1.08511,-0.7,2.449860095977783,-5.682363212108612,1.22475,999,,,,,,,533.5,4.483193277,533.5,4.483193277,,,,,,,,,,,,,,,,,,,"Jo Adell","20220",666176
"Nolan Schanuel","LAA",147,597,512,131,94,22,1,14,72,62,70,8,94,9,4,2,0,8,2,0.255859,0.117253,0.157454,0.744681,0.352941,0.384766,0.32363,0.737707,0.128906,3.93295,0.286765,,-0.512262,76.2992,6.46329,109.667,-0.512262,-3.2,6.091068625450134,-14.167813539505005,1.22443,999,,,,,,,669.3,4.553061224,669.3,4.553061224,,,,,,,,,,,,,,,,,,,"Nolan Schanuel","33189",694384
"Daz Cameron","MIL",109,399,358,84,56,18,1,9,51,47,32,5,101,5,4,0,0,12,3,0.234637,0.0802005,0.253133,0.316832,0.303258,0.365922,0.289847,0.66918,0.131285,5.61294,0.297619,,0.490448,40.1448,-6.52941,90.2993,0.490448,1,-3.938324809074402,2.4660494327545166,1.22378,999,,,,,,,380.3,3.488990825,380.3,3.488990825,,,,,,,,,,,,,,,,,,,"Daz Cameron","18353",663662
"Anthony Prato","MIN",113,442,377,85,55,22,4,4,52,45,52,10,110,9,2,2,0,8,2,0.225464,0.117647,0.248869,0.472727,0.331818,0.33687,0.293198,0.668688,0.111406,5.84061,0.30566,,-0.0466096,45.6634,-6.04093,90.7082,-0.0466096,0.2,-4.745867416262627,1.8240446597337723,1.22235,999,,,,,,,415.8,3.679646017,415.8,3.679646017,,,,,,,,,,,,,,,,,,,"Anthony Prato","sa1052903",668791
"Steward Berroa","MIL",113,394,348,80,54,15,4,7,55,40,36,3,110,3,2,5,0,29,8,0.229885,0.0913706,0.279188,0.327273,0.305913,0.356322,0.290254,0.662234,0.126437,8.13987,0.313305,,1.84963,39.7707,-6.31868,89.309,1.84963,0.2,-2.9700889587402344,1.6476778537034988,1.22202,999,,,,,,,381.8,3.378761061,381.8,3.378761061,,,,,,,,,,,,,,,,,,,"Steward Berroa","22766",672642
"Hunter Goodman","COL",120,466,426,106,55,28,2,21,60,75,30,9,119,6,4,0,0,2,1,0.248826,0.0643777,0.255365,0.252101,0.304721,0.471831,0.325237,0.776552,0.223005,3.7317,0.293103,,-0.652185,60.1593,5.64756,95.468,-0.652185,-9.1,-3.1775999665260315,-0.5388603210449219,1.2197,999,,,,,,,566.6,4.721666666,566.6,4.721666666,,,,,,,,,,,,,,,,,,,"Hunter Goodman","29715",696100
"Everson Pereira","NYY",89,380,346,85,52,15,3,15,53,55,27,7,123,5,2,0,0,8,3,0.245665,0.0710526,0.323684,0.219512,0.307895,0.436416,0.315183,0.744311,0.190751,6.11347,0.333333,,-0.222736,45.982,1.53032,105.49,-0.222736,-4.5,2.164424568414688,-3.1037625074386597,1.21331,999,,,,,,,434.4,4.880898876,434.4,4.880898876,,,,,,,,,,,,,,,,,,,"Everson Pereira","23695",677592
"Jorge Barrosa","ARI",113,487,435,103,70,22,3,8,59,50,40,7,98,6,2,4,0,12,6,0.236782,0.0821355,0.201232,0.408163,0.308489,0.356322,0.288964,0.66481,0.11954,5.47854,0.287009,,-0.890312,48.6525,-8.31578,82.5241,-0.890312,4.8,-11.067554712295532,6.589388728141785,1.2133,999,,,,,,,441.9,3.910619469,441.9,3.910619469,,,,,,,,,,,,,,,,,,,"Jorge Barrosa","23968",678489
"Kenny Piper","TBR",88,341,304,58,35,12,1,10,39,41,26,5,103,8,3,0,0,3,0,0.190789,0.0762463,0.302053,0.252427,0.269795,0.335526,0.262597,0.605321,0.144737,4.7375,0.247423,,0.094885,26.8302,-13.0593,72.5568,0.094885,4.7,-10.612782374024391,10.964696884155273,1.21219,999,,,,,,,263,2.988636363,263,2.988636363,,,,,,,,,,,,,,,,,,,"Kenny Piper","sa3017664",700652
"Miguel Vargas","CHW",126,515,447,108,68,23,2,15,71,55,57,8,101,6,5,0,0,8,4,0.241611,0.11068,0.196117,0.564356,0.332039,0.402685,0.317201,0.734723,0.161074,4.75104,0.276786,,-0.990794,63.1545,2.9108,106.405,-0.990794,-2.6,2.7837148904800415,-8.27680778503418,1.20852,999,,,,,,,569.9,4.523015873,569.9,4.523015873,,,,,,,,,,,,,,,,,,,"Miguel Vargas","20178",678246
"Jacob Young","WSN",137,539,485,120,93,20,3,4,72,45,34,8,95,10,2,8,0,30,6,0.247423,0.0630798,0.176252,0.357895,0.308851,0.325773,0.277582,0.634624,0.0783505,6.97553,0.298969,,2.55184,48.91,-14.1411,76.8622,2.55184,4.1,-12.3614022731781,6.080452561378479,1.20605,999,,,,,,,471.9,3.444525547,471.9,3.444525547,,,,,,,,,,,,,,,,,,,"Jacob Young","29931",696285
"Leo Rivas","SEA",107,387,324,72,57,10,2,3,47,31,49,5,94,4,4,6,0,17,5,0.222222,0.126615,0.242894,0.521277,0.328084,0.29321,0.280141,0.621294,0.0709877,6.15318,0.298701,,0.546264,35.9143,-9.35618,87.2273,0.546264,-0.4,-5.109620630741119,3.865872949361801,1.20601,999,,,,,,,325.1,3.038317757,325.1,3.038317757,,,,,,,,,,,,,,,,,,,"Leo Rivas","21009",660844
"Lenyn Sosa","CHW",126,503,471,119,82,22,1,14,52,58,23,12,107,3,3,3,1,2,2,0.252654,0.0457256,0.212724,0.214953,0.29,0.392781,0.286729,0.682781,0.140127,2.71516,0.29745,,-1.16769,49.3462,-9.49378,84.9702,-1.16769,2.8,-9.817885279655457,4.64817750453949,1.20054,999,,,,,,,472.7,3.751587301,472.7,3.751587301,,,,,,,,,,,,,,,,,,,"Lenyn Sosa","22896",672820
"CJ Alexander","LAD",104,408,378,89,52,20,3,14,49,48,25,7,108,3,2,0,0,4,2,0.23545,0.0612745,0.264706,0.231481,0.286765,0.415344,0.296676,0.702109,0.179894,4.86614,0.290698,,-0.58616,43.2929,-4.43416,96.4489,-0.58616,-1.3,-2.243961989879608,0.1991182565689087,1.19568,999,,,,,,,413.1,3.972115384,413.1,3.972115384,,,,,,,,,,,,,,,,,,,"CJ Alexander","20557",680769
"Devin Mann","SFG",107,432,377,89,53,25,1,10,49,46,43,5,109,7,3,2,1,2,1,0.236074,0.099537,0.252315,0.394495,0.323256,0.387268,0.309191,0.710524,0.151194,3.09136,0.302682,,-0.778464,50.191,-0.343565,96.8132,-0.778464,7.4,-2.353671610355377,-0.5365076065063477,1.19114,999,,,,,,,444.6,4.155140186,444.6,4.155140186,,,,,,,,,,,,,,,,,,,"Devin Mann","sa3006869",669471
"Willi Castro","MIN",144,531,472,114,76,23,4,11,72,54,40,7,121,15,3,1,0,15,6,0.241525,0.0753296,0.227872,0.330579,0.318868,0.377119,0.302699,0.695987,0.135593,6.30666,0.300292,,-0.408699,58.9187,-3.19663,97.3916,-0.408699,-10.1,-1.9934989213943481,-4.246825695037842,1.18651,999,,,,,,,536,3.722222222,536,3.722222222,,,,,,,,,,,,,,,,,,,"Willi Castro","17338",650489
"Juan Flores","LAA",106,424,385,80,54,16,1,9,46,47,18,9,111,11,3,7,1,2,2,0.207792,0.0424528,0.261792,0.162162,0.261391,0.324675,0.249618,0.586066,0.116883,3.61764,0.264925,,-0.994052,28.9316,-20.6671,57.6052,-0.994052,11.1,-21.56165039539337,18.889535903930664,1.18607,999,,,,,,,284.9,2.687735849,284.9,2.687735849,,,,,,,,,,,,,,,,,,,"Juan Flores","sa3021185",808129
"Lazaro Montes","SEA",126,552,488,110,68,21,1,20,70,73,53,8,163,7,4,0,3,2,2,0.22541,0.0960145,0.29529,0.325153,0.307971,0.395492,0.303188,0.703463,0.170082,2.98936,0.291262,,-1.3571,61.4657,-3.10618,103.438,-1.3571,-1.7,0.8146523237228394,-7.784656286239624,1.18357,999,,,,,,,560.8,4.45079365,560.8,4.45079365,,,,,,,,,,,,,,,,,,,"Lazaro Montes","sa3018409",703155
"Jacob Melton","HOU",108,460,427,96,62,17,2,15,58,56,28,6,124,3,1,1,0,21,4,0.224824,0.0608696,0.269565,0.225806,0.276688,0.379391,0.280877,0.65608,0.154567,6.55935,0.280277,,1.89333,42.9611,-10.8488,82.9102,1.89333,1.5,-7.101671934127808,3.1901822090148926,1.18221,999,,,,,,,434,4.018518518,434,4.018518518,,,,,,,,,,,,,,,,,,,"Jacob Melton","31661",689200
"Marcelo Mayer","BOS",91,377,345,84,53,21,2,8,49,46,27,6,85,2,3,0,1,6,2,0.243478,0.071618,0.225464,0.317647,0.299735,0.385507,0.292622,0.685242,0.142029,5.17211,0.298039,,-0.209837,38.7734,-5.32729,83.8316,-0.209837,1.8,-7.184346139431,5.955643892288208,1.17308,999,,,,,,,365.7,4.018681318,365.7,4.018681318,,,,,,,,,,,,,,,,,,,"Marcelo Mayer","29668",691785
"Tyler Tolbert","KCR",118,502,446,102,72,19,6,5,62,47,33,9,130,7,2,14,0,27,3,0.2287,0.0657371,0.258964,0.253846,0.290984,0.331839,0.268655,0.622822,0.103139,8.38939,0.309904,,3.37206,41.9455,-16.7775,68.2993,3.37206,3.9,-14.836623668670654,9.433509826660156,1.17298,999,,,,,,,424.4,3.596610169,424.4,3.596610169,,,,,,,,,,,,,,,,,,,"Tyler Tolbert","25779",686475
"Nate Eaton","BOS",115,436,397,92,59,19,3,11,53,52,27,4,116,4,3,5,0,18,3,0.231738,0.0619266,0.266055,0.232759,0.285383,0.377834,0.285484,0.663217,0.146096,6.93826,0.296703,,1.70623,42.3364,-8.666,78.8103,1.70623,4,-8.864773273468018,5.601998805999756,1.16645,999,,,,,,,412.6,3.587826086,412.6,3.587826086,,,,,,,,,,,,,,,,,,,"Nate Eaton","25055",681987
"Mickey Gasper","MIN",97,360,308,78,53,17,1,7,45,43,41,8,59,8,3,0,0,3,1,0.253247,0.113889,0.163889,0.694915,0.352778,0.383117,0.319592,0.735895,0.12987,3.90909,0.289796,,-0.546894,44.8394,2.72732,109.274,-0.546894,2.6,3.2731921672821045,-4.01375675201416,1.16487,999,,,,,,,399.5,4.118556701,399.5,4.118556701,,,,,,,,,,,,,,,,,,,"Mickey Gasper","24759",681508
"Nick Kurtz","ATH",109,472,431,112,80,20,0,12,58,46,38,0,100,3,0,0,0,2,2,0.259861,0.0805085,0.211864,0.38,0.324153,0.389791,0.314764,0.713944,0.12993,2.40901,0.31348,,-1.365,56.9555,1.74183,109.172,-1.365,0.6,3.5887064933776855,-8.071369528770447,1.1646,999,,,,,,,488.2,4.478899082,488.2,4.478899082,,,,,,,,,,,,,,,,,,,"Nick Kurtz","35110",701762
"Matt Koperniak","STL",118,487,446,114,82,18,2,12,50,58,33,7,98,5,3,0,0,5,4,0.255605,0.0677618,0.201232,0.336735,0.312115,0.38565,0.300362,0.697765,0.130045,3.66544,0.300885,,-1.51187,53.1204,-3.84792,93.2987,-1.51187,5.8,-5.414439797401428,0.43183422088623047,1.1612,999,,,,,,,481.1,4.077118644,481.1,4.077118644,,,,,,,,,,,,,,,,,,,"Matt Koperniak","sa3014834",689288
"Mason McCoy","SDP",113,438,395,83,54,19,3,7,46,41,33,8,139,2,3,5,0,13,3,0.210127,0.0753425,0.317352,0.23741,0.272517,0.326582,0.257018,0.5991,0.116456,6.24065,0.301587,,0.745695,32.4955,-18.7409,66.3339,0.745695,8.7,-16.88739448785782,13.528042316436768,1.16024,999,,,,,,,329.1,2.91238938,329.1,2.91238938,,,,,,,,,,,,,,,,,,,"Mason McCoy","22232",669200
"Trevor Story","BOS",78,314,284,65,37,18,1,9,36,37,24,6,93,4,2,0,2,9,3,0.228873,0.0764331,0.296178,0.258065,0.296178,0.394366,0.293912,0.690545,0.165493,5.19254,0.304348,,0.119328,32.62,-4.11114,84.7387,0.119328,2.6,-5.3637701496481895,6.061199188232422,1.15477,999,,,,,,,315.2,4.041025641,315.2,4.041025641,,,,,,,,,,,,,,,,,,,"Trevor Story","12564",596115
"Nick Yorke","PIT",128,562,509,125,89,25,1,10,67,55,46,10,123,4,3,0,1,11,5,0.24558,0.0818505,0.218861,0.373984,0.311388,0.357564,0.289147,0.668952,0.111984,4.37843,0.30343,,-0.843154,56.228,-9.51366,81.6953,-0.843154,3.5,-13.14474731683731,5.564961671829224,1.15105,999,,,,,,,520.1,4.06328125,520.1,4.06328125,,,,,,,,,,,,,,,,,,,"Nick Yorke","27504",694377
"Colson Montgomery","CHW",123,537,471,98,64,19,2,13,56,63,50,9,151,14,2,0,2,5,2,0.208068,0.0931099,0.281192,0.331126,0.301676,0.339703,0.281109,0.641379,0.131635,4.14745,0.275081,,-0.749211,50.253,-12.5642,81.0175,-0.749211,-0.3,-12.412797689437866,5.619311988353729,1.15007,999,,,,,,,462.4,3.759349593,462.4,3.759349593,,,,,,,,,,,,,,,,,,,"Colson Montgomery","29712",695657
"Tanner Morris",,85,365,318,76,57,14,1,4,37,32,41,7,81,3,2,1,0,2,1,0.238994,0.112329,0.221918,0.506173,0.32967,0.327044,0.289073,0.656714,0.0880503,3.20999,0.306383,,-0.746894,36.4966,-6.20036,87.8066,-0.746894,3.4,-5.83930516242981,4.7411229610443115,1.14518,999,,,,,,,324.5,3.817647058,324.5,3.817647058,,,,,,,,,,,,,,,,,,,"Tanner Morris","sa3009873",671088
"Isaac Collins","MIL",112,464,404,92,60,19,4,9,57,52,49,5,106,7,3,1,1,15,5,0.227723,0.105603,0.228448,0.462264,0.319654,0.361386,0.298922,0.681041,0.133663,6.33522,0.284247,,0.0989091,50.0739,-4.20395,90.4896,0.0989091,5.9,-5.1780059561133385,0.7853617668151855,1.14299,999,,,,,,,456.2,4.073214285,456.2,4.073214285,,,,,,,,,,,,,,,,,,,"Isaac Collins","25477",686555
"Mike Yastrzemski","SFG",111,398,353,76,41,19,3,13,48,44,37,3,110,5,2,1,1,2,1,0.215297,0.0929648,0.276382,0.336364,0.297229,0.396601,0.300586,0.69383,0.181303,4.62303,0.271552,,-0.6364,43.4841,-3.07314,93.9482,-0.6364,5.7,-3.516629457473755,1.3128747940063477,1.14194,999,,,,,,,394,3.549549549,394,3.549549549,,,,,,,,,,,,,,,,,,,"Mike Yastrzemski","14854",573262
"Josh Rojas","CHW",116,420,372,88,60,19,1,8,51,36,41,6,91,2,3,2,1,10,2,0.236559,0.097619,0.216667,0.450549,0.313397,0.357527,0.291951,0.670924,0.120968,4.907,0.289855,,0.424422,42.969,-6.16178,88.6439,0.424422,0.5,-5.032979041337967,2.0432099103927612,1.13947,999,,,,,,,399.2,3.44137931,399.2,3.44137931,,,,,,,,,,,,,,,,,,,"Josh Rojas","19734",668942
"Dru Baker","CHW",110,464,427,111,90,14,3,4,52,45,28,7,110,6,1,2,0,23,6,0.259953,0.0603448,0.237069,0.254545,0.313853,0.334895,0.282807,0.648747,0.0749414,6.29655,0.340764,,1.24655,44.0557,-10.2222,86.7732,1.24655,6.4,-5.775741100311279,1.2853617668151855,1.13621,999,,,,,,,418.8,3.807272727,418.8,3.807272727,,,,,,,,,,,,,,,,,,,"Dru Baker","sa3017331",681333
"LaMonte Wade Jr.","LAA",112,397,331,78,52,14,1,11,48,38,56,2,88,5,3,2,3,2,1,0.23565,0.141058,0.221662,0.636364,0.351899,0.383686,0.326618,0.735585,0.148036,3.21115,0.285106,,-0.881065,51.693,5.25271,111.47,-0.881065,0.5,4.5640769600868225,-6.793503761291504,1.13585,999,,,,,,,439.5,3.924107142,439.5,3.924107142,,,,,,,,,,,,,,,,,,,"LaMonte Wade Jr.","18126",664774
"Diego Velasquez","SFG",126,548,479,120,87,26,3,4,52,51,38,9,103,8,5,18,0,11,6,0.250522,0.0693431,0.187956,0.368932,0.313208,0.34238,0.284144,0.655587,0.091858,4.82686,0.307692,,-1.2087,52.6208,-11.4832,82.8818,-1.2087,-0.9,-12.426270961761475,5.140564560890198,1.13325,999,,,,,,,465.2,3.692063492,465.2,3.692063492,,,,,,,,,,,,,,,,,,,"Diego Velasquez","sa3016144",694196
"James Triantos","CHC",121,505,467,120,90,19,5,6,64,53,24,11,68,8,6,0,0,24,6,0.256959,0.0475248,0.134653,0.352941,0.30099,0.357602,0.279668,0.658592,0.100642,7.02906,0.285714,,1.4939,46.6725,-12.4014,80.4477,1.4939,2.6,-10.313393115997314,4.455526113510132,1.13275,999,,,,,,,469.8,3.882644628,469.8,3.882644628,,,,,,,,,,,,,,,,,,,"James Triantos","sa3017295",701649
"Zach Dezenzo","HOU",85,348,317,80,51,18,0,11,46,47,26,9,99,3,2,0,0,5,2,0.252366,0.0747126,0.284483,0.262626,0.313218,0.413249,0.306693,0.726468,0.160883,3.80147,0.330144,,-0.370375,39.7318,-0.976521,101.07,-0.370375,-2,0.05556344985961914,-0.7213404178619385,1.13122,999,,,,,,,377.5,4.44117647,377.5,4.44117647,,,,,,,,,,,,,,,,,,,"Zach Dezenzo","31562",701305
"Yunior Severino",,119,520,466,110,70,21,2,17,54,66,46,12,164,5,3,0,1,2,1,0.236051,0.0884615,0.315385,0.280488,0.309615,0.399142,0.301413,0.708757,0.16309,3.14978,0.322917,,-0.86528,57.1597,-3.6689,96.4866,-0.86528,6.1,-2.955736458301544,-3.4532036781311035,1.13117,999,,,,,,,536.1,4.505042016,536.1,4.505042016,,,,,,,,,,,,,,,,,,,"Yunior Severino","sa3003185",670870
"Jhostynxon Garcia","BOS",114,472,435,103,63,21,5,14,62,64,26,3,122,9,2,0,1,7,4,0.236782,0.0550847,0.258475,0.213115,0.292373,0.404598,0.300356,0.696971,0.167816,6.07449,0.295681,,-0.969806,51.4819,-3.73171,89.2717,-0.969806,0.2,-6.763819217681885,1.9342739135026932,1.12877,999,,,,,,,469.9,4.121929824,469.9,4.121929824,,,,,,,,,,,,,,,,,,,"Jhostynxon Garcia","sa3015523",691373
"Jared Young","NYM",109,436,380,87,54,18,2,13,53,59,43,6,111,9,2,2,0,5,2,0.228947,0.0986239,0.254587,0.387387,0.320276,0.389474,0.308404,0.70975,0.160526,4.44138,0.286822,,-0.599255,50.3794,-0.623047,100.757,-0.599255,-5,-0.20459377765655518,-3.398001194000244,1.12823,999,,,,,,,452.9,4.155045871,452.9,4.155045871,,,,,,,,,,,,,,,,,,,"Jared Young","20404",676724
"Trey Cabbage",,106,407,366,88,50,21,2,15,55,51,35,5,143,3,2,1,1,14,4,0.240437,0.0859951,0.351351,0.244755,0.310345,0.431694,0.317176,0.742039,0.191257,6.10775,0.347619,,0.524903,49.902,2.29189,100.561,0.524903,1,0.7977764010429382,-3.4863314628601074,1.12284,999,,,,,,,469.5,4.429245283,469.5,4.429245283,,,,,,,,,,,,,,,,,,,"Trey Cabbage","21078",663550
"Guy Lipscomb","CLE",104,400,360,91,65,18,4,4,49,38,35,4,75,3,2,0,1,19,4,0.252778,0.0875,0.1875,0.466667,0.3225,0.358333,0.297911,0.680833,0.105556,6.93831,0.30742,,1.39862,42.8417,-3.94949,94.591,1.39862,3,-1.076993465423584,-1.4091711044311523,1.12252,999,,,,,,,401.1,3.856730769,401.1,3.856730769,,,,,,,,,,,,,,,,,,,"Guy Lipscomb","sa3020764",805865
"Javier Sanoja","MIA",147,613,564,151,111,29,6,5,59,60,40,15,47,2,4,3,0,12,8,0.267731,0.0652529,0.0766721,0.851064,0.316393,0.367021,0.29026,0.683415,0.0992908,4.76352,0.282946,,-1.92921,61.8801,-9.82742,82.4097,-1.92921,-1.5,-14.823392510414124,5.257054805755615,1.12138,999,,,,,,,573.3,3.9,573.3,3.9,,,,,,,,,,,,,,,,,,,"Javier Sanoja","28253",691594
"Christian Koss","SFG",104,395,362,88,61,17,3,7,48,42,20,7,88,6,3,4,0,8,3,0.243094,0.0506329,0.222785,0.227273,0.29156,0.364641,0.279966,0.656201,0.121547,5.92366,0.3,,-0.246413,36.6009,-9.60546,80.0696,-0.246413,3,-9.660408735275269,7.354056358337402,1.12102,999,,,,,,,347.8,3.344230769,347.8,3.344230769,,,,,,,,,,,,,,,,,,,"Christian Koss","27653",683766
"Luis Vázquez","BAL",109,429,385,91,65,17,1,8,44,49,28,12,102,7,4,5,0,4,5,0.236364,0.0652681,0.237762,0.27451,0.29717,0.348052,0.273522,0.645222,0.111688,3.20691,0.297491,,-1.91957,37.5264,-12.6572,78.8158,-1.91957,4.1,-12.318159103393555,8.82883596420288,1.11891,999,,,,,,,353.4,3.242201834,353.4,3.242201834,,,,,,,,,,,,,,,,,,,"Luis Vazquez","23442",676679
"Liam Hicks","MIA",104,423,363,89,68,16,1,4,41,39,44,6,65,12,4,0,0,2,1,0.245179,0.104019,0.153664,0.676923,0.34279,0.327824,0.298909,0.670613,0.0826446,2.84509,0.285235,,-0.936312,45.6448,-3.83693,88.2309,-0.936312,-4.2,-6.889459669589996,3.571164131164551,1.11286,999,,,,,,,394.1,3.789423076,394.1,3.789423076,,,,,,,,,,,,,,,,,,,"Liam Hicks","29844",689414
"Aidan Miller","PHI",113,485,436,98,62,22,4,10,57,57,40,1,115,8,1,0,0,12,4,0.224771,0.0824742,0.237113,0.347826,0.301031,0.362385,0.292887,0.663416,0.137615,5.91455,0.282051,,-0.0802996,49.9842,-6.75012,86.21,-0.0802996,-2.7,-8.078047059476376,2.6461198329925537,1.10792,999,,,,,,,449,3.973451327,449,3.973451327,,,,,,,,,,,,,,,,,,,"Aidan Miller","sa3022609",805795
"Justin Foscue","TEX",100,432,379,85,51,22,1,11,54,55,42,9,83,9,2,0,0,4,3,0.224274,0.0972222,0.19213,0.506024,0.314815,0.37467,0.297692,0.689485,0.150396,3.72978,0.25784,,-1.14901,46.1928,-4.34173,93.2107,-1.14901,-0.8,-4.5049402713775635,0.7873015999794006,1.10568,999,,,,,,,422.1,4.221,422.1,4.221,,,,,,,,,,,,,,,,,,,"Justin Foscue","27501",679822
"Nick Madrigal","NYM",91,283,258,67,51,13,2,1,30,25,15,5,28,7,0,3,0,4,1,0.25969,0.0530035,0.0989399,0.535714,0.317857,0.337209,0.285226,0.655066,0.0775194,5.10705,0.28821,,-0.141691,27.4211,-5.68372,85.1568,-0.141691,5.4,-5.164830595254898,6.439829587936401,1.1055,999,,,,,,,246.5,2.708791208,246.5,2.708791208,,,,,,,,,,,,,,,,,,,"Nick Madrigal","20521",663611
"Wyatt Young","NYM",124,494,439,102,81,15,2,4,52,42,45,7,114,5,2,3,0,8,4,0.232346,0.0910931,0.230769,0.394737,0.309572,0.302961,0.271491,0.612534,0.070615,4.52215,0.303406,,-0.998686,42.4046,-15.3826,75.912,-0.998686,4,-15.228167653083801,9.445326328277588,1.10264,999,,,,,,,378.7,3.054032258,378.7,3.054032258,,,,,,,,,,,,,,,,,,,"Wyatt Young","sa3017081",696281
"Jeimer Candelario","NYY",113,455,409,99,56,25,1,17,53,61,37,8,107,6,3,0,1,3,2,0.242054,0.0813187,0.235165,0.345794,0.312088,0.432763,0.316502,0.744851,0.190709,3.15247,0.284722,,-0.928223,55.5404,2.31537,96.2193,-0.928223,-3.2,-2.9852794408798218,-1.5281893014907837,1.09954,999,,,,,,,512.5,4.53539823,512.5,4.53539823,,,,,,,,,,,,,,,,,,,"Jeimer Candelario","13621",600869
"Akil Baddoo","DET",121,446,396,90,56,18,5,11,55,47,46,4,115,1,2,1,1,19,6,0.227273,0.103139,0.257848,0.4,0.307865,0.381313,0.29958,0.689178,0.15404,6.85763,0.290441,,0.588612,48.3675,-3.80472,95.7121,0.588612,-4.3,-1.5995681881904602,-2.6612582206726074,1.09785,999,,,,,,,452.4,3.738842975,452.4,3.738842975,,,,,,,,,,,,,,,,,,,"Akil Baddoo","22168",668731
