team,n,total_salary,sgpar,PA,AB,H,HR,R,RBI,SB,AVG,IP,W,SV,SO,ER,WH,ERA,WHIP,hr_pts,r_pts,rbi_pts,sb_pts,avg_pts,w_pts,sv_pts,so_pts,era_pts,whip_pts,hit_pts,pit_pts,total_pts,rank,sim_num
ERIE LAKERS,23,168,7.9767353987261655,7158,6371,1663,235,902,881,118,0.26102652644796737,1023,64,22,960,457.64126000000005,1304.21578,4.02616944281525,1.2748932355816227,4,2,3,2,10,2,3,1,3,4,21,13,34,8,22
FREE AT LAST,22,151,8.076818060755503,7200,6324,1572,229,903,855,138,0.24857685009487665,1078,62,46,1016,508.0753,1406.9766100000002,4.241816048237477,1.3051731076066793,3,3,2,4,2,1,6,2,1,1,14,11,25,9,22
WESTSIDE MARAUDERS,23,213,11.149129263122399,7729,6896,1773,260,965,953,137,0.25710556844547566,1184,76,73,1216,491.1510122222222,1427.380512,3.733411410472973,1.2055578648648648,8,7,9,3,8,8,8,8,10,10,35,44,79,1,23
MELONHEADS,23,242,10.844723639295962,7624,6748,1717,265,982,947,155,0.2544457617071725,1289,82,22,1269,550.0190633333333,1558.3508500000003,3.8403192940263766,1.2089610938712183,9,10,8,7,6,9,4,9,7,9,40,38,78,2,23
LOUISVILLE SLUGGERS,23,165,10.50507627776495,7682,6940,1824,252,978,929,151,0.2628242074927954,1063,64,82,1032,457.79250888888896,1331.98585,3.875947864534337,1.2530440733772343,6,9,7,6,10,4,10,2,5,5,38,26,64,3,23
NATIONAL PASTIME,23,190,10.368827692841597,7681,6892,1743,268,935,959,150,0.2529019152640743,1194,73,52,1177,527.4189666666666,1479.92338,3.9755198492462305,1.2394668174204355,10,6,10,5,3,6,6,6,4,7,34,29,63,4,23
HOOSIERS,23,190,10.233643708752238,7592,6739,1705,243,966,911,230,0.25300489686897165,1143,73,36,1102,485.92822555555557,1419.72491,3.8262065004374457,1.2421040332458442,4,8,5,10,5,6,5,4,8,6,32,29,61,5,23
BLUE SOCKS,23,194,10.317084938726081,7621,6864,1757,224,933,904,198,0.25597319347319347,1216,74,56,1197,520.12704,1500.7567400000003,3.8496244736842105,1.234174950657895,1,5,3,9,7,7,7,7,6,8,25,35,60,6,23
BIG RED MACHINE,23,151,9.730433218417422,7430,6604,1662,256,927,912,138,0.2516656571774682,1099,67,78,1064,466.2190788888888,1388.2550199999998,3.817990636942675,1.2631983803457687,7,4,6,4,2,5,9,3,9,3,23,29,52,7,23
FREE BIRDS,23,188,9.046141030992507,7421,6599,1669,236,886,896,100,0.2529171086528262,1371,83,0,1355,617.2177933333334,1730.62685,4.051757943107221,1.2623098832968638,3,1,2,1,4,10,2,10,3,4,11,29,40,8,23
ERIE LAKERS,23,168,8.22634708451266,7297,6482,1682,248,917,907,115,0.25948781240357915,1157,67,0,1017,537.61739,1518.5895999999998,4.181984883318928,1.3125234226447708,5,3,4,2,9,5,2,1,1,1,23,10,33,9,23
FREE AT LAST,22,151,8.16965202996276,7102,6221,1536,227,893,839,163,0.24690564217971386,1207,73,2,1141,556.8338711111111,1556.2303999999997,4.152033835956917,1.2893375310687654,2,2,1,8,1,6,3,5,2,2,14,18,32,10,23
LOUISVILLE SLUGGERS,23,165,10.68565657958538,7620,6888,1786,261,980,947,178,0.2592915214866434,1015,64,69,1051,425.7002811111111,1245.3517,3.7746822955665023,1.226947487684729,8,9,9,8,9,3,10,3,8,8,43,32,75,1,24
WESTSIDE MARAUDERS,23,213,11.015725978011375,7519,6702,1733,252,958,933,155,0.25857952849895555,1262,79,54,1292,546.36388,1557.127922,3.896414358161648,1.2338573074484944,6,8,7,5,8,8,8,9,6,6,34,37,71,2,24
HOOSIERS,23,190,10.345900408179073,7956,7050,1761,267,1008,982,222,0.24978723404255318,1105,69,27,1037,461.7510088888889,1352.88359,3.7608679457013574,1.2243290407239817,10,10,10,10,2,4,3,2,9,9,42,27,69,3,24
MELONHEADS,23,242,10.644075205651239,7304,6504,1658,247,924,904,159,0.254920049200492,1224,81,38,1238,498.41876888888885,1459.77725,3.6648438888888886,1.1926284722222222,5,4,4,7,5,10,5,8,10,10,25,43,68,4,24
BLUE SOCKS,23,194,10.32221399986319,7621,6893,1768,228,925,910,180,0.25649209342811546,1217,75,56,1216,515.4883844444444,1510.20805,3.8121573212818403,1.2409269104354972,3,5,5,9,7,6,9,7,7,5,29,34,63,5,24
NATIONAL PASTIME,23,190,10.402154144172208,7778,6973,1784,259,950,940,141,0.25584396959701705,1200,76,52,1170,523.8405677777778,1477.34546,3.928804258333333,1.2311212166666667,7,7,8,4,6,7,7,5,4,7,32,30,62,6,24
BIG RED MACHINE,23,151,9.77272041288694,7510,6658,1667,266,938,931,106,0.25037548813457494,1241,75,27,1213,540.3909633333334,1554.62437,3.919031966156326,1.2527190733279614,9,6,6,1,3,6,3,6,5,3,25,23,48,7,24
FREE BIRDS,23,188,8.98256251296976,7204,6370,1618,219,869,845,122,0.25400313971742544,1292,80,32,1295,578.6360944444443,1616.656,4.030746787925696,1.25128173374613,1,1,1,2,4,9,4,10,3,4,9,30,39,8,24
ERIE LAKERS,23,168,8.006663323621908,7229,6450,1673,239,903,889,126,0.25937984496124034,1291,72,0,1054,621.1361922222221,1741.7901,4.330151611154143,1.3491790085205266,4,2,3,3,10,5,2,4,1,1,22,13,35,9,24
FREE AT LAST,22,151,8.216351933246736,7347,6444,1609,227,909,851,158,0.24968963376784606,1076,61,46,1004,498.5988088888889,1396.05967,4.170436133828996,1.2974532249070634,2,3,2,6,1,2,6,1,2,2,14,13,27,10,24
MELONHEADS,23,242,10.723368476777082,7548,6726,1698,254,947,931,164,0.25245316681534347,1387,87,0,1358,594.1160066666666,1669.94865,3.8551146791636626,1.2040004686373469,8,7,8,7,3,10,3,10,8,9,33,40,73,1,25
WESTSIDE MARAUDERS,23,213,10.74217913435334,7183,6399,1645,252,910,900,145,0.25707141740897016,1225,78,62,1291,504.59810222222217,1466.527922,3.7072513632653052,1.1971656506122448,6,4,5,6,8,8,7,8,10,10,29,43,72,2,25
LOUISVILLE SLUGGERS,23,165,10.654200348245979,7648,6887,1793,253,973,927,182,0.26034557862639757,1153,72,36,1193,501.50598777777776,1447.2057499999996,3.914617424111015,1.2551654379878574,7,9,6,8,10,5,6,6,6,7,40,30,70,3,25
NATIONAL PASTIME,23,190,10.452867639353176,7503,6710,1719,247,920,894,127,0.25618479880774964,1195,77,84,1194,496.53643999999997,1454.5239000000001,3.7396049874476986,1.2171748117154813,5,5,4,4,6,7,10,7,9,8,24,41,65,4,25
HOOSIERS,23,190,10.236914637901805,8038,7110,1795,262,1027,974,222,0.25246132208157523,1167,72,16,1069,511.5708077777778,1500.9155299999998,3.9452761525278492,1.2861315595544127,10,10,10,10,4,5,4,3,5,2,44,19,63,5,25
BLUE SOCKS,23,194,10.292914307332078,7876,7105,1825,235,969,940,201,0.2568613652357495,1253,75,29,1170,561.8140033333333,1577.20533,4.0353759217877085,1.2587432801276934,3,8,9,9,7,6,5,5,4,5,36,25,61,6,25
BIG RED MACHINE,23,151,9.728811794090557,7566,6724,1702,255,944,930,127,0.25312314098750743,1114,67,76,1024,482.60966111111105,1434.43215,3.8990008527827644,1.2876410682226214,9,6,7,4,5,4,8,2,7,1,31,22,53,7,25
FREE BIRDS,23,188,9.255832420677102,7201,6393,1604,243,870,893,123,0.25089942124198344,1365,84,0,1356,616.1162666666667,1715.15035,4.062305054945055,1.256520402930403,4,1,3,3,2,9,3,9,3,6,13,30,43,8,25
ERIE LAKERS,23,168,8.098455901625341,7185,6397,1661,233,896,875,120,0.25965296232609036,899,53,82,845,410.5271777777778,1154.9407999999999,4.109838264738599,1.2846949944382646,2,2,2,2,9,3,9,1,1,3,17,17,34,9,25
FREE AT LAST,22,151,8.208479837831348,7340,6481,1615,231,908,868,136,0.24918993982410123,1165,67,16,1070,530.9304966666667,1490.97373,4.101608987124464,1.2798057768240343,1,3,1,5,1,4,4,4,2,4,11,18,29,10,25
MELONHEADS,23,242,10.877514418632565,7584,6730,1696,270,970,953,159,0.25200594353640415,1382,86,0,1329,579.4638177777776,1681.01024,3.773642807525325,1.216360520984081,9,8,9,7,4,10,1,9,9,8,37,37,74,1,26
LOUISVILLE SLUGGERS,23,165,10.772002063026358,7697,6926,1808,254,987,932,181,0.2610453364135143,995,61,77,1068,419.9188333333334,1209.40526,3.7982608040201007,1.2154826733668342,6,9,6,9,10,3,10,3,8,9,40,33,73,2,26
NATIONAL PASTIME,23,190,10.36001028766135,7457,6692,1731,234,911,884,145,0.2586670651524208,1235,80,52,1267,513.3539244444444,1495.17694,3.741040744939271,1.2106695870445345,4,3,4,5,9,8,7,8,10,10,25,43,68,3,26
WESTSIDE MARAUDERS,23,213,11.008155167107814,7638,6809,1744,261,958,950,143,0.2561315905419298,1333,83,32,1346,579.0686022222222,1643.9583819999998,3.909690487621906,1.233277105776444,7,7,7,4,5,9,4,10,5,7,30,35,65,4,26
HOOSIERS,23,190,10.488658618312206,7839,6943,1735,271,992,977,208,0.24989197753132653,1142,71,39,1046,486.0017566666667,1465.09122,3.8301364360770584,1.2829170052539405,10,10,10,10,2,5,5,2,7,2,42,21,63,5,26
BLUE SOCKS,23,194,10.101016489745204,7960,7224,1860,234,951,951,173,0.2574750830564784,1161,71,56,1098,526.5907511111111,1451.61527,4.082098845822567,1.250314616709733,4,6,8,8,7,5,8,5,2,5,33,25,58,6,26
BIG RED MACHINE,23,151,9.746435825159436,7451,6640,1660,262,920,919,115,0.25,1219,74,59,1120,527.2206755555555,1550.9406199999999,3.8925234454470874,1.2723056767842493,8,5,5,1,3,6,9,6,6,3,22,30,52,7,26
FREE BIRDS,23,188,9.15139063105758,7284,6438,1649,220,891,871,134,0.2561354457906182,1277,78,27,1265,569.6703011111111,1595.6324,4.014904236491778,1.2495163664839468,2,1,3,3,6,7,3,7,4,6,15,27,42,8,26
ERIE LAKERS,23,168,8.104893972979031,7195,6408,1656,242,903,884,126,0.25842696629213485,979,60,40,938,440.4942066666667,1236.7590800000003,4.04948708886619,1.2632881307456592,5,2,4,2,8,2,6,1,3,4,21,16,37,9,26
FREE AT LAST,22,151,8.148989535997895,7235,6326,1564,233,913,848,155,0.24723363895036357,1200,68,19,1093,568.5420811111111,1582.2347,4.264065608333333,1.3185289166666667,3,4,2,6,1,4,2,4,1,1,16,12,28,10,26
MELONHEADS,23,242,10.79888280769381,7398,6596,1680,261,937,933,162,0.2546998180715585,1362,88,0,1353,579.4668088888889,1636.22248,3.8290758296622607,1.2013380910425844,9,6,6,8,4,10,1,10,10,10,33,41,74,1,27
WESTSIDE MARAUDERS,23,213,11.133981090630682,7603,6784,1735,260,959,946,154,0.255748820754717,1371,85,32,1329,583.5753577777778,1667.711882,3.830910444930707,1.2164200452224654,8,7,7,6,5,9,3,9,9,9,33,39,72,2,27
BLUE SOCKS,23,194,10.339432213558453,7845,7061,1810,248,962,951,174,0.25633762923098713,1135,70,56,1140,503.1946088888889,1429.97964,3.9900894096916297,1.2598939559471365,6,8,8,9,6,4,9,5,3,6,37,27,64,3,27
LOUISVILLE SLUGGERS,23,165,10.693806432682978,7815,7029,1815,278,996,979,158,0.25821596244131456,1107,65,53,1087,489.87063777777786,1411.14822,3.9826881120144537,1.2747499728997291,10,9,10,7,9,3,8,3,4,1,45,19,64,3,27
NATIONAL PASTIME,23,190,10.372060236910059,7547,6772,1747,234,915,895,151,0.2579740106320142,1295,81,52,1250,555.4692833333334,1588.01231,3.8604042857142864,1.226264332046332,5,4,4,4,8,8,7,8,8,8,25,39,64,3,27
HOOSIERS,23,190,10.246165375676487,7893,6993,1762,261,1007,960,196,0.25196625196625194,1212,73,22,1144,538.9585322222222,1543.8969799999998,4.002167318481848,1.2738423927392737,9,10,9,10,3,5,2,6,2,2,41,17,58,4,27
BIG RED MACHINE,23,151,9.730724261877445,7465,6633,1658,259,927,910,115,0.2499623096638022,1203,74,59,1136,520.6581211111111,1520.5951299999997,3.8951979135494597,1.2640026018287611,7,5,5,2,2,6,10,4,7,5,21,32,53,5,27
FREE BIRDS,23,188,9.168648433562486,7179,6373,1636,211,870,851,154,0.25670798681939433,1223,75,49,1223,536.7783066666666,1551.69091,3.950126541291905,1.2687578986099755,3,1,1,6,7,7,6,7,5,4,18,29,47,6,27
FREE AT LAST,22,151,8.154613078478354,7291,6396,1583,233,910,859,153,0.24749843652282677,948,59,43,958,414.10845000000006,1194.1717199999998,3.9314093354430386,1.259674810126582,4,3,2,5,1,2,4,2,6,7,15,21,36,7,27
ERIE LAKERS,23,168,8.092707541418427,7185,6386,1654,234,899,876,123,0.2590040714062011,1005,59,47,911,451.9330277777778,1279.3752400000003,4.04716144278607,1.2730101890547267,5,2,3,3,10,2,5,1,1,3,23,12,35,8,27
LOUISVILLE SLUGGERS,23,165,10.677217390193416,7660,6876,1794,254,992,931,187,0.26090750436300175,914,57,110,939,378.87897666666663,1145.84762,3.730755787746171,1.2536626039387309,7,9,7,9,9,2,10,2,10,7,41,31,72,1,28
WESTSIDE MARAUDERS,23,213,11.039765416911182,7631,6778,1740,262,971,944,139,0.2567128946591915,1332,83,32,1344,575.1586599999999,1640.8158819999999,3.8862071621621617,1.2318437552552552,9,8,8,3,7,9,6,9,5,8,35,37,72,1,28
MELONHEADS,23,242,10.734968863217446,7471,6670,1676,253,942,921,185,0.2512743628185907,1391,88,0,1353,592.5164422222222,1663.2629700000002,3.8336793529834647,1.195731826024443,6,7,6,8,4,10,2,10,8,10,31,40,71,2,28
HOOSIERS,23,190,10.555989966980599,8138,7200,1805,278,1045,1004,209,0.25069444444444444,1100,69,32,1010,474.7301544444445,1389.85917,3.88415580909091,1.2635083363636364,10,10,10,10,3,4,6,3,6,5,43,24,67,3,28
NATIONAL PASTIME,23,190,10.359911751312575,7454,6698,1724,239,903,888,141,0.25739026575097046,1255,81,52,1278,524.4728777777777,1529.52899,3.761160079681275,1.2187481992031872,4,3,4,4,8,8,7,8,9,9,23,41,64,4,28
BLUE SOCKS,23,194,10.075889391157434,7789,7058,1811,245,939,957,152,0.2565882686313403,1237,74,29,1213,549.2379733333332,1563.2646599999998,3.9960725626515754,1.2637547776879545,5,6,9,6,5,6,4,6,4,4,31,24,55,5,28
BIG RED MACHINE,23,151,9.71106744129671,7472,6641,1653,260,924,917,115,0.24890829694323144,1185,73,59,1137,505.65602666666666,1498.3605699999998,3.8404255189873417,1.264439299578059,8,5,5,2,2,5,9,5,7,3,22,29,51,6,28
FREE BIRDS,23,188,9.157816038379686,7179,6373,1636,211,870,851,154,0.25670798681939433,1291,79,30,1268,581.40988,1623.58671,4.053205979860573,1.2576194500387297,1,1,1,7,6,7,5,7,3,6,16,28,44,7,28
ERIE LAKERS,23,168,8.011704941273914,7073,6293,1643,231,887,867,111,0.26108374384236455,1035,57,55,937,479.1737222222223,1341.02511,4.1667280193236715,1.2956764347826086,2,2,3,1,10,2,8,1,1,1,18,13,31,8,28
FREE AT LAST,22,151,8.19787728872926,7368,6481,1611,233,906,864,148,0.24857275111865454,1121,68,14,1052,512.7784211111111,1427.25283,4.1168651115075825,1.2731961016949151,3,4,2,5,1,3,3,4,2,2,15,14,29,9,28
MELONHEADS,23,242,10.817016508117023,7511,6657,1681,262,957,935,155,0.25251614841520204,1362,86,0,1354,570.1859566666666,1657.3226300000001,3.767748612334801,1.2168301248164466,9,8,9,7,4,10,2,10,9,9,37,40,77,1,29
WESTSIDE MARAUDERS,23,213,10.991884699218796,7407,6632,1724,248,936,922,154,0.25995174909529556,1289,80,51,1299,549.9995055555555,1569.281072,3.840182738557021,1.2174407075252134,6,6,8,6,9,8,6,8,7,8,35,37,72,2,29
LOUISVILLE SLUGGERS,23,165,10.690967678649052,7361,6635,1744,244,963,908,196,0.26284853051996987,1042,69,77,1048,440.73130444444445,1298.94481,3.8067003262955854,1.2465881094049904,4,9,4,9,10,4,10,4,8,6,36,32,68,3,29
BLUE SOCKS,23,194,10.2421855103193,7529,6818,1742,236,910,916,159,0.25550014667057785,1193,75,56,1204,498.1725611111111,1445.16932,3.758217141659682,1.2113741156747695,2,2,6,8,6,6,8,6,10,10,24,40,64,4,29
NATIONAL PASTIME,23,190,10.394285050042585,7517,6759,1740,251,922,916,144,0.2574345317354638,1280,79,52,1209,559.5473377777778,1580.98442,3.9343172187500004,1.235144078125,7,3,6,5,7,7,7,7,5,7,28,33,61,5,29
HOOSIERS,23,190,10.329022331301793,8082,7169,1799,266,1017,977,219,0.2509415539126796,1106,66,39,1046,493.8651022222222,1401.1553199999998,4.018793779385172,1.2668673779385171,10,10,10,10,3,3,4,3,4,3,43,17,60,6,29
BIG RED MACHINE,23,151,9.723700464023187,7472,6641,1653,260,924,917,115,0.24890829694323144,1168,71,59,1152,502.9107911111111,1456.13002,3.8751687671232875,1.2466866609589042,8,4,7,1,2,5,9,5,6,5,22,30,52,7,29
FREE BIRDS,23,188,9.243984173967187,7291,6466,1648,226,884,880,139,0.25487163625115994,1359,85,0,1343,608.2958611111112,1721.3882899999999,4.028449411331863,1.2666580500367917,1,1,3,3,5,9,2,9,3,4,13,27,40,8,29
ERIE LAKERS,23,168,8.01594494431656,7515,6637,1713,246,944,910,117,0.2580985384963086,1092,62,19,955,510.2940888888889,1456.2412499999996,4.2057205128205135,1.3335542582417579,5,7,5,2,8,2,3,1,1,1,27,8,35,9,29
FREE AT LAST,22,151,8.282494103462565,7536,6609,1636,240,925,879,142,0.24754123165380543,1032,59,48,960,476.3224411111111,1325.20698,4.153974777131783,1.2841152906976743,3,5,2,4,1,1,5,2,2,2,15,12,27,10,29
MELONHEADS,23,242,10.759585997825152,7615,6796,1731,262,958,953,160,0.25470865214832256,1281,80,17,1285,544.4750588888888,1542.81392,3.8253517017954723,1.2043824512099923,10,8,10,7,5,8,3,8,7,10,40,36,76,1,30
LOUISVILLE SLUGGERS,23,165,10.67722970403858,7641,6876,1792,254,986,936,180,0.2606166375799884,932,59,93,1002,391.5737144444445,1135.8116599999998,3.7812912339055798,1.2186820386266093,7,9,7,9,10,3,10,2,8,8,42,31,73,2,30
WESTSIDE MARAUDERS,23,213,10.833044805107438,7197,6441,1656,250,907,903,150,0.25710293432696785,1390,88,32,1383,593.4089988888888,1710.1118420000003,3.842216539568345,1.2302962892086333,6,3,5,6,8,10,6,10,6,7,28,39,67,3,30
HOOSIERS,23,190,10.264117984302626,7853,6920,1735,256,1001,946,213,0.25072254335260113,1153,74,24,1085,483.6106144444444,1447.3303499999997,3.774931075455334,1.255273503902862,8,10,9,10,2,6,4,3,9,5,39,27,66,4,30
NATIONAL PASTIME,23,190,10.422234474678316,7423,6637,1694,245,912,893,135,0.25523579930691576,1208,76,84,1198,503.2853455555555,1458.76826,3.749642475165563,1.207589619205298,5,4,3,4,6,7,9,7,10,9,22,42,64,5,30
BLUE SOCKS,23,194,10.36416646718583,7792,7029,1807,244,950,943,174,0.2570778204581021,1175,72,56,1143,525.7435666666667,1460.35375,4.026972,1.2428542553191488,4,6,8,8,7,4,7,6,3,6,33,26,59,6,30
BIG RED MACHINE,23,151,9.846839548013085,7608,6777,1720,258,953,935,135,0.25379961634941717,1213,73,27,1137,529.0577233333333,1532.20131,3.9254076751854905,1.263150296784831,9,7,6,4,4,5,5,5,5,3,30,23,53,7,30
ERIE LAKERS,23,168,8.044928126957783,7349,6526,1689,242,923,899,120,0.25881091020533253,867,50,80,812,385.1416888888889,1132.0374100000001,3.998010611303345,1.305694821222607,3,5,4,2,9,2,8,1,4,2,23,17,40,8,30
FREE BIRDS,23,188,9.360213821088745,7382,6559,1661,230,889,884,138,0.2532398231437719,1365,84,0,1356,616.1162666666667,1715.15035,4.062305054945055,1.256520402930403,2,1,2,5,3,9,2,9,2,4,13,26,39,9,30
FREE AT LAST,22,151,8.151290848714003,7410,6522,1601,242,905,878,129,0.24547684759276295,1277,73,0,1130,601.6001566666667,1688.22566,4.239938457321848,1.3220247924823807,3,2,1,3,1,5,2,4,1,1,10,13,23,10,30
MELONHEADS,23,242,10.798785946094132,7436,6625,1680,263,941,937,161,0.25358490566037734,1295,83,27,1263,544.6894222222222,1541.4684900000002,3.785486332046332,1.1903231583011584,9,7,7,8,4,9,5,8,9,10,35,41,76,1,31
WESTSIDE MARAUDERS,23,213,11.129961160737997,7645,6830,1750,262,965,952,158,0.2562225475841874,1264,78,49,1288,542.6172822222221,1557.183662,3.8635724208860753,1.2319490996835443,8,8,8,7,7,8,6,9,7,8,38,38,76,1,31
HOOSIERS,23,190,10.306720633603652,7954,7036,1769,264,1009,972,204,0.2514212620807277,1237,75,0,1120,522.8949844444444,1535.9676500000003,3.804409749393694,1.2416876717865806,10,10,10,10,2,6,3,4,8,6,42,27,69,2,31
LOUISVILLE SLUGGERS,23,165,10.607971621661545,7410,6684,1728,253,934,909,151,0.2585278276481149,1021,65,93,1121,406.8135611111111,1249.53801,3.586015719882468,1.2238374240940255,6,6,5,6,9,2,10,5,10,9,32,36,68,3,31
NATIONAL PASTIME,23,190,10.454606096868249,7930,7123,1828,263,971,955,148,0.25663344096588514,1187,73,52,1136,527.6569444444444,1478.83447,4.000768744734626,1.2458588626790228,9,9,9,5,8,5,7,6,4,5,40,27,67,4,31
BLUE SOCKS,23,194,10.216971867249214,7635,6870,1753,229,934,908,201,0.2551673944687045,1098,68,88,1091,482.56844111111116,1360.56225,3.9554790255009116,1.239127732240437,3,6,4,9,5,3,9,3,5,7,27,27,54,5,31
BIG RED MACHINE,23,151,9.700147922905241,7405,6580,1664,256,925,917,116,0.252887537993921,1284,77,27,1198,553.1997477777778,1645.8260599999999,3.8775683255451714,1.281795996884735,7,5,6,1,3,7,5,7,6,3,22,28,50,6,31
FREE BIRDS,23,188,9.267263372597768,7295,6471,1656,224,897,878,131,0.25591098748261476,1334,84,0,1345,594.1740877777777,1667.8807599999998,4.008670757121439,1.2502854272863566,2,2,3,3,6,10,3,10,3,4,16,30,46,7,31
ERIE LAKERS,23,168,8.132013749011323,7185,6386,1654,234,899,876,123,0.2590040714062011,1213,69,8,1067,572.3540911111111,1598.83637,4.246650305028854,1.3180843940643034,5,3,2,2,10,4,4,2,1,1,22,12,34,8,31
FREE AT LAST,22,151,8.144624638950328,7445,6531,1621,233,921,865,146,0.2482008880722707,990,60,57,941,463.3563877777778,1275.7263899999998,4.2123307979797975,1.2886125151515149,4,4,1,4,1,1,8,1,2,2,14,14,28,9,31
WESTSIDE MARAUDERS,23,213,11.129370239006015,7645,6811,1753,251,971,938,176,0.25737777125238587,1326,81,32,1329,571.8627255555555,1631.0161819999998,3.8814212141779785,1.2300272865761688,5,9,8,8,7,9,7,10,8,8,37,42,79,1,32
MELONHEADS,23,242,10.729794174955387,7451,6616,1676,256,958,924,177,0.25332527206771466,1311,82,22,1279,552.812151111111,1580.1332100000002,3.7950490922959568,1.2052884897025173,8,7,6,9,4,10,2,8,10,10,34,40,74,2,32
NATIONAL PASTIME,23,190,10.443632815053514,7793,7022,1810,254,949,945,155,0.2577613215608089,1122,72,63,1111,488.7427744444444,1367.7826100000002,3.920396586452763,1.2190575846702318,6,6,9,5,8,6,10,4,5,9,34,34,68,3,32
LOUISVILLE SLUGGERS,23,165,10.653952295731584,7452,6710,1738,261,964,930,166,0.25901639344262295,1145,71,63,1137,499.648,1454.74225,3.927364192139738,1.270517248908297,9,8,7,7,9,5,10,5,4,3,40,27,67,4,32
HOOSIERS,23,190,10.263628887413635,8068,7148,1792,266,1019,971,214,0.2506994963626189,1152,70,31,1032,515.2580288888889,1478.67445,4.025453350694445,1.2835715711805555,10,10,10,10,2,4,6,2,2,2,42,16,58,5,32
BLUE SOCKS,23,194,10.197047344768816,7526,6783,1736,239,919,917,161,0.25593395252837975,1284,80,29,1271,557.1700988888889,1590.53104,3.9053978894081,1.238731339563863,4,5,5,6,5,8,4,7,6,7,25,32,57,6,32
BIG RED MACHINE,23,151,9.682385210231688,7416,6596,1658,255,916,907,130,0.25136446331109763,1193,72,59,1142,516.8413855555556,1488.84688,3.8990548784576697,1.2479856496227997,7,4,4,4,3,6,9,6,7,6,22,34,56,7,32
ERIE LAKERS,23,168,8.1377956468562,7204,6399,1661,233,900,877,120,0.25957180809501484,890,55,57,903,377.30373777777777,1124.9618799999998,3.8154310561797753,1.2640021123595504,2,3,3,2,10,2,8,1,9,4,20,24,44,8,32
FREE BIRDS,23,188,8.97914148329026,7214,6397,1642,215,868,854,124,0.25668282007190873,1279,78,27,1281,562.0940144444444,1615.94575,3.9553136278342453,1.2634446833463644,1,2,1,3,6,7,3,9,3,5,13,27,40,9,32
FREE AT LAST,22,151,8.176812409951843,7319,6450,1591,235,900,869,124,0.24666666666666667,1159,68,30,1046,532.2802177777778,1490.1702599999996,4.1333235202761,1.2857379292493525,3,3,2,3,1,3,5,3,1,1,12,13,25,10,32
MELONHEADS,23,242,10.739170859530129,7387,6601,1656,257,927,918,173,0.2508710801393728,1362,89,0,1376,570.69457,1638.42377,3.7711094933920704,1.202954309838473,8,5,6,9,4,10,2,10,10,10,32,42,74,1,33
LOUISVILLE SLUGGERS,23,165,10.785714346740985,7403,6661,1737,243,951,897,173,0.2607716559075214,1192,74,63,1194,505.5977222222222,1470.2939099999999,3.817432466442953,1.2334680453020133,5,9,4,9,10,6,8,7,8,7,37,36,73,2,33
WESTSIDE MARAUDERS,23,213,10.987136449582671,7407,6632,1724,248,936,922,154,0.25995174909529556,1321,83,32,1359,567.6009455555555,1606.0519419999998,3.8670768433005303,1.2157849674489023,7,6,7,7,9,8,5,9,6,9,36,37,73,2,33
HOOSIERS,23,190,10.258151031987662,7949,7003,1753,264,1018,958,219,0.25032129087533916,1009,65,66,957,422.95937999999995,1275.02822,3.7726802973240825,1.2636553221010902,9,10,10,10,3,4,9,2,9,4,42,28,70,3,33
NATIONAL PASTIME,23,190,10.459163616451974,7468,6724,1736,245,915,911,154,0.2581796549672814,1150,72,84,1153,493.87433888888893,1405.67845,3.8651035217391305,1.2223290869565218,6,2,5,7,8,5,10,5,7,8,28,35,63,4,33
BIG RED MACHINE,23,151,9.743805019976085,7650,6794,1699,268,947,943,112,0.25007359434795406,1258,75,27,1164,558.0326588888889,1587.9585899999997,3.9922845230524646,1.2622882273449918,10,8,8,5,2,7,3,6,4,6,33,26,59,5,33
BLUE SOCKS,23,194,10.129694199681111,7866,7130,1834,235,946,947,172,0.2572230014025245,1153,72,56,1117,509.35676555555557,1457.3552600000003,3.975898430182134,1.2639681352992196,2,7,9,8,6,5,7,4,5,3,32,24,56,6,33
FREE BIRDS,23,188,9.272982127837235,7505,6653,1687,236,903,895,106,0.2535698181271607,1406,87,0,1337,624.5568177777777,1806.67207,3.9978743669985772,1.2849730227596017,3,1,3,4,5,9,2,8,3,2,16,24,40,7,33
ERIE LAKERS,23,168,8.0136888316135,7295,6433,1659,238,922,890,118,0.2578890097932535,1041,56,43,936,484.18839333333335,1361.80143,4.186066801152738,1.3081665994236311,4,4,2,6,7,2,6,1,1,1,23,11,34,8,33
FREE AT LAST,22,151,8.17969834062975,7312,6433,1597,233,919,864,173,0.24825120472563345,1031,59,30,977,473.46335777777784,1302.56047,4.133045800193988,1.2633952182347234,1,3,1,9,1,3,4,3,2,5,15,17,32,9,33
LOUISVILLE SLUGGERS,23,165,10.754290459796959,7578,6823,1767,260,970,930,166,0.2589769895940202,1136,74,50,1190,484.1418611111111,1441.6920599999999,3.8356309419014085,1.2690951232394365,9,9,8,7,9,7,7,7,9,4,42,34,76,1,34
MELONHEADS,23,242,10.6566053939883,7387,6601,1656,257,927,918,173,0.2508710801393728,1369,87,0,1362,578.11932,1640.66486,3.800638334550767,1.198440365230095,7,5,6,8,2,10,1,9,10,10,28,40,68,2,34
