team,n,total_salary,sgpar,PA,AB,H,HR,R,RBI,SB,AVG,IP,W,SV,SO,ER,WH,ERA,WHIP,hr_pts,r_pts,rbi_pts,sb_pts,avg_pts,w_pts,sv_pts,so_pts,era_pts,whip_pts,hit_pts,pit_pts,total_pts,rank,sim_num
BIG RED MACHINE,23,206,9.7861290897623,7552,6722,1698,258,935,930,123,0.2526033918476644,1288,76,27,1175,563.2654166666666,1632.3930200000002,3.9358608307453418,1.2673858850931679,8,6,9,3,2,7,5,7,5,5,28,29,57,6,22
MELONHEADS,19,270,10.401172345820587,6940,6182,1580,247,889,881,151,0.25558071821417017,1000,64,27,1030,409.99881888888893,1165.88895,3.68998937,1.16588895,6,1,1,5,6,4,5,2,10,10,19,31,50,7,22
ERIE LAKERS,23,202,8.008915643238002,7473,6614,1703,247,939,915,118,0.2574841245842153,887,52,60,837,395.10871,1148.1970900000001,4.008994802705749,1.2944724802705752,6,7,7,1,8,2,8,1,3,2,29,16,45,8,22
FREE BIRDS,23,241,9.171176153009323,7344,6506,1661,230,900,885,121,0.25530279741776823,1295,81,27,1246,573.6701666666668,1648.3985400000001,3.986896911196912,1.2728946254826257,3,2,3,2,5,8,5,8,4,4,15,29,44,9,22
FREE AT LAST,22,230,8.214894796829267,7620,6703,1659,245,943,893,132,0.24750111890198417,1162,67,2,1055,530.9916677777778,1493.23866,4.11267212564544,1.2850590877796901,5,8,5,4,1,5,3,4,2,3,23,17,40,10,22
MELONHEADS,23,268,10.682432030090496,7449,6635,1691,258,944,937,158,0.25486058779201204,1380,87,0,1342,591.9702266666667,1660.5008,3.8606753913043477,1.2032614492753624,8,8,8,6,5,10,2,9,8,10,35,39,74,1,23
LOUISVILLE SLUGGERS,23,212,10.777553988116374,7914,7095,1854,256,1005,946,187,0.2613107822410148,989,62,82,1002,425.3272122222223,1233.4047499999997,3.8705206370070786,1.2471231041456012,7,10,9,9,10,3,9,3,6,6,45,27,72,2,23
WESTSIDE MARAUDERS,23,266,11.037033688924915,7300,6499,1646,261,926,911,163,0.2532697338052008,1344,85,32,1368,577.9215222222222,1638.024546,3.8700101934523805,1.2187682633928572,9,6,6,7,4,9,6,10,7,8,32,40,72,2,23
HOOSIERS,23,236,10.358508020531325,8054,7187,1792,273,1004,997,212,0.24933908445804925,1001,59,74,957,427.53576111111107,1263.5774500000002,3.843977872127872,1.2623151348651351,10,9,10,10,2,2,8,2,9,4,41,25,66,3,23
BLUE SOCKS,23,268,9.91462560096778,7509,6761,1733,230,921,904,180,0.2563230291377015,1208,80,29,1212,519.8617477777779,1503.9511699999998,3.8731421605960272,1.244992690397351,3,5,5,8,8,8,5,7,5,7,29,32,61,4,23
NATIONAL PASTIME,22,270,10.341295324439377,7135,6380,1633,236,877,850,122,0.25595611285266456,1183,75,84,1208,489.3518944444445,1426.0531,3.7228800084530853,1.2054548605240913,5,2,1,3,6,5,10,6,10,9,17,40,57,5,23
BIG RED MACHINE,23,203,9.708591946581596,7412,6586,1666,256,926,918,117,0.25296082599453384,1292,76,27,1203,564.3677833333334,1636.2679600000001,3.931354527863777,1.2664612693498454,7,6,7,1,3,6,4,5,4,3,24,22,46,6,23
FREE BIRDS,23,242,9.204814737635292,7295,6471,1657,224,893,880,131,0.25606552310307523,1305,78,27,1278,589.6348333333335,1633.88884,4.066447126436783,1.2520220996168583,2,3,2,4,7,7,4,8,2,5,18,26,44,7,23
ERIE LAKERS,23,202,7.917992732449834,7260,6424,1667,238,914,890,120,0.2594956413449564,1010,58,42,914,455.4682888888889,1326.3207300000001,4.058628316831683,1.3131888415841586,6,4,4,2,9,1,7,1,3,2,25,14,39,8,23
FREE AT LAST,22,227,8.185921395458118,7508,6627,1652,235,930,882,148,0.24928323524973592,1140,68,16,1023,529.5059577777778,1503.49406,4.180310192982456,1.3188544385964913,4,7,3,5,1,4,3,4,1,1,20,13,33,9,23
WESTSIDE MARAUDERS,23,262,10.969501883170084,7418,6658,1721,247,924,918,140,0.2584860318413938,1262,80,59,1317,537.2165244444444,1536.4225860000001,3.8311796513470675,1.2174505435816165,7,6,7,5,7,10,7,9,9,8,32,43,75,1,24
LOUISVILLE SLUGGERS,23,211,10.73643257549172,7940,7146,1857,264,1015,974,193,0.2598656591099916,945,59,85,935,404.71062777777774,1191.30135,3.8543869312169305,1.2606363492063493,9,10,10,9,10,4,9,1,8,4,48,26,74,2,24
HOOSIERS,23,232,10.188832883146716,7812,6935,1746,249,983,931,218,0.2517664023071377,1206,74,30,1133,533.7206977777778,1547.4398299999998,3.9829902819237146,1.2831176036484244,8,9,9,10,3,8,6,6,4,3,39,27,66,3,24
MELONHEADS,20,270,10.800946100357665,7057,6264,1588,243,919,879,190,0.25351213282247764,1227,79,0,1215,515.2216688888889,1475.0713999999998,3.779132045639772,1.2021771801140992,5,5,3,8,4,9,4,8,10,10,25,41,66,3,24
NATIONAL PASTIME,23,259,10.347958008625865,7527,6782,1757,244,926,913,161,0.25906812149808317,1126,73,82,1110,486.41466222222226,1403.96746,3.8878614209591476,1.2468627531083483,6,7,6,7,9,7,8,4,5,6,35,30,65,4,24
BIG RED MACHINE,23,208,9.730462526488598,7413,6547,1611,272,929,921,120,0.24606690087062777,1112,68,86,1076,477.7752822222222,1385.87591,3.866886276978417,1.246291285971223,10,8,8,2,1,5,10,3,7,7,29,32,61,5,24
BLUE SOCKS,21,270,10.053427199521463,7323,6602,1691,233,894,894,158,0.2561345046955468,1185,73,29,1131,510.45192444444444,1440.9291099999998,3.87685005907173,1.2159739324894514,3,3,4,6,5,7,5,5,6,9,21,32,53,6,24
FREE BIRDS,23,253,9.066566330784415,7424,6576,1698,221,899,876,113,0.25821167883211676,1319,80,0,1322,588.1506111111112,1647.62561,4.013158074298712,1.2491475435936317,1,4,2,1,6,10,4,10,3,5,14,32,46,7,24
ERIE LAKERS,23,197,8.062154150339186,7354,6525,1689,242,924,898,122,0.25885057471264367,1003,59,30,951,447.2517033333333,1289.7547,4.013225653040877,1.2858970089730808,4,6,5,3,8,4,6,2,2,2,26,16,42,8,24
FREE AT LAST,22,209,7.853218817224613,7137,6279,1552,232,874,855,126,0.24717311673833414,1281,72,0,1150,584.0225077777777,1659.4903900000002,4.10320263075722,1.2954647853239658,2,2,1,4,2,6,4,7,1,1,11,19,30,9,24
WESTSIDE MARAUDERS,23,264,10.980802313515683,7554,6708,1705,266,958,939,134,0.2541741204531902,1334,86,32,1391,570.4036288888889,1633.4535560000002,3.8483003448275865,1.224477928035982,9,7,7,5,5,10,5,10,8,9,33,42,75,1,25
LOUISVILLE SLUGGERS,23,213,10.720388408775715,7849,7049,1851,258,1003,951,174,0.2625904383600511,958,60,86,989,404.4697044444445,1198.49184,3.799819770354907,1.251035323590814,6,10,9,7,10,3,10,2,9,6,42,30,72,2,25
NATIONAL PASTIME,23,269,10.719672111278513,7751,6967,1771,263,939,944,139,0.2541983637146548,1284,81,52,1227,549.0698866666667,1573.5678599999999,3.848620700934579,1.2255201401869158,7,6,8,6,6,8,7,7,7,8,33,37,70,3,25
HOOSIERS,23,236,10.175266164187363,8001,7117,1795,267,1001,990,209,0.2522130111001827,1090,68,31,1015,479.11232333333334,1379.3618999999999,3.9559733119266056,1.2654696330275228,10,9,10,10,3,5,4,4,4,3,42,20,62,4,25
BLUE SOCKS,23,262,10.149856570167808,7544,6790,1732,225,923,896,203,0.25508100147275403,1193,75,61,1177,512.8645244444444,1490.86883,3.8690534115674766,1.2496804945515507,1,5,5,9,7,6,9,6,6,7,27,34,61,5,25
MELONHEADS,21,270,10.61349325769086,6968,6215,1574,238,892,866,176,0.25325824617860015,1325,84,0,1340,557.1542044444444,1592.39105,3.784443652830188,1.2018045660377359,5,3,2,8,4,9,1,9,10,10,22,39,61,5,25
BIG RED MACHINE,23,212,9.812373957926864,7615,6737,1699,264,960,936,130,0.25218940181089505,1266,75,27,1170,556.2858111111111,1592.59787,3.954638467614534,1.2579762006319115,8,8,6,4,2,6,3,5,5,5,28,24,52,6,25
FREE BIRDS,23,241,9.219306913164575,7428,6583,1685,226,912,880,129,0.25596232720644085,1303,78,22,1269,590.2232711111112,1648.45844,4.076753215656178,1.2651254336147353,2,4,4,3,8,7,2,8,2,4,21,23,44,7,25
ERIE LAKERS,23,201,7.982220948761359,7073,6293,1643,231,887,867,111,0.26108374384236455,1026,58,59,921,472.93961222222214,1339.3513200000002,4.148593089668615,1.305410643274854,3,2,3,1,9,2,8,1,1,1,18,13,31,8,25
FREE AT LAST,22,225,8.065689880167842,7179,6333,1570,232,875,861,125,0.24790778462024318,1073,63,43,1008,478.4222611111112,1376.94074,4.012861463187326,1.2832625722273998,4,1,1,2,1,4,6,3,3,2,9,18,27,9,25
WESTSIDE MARAUDERS,23,264,11.12444069970516,7645,6840,1764,255,966,942,158,0.2578947368421053,1326,83,32,1351,572.0201422222221,1629.006726,3.882489653092005,1.2285118597285067,8,8,8,8,8,9,4,10,5,9,40,37,77,1,26
LOUISVILLE SLUGGERS,23,203,10.817818416273377,7829,7068,1837,264,987,963,164,0.259903791737408,1011,64,82,1036,431.6539255555556,1255.83365,3.842616547972305,1.2421697823936697,10,10,10,9,10,2,9,2,7,6,49,26,75,2,26
MELONHEADS,21,270,10.730599059577386,7517,6661,1686,264,959,931,157,0.25311514787569434,1222,77,0,1194,518.0584688888889,1459.0347299999999,3.8154879050736494,1.1939727741407526,10,7,7,7,4,7,2,7,9,10,35,35,70,3,26
NATIONAL PASTIME,23,262,10.469359577758603,7790,7028,1803,260,941,949,151,0.25654524758110414,1188,74,52,1173,520.1668466666666,1459.66027,3.940657929292929,1.228670260942761,9,6,9,5,6,6,7,6,4,8,35,31,66,4,26
HOOSIERS,23,242,10.201264308487936,7792,6900,1740,242,982,931,233,0.25217391304347825,1108,71,33,1092,471.72157555555555,1395.82008,3.8316734476534293,1.2597654151624549,6,9,7,10,3,5,5,5,8,3,35,26,61,5,26
BLUE SOCKS,21,270,10.025121761681733,6856,6178,1588,222,847,847,155,0.25704111362900617,1241,78,48,1232,523.3905466666668,1536.5698100000002,3.795741273166801,1.2381706768734893,2,1,2,6,7,8,6,8,10,7,18,39,57,6,26
BIG RED MACHINE,23,210,9.707358075110843,7329,6510,1630,254,916,902,125,0.25038402457757297,1112,68,86,1076,477.7752822222222,1385.87591,3.866886276978417,1.246291285971223,7,4,6,3,2,4,10,4,6,5,22,29,51,7,26
FREE BIRDS,23,247,9.0717062134689,7284,6438,1650,223,885,876,124,0.25629077353215285,1364,84,0,1329,608.74313,1713.00988,4.0166335557184745,1.2558723460410557,3,2,4,2,5,10,2,9,3,4,16,28,44,8,26
ERIE LAKERS,23,192,8.013798347212415,7296,6495,1687,240,912,894,123,0.25973826020015395,970,57,64,862,450.06668222222225,1282.64235,4.175876432989691,1.322311701030928,5,3,5,1,9,1,8,1,1,1,23,12,35,9,26
FREE AT LAST,22,221,8.065727040722182,7333,6413,1575,239,925,862,143,0.2455948853890535,1186,65,16,1059,536.1879700000001,1539.7173599999999,4.068880042158517,1.2982439797639123,4,5,3,4,1,3,3,3,2,2,17,13,30,10,26
WESTSIDE MARAUDERS,23,267,10.817070773464078,7358,6585,1694,252,927,917,151,0.25725132877752466,1292,82,43,1332,552.9470888888889,1568.2031960000002,3.8517986068111454,1.2137795634674924,8,5,5,6,7,10,7,10,6,9,31,42,73,1,27
LOUISVILLE SLUGGERS,23,216,10.811841761509887,7627,6858,1774,264,982,945,194,0.25867599883347914,990,62,91,1025,435.7715188888889,1242.0544599999998,3.961559262626263,1.2546004646464646,9,10,10,8,9,2,10,3,5,5,46,25,71,2,27
HOOSIERS,23,236,10.205283133804453,7692,6782,1706,247,980,926,206,0.2515482158655264,1164,75,36,1110,491.46346,1465.3677799999998,3.799975206185567,1.2589070274914087,7,9,6,10,3,7,6,4,8,4,35,29,64,3,27
NATIONAL PASTIME,23,269,10.379311480361178,7436,6661,1716,236,913,881,146,0.25761897612971024,1217,76,84,1191,510.91743333333335,1478.6344800000002,3.7783540673788005,1.2149831388660641,4,3,2,5,8,8,9,8,9,8,22,42,64,3,27
BLUE SOCKS,23,260,10.232796742558058,7876,7105,1825,235,969,941,201,0.2568613652357495,1203,74,29,1180,543.8173644444445,1500.54749,4.068459085619285,1.2473378969243558,3,8,9,9,6,6,5,7,3,6,35,27,62,4,27
BIG RED MACHINE,23,215,9.736018348579545,7517,6664,1669,266,939,932,107,0.2504501800720288,1157,70,46,1149,490.7926100000001,1439.9894,3.8177471823681945,1.2445889369057908,10,6,8,1,2,4,8,5,7,7,27,31,58,5,27
MELONHEADS,19,270,10.32526289335374,6345,5651,1434,231,821,809,153,0.25376039639001946,1158,73,27,1175,478.2936166666667,1357.80997,3.7173079015544044,1.172547469775475,1,1,1,7,4,5,4,6,10,10,14,35,49,6,27
FREE BIRDS,23,241,9.244821789966599,7456,6632,1686,232,889,893,125,0.2542219541616405,1305,80,27,1267,577.2789133333333,1659.198,3.9812338850574713,1.2714160919540232,2,2,3,3,5,9,4,9,4,3,15,29,44,7,27
ERIE LAKERS,23,194,7.911195053275821,7335,6513,1685,242,922,898,120,0.25871334254567785,1155,66,2,1001,534.5271822222222,1513.8942899999997,4.165146874458874,1.3107309870129868,5,4,4,2,10,3,2,2,1,2,25,10,35,8,27
FREE AT LAST,22,214,8.099004101754801,7830,6914,1729,246,953,927,136,0.2500723170378941,1025,59,16,910,469.12702222222225,1352.1792799999998,4.119164097560976,1.3191992975609754,6,7,7,4,1,1,3,1,2,1,25,8,33,9,27
LOUISVILLE SLUGGERS,23,217,10.691796977706606,7793,7003,1815,269,988,964,169,0.2591746394402399,883,55,118,918,373.9220711111111,1114.7211300000001,3.8112102378255948,1.2624248357870895,10,9,9,7,9,3,10,2,7,5,44,27,71,1,28
WESTSIDE MARAUDERS,23,269,10.701299541737583,7120,6361,1623,246,902,881,147,0.2551485615469266,1271,83,51,1375,524.4535044444443,1534.0377660000001,3.713675483870967,1.206953395751377,7,3,4,6,4,9,6,10,10,9,24,44,68,2,28
NATIONAL PASTIME,23,270,10.447859787627818,7520,6737,1749,239,925,898,128,0.2596111028647766,1290,80,52,1215,545.6793944444445,1572.10839,3.807065542635659,1.2186886744186047,6,5,5,3,10,8,7,7,8,8,29,38,67,3,28
BLUE SOCKS,23,256,10.270115455953288,7932,7148,1835,246,966,954,175,0.25671516508114156,1229,76,29,1186,552.9371644444444,1547.51568,4.049173702196908,1.259166541903987,7,8,8,9,7,6,5,6,4,6,39,27,66,4,28
HOOSIERS,23,235,10.344637600285854,7970,7069,1779,259,1004,970,227,0.2516621870137219,1262,77,11,1136,567.7875833333334,1642.0329399999998,4.049198296354993,1.3011354516640252,9,10,10,10,3,7,4,4,3,1,42,19,61,5,28
MELONHEADS,20,270,10.511464655722872,6889,6135,1567,239,884,865,173,0.2554197229013855,1191,77,0,1225,497.65044888888895,1402.5509299999999,3.760582737195634,1.1776246263643995,6,1,2,8,5,7,3,8,9,10,22,37,59,6,28
BIG RED MACHINE,23,216,9.805337459452478,7416,6588,1657,257,930,909,134,0.25151791135397694,1112,68,86,1076,477.7752822222222,1385.87591,3.866886276978417,1.246291285971223,8,7,7,5,2,4,9,3,6,7,29,29,58,7,28
FREE BIRDS,23,238,9.234114936662278,7459,6625,1693,231,910,898,131,0.25554716981132075,1378,84,0,1291,618.4338811111111,1759.51619,4.039118236574746,1.2768622568940493,4,4,5,4,6,10,3,9,5,3,23,30,53,8,28
ERIE LAKERS,23,191,8.036531896124437,7375,6535,1688,246,927,905,119,0.25830145371078805,906,52,54,877,409.6357455555555,1149.2448800000002,4.069229260485651,1.2684822075055189,7,6,6,2,8,2,8,1,2,4,29,17,46,9,28
FREE AT LAST,22,218,8.143715398479817,7319,6452,1593,235,901,870,128,0.24690018598884067,1268,72,0,1144,577.8217922222223,1638.5871700000002,4.101258777602523,1.2922611750788646,5,2,3,3,1,5,3,5,1,2,14,16,30,10,28
WESTSIDE MARAUDERS,23,263,11.090720224046683,7638,6855,1785,249,955,935,154,0.2603938730853392,1308,80,54,1283,563.0339333333333,1619.8044560000003,3.874086697247706,1.2383826116207954,7,7,7,5,9,9,8,9,6,9,35,41,76,1,29
HOOSIERS,23,235,10.273391503335521,7697,6823,1708,253,980,942,217,0.2503297669646783,1137,73,28,1117,469.5113688888889,1416.9669199999998,3.7164488302550573,1.2462329991204923,8,10,8,10,3,6,3,5,10,6,39,30,69,2,29
NATIONAL PASTIME,23,256,10.414353417316839,7562,6792,1743,259,931,947,155,0.25662544169611307,1212,75,52,1171,534.5269322222223,1504.09309,3.969259397689769,1.241000899339934,9,5,9,6,6,7,7,6,4,8,35,32,67,3,29
LOUISVILLE SLUGGERS,23,212,10.551295189175573,7595,6870,1820,246,961,922,163,0.264919941775837,1065,68,68,1092,458.07992555555563,1339.04659,3.8710979624413153,1.2573207417840375,6,8,5,8,10,5,9,4,7,4,37,29,66,4,29
BLUE SOCKS,23,255,10.183768708251892,7918,7142,1839,241,965,950,172,0.25749089890786897,1234,75,29,1176,546.8950422222223,1554.63132,3.9886996596434368,1.2598308914100487,4,9,10,9,7,7,4,7,3,3,39,24,63,5,29
BIG RED MACHINE,23,213,9.755516572660662,7504,6634,1638,272,939,931,116,0.24690985830569792,1094,67,86,1077,462.77304,1363.64002,3.8070908226691036,1.2464716819012798,10,6,6,2,2,4,10,3,8,5,26,30,56,6,29
MELONHEADS,19,270,10.42570859358569,6630,5880,1494,242,864,842,149,0.2540816326530612,1204,78,0,1213,503.68238888888897,1415.7238499999999,3.765067691029901,1.1758503737541528,5,1,1,4,5,8,2,8,9,10,16,37,53,7,29
FREE BIRDS,23,257,9.27789666938747,7312,6467,1642,219,879,853,131,0.2539044379155714,1416,87,0,1389,619.0497055555556,1763.67173,3.934637959039548,1.2455308827683615,1,2,2,3,4,10,2,10,5,7,12,34,46,8,29
FREE AT LAST,22,219,8.159482693396106,7200,6317,1548,240,900,859,159,0.2450530315022954,1110,61,43,1001,513.9562333333333,1440.76954,4.167212702702702,1.2979905765765767,3,3,3,7,1,3,6,2,2,2,17,15,32,9,29
ERIE LAKERS,23,199,8.01003775911661,7419,6564,1699,238,925,896,113,0.25883607556368066,1010,60,41,924,474.58829777777777,1327.8434700000003,4.229004633663366,1.3146965049504953,2,4,4,1,8,2,5,1,1,1,19,10,29,10,29
LOUISVILLE SLUGGERS,23,224,10.738467321177081,7595,6848,1775,267,966,947,153,0.2591997663551402,1057,69,47,1125,438.85520333333335,1290.65382,3.7367046641438035,1.2210537559129613,9,9,9,6,10,6,6,4,10,8,43,34,77,1,30
HOOSIERS,23,224,10.244735595562007,7886,6997,1762,260,998,968,218,0.25182220951836504,1229,72,17,1147,539.786328888889,1577.50093,3.9528697803091957,1.2835646297803092,8,10,10,10,3,7,5,6,5,3,41,26,67,2,30
MELONHEADS,21,270,10.700932309947287,7262,6465,1644,251,926,908,175,0.254292343387471,1233,78,0,1215,518.1178355555556,1477.80652,3.781882011354421,1.1985454339010544,7,5,6,8,4,8,4,7,8,10,30,37,67,2,30
NATIONAL PASTIME,23,261,10.326584641084656,7568,6796,1744,241,917,902,151,0.25662154208357857,1271,80,52,1239,543.0379466666667,1560.39494,3.8452726357199056,1.2276907474429581,5,4,5,5,7,9,7,8,7,7,26,38,64,3,30
WESTSIDE MARAUDERS,21,270,10.872819176229477,6826,6061,1547,248,876,864,132,0.2552384095033823,1267,80,59,1257,531.4130255555555,1531.8644060000001,3.774836014206787,1.2090484656669298,6,1,2,4,5,9,8,9,9,9,18,44,62,4,30
BIG RED MACHINE,23,214,9.786369300498752,7584,6707,1663,274,947,932,108,0.24794990308632772,1174,72,59,1137,501.99920333333336,1458.51555,3.848375494037479,1.242347146507666,10,7,8,1,1,7,8,5,6,6,27,32,59,5,30
BLUE SOCKS,23,256,10.024655574131508,7704,6969,1804,227,937,924,182,0.25886066867556323,1096,67,78,1083,493.7614722222222,1367.83978,4.054610629562044,1.248028996350365,2,6,7,9,8,5,9,3,3,5,32,25,57,6,30
FREE BIRDS,23,242,9.213957071669807,7480,6632,1701,227,914,893,117,0.25648371531966224,1335,83,0,1315,591.3239377777779,1702.04123,3.9864535131086156,1.2749372509363297,2,3,4,2,6,10,4,10,4,4,17,32,49,7,30
ERIE LAKERS,23,210,8.0969922762785,7185,6386,1654,234,899,876,123,0.2590040714062011,865,52,89,838,391.4325955555555,1119.36883,4.072709086705202,1.2940680115606935,3,2,3,3,9,3,10,1,2,2,20,18,38,8,30
FREE AT LAST,22,218,8.118957251152493,7648,6721,1674,238,948,893,172,0.2490700788573129,1139,64,0,984,535.2086611111112,1491.89234,4.229041220368744,1.3098264618086042,4,8,4,7,2,4,4,2,1,1,25,12,37,9,30
LOUISVILLE SLUGGERS,23,216,10.667604445435032,7688,6893,1788,261,996,939,168,0.2593935876976643,899,59,113,962,386.48291,1115.40421,3.8691281312569523,1.2407165850945494,9,10,8,7,10,2,10,3,9,7,44,31,75,1,31
WESTSIDE MARAUDERS,23,256,10.795558299050638,7393,6611,1684,263,925,929,141,0.25472697020117985,1368,84,32,1371,589.2622955555554,1690.656206,3.87672562865497,1.2358597997076024,10,5,7,4,5,10,7,10,8,8,31,43,74,2,31
HOOSIERS,23,233,10.264412479029827,7704,6811,1709,253,986,941,227,0.2509176332403465,1313,81,0,1203,569.7754455555556,1665.0366599999998,3.9055438004569694,1.268116268088347,7,9,9,10,2,8,4,7,5,3,37,27,64,3,31
BLUE SOCKS,23,264,10.16743763898657,7824,7048,1813,242,960,946,171,0.2572360953461975,1051,64,75,1077,456.33416444444447,1304.12855,3.907714062797336,1.2408454329210274,5,7,10,8,7,4,8,4,4,6,37,26,63,4,31
NATIONAL PASTIME,23,260,10.405008212277973,7517,6759,1740,252,922,916,144,0.2574345317354638,1143,73,84,1147,495.64365000000004,1406.4432000000002,3.902705905511812,1.2304839895013124,6,4,5,5,8,5,9,5,6,9,28,34,62,5,31
MELONHEADS,20,270,10.599904251576854,6957,6223,1584,230,879,850,184,0.2545396111200386,1238,79,0,1232,524.4697855555556,1460.3559899999998,3.812785193861067,1.1796090387722131,2,3,1,9,4,7,4,8,10,10,19,39,58,6,31
BIG RED MACHINE,23,202,9.726686833033106,7468,6629,1665,260,932,927,117,0.2511691054457686,1297,77,27,1191,571.7991455555556,1638.47206,3.967765851966076,1.2632783808789514,8,6,6,2,3,6,6,6,3,4,25,25,50,7,31
FREE BIRDS,23,256,9.26430970691919,7291,6487,1661,220,869,868,118,0.2560505626637891,1336,83,27,1298,575.522288888889,1678.0851200000002,3.8770214071856297,1.2560517365269463,1,2,2,3,6,9,6,9,7,5,14,36,50,7,31
FREE AT LAST,22,229,8.14208010835788,7802,6875,1714,241,965,913,156,0.2493090909090909,1021,57,16,924,461.8157922222223,1317.4341,4.070854191968659,1.2903370225269344,4,8,4,6,1,1,5,1,2,2,23,11,34,8,31
ERIE LAKERS,23,197,7.908345028267317,7381,6539,1688,239,922,895,114,0.2581434470102462,1000,60,27,935,453.8307322222222,1301.86225,4.0844765899999995,1.3018622499999999,3,4,3,1,9,3,6,2,1,1,20,13,33,9,31
LOUISVILLE SLUGGERS,23,230,10.791464835739141,7835,7022,1846,250,1009,939,191,0.26288806607804044,925,61,91,984,394.00603333333333,1151.246,3.833572216216216,1.2445902702702705,7,10,9,9,10,3,10,3,8,6,45,30,75,1,32
WESTSIDE MARAUDERS,23,262,10.945880313577064,7327,6571,1694,247,914,908,144,0.2577994217014153,1270,80,59,1308,538.8468622222222,1538.1659860000002,3.818599811023622,1.2111543196850396,5,4,5,4,8,9,8,9,9,9,26,44,70,2,32
NATIONAL PASTIME,23,267,10.539462434946294,7695,6901,1763,258,945,933,145,0.255470221706999,1141,73,71,1180,487.6728877777778,1394.51443,3.8466748378615256,1.2221861787905346,8,7,8,5,6,5,9,7,7,7,34,35,69,3,32
HOOSIERS,23,239,10.320936876665547,7924,7034,1773,261,1000,974,219,0.252061415979528,1291,77,0,1158,573.0407988888888,1634.91667,3.9948622695584817,1.2663955615801705,9,9,10,10,3,7,3,5,3,4,41,22,63,4,32
MELONHEADS,21,270,10.618431294686753,6924,6201,1581,225,879,844,185,0.25495887760038705,1378,87,0,1337,581.9781433333334,1643.66231,3.8010183526850514,1.1927883236574746,1,2,1,8,5,10,3,10,10,10,17,43,60,5,32
BIG RED MACHINE,23,198,9.659685397867543,7489,6646,1673,265,938,932,117,0.2517303641287993,1289,79,27,1178,562.956588888889,1654.6747500000001,3.9306511249030263,1.2836887121799845,10,6,7,2,2,8,5,6,5,3,27,27,54,6,32
BLUE SOCKS,21,270,10.008251345930159,7323,6602,1691,233,894,894,158,0.2561345046955468,1146,72,29,1142,496.2975766666667,1394.49698,3.8976249476439797,1.2168385514834206,3,3,4,6,7,4,6,4,6,8,23,28,51,7,32
FREE BIRDS,23,240,8.985335754020468,7243,6393,1619,227,879,865,108,0.2532457375254184,1210,75,59,1211,529.93852,1529.3904200000002,3.94169147107438,1.2639590247933885,2,2,2,1,4,6,8,8,4,5,11,31,42,8,32
FREE AT LAST,22,217,8.12517361627709,7795,6868,1690,249,961,924,164,0.24606872451951078,1041,57,16,915,479.1164666666667,1354.6437,4.142217291066283,1.3012907780979828,6,8,6,7,1,2,4,1,1,2,28,10,38,9,32
ERIE LAKERS,23,190,8.01487532779899,7249,6417,1660,241,920,891,126,0.2586878603708898,975,56,49,927,441.08233222222213,1282.1671,4.0715292205128195,1.3150431794871793,4,5,3,3,9,1,7,2,2,1,24,13,37,10,32
WESTSIDE MARAUDERS,22,270,11.041959348859228,7176,6377,1634,254,919,900,146,0.2562333385604516,1358,84,32,1376,576.6802688888888,1658.4370560000002,3.8218869072164945,1.2212349455081004,8,6,7,5,6,10,5,10,7,9,32,41,73,1,33
LOUISVILLE SLUGGERS,23,210,10.773230733356092,7872,7096,1857,253,994,947,181,0.26169673055242393,1054,64,63,1060,457.9270255555556,1317.3603699999999,3.9101928178368124,1.249867523719165,7,9,9,8,10,3,9,4,5,5,43,26,69,2,33
MELONHEADS,21,270,10.695725178568852,7302,6468,1647,242,939,893,194,0.25463821892393323,1232,80,0,1218,516.6342355555556,1466.5489799999998,3.774113733766234,1.1903806655844154,6,8,5,9,5,8,1,7,9,10,33,35,68,3,33
NATIONAL PASTIME,23,267,10.32792904491797,7310,6582,1703,225,894,867,151,0.25873594652081433,1277,82,52,1273,534.3303900000001,1560.84525,3.765836734534065,1.2222750587314017,2,1,4,6,7,9,7,9,10,8,20,43,63,4,33
BIG RED MACHINE,23,208,9.645790139715565,7462,6613,1636,273,930,931,105,0.24739150158778164,1129,68,78,1089,478.36335333333335,1408.56717,3.813348255093003,1.2476237112488928,9,7,8,1,1,5,10,6,8,6,26,35,61,5,33
HOOSIERS,23,232,10.44206847573488,8047,7151,1784,286,1012,1014,201,0.24947559781848694,1228,76,16,1081,551.7371311111111,1582.19778,4.043676042345277,1.288434674267101,10,10,10,10,2,6,2,5,3,3,42,19,61,5,33
BLUE SOCKS,21,270,9.959667206241981,7396,6663,1725,224,909,895,179,0.25889239081494825,997,65,56,1016,429.18166222222226,1230.56096,3.8742577331995993,1.2342637512537613,1,4,6,7,8,4,8,2,6,7,26,27,53,6,33
FREE BIRDS,23,243,9.20387497021489,7442,6605,1666,237,901,893,120,0.2522331566994701,1262,79,30,1249,563.4403877777778,1592.3036200000001,4.018196109350238,1.2617302852614898,4,2,5,2,4,7,4,8,4,4,17,27,44,7,33
ERIE LAKERS,23,189,8.035118886034908,7296,6484,1680,241,915,895,126,0.2590993214065392,970,55,47,932,446.0941522222222,1252.74993,4.139017907216495,1.2914947731958761,5,5,6,3,9,2,6,1,1,2,28,12,40,8,33
