team,n,total_salary,sgpar,PA,AB,H,HR,R,RBI,SB,AVG,IP,W,SV,SO,ER,WH,ERA,WHIP,hr_pts,r_pts,rbi_pts,sb_pts,avg_pts,w_pts,sv_pts,so_pts,era_pts,whip_pts,hit_pts,pit_pts,total_pts,rank,sim_num
WESTSIDE MARAUDERS,23,268,11.168546221085528,7519,6718,1718,268,961,937,153,0.2557308722834177,1351,85,32,1381,583.63365,1654.238996,3.888010991857883,1.2244552153960029,9,7,6,5,5,10,5,10,6,8,32,39,71,1,24
BLUE SOCKS,23,264,10.502137918354002,8044,7250,1866,237,971,945,200,0.2573793103448276,1178,72,51,1153,505.52846444444447,1467.20081,3.8622717996604417,1.2455015365025468,5,8,8,9,7,6,8,5,8,6,37,33,70,2,24
HOOSIERS,23,243,10.4649278603754,7909,7040,1776,264,992,980,207,0.25227272727272726,1093,69,35,1047,464.8512822222222,1355.95659,3.8276866788655077,1.2405824245196706,8,9,10,10,4,5,6,2,9,7,41,29,70,2,24
NATIONAL PASTIME,23,269,10.408787239612998,7479,6703,1729,237,916,894,146,0.2579442040877219,1184,75,79,1203,494.43020333333334,1437.0727200000001,3.758337694256757,1.2137438513513514,5,2,3,4,9,7,10,8,10,9,23,44,67,3,24
LOUISVILLE SLUGGERS,23,208,10.755288670640134,7802,7033,1812,268,996,972,176,0.257642542300583,1134,69,50,1111,502.9566322222223,1435.99651,3.991719303350971,1.2663108553791886,9,10,9,8,8,5,7,4,3,3,44,22,66,4,24
MELONHEADS,23,222,9.729386649356334,7311,6475,1620,250,926,904,159,0.2501930501930502,1262,77,19,1225,546.3092655555556,1523.41703,3.896024873217116,1.207145031695721,7,4,4,6,3,9,2,9,5,10,24,35,59,5,24
BIG RED MACHINE,23,199,9.709999076810263,7552,6718,1664,274,939,940,110,0.24769276570407858,1258,77,27,1198,543.0939144444445,1596.76726,3.8854095627980927,1.2692903497615262,10,6,7,2,1,9,3,7,7,2,26,28,54,6,24
FREE BIRDS,23,252,9.170370275317747,7354,6499,1668,227,896,876,108,0.2566548699799969,1195,76,57,1195,526.8755477777779,1506.9630499999998,3.9681003598326368,1.2610569456066945,4,1,2,1,6,8,9,6,4,5,14,32,46,7,24
ERIE LAKERS,23,187,8.089449522209028,7282,6474,1689,249,918,911,120,0.2608897126969416,1054,60,31,933,490.0862211111111,1404.6731399999999,4.184796954459203,1.332706963946869,6,3,5,3,10,3,4,1,1,1,27,10,37,8,24
FREE AT LAST,23,244,8.17587236953385,7473,6547,1635,222,930,860,172,0.24973270200091646,1125,67,32,1049,504.9563122222222,1418.94774,4.039650497777778,1.26128688,3,5,1,7,2,4,5,3,2,4,18,18,36,9,24
WESTSIDE MARAUDERS,23,270,10.985241196286573,7288,6481,1667,268,939,927,146,0.2572133929949082,1251,79,59,1293,530.8039966666666,1522.664796,3.818733788968825,1.2171581103117506,10,6,7,5,7,9,7,10,8,9,35,43,78,1,25
LOUISVILLE SLUGGERS,23,207,10.73468536023534,7793,7011,1820,265,1007,965,181,0.25959206960490655,1040,63,69,1040,448.05789444444446,1327.81929,3.8774240865384617,1.2767493173076923,9,10,10,8,9,3,9,3,7,3,46,25,71,2,25
HOOSIERS,23,249,10.358862096182207,7608,6749,1692,249,974,922,220,0.25070380797155134,1173,75,25,1165,471.25825555555554,1431.97039,3.615792242114237,1.2207761210571184,5,9,6,10,3,7,3,6,10,8,33,34,67,3,25
NATIONAL PASTIME,23,253,10.468685542582504,7727,6970,1803,253,946,942,151,0.25868005738880917,1137,70,79,1083,507.63684666666666,1411.32178,4.018233614775725,1.2412680562884784,7,8,9,6,8,5,10,4,4,6,38,29,67,3,25
BIG RED MACHINE,23,204,9.81766924144758,7608,6765,1697,262,941,939,123,0.250849963045085,1268,75,27,1186,548.6867722222223,1612.8768400000001,3.8944644716088335,1.2719848895899055,8,7,8,4,4,7,4,7,5,4,31,27,58,4,25
BLUE SOCKS,21,265,10.089660179917605,7764,6994,1788,228,936,912,208,0.2556476980268802,856,58,61,948,351.5796155555556,1000.9951699999999,3.696514649532711,1.1693868808411214,1,5,5,9,6,2,8,1,9,10,26,30,56,5,25
MELONHEADS,23,224,9.714217337461562,7297,6462,1617,250,923,902,173,0.2502321262766945,1204,71,41,1190,520.6744088888889,1473.6311699999999,3.892084451827243,1.2239461544850498,6,4,4,7,2,6,6,8,6,7,23,33,56,5,25
FREE BIRDS,23,247,9.33219868135397,7571,6684,1697,237,917,888,105,0.25388988629563136,1283,80,30,1271,575.0244577777778,1614.2452700000001,4.033686765393608,1.258180257209665,3,3,1,1,5,10,5,9,3,5,13,32,45,6,25
ERIE LAKERS,23,197,8.102318611858742,7242,6425,1677,242,914,896,117,0.261011673151751,1110,66,10,1038,523.7183188888889,1451.5183900000002,4.246364747747748,1.3076742252252254,4,2,2,2,10,4,2,2,1,1,20,10,30,7,25
FREE AT LAST,23,234,8.288043962473424,7568,6691,1668,236,914,898,120,0.24929009116723957,1316,78,0,1123,597.13478,1684.3939300000002,4.083748495440729,1.2799345972644378,2,2,3,3,1,8,1,5,2,2,11,18,29,8,25
WESTSIDE MARAUDERS,23,269,11.219379821642864,7785,6949,1792,262,988,953,157,0.25787883148654484,1343,82,32,1326,582.652161111111,1643.124716,3.9045937825763213,1.2234733551749815,9,9,9,7,7,9,5,10,5,8,41,37,78,1,26
BLUE SOCKS,23,263,10.345821305776163,7754,6998,1791,235,961,933,188,0.25593026579022576,1060,67,75,1125,442.4899000000001,1286.2597099999998,3.7569897169811326,1.2134525566037735,2,7,8,9,6,3,9,6,9,10,32,37,69,2,26
HOOSIERS,23,235,10.299454821182971,7936,7053,1763,259,1001,964,229,0.24996455409045795,1028,63,45,1013,428.5779611111111,1256.4313300000001,3.7521416828793774,1.2222094649805448,8,10,10,10,3,1,6,2,10,9,41,28,69,2,26
LOUISVILLE SLUGGERS,23,214,10.687667281550029,7760,6964,1810,256,985,932,179,0.25990809879379667,1053,65,69,1109,461.2855544444444,1307.9693699999998,3.9426115764482432,1.2421361538461537,7,8,7,8,8,2,8,5,4,5,38,24,62,3,26
MELONHEADS,23,221,9.785394208041387,7262,6432,1620,241,911,887,154,0.251865671641791,1349,83,0,1313,581.2341166666666,1663.8484700000001,3.877766530763528,1.2333939733135657,5,3,2,6,4,10,1,9,6,7,20,33,53,4,26
NATIONAL PASTIME,23,259,10.388687146222848,7380,6624,1726,232,910,880,136,0.26056763285024154,1294,81,52,1254,544.0552766666667,1601.92614,3.7840011514683156,1.2379645595054096,1,2,1,4,9,8,7,7,8,6,17,36,53,4,26
BIG RED MACHINE,23,206,9.667793712084851,7420,6584,1634,268,924,926,115,0.24817739975698663,1120,69,86,1063,477.94397777777783,1406.87091,3.8406212500000003,1.2561347410714288,10,5,6,1,1,5,10,4,7,3,23,29,52,5,26
FREE BIRDS,23,249,9.218855783283447,7302,6504,1647,236,873,889,125,0.25322878228782286,1261,79,30,1266,563.0097044444445,1582.08158,4.018308754956385,1.2546245678033308,3,1,3,3,5,7,4,8,3,4,15,26,41,6,26
FREE AT LAST,23,244,8.106126775466288,7592,6686,1662,239,932,899,152,0.24857912055040382,1150,70,16,1045,532.7185666666667,1483.0506799999998,4.169101826086957,1.2896092869565217,4,6,4,5,2,6,3,3,2,2,21,16,37,7,26
ERIE LAKERS,23,189,8.148419070248899,7282,6474,1689,249,918,911,120,0.2608897126969416,1176,68,8,981,548.7542744444445,1569.6709400000004,4.19965005952381,1.3347542006802724,6,4,5,2,10,4,2,1,1,1,27,9,36,8,26
WESTSIDE MARAUDERS,23,269,11.0856730333339,7740,6876,1746,264,977,945,135,0.25392670157068065,1319,83,32,1342,561.0462766666667,1605.259976,3.828215686125853,1.217028033358605,9,9,8,5,4,10,6,10,8,9,35,43,78,1,27
LOUISVILLE SLUGGERS,23,209,10.662750429552704,7571,6819,1790,246,971,916,186,0.26250183311335973,1200,76,36,1179,525.49824,1511.60929,3.9412368,1.2596744083333333,5,8,5,9,10,8,7,5,4,4,37,28,65,2,27
NATIONAL PASTIME,23,270,10.448942397763748,7542,6785,1760,246,936,915,162,0.2593957258658806,1052,68,93,1087,447.1389566666667,1281.1511300000002,3.8253332794676806,1.2178242680608367,5,5,4,7,8,5,10,3,9,8,29,35,64,3,27
HOOSIERS,23,227,10.189469711479054,7807,6946,1743,257,992,960,221,0.2509357903829542,1266,75,0,1145,550.8616488888889,1615.0902999999998,3.9160780726698268,1.2757427330173774,8,10,10,10,3,7,2,4,6,2,41,21,62,4,27
BLUE SOCKS,20,265,10.069191072559548,6954,6274,1623,208,851,834,177,0.2586866432897673,1165,76,29,1192,478.0342444444444,1404.15431,3.692968412017167,1.2052826695278969,2,1,1,8,7,8,5,8,10,10,19,41,60,5,27
MELONHEADS,23,213,9.957352127289196,7629,6801,1727,256,960,940,162,0.25393324511101306,1243,73,22,1181,558.9422666666667,1549.7858,4.0470477876106195,1.2468107803700725,7,7,7,7,5,6,3,6,2,7,33,24,57,6,27
BIG RED MACHINE,23,196,9.768777572977157,7678,6834,1692,274,945,951,117,0.247585601404741,1278,75,27,1184,557.71036,1618.02595,3.9275377464788734,1.266060993740219,10,6,9,2,2,7,4,7,5,3,29,26,55,7,27
FREE BIRDS,23,249,9.035677008492158,7242,6391,1623,228,885,866,133,0.25395086840869974,1277,78,27,1265,569.658348888889,1595.61313,4.014820000000001,1.2495012764291307,3,2,3,4,6,9,4,9,3,6,18,31,49,8,27
ERIE LAKERS,23,201,8.25167312473304,7373,6552,1716,247,929,922,118,0.2619047619047619,877,51,77,813,408.98951666666665,1148.24544,4.197155815279361,1.3092878449258836,6,4,6,3,9,3,9,1,1,1,28,15,43,9,27
FREE AT LAST,23,245,8.171315414042114,7284,6377,1564,239,898,863,138,0.24525639015210915,1023,64,70,1013,441.5440544444445,1281.79474,3.8845517986314766,1.252976285434995,4,3,2,6,1,4,8,2,7,5,16,26,42,10,27
WESTSIDE MARAUDERS,23,270,11.179821905942841,7792,6941,1785,258,990,950,170,0.25716755510733325,1271,79,54,1267,551.9109100000001,1581.1051460000003,3.9081024311565704,1.2439851660110153,9,9,9,7,6,9,8,9,5,6,40,37,77,1,28
LOUISVILLE SLUGGERS,23,209,10.543742934675576,7319,6585,1719,249,954,908,189,0.2610478359908884,1069,65,79,1070,457.92173666666673,1317.2873399999999,3.855281225444341,1.2322613096351729,7,8,5,9,10,3,10,3,9,8,39,33,72,2,28
BLUE SOCKS,23,263,10.120257817267404,7484,6752,1737,226,906,895,185,0.25725710900473936,1224,80,29,1286,512.7969655555555,1489.09755,3.770565923202614,1.2165829656862746,3,3,4,8,7,10,4,10,10,10,25,44,69,3,28
NATIONAL PASTIME,23,260,10.427947765724758,7534,6763,1745,241,929,894,142,0.25802158805263936,1276,80,52,1233,547.22397,1557.0552900000002,3.8597301959247647,1.2202627664576804,6,4,3,5,8,10,7,8,8,9,26,42,68,4,28
HOOSIERS,23,230,10.214055280998446,7923,7053,1765,259,994,961,214,0.25024812136679425,1244,77,2,1131,540.5197533333334,1569.36179,3.91051268488746,1.2615448472668809,10,10,10,10,2,8,1,4,4,3,42,20,62,5,28
MELONHEADS,23,215,9.869022051152845,7524,6682,1698,258,950,935,155,0.2541155342711763,1252,75,17,1200,553.8002833333333,1580.39559,3.9809924520766766,1.2622967971246006,9,7,8,6,5,7,2,7,3,2,35,21,56,6,28
BIG RED MACHINE,23,212,9.794548292041656,7573,6730,1704,258,943,933,118,0.25319465081723624,1177,70,46,1137,506.6722722222223,1484.09391,3.8742994477485135,1.2609124129141887,9,5,7,1,4,5,5,5,6,4,26,25,51,7,28
FREE BIRDS,23,245,9.18093649328622,7208,6410,1621,237,868,885,124,0.2528861154446178,1221,74,57,1199,547.6536844444445,1535.1824100000001,4.036759344799345,1.2573156511056511,5,1,2,3,3,6,9,6,2,5,14,28,42,8,28
ERIE LAKERS,23,195,8.246671613380192,7506,6672,1727,251,948,926,122,0.2588429256594724,1056,61,26,950,494.8813911111111,1400.11463,4.217739128787879,1.3258661268939393,8,6,6,2,9,2,3,1,1,1,31,8,39,9,28
FREE AT LAST,23,250,7.98741193173184,7351,6440,1574,234,895,860,129,0.24440993788819876,1044,66,51,1022,449.3405266666667,1287.54019,3.8736252298850578,1.2332760440613026,4,2,1,4,1,4,6,2,7,7,12,26,38,10,28
WESTSIDE MARAUDERS,23,270,11.090109770032043,7649,6842,1772,247,960,934,153,0.2589885998246127,1339,84,32,1312,574.1571177777778,1635.669836,3.8591591187453322,1.2215607438386855,6,8,7,6,8,9,5,9,7,8,35,38,73,1,29
LOUISVILLE SLUGGERS,23,203,10.639760690926183,7737,6936,1807,254,993,939,172,0.2605247981545559,1123,67,66,1097,496.95626000000004,1414.9097500000003,3.982730489759573,1.2599374443455034,8,10,9,8,9,3,9,3,4,4,44,23,67,2,29
MELONHEADS,23,237,9.97195687399768,7331,6513,1630,257,934,911,164,0.2502686933824658,1198,75,30,1208,500.04637111111117,1454.19634,3.756608797996662,1.2138533722871452,9,5,4,7,3,7,4,8,10,9,28,38,66,3,29
NATIONAL PASTIME,23,250,10.45530102610581,7713,6952,1794,254,948,936,151,0.2580552359033372,1200,76,52,1168,531.6699955555556,1502.9314499999998,3.9875249666666672,1.2524428749999998,8,6,8,5,7,8,8,6,3,6,34,31,65,4,29
BLUE SOCKS,23,261,10.294455519474765,7586,6832,1742,226,920,898,208,0.2549765807962529,1107,69,88,1138,471.5669322222223,1334.84319,3.833877497741645,1.2058204065040652,4,4,3,9,5,4,10,5,8,10,25,37,62,5,29
HOOSIERS,23,237,10.16890832023541,7720,6829,1708,254,990,930,221,0.2501098257431542,1120,72,30,1102,474.83098555555557,1403.9981399999997,3.815606133928571,1.2535697678571427,8,9,6,10,2,5,4,4,9,5,35,27,62,5,29
BIG RED MACHINE,23,207,9.748122058222203,7636,6765,1698,273,956,948,109,0.25099778270509976,1232,74,27,1187,536.7887511111112,1554.9508600000001,3.9213463961038966,1.2621354383116885,10,7,10,1,4,6,3,7,5,3,32,24,56,6,29
FREE BIRDS,23,254,9.240024701612645,7201,6396,1633,221,870,866,116,0.25531582238899314,1435,87,0,1408,625.2073711111112,1795.66374,3.921161212543555,1.2513336167247386,3,1,1,2,6,10,2,10,6,7,13,35,48,7,29
ERIE LAKERS,23,195,8.090430045590383,7301,6498,1693,251,919,916,124,0.2605417051400431,1007,58,42,878,471.83098666666666,1339.46646,4.216960158887785,1.3301553723932473,7,3,5,3,10,1,6,1,1,1,28,10,38,8,29
FREE AT LAST,23,235,8.011998231608693,7529,6628,1635,240,914,892,135,0.24668074834037418,1073,65,46,997,479.66672222222223,1364.60408,4.0232996272134205,1.2717652190121156,5,2,2,4,1,2,7,2,2,2,14,15,29,9,29
WESTSIDE MARAUDERS,23,266,11.178818703397763,7715,6844,1736,274,993,951,164,0.2536528345996493,1319,82,34,1314,571.3348766666666,1611.577196,3.8984184154662618,1.2218174344200152,10,10,10,7,4,9,5,9,6,9,41,38,79,1,30
HOOSIERS,23,250,10.412546502488919,7727,6830,1703,264,979,949,204,0.2493411420204978,1168,73,22,1156,467.571928888889,1428.1254900000001,3.6028658904109596,1.2227101797945206,9,8,9,10,2,7,3,7,10,8,38,35,73,2,30
LOUISVILLE SLUGGERS,23,204,10.67464455500417,7716,6939,1811,261,982,951,165,0.26098861507421817,1053,63,71,1080,446.2930155555556,1324.50578,3.814470218423552,1.2578402469135803,8,9,10,8,10,1,9,3,9,4,45,26,71,3,30
NATIONAL PASTIME,23,259,10.50939141080215,7643,6898,1785,251,942,933,158,0.258770658161786,1143,72,63,1142,503.48845666666665,1399.2222,3.9644760367454066,1.224166404199475,6,6,8,6,8,6,8,6,4,7,34,31,65,4,30
BLUE SOCKS,23,264,10.306720222826455,7771,7017,1803,229,936,918,186,0.2569474134245404,1088,69,83,1128,461.31362444444454,1317.43453,3.8160134375000005,1.210877325367647,1,5,6,9,7,3,10,5,8,10,28,36,64,5,30
MELONHEADS,23,223,9.78097408467134,7332,6515,1649,246,920,910,158,0.2531082118188795,1263,79,27,1189,539.13331,1577.63579,3.8418050593824233,1.2491178068091846,4,4,5,6,3,8,4,8,7,6,22,33,55,6,30
BIG RED MACHINE,23,209,9.822003130685484,7587,6733,1710,256,953,932,139,0.25397296895885935,1189,71,54,1106,522.1527655555556,1512.98779,3.9523758536585367,1.2724876282590412,7,7,7,5,5,5,7,4,5,2,31,23,54,7,30
FREE BIRDS,23,250,9.29719031915018,7494,6654,1694,232,907,902,127,0.2545837090471897,1344,83,0,1326,598.7952677777778,1696.5776200000003,4.009789739583333,1.2623345386904763,2,3,4,3,6,10,1,10,2,3,18,26,44,8,30
FREE AT LAST,23,240,8.301864458253588,7624,6682,1636,247,936,897,125,0.24483687518706973,1156,70,17,1077,514.8753555555555,1447.7504800000002,4.008545155709343,1.2523793079584777,5,5,3,2,1,4,2,2,3,5,16,16,32,9,30
ERIE LAKERS,23,191,8.046916842386764,7158,6383,1662,236,897,879,128,0.26037913206955976,1111,65,42,977,537.7628922222223,1485.4169700000002,4.35631505850585,1.33700897389739,3,2,2,4,9,2,6,1,1,1,20,11,31,10,30
LOUISVILLE SLUGGERS,23,215,10.6135741085679,7459,6687,1741,249,973,911,184,0.2603559144608943,926,60,109,983,378.9934855555556,1124.6249799999998,3.6835219978401734,1.2144978185745139,6,8,5,9,10,5,10,2,10,10,38,37,75,1,31
WESTSIDE MARAUDERS,23,266,11.107213003192758,7596,6734,1710,280,981,950,145,0.25393525393525396,1334,83,32,1347,579.57336,1645.284586,3.9101650974512743,1.2333467661169415,10,9,9,5,6,9,5,9,5,8,39,36,75,1,31
HOOSIERS,23,232,10.249295866707444,7965,7074,1765,272,1005,987,196,0.24950523042126097,1122,70,25,1067,468.6660177777778,1399.8969800000002,3.7593530837789664,1.2476800178253122,9,10,10,10,1,6,4,3,9,5,40,27,67,2,31
BLUE SOCKS,23,259,10.296378350665774,7816,7072,1829,224,936,922,178,0.25862556561085975,1095,70,78,1149,467.68544666666673,1331.2579,3.84398997260274,1.2157606392694065,3,4,6,8,8,6,9,6,7,9,29,37,66,3,31
NATIONAL PASTIME,23,249,10.505411528990388,7671,6904,1768,261,942,940,140,0.25608342989571264,1265,78,52,1173,561.6082,1568.0036599999999,3.995631462450593,1.239528584980237,8,6,8,4,7,8,7,7,3,7,33,32,65,4,31
BIG RED MACHINE,23,208,9.724550725835611,7482,6632,1671,261,940,927,128,0.2519601930036188,1195,70,54,1128,524.2511900000001,1494.8270200000002,3.9483353221757325,1.2509012719665273,8,5,7,3,4,6,8,5,4,4,27,27,54,5,31
MELONHEADS,23,220,9.89025362183158,7413,6572,1655,242,930,904,168,0.25182592818015825,1273,78,22,1243,541.9071,1598.3810100000003,3.831236370777691,1.2556017360565594,5,2,4,6,3,8,3,8,8,3,20,30,50,6,31
FREE BIRDS,23,258,9.195631961266992,7239,6443,1631,223,854,861,122,0.25314294583268665,1391,86,0,1409,600.1395155555557,1724.45034,3.88300189791517,1.2397198705966932,2,1,2,2,5,10,2,10,6,6,12,34,46,7,31
ERIE LAKERS,23,205,8.237931347610356,7401,6573,1707,254,931,927,118,0.25969876768598815,963,58,41,875,435.52966444444445,1249.4970200000002,4.070370695742471,1.2975046936656285,7,3,7,1,9,4,6,1,2,2,27,15,42,8,31
FREE AT LAST,23,244,8.35452528862648,7683,6766,1700,230,953,890,172,0.25125628140703515,1270,74,0,1121,604.3675133333334,1665.0103499999998,4.282919385826772,1.3110317716535431,4,7,3,7,2,7,2,4,1,1,23,15,38,9,31
WESTSIDE MARAUDERS,23,270,11.041429622114162,7428,6614,1682,276,953,942,142,0.25430904142727545,1284,81,51,1306,547.56704,1565.1472159999998,3.8380867289719625,1.2189620062305295,10,7,9,5,5,10,6,10,6,8,36,40,76,1,32
HOOSIERS,23,238,10.43573949672808,7846,6979,1753,268,998,982,212,0.2511821177819172,1161,71,30,1063,492.25607222222226,1452.2823199999998,3.815938544358312,1.2508891645133504,8,10,10,10,3,5,4,3,7,5,41,24,65,2,32
NATIONAL PASTIME,23,250,10.272954138450846,7317,6555,1673,246,895,897,127,0.25522501906941264,1308,81,52,1255,552.0818777777778,1616.76342,3.7987285168195717,1.2360576605504587,6,1,3,4,7,10,7,9,9,7,21,42,63,3,32
BLUE SOCKS,23,262,10.139067188915707,7579,6867,1775,215,902,892,179,0.25848259793213924,1162,76,56,1211,490.11140888888895,1407.4092,3.796043614457832,1.2111955249569708,2,2,2,7,8,8,8,6,10,9,21,41,62,4,32
MELONHEADS,23,236,9.903060208793468,7461,6623,1665,243,936,905,197,0.25139664804469275,1147,71,28,1218,486.26735888888896,1377.92323,3.815524176111596,1.2013280122057541,5,6,5,9,4,5,3,7,8,10,29,33,62,4,32
LOUISVILLE SLUGGERS,23,210,10.550729609812874,7557,6830,1818,240,978,913,182,0.2661786237188873,1194,72,36,1159,541.5189855555556,1529.55087,4.081801398659967,1.281030879396985,4,9,6,8,10,6,5,5,2,2,37,20,57,5,32
BIG RED MACHINE,23,203,9.670325469263284,7364,6512,1607,269,920,918,120,0.24677518427518427,1224,73,59,1140,529.3298377777778,1533.46135,3.892131160130719,1.2528279003267975,9,3,7,3,1,7,9,4,5,4,23,29,52,6,32
ERIE LAKERS,23,192,8.293828254239553,7401,6573,1707,254,931,927,118,0.25969876768598815,1001,56,61,878,474.1633733333333,1346.41772,4.263207152847152,1.3450726473526473,7,5,8,2,9,3,10,1,1,1,31,16,47,7,32
FREE BIRDS,23,243,9.291367339101324,7529,6654,1695,236,926,898,109,0.25473399458972046,1269,80,30,1235,564.3441277777779,1625.5706900000002,4.002440622537432,1.280985571315997,3,4,4,1,6,9,4,8,4,3,18,28,46,8,32
FREE AT LAST,23,252,8.403656003181585,7963,6995,1739,243,971,918,157,0.24860614724803431,1084,66,10,1030,485.08141111111115,1346.7078299999998,4.027428690036901,1.2423503966789666,5,8,7,6,2,4,2,2,3,6,28,17,45,9,32
WESTSIDE MARAUDERS,23,268,11.005287002470864,7344,6579,1711,247,937,913,162,0.26006991944064445,1292,82,54,1299,554.3569877777778,1584.493426,3.8616198839009295,1.226388100619195,5,7,7,6,8,10,8,10,7,8,33,43,76,1,33
LOUISVILLE SLUGGERS,23,206,10.768614956754535,8033,7216,1881,268,1023,977,170,0.2606707317073171,1102,65,52,1071,489.0975777777778,1409.9840399999998,3.994444827586207,1.279477350272232,10,10,10,7,9,4,7,3,4,2,46,20,66,2,33
BLUE SOCKS,22,265,10.177563156197612,7417,6720,1752,214,897,885,179,0.26071428571428573,1069,67,75,1118,448.03445666666676,1291.1546600000001,3.772039391955099,1.2078153975678205,1,3,2,9,10,5,10,5,9,10,25,39,64,3,33
HOOSIERS,23,233,10.229475106191202,7836,6937,1731,259,998,954,205,0.24953149776560474,1217,75,14,1110,535.4715788888889,1530.1839300000001,3.959937723911257,1.25734094494659,8,9,9,10,3,7,2,4,5,5,39,23,62,4,33
MELONHEADS,23,223,9.774847829577496,7391,6556,1643,249,928,906,174,0.25061012812690664,1253,78,30,1190,541.7329266666667,1557.2986500000002,3.8911383399840385,1.242856065442937,6,5,5,8,4,8,6,7,6,7,28,34,62,4,33
NATIONAL PASTIME,23,258,10.284550093643212,7429,6689,1714,237,892,886,129,0.2562415906712513,1277,82,52,1273,534.3249866666666,1560.82431,3.765798653093187,1.2222586609240407,2,2,3,4,6,10,7,9,10,9,17,45,62,4,33
BIG RED MACHINE,23,204,9.650918272466221,7395,6559,1636,261,925,909,126,0.24942826650404026,1195,72,59,1158,509.2267666666668,1509.0820500000002,3.8351806694560677,1.262830167364017,9,4,6,2,2,6,9,6,8,4,23,33,56,5,33
FREE BIRDS,23,244,9.26666858526035,7348,6515,1636,239,891,886,127,0.2511128165771297,1301,79,27,1272,583.2519277777778,1629.81482,4.034794273635665,1.2527400614911608,3,1,3,3,5,9,4,8,3,6,15,30,45,6,33
ERIE LAKERS,23,200,8.26288909856883,7401,6562,1700,255,934,928,121,0.25906735751295334,1001,60,22,940,454.0705022222222,1291.19112,4.082551968031968,1.2899012187812187,7,6,8,1,7,3,3,1,2,1,29,10,39,7,33
FREE AT LAST,23,247,8.431308596291847,7592,6661,1659,241,949,898,155,0.24906170244708,1127,67,28,1064,513.1537822222222,1437.20684,4.097945022182786,1.2752500798580302,4,8,4,5,1,5,5,2,1,3,22,16,38,8,33
WESTSIDE MARAUDERS,23,267,11.18296229640836,7701,6889,1791,254,982,944,151,0.2599796777471331,1346,84,32,1336,585.63723,1668.022246,3.9158507206537894,1.239243867756315,8,9,8,5,9,10,4,10,5,6,39,35,74,1,34
BLUE SOCKS,23,261,10.453541234027593,7837,7069,1804,241,965,943,189,0.25519875512802376,1187,75,43,1189,503.4372488888889,1454.4090799999997,3.817131625947768,1.2252814490311708,4,8,7,9,6,8,6,7,8,9,34,38,72,2,34
LOUISVILLE SLUGGERS,23,212,10.68847195422589,7784,7034,1827,266,982,965,160,0.25973841342052884,1054,69,46,1110,443.68492777777783,1299.3527399999998,3.7885809772296017,1.2327824857685008,9,9,9,6,8,3,7,4,9,7,41,30,71,3,34
NATIONAL PASTIME,23,264,10.340899842490012,7479,6705,1706,244,910,895,142,0.2544369873228934,1276,81,52,1277,533.0645277777778,1550.2810800000002,3.7598595219435738,1.2149538244514109,6,4,3,4,5,9,8,9,10,10,22,46,68,4,34
HOOSIERS,23,239,10.406382264672141,7942,7028,1757,277,1008,988,211,0.25,1185,73,12,1077,508.69771000000003,1487.8578700000003,3.863526911392406,1.2555762616033757,10,10,10,10,2,6,3,2,7,4,42,22,64,5,34
MELONHEADS,23,220,9.685361984166118,7290,6450,1615,251,925,903,174,0.2503875968992248,1241,75,33,1176,542.5786755555556,1528.55737,3.934897727639001,1.2317142385173248,7,6,4,8,4,8,5,6,4,8,29,31,60,6,34
BIG RED MACHINE,23,204,9.72880373543973,7591,6752,1690,266,947,933,123,0.2502962085308057,1195,71,46,1126,518.8728688888889,1501.8430899999998,3.9078291380753134,1.256772460251046,9,7,6,3,3,5,7,5,6,3,28,26,54,7,34
FREE BIRDS,23,249,9.087231053178641,7305,6479,1661,222,883,868,117,0.2563667232597623,1186,74,57,1195,528.7505455555556,1486.42682,4.012440902192243,1.2533109780775715,3,2,2,1,7,7,9,8,3,5,15,32,47,8,34
ERIE LAKERS,23,191,8.16600797271513,7235,6451,1698,242,912,904,120,0.2632150054255154,1000,55,60,902,474.9266955555555,1339.85882,4.27434026,1.33985882,5,5,5,2,10,2,10,1,1,1,27,15,42,9,34
FREE AT LAST,23,240,8.154122107255777,7358,6443,1599,217,904,843,165,0.24817631538103369,1164,70,32,1107,523.0710633333334,1484.62473,4.044363891752578,1.2754507989690722,2,3,1,7,1,4,4,3,2,2,14,15,29,10,34
LOUISVILLE SLUGGERS,23,216,10.680051292252264,7592,6840,1771,257,965,936,170,0.25891812865497077,1191,70,38,1182,505.3685444444445,1474.60525,3.8189058774139384,1.238123635600336,7,7,8,7,9,6,6,6,9,7,38,34,72,1,35
BLUE SOCKS,23,264,10.510032067527293,8044,7250,1866,237,971,945,200,0.2573793103448276,1179,73,51,1157,515.0875344444445,1465.2812500000002,3.931965911789653,1.2428170059372352,3,9,9,10,8,7,8,5,5,6,39,31,70,2,35
WESTSIDE MARAUDERS,23,258,10.954577507724014,7379,6567,1677,259,939,921,139,0.2553677478300594,1355,85,32,1372,588.9643966666666,1665.719476,3.91194064206642,1.2293132664206643,8,6,5,5,6,10,4,10,7,8,30,39,69,3,35
HOOSIERS,23,231,10.231586791670868,7979,7090,1773,267,1006,979,198,0.25007052186177714,1202,76,14,1085,515.8759755555556,1507.60882,3.862632096505824,1.2542502662229618,10,10,10,9,2,9,1,3,8,5,41,26,67,4,35
