team,n,total_salary,sgpar,PA,AB,H,HR,R,RBI,SB,AVG,IP,W,SV,SO,ER,WH,ERA,WHIP,hr_pts,r_pts,rbi_pts,sb_pts,avg_pts,w_pts,sv_pts,so_pts,era_pts,whip_pts,hit_pts,pit_pts,total_pts,rank,sim_num
NATIONAL PASTIME,23,260,10.459139824945227,7724,6953,1795,255,953,940,163,0.2581619444843952,1209,75,52,1154,533.9202844444444,1519.33117,3.974592688172043,1.25668417700579,7,6,7,7,9,7,6,5,4,5,36,27,63,3,42
HOOSIERS,23,234,10.238967406607976,7917,7005,1760,253,999,954,208,0.251249107780157,1242,76,11,1162,548.2463722222222,1591.1039099999998,3.972799798711755,1.2810820531400964,6,10,9,10,2,8,3,6,5,3,37,25,62,4,42
MELONHEADS,21,270,10.668996347302562,6903,6165,1584,240,884,871,152,0.2569343065693431,1383,87,0,1334,578.1167022222222,1667.65528,3.7621477368040495,1.2058244974692696,4,3,3,5,6,10,2,9,10,10,21,41,62,4,42
BIG RED MACHINE,23,215,9.810842560114933,7615,6737,1699,267,958,939,120,0.25218940181089505,1249,76,27,1163,545.4635988888889,1561.36403,3.9304822978382705,1.2500912970376301,9,7,6,1,3,8,4,7,6,6,26,31,57,5,42
FREE BIRDS,23,257,9.213540351651371,7218,6382,1613,220,869,852,136,0.25274208712002505,1416,87,0,1399,614.0796655555556,1757.1857400000001,3.903048721751413,1.2409503813559324,1,1,2,3,4,10,2,10,7,8,11,37,48,6,42
ERIE LAKERS,23,195,7.993091439391358,7387,6529,1685,245,934,907,121,0.25807933833665186,905,53,49,869,406.6535755555555,1143.01732,4.04406870718232,1.2630025635359114,5,5,5,2,8,3,5,1,2,4,25,15,40,7,42
FREE AT LAST,22,225,8.031776309643483,6997,6128,1512,225,880,828,154,0.24673629242819844,1078,63,57,993,492.50768,1388.32434,4.111845194805195,1.2878704452690166,2,2,1,6,1,4,7,2,1,1,12,15,27,8,42
WESTSIDE MARAUDERS,23,264,10.959788060189238,7463,6641,1693,276,948,951,141,0.25493148622195455,1263,79,54,1293,546.8451133333333,1558.412256,3.8967585273159138,1.2338972731591449,9,8,9,5,5,8,8,9,7,8,36,40,76,1,43
LOUISVILLE SLUGGERS,23,208,10.71704980668945,7555,6763,1761,256,967,918,170,0.2603874020405146,927,58,113,1006,379.10011000000003,1147.97442,3.6805835922330097,1.238375857605178,7,9,7,8,10,3,10,3,10,7,41,33,74,2,43
NATIONAL PASTIME,23,270,10.409386253005138,7325,6585,1706,227,902,871,152,0.2590736522399393,1263,82,52,1272,526.3037733333333,1546.00638,3.750383182897862,1.2240747268408552,2,3,2,6,8,9,7,7,9,9,21,41,62,3,43
BLUE SOCKS,23,267,10.211604426330027,7729,6964,1779,228,939,913,202,0.2554566341183228,1183,74,61,1131,512.6524111111111,1467.90739,3.9001451394759084,1.2408346491969569,3,6,6,9,6,5,9,4,6,6,30,30,60,4,43
MELONHEADS,20,270,10.55966619285453,6560,5828,1494,227,854,824,165,0.25634866163349346,1383,88,0,1332,586.3358166666667,1657.8411099999998,3.815634381778742,1.1987282067968184,2,1,1,7,7,10,3,10,8,10,18,41,59,5,43
HOOSIERS,23,229,10.375557476914068,8190,7277,1811,279,1022,1015,206,0.24886629105400576,1291,74,0,1134,587.0508055555556,1671.1692299999997,4.092530790085205,1.2944765530596436,10,10,10,10,1,5,3,5,2,2,41,17,58,6,43
BIG RED MACHINE,23,211,9.762069833235739,7531,6667,1675,267,945,935,118,0.25123743812809357,1266,76,27,1193,552.15135,1586.44675,3.9252465639810428,1.253117496050553,8,7,8,3,2,6,4,6,5,4,28,25,53,7,43
FREE BIRDS,23,241,9.222419725114104,7389,6539,1653,236,907,888,112,0.2527909466279248,1275,78,27,1286,573.4014188888889,1593.26052,4.04753942745098,1.249616094117647,6,4,5,2,4,7,4,8,4,5,21,28,49,8,43
ERIE LAKERS,23,192,7.912837780970524,7204,6409,1665,233,898,875,122,0.25979091902012796,995,61,36,933,449.0737977777778,1298.7071899999999,4.061974050251257,1.3052333567839194,5,2,3,4,9,4,5,2,3,1,23,15,38,9,43
FREE AT LAST,22,230,8.067620360715035,7529,6671,1679,230,917,887,141,0.2516864038375056,1006,58,43,927,458.0306311111112,1297.7581599999999,4.09768954274354,1.2900180516898607,4,5,4,5,3,3,6,1,1,3,21,14,35,10,43
HOOSIERS,23,255,10.381540983218699,8032,7157,1794,256,995,971,214,0.25066368590191423,1123,71,21,1098,454.2152822222222,1353.04365,3.6401937132680318,1.2048474176313446,7,9,10,10,3,7,4,5,10,10,39,36,75,1,44
MELONHEADS,22,270,10.752558399421595,7255,6454,1639,260,926,919,159,0.25395103811589714,1362,85,0,1339,580.1569366666666,1648.86938,3.8336361453744487,1.2106236270190895,9,5,6,7,5,10,2,10,8,9,32,39,71,2,44
WESTSIDE MARAUDERS,22,270,10.964375598647512,7253,6449,1654,254,932,907,154,0.2564738719181268,1260,78,54,1265,535.442821111111,1540.9584860000002,3.8245915793650784,1.2229829253968256,6,6,5,6,7,8,9,8,9,7,30,41,71,2,44
LOUISVILLE SLUGGERS,23,205,10.728949305006843,7830,7047,1851,258,999,949,174,0.2626649638143891,1131,70,50,1085,493.4102744444445,1443.2835699999998,3.926341706454466,1.2761127939876213,8,10,9,8,10,6,7,4,5,3,45,25,70,3,44
NATIONAL PASTIME,23,259,10.410610950017341,7601,6829,1764,252,935,920,146,0.25831014789866746,1203,78,52,1210,523.6306177777778,1492.42518,3.917436043225271,1.2405861845386534,5,7,7,5,8,8,8,7,6,6,32,35,67,4,44
BIG RED MACHINE,23,206,9.763082081061928,7517,6664,1669,266,939,932,107,0.2504501800720288,1184,71,54,1131,518.9638955555556,1480.30839,3.944826908783784,1.250260464527027,10,8,8,1,2,7,9,6,4,5,29,31,60,5,44
BLUE SOCKS,23,270,10.099808814953436,7544,6790,1732,225,923,896,203,0.25508100147275403,1056,68,88,1098,458.02405111111113,1280.27798,3.9036140719696975,1.2123844507575758,1,4,4,9,6,5,10,5,7,8,24,35,59,6,44
FREE BIRDS,23,246,9.19211764814436,7323,6500,1649,228,894,885,136,0.2536923076923077,1318,79,19,1285,583.8466444444445,1652.5151,3.986813201820941,1.2538050834597876,2,2,3,4,4,9,3,9,3,4,15,28,43,7,44
ERIE LAKERS,23,193,8.01408698315519,7092,6295,1643,231,891,869,111,0.26100079428117556,1104,65,42,959,503.2772755555556,1480.0820099999999,4.102803876811595,1.3406539945652172,3,1,1,2,9,4,6,2,2,1,16,15,31,8,44
FREE AT LAST,22,219,8.131939762009674,7515,6607,1630,240,916,882,126,0.24670803693052823,1111,63,33,1037,519.977428888889,1453.71966,4.212238397839785,1.3084785418541853,4,3,2,3,1,3,5,3,1,2,13,14,27,9,44
LOUISVILLE SLUGGERS,23,221,10.625136154842174,7401,6664,1728,263,950,934,161,0.25930372148859543,995,67,71,1108,405.5753011111111,1219.81253,3.668520311557789,1.2259422412060301,10,8,7,7,10,4,9,5,10,7,42,35,77,1,45
MELONHEADS,23,264,10.66200263651838,7378,6546,1657,246,936,906,183,0.2531316834708219,1373,86,0,1346,586.8522355555556,1656.37932,3.8468099927166794,1.2063942607428988,6,6,6,8,4,10,2,10,6,10,30,38,68,2,45
HOOSIERS,23,248,10.160751057757114,7791,6919,1752,251,989,951,229,0.25321578262754735,1065,68,49,978,441.2650833333332,1315.71468,3.729000704225351,1.2354128450704225,7,10,10,10,5,5,5,1,9,5,42,25,67,3,45
WESTSIDE MARAUDERS,23,264,10.777804167590602,7211,6447,1652,255,911,905,153,0.25624321389793703,1277,81,59,1306,543.5132022222222,1561.795896,3.830555066562255,1.2230194956930307,8,3,5,6,6,8,8,8,7,8,28,39,67,3,45
BLUE SOCKS,23,268,10.161323167633332,7862,7099,1829,230,968,937,198,0.2576419213973799,1116,68,51,1109,493.0449088888889,1369.35744,3.976168620071685,1.2270227956989248,1,9,8,9,9,5,6,6,4,6,36,27,63,4,45
NATIONAL PASTIME,23,270,10.416666481237096,7429,6663,1712,239,911,887,142,0.2569413177247486,1209,77,84,1194,504.54520333333335,1469.32085,3.755919627791563,1.2153191480562449,3,3,3,5,7,7,10,7,8,9,21,41,62,5,45
BIG RED MACHINE,23,204,9.807865868698475,7594,6754,1701,262,947,938,128,0.2518507551080841,1191,71,54,1081,520.39529,1521.6226600000002,3.932458110831235,1.2776008900083964,9,7,9,4,2,6,7,4,5,3,31,25,56,6,45
FREE BIRDS,23,241,9.187467196626079,7481,6602,1670,241,914,888,109,0.252953650408967,1361,84,0,1323,609.004298888889,1722.4968900000001,4.027214320352683,1.2656112343864807,4,4,4,1,3,9,2,9,3,4,16,27,43,7,45
ERIE LAKERS,23,194,7.941547954466793,7433,6590,1694,245,930,906,115,0.2570561456752656,1150,65,12,1032,557.4598,1529.92397,4.362728869565217,1.3303686695652175,5,5,6,2,8,3,3,3,1,1,26,11,37,8,45
FREE AT LAST,22,214,8.066084087085564,7452,6579,1639,233,899,878,126,0.24912600699194407,1115,61,33,1030,509.28990444444446,1459.05917,4.110860215246637,1.3085732466367712,2,2,2,3,1,2,4,2,2,2,10,12,22,9,45
LOUISVILLE SLUGGERS,23,214,10.767498608064932,7912,7099,1874,253,1019,949,193,0.26398084237216507,897,56,91,956,377.24003555555555,1123.87091,3.7850170791527313,1.252921861761427,7,10,9,9,10,2,10,2,10,5,45,29,74,1,46
WESTSIDE MARAUDERS,23,264,11.024715644847857,7446,6668,1705,255,929,924,143,0.2556988602279544,1338,84,32,1393,565.5174322222222,1629.235306,3.803928916292974,1.2176646532137518,8,6,6,4,5,9,4,10,9,9,29,41,70,2,46
NATIONAL PASTIME,23,259,10.4383398950983,7664,6885,1769,255,939,928,145,0.2569353667392883,1217,78,52,1211,531.6572344444444,1507.26405,3.931729753492194,1.2385078471651603,8,7,7,6,8,7,8,7,3,7,36,32,68,3,46
HOOSIERS,23,233,10.238800796313773,7945,7071,1775,267,997,987,209,0.2510253146655353,1138,71,35,1032,495.35910666666666,1438.52082,3.917602776801406,1.2640780492091388,9,9,10,10,3,6,5,3,5,3,41,22,63,4,46
MELONHEADS,21,270,10.638281182730552,6903,6165,1584,240,884,871,152,0.2569343065693431,1383,86,0,1328,586.7348522222222,1650.07711,3.8182311424439623,1.1931143239334778,5,2,3,7,7,10,1,8,8,10,24,37,61,5,46
BIG RED MACHINE,23,208,9.775964321209383,7587,6724,1675,270,941,944,128,0.2491076740035693,1195,71,46,1126,518.8928466666667,1501.87513,3.90797959832636,1.256799271966527,10,8,8,3,2,6,7,5,6,4,31,28,59,6,46
BLUE SOCKS,23,266,10.040993173014543,7494,6758,1730,228,913,900,179,0.2559928973068955,1094,68,88,1133,476.20839222222224,1348.37416,3.917619314442413,1.2325175137111517,3,3,5,8,6,4,9,6,4,8,25,31,56,7,46
FREE BIRDS,23,260,9.345510094231779,7229,6397,1621,223,876,862,123,0.2534000312646553,1325,83,30,1329,573.1729788888889,1648.0043600000001,3.8932504226415094,1.2437768754716982,2,1,2,1,4,8,3,9,7,6,10,33,43,8,46
ERIE LAKERS,23,197,7.972798802048336,7249,6417,1660,241,920,891,126,0.2586878603708898,1041,61,37,937,485.3302111111111,1372.3368699999999,4.1959384245917395,1.3182870989433235,6,5,4,2,9,3,6,1,1,1,26,12,38,9,46
FREE AT LAST,22,213,7.97850133059237,7298,6376,1574,234,917,854,144,0.24686323713927227,1224,70,2,1062,560.8321377777778,1605.92469,4.123765718954249,1.312029975490196,4,4,1,5,1,5,2,4,2,2,15,15,30,10,46
MELONHEADS,22,270,10.781853583316911,7412,6576,1656,266,948,927,160,0.2518248175182482,1337,84,0,1326,568.1570888888889,1617.42149,3.8245428571428572,1.2097393343305909,9,8,8,7,2,9,2,8,7,10,34,36,70,1,47
HOOSIERS,23,231,10.215010779526263,7942,7041,1776,253,1006,951,215,0.25223689816787387,1087,66,33,1076,454.43454777777777,1357.78674,3.762567552897884,1.2491138362465501,7,10,9,10,3,5,5,5,9,6,39,30,69,2,47
WESTSIDE MARAUDERS,23,270,10.964062446634872,7253,6482,1666,249,927,903,156,0.2570194384449244,1385,86,32,1369,589.0027755555556,1685.4698560000002,3.827454859205776,1.2169457444043323,6,4,4,6,8,10,4,10,6,9,28,39,67,3,47
LOUISVILLE SLUGGERS,23,212,10.566836193264916,7595,6886,1831,246,965,924,168,0.26590182979959337,1164,73,38,1151,509.3107588888888,1469.4729399999999,3.937969785223367,1.262433797250859,5,9,7,8,10,6,6,6,5,3,39,26,65,4,47
NATIONAL PASTIME,23,254,10.424309592431499,7737,6942,1753,275,935,976,133,0.252520887352348,1218,76,52,1151,535.1055055555556,1498.97876,3.953981568144499,1.2306886371100163,10,5,10,3,4,8,7,6,4,7,32,32,64,5,47
BLUE SOCKS,21,270,10.050187521139605,7178,6461,1652,226,884,874,179,0.25568797399783316,1161,74,29,1167,482.56505333333337,1427.19974,3.7408143669250653,1.229284875107666,2,1,3,9,7,7,3,7,10,8,22,35,57,6,47
BIG RED MACHINE,23,215,9.729132944249992,7518,6655,1656,263,941,922,129,0.24883546205860255,1033,63,105,1009,433.3520355555556,1291.29539,3.775574365924492,1.250043939980639,8,6,6,2,1,4,10,4,8,5,23,31,54,7,47
FREE BIRDS,23,241,9.211701989661707,7340,6511,1651,227,893,874,134,0.2535708800491476,1353,84,0,1349,608.9799,1698.1144199999999,4.050864079822617,1.2550734811529933,3,2,3,4,6,9,2,9,3,4,18,27,45,8,47
ERIE LAKERS,23,193,8.013320610466536,7534,6660,1724,245,943,909,116,0.25885885885885884,949,56,55,876,451.87918333333334,1262.10573,4.285471707060063,1.3299322760800842,4,7,5,1,9,2,8,2,1,1,26,14,40,9,47
FREE AT LAST,22,224,8.113458315997727,7256,6416,1621,218,894,851,146,0.2526496259351621,1103,62,57,969,513.3100188888889,1438.3459200000002,4.188386373526745,1.3040307524932004,1,3,2,5,5,3,9,3,2,2,16,19,35,10,47
LOUISVILLE SLUGGERS,23,204,10.73060608283664,7603,6811,1763,254,964,919,177,0.25884598443694024,1052,68,80,1050,441.6077888888889,1323.52848,3.7780134030418253,1.2581069201520911,8,9,7,8,8,5,9,5,8,5,40,32,72,1,48
WESTSIDE MARAUDERS,23,269,11.09414219458611,7421,6685,1731,247,927,921,143,0.2589379207180254,1309,84,32,1390,550.80163,1582.558706,3.787024194041253,1.2089829686783804,6,4,8,3,10,9,6,10,7,8,31,40,71,2,48
HOOSIERS,23,222,10.348162456940965,8025,7131,1780,272,1007,993,194,0.24961435983732996,1298,77,2,1176,584.6675077777777,1651.23273,4.053934953775038,1.272136155624037,10,10,10,10,3,6,3,6,3,3,43,21,64,3,48
NATIONAL PASTIME,23,262,10.466094087793326,7629,6868,1774,251,930,930,145,0.2582993593476995,1069,67,111,1050,468.00829444444446,1305.15939,3.9402007951356413,1.2209161739943872,7,5,9,4,6,4,10,5,5,7,31,31,62,4,48
MELONHEADS,20,270,10.62840806742967,6490,5777,1468,225,846,816,178,0.25411113034446947,1412,89,0,1367,590.70973,1700.2006700000002,3.7651470042492923,1.204108123229462,2,1,2,9,4,10,2,9,9,9,18,39,57,5,48
BIG RED MACHINE,23,203,9.661609236125578,7448,6591,1639,265,935,919,126,0.24867243210438478,1282,79,27,1218,556.8352422222222,1624.37397,3.9091397659906395,1.2670623790951638,9,7,7,2,2,7,5,7,6,4,27,29,56,6,48
BLUE SOCKS,19,270,9.624294132714176,7309,6596,1695,228,893,890,155,0.25697392359005455,790,51,56,826,321.3664366666667,935.59832,3.6611366202531648,1.1843016708860759,3,3,5,6,5,1,7,2,10,10,22,30,52,7,48
FREE BIRDS,23,247,9.133046346977101,7298,6470,1674,210,886,859,150,0.2587326120556414,1345,82,0,1332,611.9487044444445,1691.4752,4.094824044609666,1.2576023791821562,1,2,3,5,7,8,2,8,2,6,18,26,44,8,48
ERIE LAKERS,23,188,8.02683908483731,7534,6660,1724,245,943,909,116,0.25885885885885884,1106,61,22,957,517.6133744444444,1465.5745299999999,4.212043734177215,1.3251125949367086,5,8,6,1,9,3,4,4,1,1,29,13,42,9,48
FREE AT LAST,22,231,8.172403578784328,7424,6509,1603,243,932,875,157,0.24627438930711323,936,54,63,904,414.8851800000001,1218.23865,3.989280576923078,1.3015370192307691,4,6,4,7,1,2,8,3,4,2,22,19,41,10,48
WESTSIDE MARAUDERS,23,265,11.155938722087855,7673,6890,1778,256,951,943,149,0.25805515239477506,1279,83,46,1311,542.9099255555554,1560.840706,3.820320039093041,1.2203602079749805,8,8,8,6,7,9,7,10,8,8,37,42,79,1,49
LOUISVILLE SLUGGERS,23,218,10.643333421732205,7319,6565,1696,244,929,888,176,0.2583396801218583,1203,74,38,1246,501.78169333333346,1458.2807899999998,3.7539777556109732,1.2122034829592683,6,6,4,9,8,7,6,7,10,9,33,39,72,2,49
BLUE SOCKS,23,268,10.246456661215195,7838,7054,1809,247,961,950,174,0.25645024099801533,1123,69,46,1144,485.6825466666667,1379.8740000000003,3.8923801602849513,1.2287390917186112,7,9,9,8,6,4,7,4,5,7,39,27,66,3,49
NATIONAL PASTIME,23,259,10.389225442113021,7573,6802,1739,256,928,925,144,0.2556600999705969,1143,73,79,1151,492.58257444444445,1407.40549,3.878602948381452,1.2313258880139983,8,5,7,5,5,6,10,6,6,6,30,34,64,4,49
HOOSIERS,23,238,10.255568178565696,8073,7158,1805,263,1019,990,220,0.2521654093322157,1154,71,30,1015,512.6405588888889,1470.5243099999998,3.99806328422877,1.2742844974003464,9,10,10,10,3,5,5,2,3,4,42,19,61,5,49
BIG RED MACHINE,23,207,9.766406497615485,7517,6658,1660,266,938,922,117,0.2493241213577651,1220,73,59,1148,523.17917,1541.8354800000002,3.859518467213115,1.263799573770492,10,7,6,3,2,6,9,5,7,5,28,32,60,6,49
MELONHEADS,20,270,10.617853081056696,6630,5880,1494,242,864,842,149,0.2540816326530612,1286,82,27,1266,542.88652,1534.559,3.79936133748056,1.1932807153965785,5,1,1,6,4,8,4,8,9,10,17,39,56,7,49
FREE BIRDS,23,244,9.103206561748237,7417,6596,1706,220,892,881,122,0.25864160097028505,1340,84,0,1308,600.5701288888889,1717.1444700000002,4.033679970149254,1.2814510970149255,3,2,3,4,9,10,3,9,2,3,21,27,48,8,49
ERIE LAKERS,23,195,7.995658406144434,7354,6525,1689,242,924,898,122,0.25885057471264367,915,51,58,882,406.2818388888889,1181.7528900000002,3.9962148087431695,1.2915332131147543,5,4,5,4,10,2,8,1,4,2,28,17,45,9,49
FREE AT LAST,22,218,8.089395021882243,7144,6277,1557,225,899,848,161,0.24804843077903457,1189,68,30,1036,562.4302711111111,1573.2662699999998,4.257251841883936,1.323184415475189,4,3,2,7,1,3,5,3,1,1,17,13,30,10,49
WESTSIDE MARAUDERS,23,270,11.132340729705264,7526,6727,1734,253,965,926,161,0.25776720677865317,1271,80,54,1317,546.4947355555555,1554.8551260000002,3.8697502911093626,1.2233321211644377,7,8,6,7,9,8,8,9,6,9,37,40,77,1,50
LOUISVILLE SLUGGERS,23,211,10.702166510443366,7795,6992,1822,260,990,943,174,0.26058352402745993,960,59,93,973,402.70771,1182.3340600000001,3.77538478125,1.231597979166667,8,10,9,8,10,2,10,2,10,7,45,31,76,2,50
HOOSIERS,23,229,10.207830865769415,7905,7039,1778,262,988,981,194,0.2525926978263958,1184,72,25,1073,505.21685111111117,1494.97315,3.8403307939189193,1.262646241554054,9,9,10,10,4,5,3,4,8,5,42,25,67,3,50
MELONHEADS,21,270,10.719074249991746,6915,6183,1571,234,880,858,176,0.25408377810124533,1370,87,0,1376,582.1152588888889,1643.9111699999999,3.8241148394160587,1.1999351605839415,4,3,2,9,5,10,2,10,9,10,23,41,64,4,50
NATIONAL PASTIME,23,260,10.434396653043889,7667,6897,1774,250,936,931,154,0.2572132811367261,1137,72,79,1129,497.79348111111113,1396.68379,3.940317792436236,1.2283938346525947,6,6,7,5,6,5,9,5,4,8,30,31,61,5,50
BLUE SOCKS,22,270,10.069139087566693,7222,6542,1685,224,880,881,152,0.25756649342708654,1244,76,48,1213,532.7581166666666,1535.47933,3.8543593649517685,1.2343081430868166,3,3,4,4,8,6,7,7,7,6,22,33,55,6,50
BIG RED MACHINE,23,206,9.770196366478936,7615,6737,1699,267,958,939,120,0.25218940181089505,1274,77,27,1162,553.4859433333334,1629.9358600000003,3.9100262872841443,1.2793845054945057,10,7,8,1,2,7,4,6,5,3,28,25,53,7,50
FREE BIRDS,23,237,8.976304371382867,7260,6420,1620,220,868,845,134,0.2523364485981308,1293,81,32,1286,568.1838566666668,1642.3697300000001,3.9548760324825993,1.2702008739365818,2,2,1,3,3,9,6,8,3,4,11,30,41,8,50
ERIE LAKERS,23,203,7.941455765960843,7276,6420,1652,239,921,889,121,0.2573208722741433,1024,61,28,954,477.2171588888889,1329.7201899999998,4.194291435546875,1.2985548730468748,5,5,5,2,7,3,5,1,1,1,24,11,35,9,50
FREE AT LAST,22,230,8.145320614407513,7263,6379,1568,239,906,868,157,0.24580655275121494,1095,63,27,1024,504.9721155555556,1415.2209999999998,4.150455744292238,1.2924392694063924,5,4,3,6,1,4,4,3,2,2,19,15,34,10,50
