team,n,total_salary,sgpar,PA,AB,H,HR,R,RBI,SB,AVG,IP,W,SV,SO,ER,WH,ERA,WHIP,hr_pts,r_pts,rbi_pts,sb_pts,avg_pts,w_pts,sv_pts,so_pts,era_pts,whip_pts,hit_pts,pit_pts,total_pts,rank,sim_num
BLUE SOCKS,17,270,8.941971111371286,6954,6311,1628,209,855,837,154,0.2579622880684519,690,50,29,715,279.3838777777778,840.40638,3.6441375362318844,1.2179802608695653,1,3,1,7,8,1,5,1,10,7,20,24,44,8,23
ERIE LAKERS,23,192,8.355329080865491,7300,6479,1701,239,917,902,114,0.262540515511653,1117,62,29,999,522.9050166666666,1470.8904,4.21320067144136,1.3168222023276634,4,6,6,1,10,3,5,3,2,1,27,14,41,9,23
FREE AT LAST,22,223,8.292544918808302,7410,6516,1610,235,917,874,161,0.2470841006752609,1023,58,69,943,486.3185622222222,1337.03215,4.2784624242424245,1.306971798631476,3,6,4,8,1,2,9,2,1,2,22,16,38,10,23
WESTSIDE MARAUDERS,23,269,11.17320979169984,7645,6840,1764,255,966,942,158,0.2578947368421053,1326,84,32,1356,569.2032155555555,1629.3485160000002,3.8633702413272997,1.2287696199095024,8,8,9,6,8,9,5,10,7,7,39,38,77,1,24
LOUISVILLE SLUGGERS,23,213,10.940720609150528,7571,6794,1782,250,972,915,179,0.2622902561083309,1133,74,63,1147,473.2004944444445,1426.5459500000002,3.758874183583407,1.25908733451015,6,9,7,9,10,7,9,5,10,4,41,35,76,2,24
NATIONAL PASTIME,22,270,10.5997790042791,7149,6408,1621,254,873,900,135,0.25296504369538075,1210,74,79,1184,510.7292677777778,1464.82885,3.7988127355371906,1.210602355371901,7,2,5,4,5,7,10,7,9,9,23,42,65,3,24
HOOSIERS,23,240,10.434052292518533,8145,7225,1819,268,1029,1002,221,0.25176470588235295,1126,66,39,1032,502.0256655555555,1434.3496299999997,4.0126385346358795,1.2738451420959145,9,10,10,10,3,5,6,4,3,2,42,20,62,4,24
MELONHEADS,23,238,10.105110699315532,7293,6489,1641,242,907,894,171,0.2528895053166898,1411,85,0,1321,604.8435266666667,1733.3426800000002,3.857967214741318,1.2284498086463502,5,3,4,8,4,10,1,9,8,8,24,36,60,5,24
BIG RED MACHINE,23,212,9.858365841958987,7584,6707,1663,274,947,932,108,0.24794990308632772,1179,73,59,1165,507.80953,1472.3951200000001,3.8764086259541988,1.2488508227311281,10,7,8,1,2,6,8,6,5,6,28,31,59,6,24
FREE BIRDS,23,253,9.27010498509174,7589,6759,1743,223,913,884,127,0.25787838437638705,1275,79,19,1265,565.6506211111111,1617.43091,3.9928279137254905,1.268573262745098,3,5,3,3,7,8,3,8,4,3,21,26,47,7,24
BLUE SOCKS,17,270,8.906950858406475,6961,6277,1608,219,864,846,159,0.25617333120917635,696,47,29,711,299.33422777777776,826.90661,3.8707012212643677,1.188084209770115,2,1,1,7,6,2,4,1,6,10,17,23,40,8,24
ERIE LAKERS,23,204,8.317460374547347,7263,6451,1678,250,920,911,121,0.26011471089753524,1158,64,16,1028,537.7621644444445,1532.1311799999999,4.179498687392055,1.323083920552677,6,6,6,2,9,4,2,3,1,1,29,11,40,8,24
FREE AT LAST,22,237,8.230939320097928,7242,6345,1573,228,908,857,149,0.2479117415287628,983,60,57,961,443.2639155555556,1230.7233999999999,4.058367487283826,1.252007527975585,4,4,2,5,1,3,7,2,2,5,16,19,35,9,24
HOOSIERS,23,247,10.601298644705416,7785,6886,1722,258,987,951,197,0.2500726110949753,1144,72,47,1132,467.7322177777778,1418.04741,3.6797115034965038,1.2395519318181818,8,9,9,10,3,6,8,5,10,6,39,35,74,1,25
WESTSIDE MARAUDERS,23,263,11.0866614006305,7568,6768,1744,255,953,935,150,0.2576832151300236,1372,86,32,1352,593.5293622222222,1677.0033760000001,3.8934141836734693,1.222305667638484,7,7,7,4,8,10,6,10,6,8,33,40,73,2,25
LOUISVILLE SLUGGERS,23,219,10.955200838670526,7938,7149,1860,263,1006,967,171,0.26017624842635334,1141,71,47,1124,498.48486222222226,1420.3711799999999,3.931957721297108,1.2448476599474145,9,10,10,8,9,5,8,4,4,5,46,26,72,3,25
NATIONAL PASTIME,23,267,10.521933386756503,7583,6825,1756,248,932,922,161,0.2572893772893773,1146,72,82,1140,497.6593833333334,1399.4670500000002,3.9083197643979064,1.2211754363001748,5,5,6,6,7,6,10,6,5,9,29,36,65,4,25
MELONHEADS,23,247,10.110070261190975,7206,6429,1624,240,907,890,180,0.25260538186343134,1277,78,27,1292,539.1587944444444,1527.57574,3.7998662098668756,1.1962221926389975,3,3,3,9,4,8,4,8,8,10,22,38,60,5,25
BIG RED MACHINE,23,207,9.853420716330625,7591,6738,1667,273,934,938,112,0.24740279014544375,1194,74,59,1167,506.8845988888889,1514.0987000000002,3.8207381825795648,1.2680893634840873,10,6,8,1,1,7,9,7,7,3,26,33,59,6,25
FREE BIRDS,23,254,9.180354456459918,7410,6546,1681,220,899,870,134,0.2567980446073938,1318,82,0,1325,587.9228433333334,1646.66595,4.014647640364188,1.2493671851289834,2,2,2,3,6,9,3,9,3,4,15,28,43,7,25
FREE AT LAST,22,230,8.15159380359689,7802,6856,1707,241,970,911,168,0.24897899649941657,934,52,43,834,429.68343111111113,1213.3097,4.140418501070664,1.2990467880085654,4,8,5,7,2,3,7,2,2,2,26,16,42,8,25
ERIE LAKERS,23,196,8.30308346853069,7282,6474,1689,249,919,910,120,0.2608897126969416,1136,63,27,1005,542.4209877777778,1508.9101300000002,4.297349375,1.3282659595070425,6,4,4,2,10,4,4,3,1,1,26,13,39,9,25
BLUE SOCKS,17,270,8.913344590307771,6961,6277,1608,219,864,846,159,0.25617333120917635,703,50,29,691,288.9124677777778,863.85069,3.6987371408250356,1.2288061024182078,1,1,1,5,5,2,5,1,9,7,13,24,37,10,25
WESTSIDE MARAUDERS,22,270,11.111993753828564,7267,6455,1650,259,933,911,157,0.25561580170410536,1361,86,32,1317,589.0452088888889,1668.436016,3.8952291550330638,1.225889798677443,9,7,6,7,6,10,6,9,6,7,35,38,73,1,26
HOOSIERS,23,240,10.32320638964195,7785,6886,1722,258,987,951,197,0.2500726110949753,1156,76,25,1151,491.18251444444445,1456.0353899999998,3.824085320069204,1.2595461851211072,8,9,9,10,2,6,3,5,9,5,38,28,66,2,26
LOUISVILLE SLUGGERS,23,210,10.730964161756903,7569,6780,1784,246,988,923,190,0.26312684365781713,1149,70,55,1145,512.9246544444445,1459.4894299999999,4.0176865883376855,1.2702257876414271,7,10,8,9,9,4,8,4,3,4,43,23,66,2,26
MELONHEADS,23,240,10.030939374614038,7167,6400,1623,240,901,886,172,0.25359375,1301,81,27,1279,553.3450966666667,1580.8531899999998,3.8279061260568796,1.21510621829362,5,5,3,8,5,8,4,8,8,9,26,37,63,3,26
NATIONAL PASTIME,22,270,10.451231810089388,7226,6481,1661,235,877,860,128,0.25628760993673816,1209,77,84,1194,504.54520333333335,1469.32085,3.755919627791563,1.2153191480562449,4,3,2,3,7,7,10,7,10,8,19,42,61,4,26
BIG RED MACHINE,23,204,9.863032181917763,7713,6835,1710,276,964,958,119,0.2501828822238478,1271,75,27,1171,557.7479500000001,1620.8002000000001,3.94943473642801,1.2752165224232888,10,8,10,1,3,5,4,6,5,3,32,23,55,5,26
BLUE SOCKS,18,270,9.221529128898412,7514,6820,1753,229,913,912,154,0.2570381231671554,712,47,29,695,305.89752444444446,857.2521,3.866682191011236,1.2040057584269663,2,6,7,6,8,1,5,1,7,10,29,24,53,6,26
FREE BIRDS,23,252,9.356002466938017,7372,6559,1654,233,882,888,144,0.25217258728464703,1359,84,0,1345,605.1159777777779,1704.2743600000001,4.007390581309787,1.2540650183958795,3,4,4,4,4,9,2,10,4,6,19,31,50,7,26
ERIE LAKERS,23,199,8.259915968631232,7235,6451,1698,242,913,903,120,0.2632150054255154,989,53,60,891,448.11500666666666,1288.27778,4.07789187057634,1.3026064509605662,6,6,5,2,10,2,9,2,1,1,29,15,44,8,26
FREE AT LAST,22,232,8.214215924641685,7410,6494,1619,228,913,857,147,0.24930705266399752,990,57,54,982,445.90349222222227,1263.26353,4.0536681111111115,1.2760237676767676,1,6,1,5,1,3,7,3,2,2,14,17,31,9,26
LOUISVILLE SLUGGERS,23,221,10.767084669537125,7678,6876,1804,243,981,919,185,0.26236183827806864,1014,65,67,1084,423.8036488888889,1227.82568,3.7615708481262327,1.2108734516765285,5,9,6,9,10,4,9,5,9,7,39,34,73,1,27
WESTSIDE MARAUDERS,23,265,11.019475082889967,7638,6809,1744,261,961,948,143,0.2561315905419298,1355,85,32,1342,581.4167699999999,1682.2732760000004,3.8618088044280436,1.2415300929889301,9,7,9,5,6,10,5,9,6,6,36,36,72,2,27
BIG RED MACHINE,23,221,9.895462123951658,7685,6829,1727,266,964,951,137,0.25289207790306045,1091,67,65,1039,466.35402888888893,1380.5337900000002,3.8471001466544457,1.2653838588450963,10,8,10,4,4,6,8,4,7,5,36,30,66,3,27
MELONHEADS,23,247,9.919074780321154,7237,6445,1621,246,908,888,166,0.25151280062063613,1302,80,0,1353,551.5271633333334,1561.51109,3.8123997465437793,1.199317273425499,6,4,3,8,3,9,1,10,8,10,24,38,62,4,27
HOOSIERS,23,232,10.414652211860432,7889,6978,1748,257,995,947,223,0.25050157638291776,1276,77,16,1188,571.1239811111111,1619.9427299999995,4.02830394200627,1.2695475940438867,8,10,8,10,2,8,2,6,3,4,38,23,61,5,27
NATIONAL PASTIME,22,270,10.383590522719496,7031,6302,1627,227,866,837,122,0.2581720088860679,1208,76,84,1198,503.2845677777778,1458.7744500000001,3.749636680463577,1.2075947433774836,2,1,1,2,8,7,10,7,10,8,14,42,56,6,27
BLUE SOCKS,18,270,9.221529128898412,7514,6820,1753,229,913,912,154,0.2570381231671554,712,47,29,695,305.89752444444446,857.2521,3.866682191011236,1.2040057584269663,3,5,5,7,7,2,4,1,5,9,27,21,48,7,27
FREE BIRDS,23,247,9.285731458306909,7389,6556,1659,237,893,899,130,0.25305064063453325,1301,80,19,1288,570.9099366666667,1656.56493,3.9494153958493468,1.2733012528823981,4,3,4,3,5,9,3,8,4,3,19,27,46,8,27
ERIE LAKERS,23,193,8.387381553243163,7382,6560,1700,255,931,924,121,0.25914634146341464,1102,62,37,942,515.9627422222222,1466.46323,4.213851796733212,1.33072888384755,7,6,7,1,9,3,6,2,1,1,30,13,43,9,27
FREE AT LAST,22,222,8.21714666583966,7067,6215,1538,229,884,843,153,0.24746580852775543,1114,66,52,1024,515.2206544444444,1436.35209,4.162464892280072,1.2893645332136445,3,2,2,6,1,5,7,3,2,2,14,19,33,10,27
WESTSIDE MARAUDERS,23,268,11.186587358403713,7579,6791,1739,253,944,932,160,0.2560742158739508,1354,86,32,1381,580.8216222222221,1656.115356,3.860705022156572,1.2231280324963072,8,8,8,6,5,10,6,10,7,8,35,41,76,1,28
LOUISVILLE SLUGGERS,23,205,10.968558815526285,7900,7094,1845,269,1008,966,166,0.2600789399492529,1069,67,64,1089,449.04962888888895,1359.2633099999998,3.7805862114125355,1.271527885874649,9,9,9,7,9,4,10,5,9,3,43,31,74,2,28
HOOSIERS,23,250,10.700159222274173,8010,7105,1792,270,1013,991,209,0.2522167487684729,1097,63,57,1061,470.9687666666667,1375.95744,3.863918778486782,1.254291194165907,10,10,10,10,4,3,8,4,6,4,44,25,69,3,28
NATIONAL PASTIME,23,266,10.355212746800165,7405,6660,1725,231,901,877,135,0.25900900900900903,1263,82,52,1272,526.3037733333333,1546.00638,3.750383182897862,1.2240747268408552,6,3,4,4,8,9,7,9,10,7,25,42,67,4,28
MELONHEADS,23,243,10.048208559694196,7331,6512,1635,242,915,896,179,0.25107493857493857,1282,78,27,1253,549.4279666666666,1542.9193200000002,3.8571386115444612,1.2035252106084244,7,4,5,9,3,8,4,8,8,9,28,37,65,5,28
BIG RED MACHINE,23,208,9.725798141369394,7364,6512,1607,269,920,919,120,0.24677518427518427,1179,73,59,1165,507.80953,1472.3951200000001,3.8764086259541988,1.2488508227311281,9,6,6,2,1,6,9,6,4,5,24,30,54,6,28
FREE BIRDS,23,256,9.126485537891305,7270,6426,1656,219,887,866,120,0.25770308123249297,1167,74,57,1190,513.9316244444445,1456.15029,3.963482964867181,1.2477723136246788,4,2,3,2,7,7,8,7,3,6,18,31,49,7,28
ERIE LAKERS,23,200,8.36327473870807,7448,6635,1729,253,934,926,122,0.2605877920120573,1162,68,8,981,544.6670488888889,1542.4098700000002,4.218591600688468,1.327375103270224,8,7,7,3,10,5,2,2,1,1,35,11,46,8,28
BLUE SOCKS,17,270,8.906950858406475,6961,6277,1608,219,864,846,159,0.25617333120917635,696,47,29,711,299.33422777777776,826.90661,3.8707012212643677,1.188084209770115,4,1,1,5,6,2,5,1,5,10,17,23,40,9,28
FREE AT LAST,22,228,8.231039232345987,7298,6427,1600,228,918,860,170,0.24894974327057726,1163,67,16,1029,536.5670811111112,1491.11393,4.152281797076527,1.2821271969045571,5,5,2,8,2,4,3,3,2,2,22,14,36,10,28
LOUISVILLE SLUGGERS,23,212,10.94153858333131,7606,6848,1787,254,972,930,167,0.2609521028037383,998,65,86,1086,413.7657766666667,1235.01977,3.7313546993987976,1.2374947595190382,7,9,7,8,10,5,10,4,10,6,41,35,76,1,29
HOOSIERS,23,230,10.48326841109114,7961,7060,1769,262,998,974,217,0.25056657223796036,1271,77,16,1139,552.3722399999999,1621.2337499999999,3.9113691266719113,1.2755576317859951,8,10,10,10,3,9,4,5,5,3,41,26,67,2,29
MELONHEADS,23,253,10.175560068518834,7510,6653,1661,249,943,912,196,0.24966180670374266,1216,76,27,1228,509.78872,1460.39161,3.7731073026315793,1.2009799424342105,6,6,5,9,1,8,5,9,9,9,27,40,67,2,29
WESTSIDE MARAUDERS,21,270,10.989907721138685,7260,6436,1645,272,937,923,134,0.2555935363579863,1133,71,59,1172,481.97526999999997,1371.5493260000003,3.8285767255075025,1.2105466248896737,10,5,6,4,5,6,7,8,8,8,30,37,67,2,29
BIG RED MACHINE,23,207,9.861265551166262,7657,6792,1711,269,960,946,129,0.25191401648998824,1271,75,27,1171,557.7479500000001,1620.8002000000001,3.94943473642801,1.2752165224232888,9,8,9,3,4,7,5,7,3,4,33,26,59,3,29
NATIONAL PASTIME,22,270,10.474740815635018,7177,6466,1670,238,883,877,147,0.2582740488710176,1118,71,84,1160,478.5536388888889,1356.6659000000002,3.852399597495528,1.2134757602862256,4,2,4,6,8,6,9,6,7,7,24,35,59,3,29
FREE BIRDS,23,261,9.590668356692824,7365,6529,1674,225,899,877,121,0.25639454740389034,1414,87,0,1395,618.1520544444445,1765.8557600000001,3.9344897383309765,1.248837171145686,2,4,4,1,7,10,3,10,4,5,18,32,50,4,29
BLUE SOCKS,17,270,8.906950858406475,6961,6277,1608,219,864,846,159,0.25617333120917635,696,47,29,711,299.33422777777776,826.90661,3.8707012212643677,1.188084209770115,1,1,2,7,6,2,6,1,6,10,17,25,42,5,29
FREE AT LAST,22,220,8.2611914291596,7935,7012,1752,243,959,935,137,0.24985738733599544,1117,64,0,986,523.9757822222223,1440.06689,4.221828146821844,1.289227296329454,5,7,8,5,2,4,3,3,1,2,27,13,40,6,29
ERIE LAKERS,23,195,8.203817240535264,7204,6409,1665,233,898,875,122,0.25979091902012796,1014,59,65,917,454.13254777777775,1341.90425,4.030762258382643,1.3233769723865878,3,3,3,2,9,3,8,2,2,1,20,16,36,7,29
LOUISVILLE SLUGGERS,23,220,10.991716801124225,7732,6983,1791,276,981,977,174,0.2564800229127882,943,58,104,991,396.1564622222223,1137.4072899999999,3.7809206362672327,1.2061583138918344,9,9,10,9,8,3,10,2,8,8,45,31,76,1,30
WESTSIDE MARAUDERS,23,261,11.212136096163366,7589,6779,1724,279,953,962,144,0.25431479569258003,1359,85,32,1369,582.1170933333333,1687.6682960000003,3.8550800883002205,1.2418456924208978,10,7,9,5,5,10,6,10,6,6,36,38,74,2,30
HOOSIERS,23,231,10.395632094834365,7956,7035,1774,257,1011,957,211,0.2521677327647477,1046,66,57,1057,432.4037488888889,1328.47743,3.7204911472275337,1.2700549043977054,7,10,8,10,4,4,8,5,10,2,39,29,68,3,30
MELONHEADS,23,245,10.111957361100416,7421,6584,1658,245,934,911,171,0.25182260024301334,1281,78,19,1284,539.7905166666667,1547.8160300000002,3.792439227166277,1.208287298985168,5,5,5,8,3,9,3,8,7,7,26,34,60,4,30
NATIONAL PASTIME,22,270,10.341295324439377,7135,6380,1633,236,877,850,122,0.25595611285266456,1183,75,84,1208,489.3518944444445,1426.0531,3.7228800084530853,1.2054548605240913,4,2,3,2,6,7,9,7,9,9,17,41,58,5,30
BIG RED MACHINE,23,208,9.887245543547923,7664,6800,1706,270,957,953,129,0.25088235294117645,1265,76,27,1172,556.6487955555556,1605.3283000000001,3.9603471620553363,1.269034229249012,8,8,7,3,2,8,4,6,4,3,28,25,53,6,30
FREE BIRDS,23,252,9.351692449608805,7449,6625,1715,216,897,871,141,0.2588679245283019,1355,85,0,1319,603.8095922222224,1707.0316,4.01054341697417,1.2598019188191882,1,4,4,4,9,10,1,9,3,5,22,28,50,7,30
BLUE SOCKS,17,270,8.906950858406475,6961,6277,1608,219,864,846,159,0.25617333120917635,696,47,29,711,299.33422777777776,826.90661,3.8707012212643677,1.188084209770115,3,1,2,6,7,2,5,1,5,10,19,23,42,8,30
ERIE LAKERS,23,198,8.406326003300231,7557,6720,1762,247,943,931,114,0.26220238095238096,1231,67,8,1005,599.9242777777778,1672.6374899999998,4.386123883021933,1.3587631925264012,6,6,6,1,10,5,2,3,1,1,29,12,41,9,30
FREE AT LAST,22,237,8.201161451231089,7032,6172,1540,218,886,826,160,0.24951393389500973,1116,68,41,1037,505.96440888888895,1408.16722,4.080358136200717,1.2617985842293906,2,3,1,7,1,6,7,4,2,4,14,23,37,10,30
WESTSIDE MARAUDERS,23,270,11.21558524760575,7764,6931,1771,253,975,934,158,0.2555186841725581,1191,76,70,1253,501.54986888888885,1442.4634560000002,3.790049387069689,1.2111364030226701,6,9,9,6,5,7,9,7,9,9,35,41,76,1,31
LOUISVILLE SLUGGERS,23,219,10.92904324694698,7197,6449,1653,249,917,887,168,0.25631880911769267,1272,82,36,1329,522.9856733333334,1561.8706800000002,3.7003703301886794,1.2278857547169812,4,4,4,8,9,9,5,9,10,6,29,39,68,2,31
HOOSIERS,23,233,10.417334078595054,7966,7065,1778,264,1006,976,205,0.25166312809624913,1184,71,41,1081,515.6938833333334,1526.04563,3.9199703969594597,1.2888898902027028,10,10,10,10,2,5,6,4,5,3,42,23,65,3,31
MELONHEADS,23,242,10.063231795868013,7335,6520,1648,251,920,909,177,0.252760736196319,1330,80,0,1318,565.75492,1628.6570400000003,3.828416751879699,1.2245541654135341,5,6,7,9,3,8,2,8,8,7,30,33,63,4,31
NATIONAL PASTIME,22,270,10.48586515264513,7386,6609,1693,254,918,899,134,0.2561658344681495,1125,72,84,1140,480.45398222222224,1363.42387,3.8436318577777775,1.211932328888889,7,5,6,2,7,6,10,6,6,8,27,36,63,4,31
BIG RED MACHINE,23,217,9.88279355848639,7587,6733,1710,256,951,934,139,0.25397296895885935,1184,72,57,1089,518.3140266666667,1492.95701,3.9398870270270274,1.2609434206081083,9,8,9,4,4,6,8,5,4,4,34,27,61,5,31
FREE BIRDS,23,246,9.28109907775869,7277,6455,1651,222,893,870,141,0.2557707203718048,1376,85,0,1355,615.1273888888891,1732.81887,4.023362281976746,1.259316039244186,2,2,3,5,6,10,2,10,3,5,18,30,48,6,31
ERIE LAKERS,23,207,8.375772738040718,7338,6486,1700,255,937,925,112,0.26210299105766266,1039,59,33,938,483.6513488888889,1359.8732599999998,4.18947270452358,1.3088289316650623,8,7,8,1,10,3,4,2,2,1,34,12,46,7,31
BLUE SOCKS,17,270,8.88751009425579,6961,6277,1608,219,864,846,159,0.25617333120917635,704,48,29,698,299.52529444444446,847.9384699999999,3.8291585937500003,1.2044580539772727,1,1,2,7,8,2,3,1,7,10,19,23,42,8,31
FREE AT LAST,22,222,8.215688543155268,7564,6706,1672,237,913,895,136,0.2493289591410677,1092,61,43,969,510.7662422222223,1411.95456,4.209611886446887,1.2929986813186811,3,3,5,3,1,4,7,3,1,2,15,17,32,9,31
LOUISVILLE SLUGGERS,23,219,10.783147529181973,7540,6778,1765,248,972,926,184,0.26040129831808795,926,59,98,1030,381.3680633333334,1120.68024,3.7066010475161995,1.210237840172786,5,9,7,9,9,2,10,4,10,10,39,36,75,1,32
WESTSIDE MARAUDERS,23,270,10.989060227396461,7498,6673,1712,259,952,936,137,0.2565562715420351,1364,86,32,1344,587.8034155555555,1652.3520560000002,3.8784682844574774,1.2114018005865104,9,7,8,5,6,10,6,10,5,9,35,40,75,1,32
HOOSIERS,23,239,10.412558619290744,7864,6975,1752,256,1002,961,233,0.2511827956989247,1189,71,33,1108,505.57764,1517.24869,3.8269123296888137,1.276071227922624,8,10,10,10,3,5,7,5,7,3,41,27,68,2,32
MELONHEADS,23,247,10.126908627002507,7412,6597,1665,252,927,911,179,0.252387448840382,1321,82,0,1304,564.6672066666667,1607.80072,3.8470892202876614,1.2171087963663891,7,6,5,8,5,9,2,9,6,8,31,34,65,3,32
NATIONAL PASTIME,22,270,10.504434488495736,7324,6560,1700,236,897,877,131,0.25914634146341464,1273,80,52,1229,538.4607233333334,1568.22069,3.806870785545955,1.2319094186959938,3,2,2,4,8,8,8,8,9,7,19,40,59,4,32
BIG RED MACHINE,23,210,9.871722873515989,7654,6794,1702,267,957,939,125,0.25051516043567856,1291,76,27,1206,565.56937,1628.7030300000001,3.9427763981409765,1.2615825174283501,10,8,9,3,2,7,4,6,4,4,32,25,57,5,32
BLUE SOCKS,19,270,9.457950162595521,7514,6820,1753,229,913,912,154,0.2570381231671554,861,57,29,828,365.8749877777778,1074.9182899999998,3.824477224157956,1.2484532984901275,1,4,6,7,7,1,5,1,8,6,25,21,46,6,32
FREE BIRDS,23,252,9.27488881015699,7236,6406,1610,241,875,879,122,0.25132688104901657,1184,75,59,1211,519.8758322222222,1480.4198000000001,3.9517588597972972,1.2503545608108109,4,1,3,2,4,6,9,7,3,5,14,30,44,7,32
ERIE LAKERS,23,200,8.183672290600548,7282,6474,1689,249,919,910,120,0.2608897126969416,1101,64,19,984,525.2401744444445,1446.3720599999997,4.293516412352407,1.3136894277929152,6,5,4,1,10,4,3,2,1,1,26,11,37,8,32
FREE AT LAST,22,225,8.257390261844959,7333,6415,1599,230,908,853,145,0.24925954793452845,1054,61,52,996,485.8775366666667,1351.22497,4.1488594212523715,1.2819971252371916,2,3,1,6,1,3,8,3,2,2,13,18,31,9,32
WESTSIDE MARAUDERS,23,270,11.07321858806088,7442,6600,1673,271,948,938,142,0.2534848484848485,1295,81,51,1329,549.6238366666666,1580.2811660000002,3.8197795598455597,1.220294336679537,9,7,7,6,5,9,7,10,8,8,34,42,76,1,33
HOOSIERS,23,240,10.335355811710842,7732,6844,1716,250,978,941,222,0.25073056691992984,1160,73,30,1140,488.67109999999997,1446.2048199999997,3.7914137068965514,1.246728293103448,6,9,8,10,2,6,5,6,9,7,35,33,68,2,33
LOUISVILLE SLUGGERS,23,212,10.892117129782706,7984,7154,1846,278,1028,982,187,0.25803746155996643,1119,66,58,1029,499.81304,1444.55459,4.019944021447722,1.2909335031277926,10,10,10,9,8,3,9,3,4,1,47,20,67,3,33
MELONHEADS,23,247,9.968608817955216,7279,6470,1630,251,912,899,178,0.25193199381761977,1329,82,0,1302,568.4060977777777,1614.60105,3.84925122648608,1.21489920993228,7,4,4,8,4,10,2,9,6,10,27,37,64,4,33
NATIONAL PASTIME,22,270,10.358468178916311,6919,6226,1620,217,853,826,138,0.26019916479280436,1209,77,84,1194,504.54520333333335,1469.32085,3.755919627791563,1.2153191480562449,1,1,1,5,9,7,10,7,10,9,17,43,60,5,33
BIG RED MACHINE,23,214,9.879914607043377,7671,6803,1707,269,954,947,124,0.25091871233279434,1168,71,54,1119,505.31428111111114,1474.7914700000001,3.8936888099315072,1.2626639297945206,8,8,9,3,3,5,8,5,5,4,31,27,58,6,33
BLUE SOCKS,19,270,9.457950162595521,7514,6820,1753,229,913,912,154,0.2570381231671554,861,57,29,828,365.8749877777778,1074.9182899999998,3.824477224157956,1.2484532984901275,3,5,6,7,7,1,4,1,7,6,28,19,47,7,33
FREE BIRDS,23,245,9.257351006859436,7361,6535,1664,228,898,886,121,0.25462892119357305,1261,79,30,1276,565.1690766666667,1582.94268,4.033720610626487,1.2553074385408407,2,3,3,2,6,8,5,8,3,5,16,29,45,8,33
ERIE LAKERS,23,209,8.28683296924522,7254,6464,1705,241,914,904,117,0.26376856435643564,969,58,38,954,441.9354322222222,1237.6472899999999,4.104663457172342,1.2772417853457172,5,6,5,1,10,2,6,2,2,2,27,14,41,9,33
FREE AT LAST,22,221,8.165735777675946,7263,6372,1578,231,893,850,135,0.24764595103578155,1193,67,27,1069,550.9618944444445,1522.6783400000002,4.156460226320202,1.276343956412406,4,2,2,4,1,4,3,4,1,3,13,15,28,10,33
WESTSIDE MARAUDERS,23,269,11.188958022285385,7589,6750,1713,275,961,956,162,0.25377777777777777,1333,83,32,1352,576.0257055555555,1637.9031360000001,3.8891457989497376,1.2287345356339086,10,8,9,8,5,9,5,9,5,7,40,35,75,1,34
HOOSIERS,23,231,10.434298868959315,7919,7039,1767,260,991,971,216,0.2510299758488422,1142,72,35,1085,479.9409644444445,1438.88167,3.782371873905429,1.2599664360770577,7,9,10,10,3,7,7,4,10,4,39,32,71,2,34
LOUISVILLE SLUGGERS,23,212,10.974763663422905,7802,6956,1805,266,1006,939,174,0.2594882116158712,1139,70,66,1101,504.0981111111111,1445.8881499999998,3.983215978928885,1.2694364793678663,8,10,7,9,9,6,9,6,3,3,43,27,70,3,34
NATIONAL PASTIME,23,270,10.557702323207822,7559,6822,1769,243,920,915,144,0.2593081207856933,1081,69,103,1088,458.0787677777778,1324.02189,3.8137917761332103,1.224812109158187,6,6,6,5,8,5,10,5,9,8,31,37,68,4,34
BIG RED MACHINE,23,217,9.887064160670539,7587,6710,1674,271,951,944,118,0.24947839046199702,1221,77,27,1217,523.1838411111111,1529.27166,3.856391949221949,1.2524747420147422,9,7,8,1,2,8,3,7,8,6,27,32,59,5,34
MELONHEADS,23,238,9.942406693686653,7241,6435,1628,242,909,897,160,0.252991452991453,1284,77,27,1271,552.8761977777777,1549.1048800000003,3.8753004517133953,1.206467975077882,5,3,5,7,4,8,3,8,6,9,24,34,58,6,34
FREE BIRDS,23,262,9.58173922471269,7354,6529,1678,222,904,882,138,0.25700719865216726,1430,87,0,1356,620.4574222222222,1800.2291200000002,3.904976783216783,1.2589014825174827,2,2,3,3,7,10,2,10,4,5,17,31,48,7,34
BLUE SOCKS,17,270,8.906950858406475,6961,6277,1608,219,864,846,159,0.25617333120917635,696,47,29,711,299.33422777777776,826.90661,3.8707012212643677,1.188084209770115,1,1,1,6,6,2,4,1,7,10,15,24,39,8,34
ERIE LAKERS,23,198,8.19035733262386,7389,6583,1712,236,914,892,121,0.26006380069876955,1091,60,33,984,507.7005511111111,1428.06212,4.188180531622365,1.308947864344638,4,4,4,2,10,3,6,2,1,1,24,13,37,9,34
FREE AT LAST,22,230,8.31235431114597,7431,6555,1632,235,917,875,140,0.24897025171624715,1080,64,41,1005,492.12684,1387.7336099999998,4.101057,1.2849385277777776,3,5,2,4,1,4,8,3,2,2,15,19,34,10,34
HOOSIERS,23,234,10.389745436096854,7674,6788,1696,253,972,928,219,0.2498526812021214,1192,77,16,1177,500.8500177777778,1466.2151999999999,3.781585704697987,1.2300463087248321,8,10,9,10,3,8,2,7,9,6,40,32,72,1,35
