Name,Team,player_type,fg_auction_dollars,PA,AB,H,HR,R,RBI,SB,AVG,IP,W,SV,SO,ERA,WHIP,sgp_R,sgp_HR,sgp_RBI,sgp_SB,sgp_AVG,sgp_hitting,sgp_W,sgp_SV,sgp_SO,sgp_ERA,sgp_WHIP,sgp_pitching,sgp_total,p_c,p_1b,p_2b,p_3b,p_ss,p_of,p_ci,p_mi,p_dh,p_sp,p_rp,replacement_position,replacement_level_sgp,repl_sgp_total,repl_sgp_R,repl_sgp_HR,repl_sgp_RBI,repl_sgp_SB,repl_sgp_AVG,repl_sgp_W,repl_sgp_SV,repl_sgp_SO,repl_sgp_ERA,repl_sgp_WHIP,sgpar_R,sgpar_HR,sgpar_RBI,sgpar_SB,sgpar_AVG,sgpar_W,sgpar_SV,sgpar_SO,sgpar_ERA,sgpar_WHIP,sgpar_hitting,sgpar_pitching,sgpar_total,sgpar,$_R,$_RBI,$_HR,$_SB,$_AVG,$_W,$_SV,$_SO,$_ERA,$_WHIP,$_cat,standings_value,billikenTeam,slot,contract,salary
Michael Busch,CHC,hitter,17.82064564012282,595,520,131,28,83,81,3,0.252723,NA,NA,NA,NA,NA,NA,0.28535334744646196,0.33666221255822737,0.4560492168290227,0.02475161575803933,0.04103122445052628,1.1438476170422776,0,0,0,0,0,0,1.1438476170422776,0,1,0,0,0,0,1,0,1,0,0,1B,0.4487859024454038,0.4487859024454038,0.11414133897858478,0.1106175841262747,0.1981843510170568,0.04125269293006554,-0.01541006460657807,0,0,0,0,0,0.17121200846787718,0.2260446284319527,0.2578648658119659,-0.01650107717202621,0.05644128905710435,0,0,0,0,0,0.6950617145968738,0,0.6950617145968738,0.6950617145968738,2.81038374717833,2.588220519904559,3.4149623250807317,-0.8424336973478935,2.0713833263040304,0,0,0,0,0,10.042516221119758,10.042516221119758,Big Red Machine,1B,2027,11
Heliot Ramos,SFG,hitter,18.7558445261726,644,579,149,23,78,78,7,0.257282,NA,NA,NA,NA,NA,NA,0.26816338675691603,0.27654396031568673,0.4391585050946145,0.05775377010209177,0.065220741496906,1.106840363766215,0,0,0,0,0,0,1.106840363766215,0,0,0,0,0,1,0,0,1,0,0,OF,0.5026163653016014,0.5026163653016014,0.13683208708878536,0.11542704430567796,0.21507506275146504,0.06105398553649701,-0.02577181438082402,0,0,0,0,0,0.13133129966813067,0.16111691601000877,0.22408344234314947,-0.00330021543440524,0.09099255587773002,0,0,0,0,0,0.6042239984646136,0,0.6042239984646136,0.6042239984646136,2.1557562076749437,2.2491523295240503,2.4340688912809463,-0.16848673946957876,3.339407483628219,0,0,0,0,0,10.00989817263858,10.00989817263858,Hoosiers,OF,2,16
Eury Perez,MIA,pitcher,7.539605697575936,NA,NA,NA,NA,NA,NA,NA,NA,135,8,0,145,4.04062,1.20568,0,0,0,0,0,0,0.19623929172787807,0,0.4001401897685352,0.05608271068871179,0.06858517769314687,0.7210473698782719,0.7210473698782719,0,0,0,0,0,0,0,0,0,1,0,P,0.44831662753843177,0.44831662753843177,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.2403600726126856,0.01918939399020661,0.01021620886772194,0,0,0,0,0,0.05396580522516647,-0.03627746556510604,0.1597801171558496,0.03689331669850518,0.05836896882542493,0,0.2727307423398402,0.2727307423398402,0.2727307423398402,0,0,0,0,0,2.880698351115424,-3.9795918367346967,4.213860211865551,2.582572557472837,4.153741010021011,9.851280293740126,9.851280293740126,Blue Socks,P,Opt,1
Chase Burns,CIN,pitcher,10.348835455287889,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,135,3.73669,1.16926,0,0,0,0,0,0,0.19623929172787807,0,0.3725443146120844,0.06447723210772256,0.07034725194944004,0.7036080903971251,0.7036080903971251,0,0,0,0,0,0,0,0,0,1,0,P,0.44831662753843177,0.44831662753843177,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.2403600726126856,0.01918939399020661,0.01021620886772194,0,0,0,0,0,0.05396580522516647,-0.03627746556510604,0.13218424199939882,0.04528783811751595,0.0601310430817181,0,0.2552914628586933,0.2552914628586933,0.2552914628586933,0,0,0,0,0,2.880698351115424,-3.9795918367346967,3.486077791854228,3.1701982466192282,4.279136408438244,9.836518961292429,9.836518961292429,Westside Marauders,P,2,1
David Peterson,NYM,pitcher,3.0009778803814013,NA,NA,NA,NA,NA,NA,NA,NA,163,9,0,146,3.85175,1.35047,0,0,0,0,0,0,0.22076920319386284,0,0.40289977728418025,0.08145600883868499,0.02240199390478843,0.7275269832215165,0.7275269832215165,0,0,0,0,0,0,0,0,0,1,0,P,0.44831662753843177,0.44831662753843177,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.2403600726126856,0.01918939399020661,0.01021620886772194,0,0,0,0,0,0.07849571669115124,-0.03627746556510604,0.16253970467149464,0.06226661484847838,0.01218578503706649,0,0.2792103556830847,0.2792103556830847,0.2792103556830847,0,0,0,0,0,4.1901066925315265,-3.9795918367346967,4.286638453866683,4.358731205127092,0.8671833007561273,9.723067815546733,9.723067815546733,NA,NA,NA,NA
Ozzie Albies,ATL,hitter,14.694791638151406,630,571,145,19,75,75,11,0.253919,NA,NA,NA,NA,NA,NA,0.25784941034318853,0.22844935852165427,0.42226779336020626,0.0907559244461442,0.05010916392131775,1.049431650592511,0,0,0,0,0,0,1.049431650592511,0,0,1,0,0,0,0,1,1,0,0,2B,0.4277261360108411,0.4277261360108411,0.1107033468406756,0.07214190269104871,0.16327688009927974,0.07920517042572585,0.00239883595411119,0,0,0,0,0,0.1471460635025129,0.15630745583060557,0.2589909132609265,0.01155075402041835,0.04771032796720656,0,0,0,0,0,0.6217055145816699,0,0.6217055145816699,0.6217055145816699,2.4153498871331833,2.599522792917244,2.361410118406889,0.5897035881435261,1.7509589078268777,0,0,0,0,0,9.71694529442772,9.71694529442772,Free At Last,2B,2026,42
Mickey Moniak,COL,hitter,16.275647659604168,483,451,120,21,64,67,9,0.266266,NA,NA,NA,NA,NA,NA,0.22003149682618753,0.2524966594186705,0.37722589540178425,0.07425484727411799,0.08078640009706016,1.0047952990178204,0,0,0,0,0,0,1.0047952990178204,0,0,0,0,0,1,0,0,1,0,0,OF,0.5026163653016014,0.5026163653016014,0.13683208708878536,0.11542704430567796,0.21507506275146504,0.06105398553649701,-0.02577181438082402,0,0,0,0,0,0.08319940973740217,0.13706961511299254,0.1621508326503192,0.01320086173762098,0.10655821447788416,0,0,0,0,0,0.5021789337162191,0,0.5021789337162191,0.5021789337162191,1.3656884875846504,1.6275273138264483,2.0707750269106557,0.6739469578783155,3.910663849773206,0,0,0,0,0,9.648601635973275,9.648601635973275,Blue Socks,OF,2,1
Matt McLain,CIN,hitter,12.632181529082397,616,543,128,19,78,67,18,0.23533,NA,NA,NA,NA,NA,NA,0.26816338675691603,0.22844935852165427,0.37722589540178425,0.14850969454823598,-0.02704448841166433,0.9953038468169262,0,0,0,0,0,0,0.9953038468169262,0,0,1,0,0,0,0,1,1,0,0,2B,0.4277261360108411,0.4277261360108411,0.1107033468406756,0.07214190269104871,0.16327688009927974,0.07920517042572585,0.00239883595411119,0,0,0,0,0,0.1574600399162404,0.15630745583060557,0.21394901530250451,0.06930452412251013,-0.02944332436577552,0,0,0,0,0,0.567577710806085,0,0.567577710806085,0.567577710806085,2.584650112866817,2.1474318724098973,2.361410118406889,3.538221528861156,-1.080563753611717,0,0,0,0,0,9.551149878933042,9.551149878933042,Hoosiers,2B/SS,2028,16
Robert Suarez,ATL,pitcher,5.394967040350798,NA,NA,NA,NA,NA,NA,NA,NA,67,5,8,70,3.55866,1.1931,0,0,0,0,0,0,0.1226495573299238,0.11162297096955703,0.1931711260951549,0.04224695853658827,0.03619594436865565,0.5058865572998796,0.5058865572998796,0,0,0,0,0,0,0,0,0,0,1,P,0.44831662753843177,0.44831662753843177,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.2403600726126856,0.01918939399020661,0.01021620886772194,0,0,0,0,0,-0.01962392917278779,0.075345505404451,-0.04718894651753069,0.02305756454638165,0.0259797355009337,0,0.05756992976144787,0.05756992976144787,0.05756992976144787,0,0,0,0,0,-1.0475266731328807,8.265306122448983,-1.2445079382193591,1.6140547602773978,1.8488093065766351,9.436135577950775,9.436135577950775,Big Red Machine,P,Opt,9
Sal Frelick,MIL,hitter,11.772779271509055,511,460,125,8,60,52,15,0.270963,NA,NA,NA,NA,NA,NA,0.2062795282745508,0.09618920358806496,0.292772336729743,0.12375807879019664,0.09838759175815263,0.8173867391407081,0,0,0,0,0,0,0.8173867391407081,0,0,0,0,0,1,0,0,1,0,0,OF,0.5026163653016014,0.5026163653016014,0.13683208708878536,0.11542704430567796,0.21507506275146504,0.06105398553649701,-0.02577181438082402,0,0,0,0,0,0.06944744118576543,-0.019237840717613,0.07769727397827797,0.06270409325369963,0.12415940613897664,0,0,0,0,0,0.31477037383910667,0,0.31477037383910667,0.31477037383910667,1.1399548532731376,0.7798568378751733,-0.2906350914962326,3.2012480499219973,4.556623847125169,0,0,0,0,0,9.387048496699244,9.387048496699244,NA,NA,NA,NA
Jurickson Profar,ATL,hitter,17.243474851765328,644,556,141,19,82,74,9,0.252943,NA,NA,NA,NA,NA,NA,0.2819153553085528,0.22844935852165427,0.4166375561154035,0.07425484727411799,0.04477704162222803,1.0460341588419564,0,0,0,0,0,0,1.0460341588419564,0,0,0,0,0,1,0,0,1,0,0,OF,0.5026163653016014,0.5026163653016014,0.13683208708878536,0.11542704430567796,0.21507506275146504,0.06105398553649701,-0.02577181438082402,0,0,0,0,0,0.1450832682197674,0.1130223142159763,0.20156249336393844,0.01320086173762098,0.07054885600305205,0,0,0,0,0,0.5434177935403552,0,0.5434177935403552,0.5434177935403552,2.3814898419864567,2.0231068692703764,1.7074811625403654,0.6739469578783155,2.589128038282321,0,0,0,0,0,9.375152869957834,9.375152869957834,Blue Socks,OF,Opt,2
Gabriel Moreno,ARI,hitter,15.381940157029216,456,406,113,11,54,56,4,0.279026,NA,NA,NA,NA,NA,NA,0.1856515754470957,0.1322601549335893,0.315293285708954,0.03300215434405244,0.11106291546062728,0.7772700858943187,0,0,0,0,0,0,0.7772700858943187,1,0,0,0,0,0,0,0,1,0,0,C,0.30255876249911806,0.30255876249911806,0.08319940973740216,0.06011825224254059,0.13850383622214762,0.01650107717202622,0.00423618712500142,0,0,0,0,0,0.10245216570969357,0.07214190269104873,0.17678944948680636,0.01650107717202622,0.10682672833562588,0,0,0,0,0,0.4747113233952007,0,0.4747113233952007,0.4747113233952007,1.6817155756207676,1.774456862991336,1.0898815931108718,0.8424336973478941,3.920518251348709,0,0,0,0,0,9.309005980419576,9.309005980419576,NA,NA,NA,NA
Dustin May,STL,pitcher,3.5162711723950855,NA,NA,NA,NA,NA,NA,NA,NA,156,9,0,141,4.17503,1.28584,0,0,0,0,0,0,0.22076920319386284,0,0.38910183970595486,0.05544758295332161,0.04724643225838097,0.7125650581115204,0.7125650581115204,0,0,0,0,0,0,0,0,0,1,0,P,0.44831662753843177,0.44831662753843177,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.2403600726126856,0.01918939399020661,0.01021620886772194,0,0,0,0,0,0.07849571669115124,-0.03627746556510604,0.14874176709326925,0.036258188963115,0.03703022339065903,0,0.2642484305730885,0.2642484305730885,0.2642484305730885,0,0,0,0,0,4.1901066925315265,-3.9795918367346967,3.922747243861021,2.538112920695995,2.6352008713407304,9.306575891694576,9.306575891694576,NA,NA,NA,NA
Jung Hoo Lee,SFG,hitter,14.135254269177702,609,552,150,10,68,64,9,0.271326,NA,NA,NA,NA,NA,NA,0.23378346537782424,0.1202365044850812,0.360335183667376,0.07425484727411799,0.1195479350037002,0.9081579358080996,0,0,0,0,0,0,0.9081579358080996,0,0,0,0,0,1,0,0,1,0,0,OF,0.5026163653016014,0.5026163653016014,0.13683208708878536,0.11542704430567796,0.21507506275146504,0.06105398553649701,-0.02577181438082402,0,0,0,0,0,0.09695137828903888,0.00480946017940324,0.14526012091591095,0.01320086173762098,0.14531974938452422,0,0,0,0,0,0.4055415705064983,0,0.4055415705064983,0.4055415705064983,1.5914221218961628,1.4579932186361932,0.07265877287405804,0.6739469578783155,5.333203952043595,0,0,0,0,0,9.129225023328324,9.129225023328324,Blue Socks,OF,Opt,15
Sal Stewart,CIN,hitter,11.90031801951645,504,454,120,18,65,69,8,0.263742,NA,NA,NA,NA,NA,NA,0.2234694889640967,0.21642570807314615,0.38848636989138974,0.06600430868810488,0.07284390850470096,0.9672297841214386,0,0,0,0,0,0,0.9672297841214386,0,1,0,1,0,0,1,0,1,0,0,3B,0.4471606183996464,0.4471606183996464,0.11757933111649396,0.08416555313955683,0.1869238765274513,0.04620301608167342,0.01228884153447088,0,0,0,0,0,0.10589015784760276,0.13226015493358934,0.20156249336393844,0.01980129260643146,0.06055506697023008,0,0,0,0,0,0.5200691657217921,0,0.5200691657217921,0.5200691657217921,1.738148984198646,2.0231068692703764,1.9981162540365984,1.010920436817473,2.222358102389409,0,0,0,0,0,8.992650646712502,8.992650646712502,Westside Marauders,1B/3B,2,1
Harrison Bader,SFG,hitter,12.358453808935211,532,484,122,15,62,59,15,0.251219,NA,NA,NA,NA,NA,NA,0.21315551255036916,0.1803547567276218,0.33218399744336224,0.12375807879019664,0.03280372044529953,0.8822560659568494,0,0,0,0,0,0,0.8822560659568494,0,0,0,0,0,1,0,0,1,0,0,OF,0.5026163653016014,0.5026163653016014,0.13683208708878536,0.11542704430567796,0.21507506275146504,0.06105398553649701,-0.02577181438082402,0,0,0,0,0,0.0763234254615838,0.06492771242194384,0.1171089346918972,0.06270409325369963,0.05857553482612354,0,0,0,0,0,0.379639700655248,0,0.379639700655248,0.379639700655248,1.252821670428894,1.1754363933191014,0.9808934337997844,3.2012480499219973,2.1497096929415553,0,0,0,0,0,8.760109240411332,8.760109240411332,Blue Socks,OF,2,2
Will Smith,LAD,hitter,17.712272211578245,500,428,109,19,67,67,2,0.255364,NA,NA,NA,NA,NA,NA,0.23034547323991503,0.22844935852165427,0.37722589540178425,0.01650107717202622,0.04213666888472613,0.8946584732201058,0,0,0,0,0,0,0.8946584732201058,1,0,0,0,0,0,0,0,1,0,0,C,0.30255876249911806,0.30255876249911806,0.08319940973740216,0.06011825224254059,0.13850383622214762,0.01650107717202622,0.00423618712500142,0,0,0,0,0,0.14714606350251286,0.16833110627911368,0.23872205917963665,0,0.0379004817597247,0,0,0,0,0,0.5920997107209879,0,0.5920997107209879,0.5920997107209879,2.4153498871331824,2.3960818786889377,2.5430570505920342,0,1.3909396345741696,0,0,0,0,0,8.745428450988324,8.745428450988324,Westside Marauders,IL,2,15
Braxton Ashcraft,PIT,pitcher,5.018585914681098,NA,NA,NA,NA,NA,NA,NA,NA,149,8,0,132,3.83736,1.28309,0,0,0,0,0,0,0.19623929172787807,0,0.36426555206514927,0.07541681644628255,0.04617519139823275,0.6820968516375426,0.6820968516375426,0,0,0,0,0,0,0,0,0,1,1,P,0.44831662753843177,0.44831662753843177,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.2403600726126856,0.01918939399020661,0.01021620886772194,0,0,0,0,0,0.05396580522516647,-0.03627746556510604,0.12390547945246366,0.05622742245607594,0.03595898253051081,0,0.23378022409911084,0.23378022409911084,0.23378022409911084,0,0,0,0,0,2.880698351115424,-3.9795918367346967,3.2677430658508326,3.935981126315413,2.558967605926769,8.663798312473743,8.663798312473743,Big Red Machine,P,2,1
Eugenio Suarez,CIN,hitter,17.06997437748854,616,546,128,35,79,97,3,0.234913,NA,NA,NA,NA,NA,NA,0.2716013788948252,0.4208277656977842,0.5461330127458668,0.02475161575803933,-0.02887880055943697,1.234434972537079,0,0,0,0,0,0,1.234434972537079,0,0,0,1,0,0,1,0,1,0,0,3B,0.4471606183996464,0.4471606183996464,0.11757933111649396,0.08416555313955683,0.1869238765274513,0.04620301608167342,0.01228884153447088,0,0,0,0,0,0.15402204777833126,0.33666221255822737,0.3592091362184155,-0.02145140032363408,-0.04116764209390785,0,0,0,0,0,0.7872743541374322,0,0.7872743541374322,0.7872743541374322,2.528216704288939,3.6054250910460905,5.0861141011840685,-1.0951638065522624,-1.510843725243357,0,0,0,0,0,8.61374836472348,8.61374836472348,NA,NA,NA,NA
J.T. Realmuto,PHI,hitter,14.371374040094896,500,454,114,15,56,58,7,0.251363,NA,NA,NA,NA,NA,NA,0.19252755972291408,0.1803547567276218,0.3265537601985595,0.05775377010209177,0.03125422825229279,0.78844407500348,0,0,0,0,0,0,0.78844407500348,1,0,0,0,0,0,0,0,1,0,0,C,0.30255876249911806,0.30255876249911806,0.08319940973740216,0.06011825224254059,0.13850383622214762,0.01650107717202622,0.00423618712500142,0,0,0,0,0,0.10932814998551192,0.12023650448508122,0.18804992397641185,0.04125269293006554,0.02701804112729137,0,0,0,0,0,0.4858853125043619,0,0.4858853125043619,0.4858853125043619,1.794582392776524,1.8874795931181725,1.8164693218514532,2.106084243369735,0.9915563736300514,0,0,0,0,0,8.596171924745937,8.596171924745937,Blue Socks,C,2,13
JJ Wetherholt,STL,hitter,11.3663847702617,539,473,120,11,63,60,12,0.254265,NA,NA,NA,NA,NA,NA,0.21659350468827832,0.1322601549335893,0.337814234688165,0.09900646303215732,0.04272009608710381,0.8283944534292937,0,0,0,0,0,0,0.8283944534292937,0,0,1,0,1,0,0,1,1,0,0,SS,0.349246920629834,0.349246920629834,0.0955761814338752,0.0504993318837341,0.13625174132422654,0.05775377010209177,0.00916589588590633,0,0,0,0,0,0.12101732325440312,0.08176082304985521,0.20156249336393847,0.04125269293006555,0.03355420020119748,0,0,0,0,0,0.4791475327994598,0,0.4791475327994598,0.4791475327994598,1.9864559819413092,2.023106869270377,1.2351991388589878,2.1060842433697355,1.2314320240614576,0,0,0,0,0,8.582278257501866,8.582278257501866,Hoosiers,Bench,2,1
Ian Happ,CHC,hitter,17.187514846631572,658,565,137,23,84,79,8,0.242741,NA,NA,NA,NA,NA,NA,0.28879133958437114,0.27654396031568673,0.4447887423394172,0.06600430868810488,0.00284606544573692,1.0789744163733168,0,0,0,0,0,0,1.0789744163733168,0,0,0,0,0,1,0,0,1,0,0,OF,0.5026163653016014,0.5026163653016014,0.13683208708878536,0.11542704430567796,0.21507506275146504,0.06105398553649701,-0.02577181438082402,0,0,0,0,0,0.15195925249558578,0.16111691601000877,0.22971367958795216,0.00495032315160786,0.02861787982656094,0,0,0,0,0,0.5763580510717154,0,0.5763580510717154,0.5763580510717154,2.494356659142213,2.3056636945874676,2.4340688912809463,0.25273010920436817,1.050270114258656,0,0,0,0,0,8.53708946847365,8.53708946847365,Free At Last,OF,Opt,18
Clay Holmes,NYM,pitcher,2.454691389879062,NA,NA,NA,NA,NA,NA,NA,NA,153,10,0,125,3.8912,1.36815,0,0,0,0,0,0,0.2452991146598476,0,0.34494843945563375,0.07376458991304503,0.01410384938110633,0.6781159934096327,0.6781159934096327,0,0,0,0,0,0,0,0,0,1,0,P,0.44831662753843177,0.44831662753843177,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.2403600726126856,0.01918939399020661,0.01021620886772194,0,0,0,0,0,0.103025628157136,-0.03627746556510604,0.10458836684294814,0.05457519592283842,0.00388764051338439,0,0.22979936587120095,0.22979936587120095,0.22979936587120095,0,0,0,0,0,5.499515033947628,-3.9795918367346967,2.758295371842907,3.820323460230852,0.2766581654193943,8.375200194706085,8.375200194706085,NA,NA,NA,NA
Alex Bregman,CHC,hitter,14.752654429347997,672,584,146,23,87,82,3,0.250008,NA,NA,NA,NA,NA,NA,0.2991053159980987,0.27654396031568673,0.4616794540738255,0.02475161575803933,0.03434774105485271,1.096428087200503,0,0,0,0,0,0,1.096428087200503,0,0,0,1,0,0,1,0,1,0,0,3B,0.4471606183996464,0.4471606183996464,0.11757933111649396,0.08416555313955683,0.1869238765274513,0.04620301608167342,0.01228884153447088,0,0,0,0,0,0.1815259848816047,0.19237840717612992,0.2747555775463742,-0.02145140032363408,0.02205889952038182,0,0,0,0,0,0.6492674688008566,0,0.6492674688008566,0.6492674688008566,2.979683972911965,2.757754615094815,2.9063509149623243,-1.0951638065522624,0.8095569294476189,0,0,0,0,0,8.35818262586446,8.35818262586446,NA,NA,NA,NA
Sean Manaea,NYM,pitcher,5.591676738195353,NA,NA,NA,NA,NA,NA,NA,NA,136,8,0,140,4.19593,1.22865,0,0,0,0,0,0,0.19623929172787807,0,0.3863422521903098,0.04707020563977612,0.06109726657814727,0.6907490161361113,0.6907490161361113,0,0,0,0,0,0,0,0,0,1,0,P,0.44831662753843177,0.44831662753843177,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.2403600726126856,0.01918939399020661,0.01021620886772194,0,0,0,0,0,0.05396580522516647,-0.03627746556510604,0.14598217957762422,0.0278808116495695,0.05088105771042533,0,0.24243238859767952,0.24243238859767952,0.24243238859767952,0,0,0,0,0,2.880698351115424,-3.9795918367346967,3.8499690018598898,1.951687337700506,3.6208749323147025,8.323637786255825,8.323637786255825,NA,NA,NA,NA
Willi Castro,COL,hitter,8.876581033223715,539,479,123,13,67,54,14,0.25646,NA,NA,NA,NA,NA,NA,0.23034547323991503,0.15630745583060557,0.3040328112193485,0.11550754020418354,0.05104262002677802,0.8572359005208308,0,0,0,0,0,0,0.8572359005208308,0,0,1,1,0,1,1,1,1,0,0,2B,0.4277261360108411,0.4277261360108411,0.1107033468406756,0.07214190269104871,0.16327688009927974,0.07920517042572585,0.00239883595411119,0,0,0,0,0,0.11964212639923942,0.08416555313955686,0.14075593112006876,0.03630236977845769,0.04864378407266683,0,0,0,0,0,0.4295097645099896,0,0.4295097645099896,0.4295097645099896,1.9638826185101577,1.4127841265854586,1.2715285252960171,1.8533541341653672,1.7852165487310545,0,0,0,0,0,8.286765953288056,8.286765953288056,Melonheads,OF,2,17
TJ Friedl,CIN,hitter,12.525520589406424,623,537,131,15,76,61,13,0.244731,NA,NA,NA,NA,NA,NA,0.26128740248109766,0.1803547567276218,0.34344447193296773,0.10725700161817042,0.01061311011976077,0.9029567428796184,0,0,0,0,0,0,0.9029567428796184,0,0,0,0,0,1,0,0,1,0,0,OF,0.5026163653016014,0.5026163653016014,0.13683208708878536,0.11542704430567796,0.21507506275146504,0.06105398553649701,-0.02577181438082402,0,0,0,0,0,0.1244553153923123,0.06492771242194384,0.1283694091815027,0.04620301608167341,0.03638492450058479,0,0,0,0,0,0.40034037757801705,0,0.40034037757801705,0.40034037757801705,2.0428893905191874,1.2884591234459382,0.9808934337997844,2.358814352574103,1.3353190049059618,0,0,0,0,0,8.006375305244974,8.006375305244974,Free Birds,OF,2026,11
Jared Triolo,PIT,hitter,6.438882830523112,553,485,119,9,62,51,15,0.244826,NA,NA,NA,NA,NA,NA,0.21315551255036916,0.10821285403657308,0.28714209948494024,0.12375807879019664,0.00992636217914388,0.742194907041223,0,0,0,0,0,0,0.742194907041223,0,1,0,1,1,0,1,1,1,0,0,SS,0.349246920629834,0.349246920629834,0.0955761814338752,0.0504993318837341,0.13625174132422654,0.05775377010209177,0.00916589588590633,0,0,0,0,0,0.11757933111649396,0.05771352215283897,0.1508903581607137,0.06600430868810486,7.604662932375501e-4,0,0,0,0,0,0.39294798641138906,0,0.39294798641138906,0.39294798641138906,1.9300225733634315,1.5145045836996114,0.8719052744886974,3.369734789391575,0.02790895152013219,0,0,0,0,0,7.714076172463448,7.714076172463448,Louisville Sluggers,1B,2,1
Marcus Semien,NYM,hitter,13.306805827290122,644,576,140,20,82,75,9,0.242357,NA,NA,NA,NA,NA,NA,0.2819153553085528,0.2404730089701624,0.42226779336020626,0.07425484727411799,0.00126466706277101,1.0201756719758104,0,0,0,0,0,0,1.0201756719758104,0,0,1,0,0,0,0,1,1,0,0,2B,0.4277261360108411,0.4277261360108411,0.1107033468406756,0.07214190269104871,0.16327688009927974,0.07920517042572585,0.00239883595411119,0,0,0,0,0,0.17121200846787715,0.16833110627911368,0.2589909132609265,-0.00495032315160785,-0.00113416889134018,0,0,0,0,0,0.5924495359649693,0,0.5924495359649693,0.5924495359649693,2.8103837471783297,2.599522792917244,2.5430570505920342,-0.2527301092043678,-0.04162375753604562,0,0,0,0,0,7.658609723947194,7.658609723947194,Blue Socks,2B/SS,1,24
Jameson Taillon,CHC,pitcher,1.8152649327012809,NA,NA,NA,NA,NA,NA,NA,NA,153,9,0,119,4.39817,1.25327,0,0,0,0,0,0,0.22076920319386284,0,0.3283909143617633,0.03914261562147711,0.05909281365105796,0.6473955468281614,0.6473955468281614,0,0,0,0,0,0,0,0,0,1,0,P,0.44831662753843177,0.44831662753843177,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.2403600726126856,0.01918939399020661,0.01021620886772194,0,0,0,0,0,0.07849571669115124,-0.03627746556510604,0.08803084174907772,0.0199532216312705,0.04887660478333602,0,0.19907891928972943,0.19907891928972943,0.19907891928972943,0,0,0,0,0,4.1901066925315265,-3.9795918367346967,2.321625919836114,1.3967473577722676,3.478231015633398,7.40711914903861,7.40711914903861,Westside Marauders,P,2,4
Ryan O'Hearn,PIT,hitter,12.26131687883418,546,486,130,15,64,63,3,0.267138,NA,NA,NA,NA,NA,NA,0.22003149682618753,0.1803547567276218,0.3547049464225732,0.02475161575803933,0.0901920053239944,0.8700348210584162,0,0,0,0,0,0,0.8700348210584162,0,1,0,0,0,1,1,0,1,0,0,1B,0.4487859024454038,0.4487859024454038,0.11414133897858478,0.1106175841262747,0.1981843510170568,0.04125269293006554,-0.01541006460657807,0,0,0,0,0,0.10589015784760276,0.0697371726013471,0.1565205954055164,-0.01650107717202621,0.10560206993057249,0,0,0,0,0,0.42124891861301256,0,0.42124891861301256,0.42124891861301256,1.738148984198646,1.5710159487630295,1.0535522066738428,-0.8424336973478935,3.87557354786968,0,0,0,0,0,7.395856990157305,7.395856990157305,Erie Lakers,1B/3B,2,11
Zack Littell,NA,pitcher,NA,NA,NA,NA,NA,NA,NA,NA,NA,171,9,0,130,4.61598,1.26991,0,0,0,0,0,0,0.22076920319386284,0,0.3587463770338591,0.02712299634881551,0.05876175409063643,0.6654003306671739,0.6654003306671739,0,0,0,0,0,0,0,0,0,1,0,P,0.44831662753843177,0.44831662753843177,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.2403600726126856,0.01918939399020661,0.01021620886772194,0,0,0,0,0,0.07849571669115124,-0.03627746556510604,0.11838630442117348,0.0079336023586089,0.04854554522291449,0,0.2170837031287421,0.2170837031287421,0.2170837031287421,0,0,0,0,0,4.1901066925315265,-3.9795918367346967,3.1221865818485672,0.5553608503318783,3.4546716535176256,7.342733941494901,7.342733941494901,Melonheads,P,2,2
Bryan Reynolds,PIT,hitter,15.052750684456056,644,576,146,19,73,76,5,0.252647,NA,NA,NA,NA,NA,NA,0.25097342606737016,0.22844935852165427,0.42789803060500897,0.04125269293006554,0.04512602001542929,0.9936995281395282,0,0,0,0,0,0,0.9936995281395282,0,0,0,0,0,1,0,0,1,0,0,OF,0.5026163653016014,0.5026163653016014,0.13683208708878536,0.11542704430567796,0.21507506275146504,0.06105398553649701,-0.02577181438082402,0,0,0,0,0,0.1141413389785848,0.1130223142159763,0.21282296785354393,-0.01980129260643147,0.07089783439625331,0,0,0,0,0,0.49108316283792686,0,0.49108316283792686,0.49108316283792686,1.8735891647855536,2.136129599397213,1.7074811625403654,-1.0109204368174731,2.6019354712271308,0,0,0,0,0,7.308214961132791,7.308214961132791,Free Birds,OF,Opt,22
