team,n,total_salary,sgpar,PA,AB,H,HR,R,RBI,SB,AVG,IP,W,SV,SO,ER,WH,ERA,WHIP,hr_pts,r_pts,rbi_pts,sb_pts,avg_pts,w_pts,sv_pts,so_pts,era_pts,whip_pts,hit_pts,pit_pts,total_pts,rank,sim_num
ERIE LAKERS,23,185,8.116383805720352,7279,6460,1682,240,909,900,114,0.26037151702786376,1071,61,25,996,502.71393888888895,1406.03114,4.224486881419235,1.3128208590102708,4,4,4,1,10,4,3,2,1,1,23,11,34,10,46
WESTSIDE MARAUDERS,23,264,11.102004096817451,7589,6787,1749,256,957,935,151,0.2576985413290113,1369,85,32,1365,594.3311966666666,1681.0503860000001,3.9072175091307524,1.22794038422206,8,8,7,5,8,9,4,10,6,7,36,36,72,1,47
LOUISVILLE SLUGGERS,23,214,10.756163348052521,7767,7009,1804,267,998,966,183,0.25738336424596947,1085,69,50,1060,475.82651666666663,1352.39929,3.9469480645161292,1.2464509585253456,9,10,10,9,7,5,8,4,4,5,45,26,71,2,47
NATIONAL PASTIME,23,266,10.482634199657618,7786,7018,1820,248,951,941,156,0.2593331433456825,1138,72,63,1131,494.5150722222222,1390.1513800000002,3.9109276362038665,1.2215741476274167,6,7,8,6,9,6,9,6,5,8,36,34,70,3,47
HOOSIERS,23,224,10.23161269738472,7881,6991,1759,255,993,955,229,0.2516092118437992,1104,67,41,1073,471.29980777777786,1413.10129,3.8421179981884066,1.279983052536232,7,9,9,10,3,4,6,5,8,3,38,26,64,4,47
BLUE SOCKS,23,215,9.725952111884135,7463,6733,1704,239,896,899,166,0.2530818357344423,1226,76,29,1254,512.4938822222223,1488.33513,3.7621900000000004,1.2139764518760194,4,3,4,8,4,7,3,7,9,9,23,35,58,5,47
BIG RED MACHINE,23,203,9.717396163410589,7469,6619,1638,274,931,931,105,0.24746940625472125,1122,69,89,1073,484.8615577777778,1413.0850300000002,3.889263832442068,1.2594340730837792,10,6,6,1,2,5,10,5,7,4,25,31,56,6,47
MELONHEADS,20,270,10.590667257568118,6560,5828,1494,227,854,824,165,0.25634866163349346,1383,89,0,1338,577.7109477777777,1675.4056200000002,3.7595072523499633,1.2114285032537964,2,1,1,7,5,10,1,9,10,10,16,40,56,6,47
FREE BIRDS,23,251,9.145338475116361,7361,6503,1669,221,893,870,125,0.25665077656466245,1262,77,27,1266,561.2107944444444,1569.39109,4.002295681458003,1.243574556259905,1,2,3,3,6,8,2,8,3,6,15,27,42,7,47
ERIE LAKERS,23,195,8.093984156061213,7317,6508,1700,240,908,905,112,0.26121696373693915,1009,58,39,928,468.32222888888896,1325.0982700000004,4.177304321110011,1.3132787611496535,5,4,5,2,10,2,5,2,1,1,26,11,37,8,47
FREE AT LAST,22,231,8.22729577801627,7431,6506,1607,235,925,863,147,0.24700276667691362,1072,62,43,1008,484.41077555555563,1383.5191799999998,4.066881511194031,1.29059625,3,5,2,4,1,3,7,3,2,2,15,17,32,9,47
WESTSIDE MARAUDERS,23,269,11.086399318311742,7414,6619,1698,271,944,938,149,0.2565342196706451,1316,84,32,1366,565.17418,1601.931856,3.865172963525836,1.2172734468085107,9,6,7,5,7,10,4,10,7,9,34,40,74,1,48
NATIONAL PASTIME,23,267,10.43852133915489,7444,6668,1719,235,923,882,156,0.2577984403119376,1285,81,52,1270,540.6973933333334,1570.1395300000001,3.786985634241246,1.2218984669260702,5,5,4,6,8,9,7,9,9,8,28,42,70,2,48
LOUISVILLE SLUGGERS,23,211,10.812683479930154,7935,7125,1870,256,1017,964,185,0.2624561403508772,1042,61,74,1004,455.01399222222227,1305.0187099999998,3.9300632725527835,1.2524171880998078,7,10,9,8,10,3,10,2,4,5,44,24,68,3,48
HOOSIERS,23,249,10.573521861930457,7962,7072,1779,268,1004,988,207,0.2515554298642534,1113,72,33,1052,475.5749988888889,1403.1845999999998,3.845619937106919,1.2607229110512128,8,9,10,10,3,7,5,3,8,3,40,26,66,4,48
BLUE SOCKS,23,207,9.78436328767302,7673,6919,1762,235,922,905,199,0.25466107819048994,1106,71,56,1117,478.5023333333334,1375.0986,3.893780289330923,1.2433079566003618,5,4,5,9,5,6,9,6,6,7,28,34,62,5,48
BIG RED MACHINE,23,202,9.71288658542432,7587,6733,1664,275,945,941,111,0.24714094757166197,1170,69,54,1138,510.31866444444455,1462.10542,3.925528188034189,1.2496627521367523,10,7,8,2,2,4,8,7,5,6,29,30,59,6,48
MELONHEADS,18,270,10.19259132994561,6530,5821,1481,227,842,817,166,0.2544236385500773,1092,70,0,1104,448.6273522222222,1279.08387,3.6974781776556775,1.1713222252747253,3,1,1,7,4,5,2,5,10,10,16,32,48,7,48
FREE BIRDS,23,251,9.200678520480157,7319,6480,1659,222,888,875,126,0.25601851851851853,1205,76,49,1217,528.5353233333334,1519.1707099999999,3.947566730290457,1.260722580912863,2,3,3,4,6,8,6,8,3,4,18,29,47,8,48
ERIE LAKERS,23,191,8.234185353984527,7597,6715,1743,252,951,933,108,0.2595681310498883,1083,60,19,980,510.72059999999993,1427.80188,4.244215512465374,1.318376620498615,6,8,6,1,9,2,3,1,1,1,30,8,38,9,48
FREE AT LAST,22,219,8.114762612114374,7144,6303,1555,233,871,858,116,0.24670791686498492,1172,69,32,1081,525.8089933333333,1500.39581,4.037782372013652,1.2802012030716723,4,2,2,3,1,4,4,4,2,2,12,16,28,10,48
LOUISVILLE SLUGGERS,23,215,10.790778083531544,7569,6826,1785,256,971,941,167,0.26150014649868153,1034,66,74,1053,433.30573000000004,1288.73778,3.771519893617022,1.246361489361702,8,9,8,8,10,4,8,4,8,6,43,30,73,1,49
WESTSIDE MARAUDERS,22,270,11.082636335612493,7253,6451,1661,265,930,923,144,0.25747946054875215,1339,84,32,1312,574.1571177777778,1635.669836,3.8591591187453322,1.2215607438386855,9,6,7,4,8,9,5,9,6,9,34,38,72,2,49
HOOSIERS,23,227,10.284458428107092,7794,6906,1726,256,992,952,219,0.24992759918911092,1145,67,39,1118,505.2068855555555,1462.1110600000002,3.9710584890829694,1.2769528908296945,8,10,10,10,2,5,6,6,3,2,40,22,62,3,49
