team,n,total_salary,sgpar,PA,AB,H,HR,R,RBI,SB,AVG,IP,W,SV,SO,ER,WH,ERA,WHIP,hr_pts,r_pts,rbi_pts,sb_pts,avg_pts,w_pts,sv_pts,so_pts,era_pts,whip_pts,hit_pts,pit_pts,total_pts,rank,sim_num
FREE AT LAST,23,249,8.267472274151409,7529,6608,1629,236,921,884,138,0.24651937046004843,1283,75,16,1136,582.2978622222222,1641.5762,4.084708308651598,1.279482618862042,2,3,2,4,1,9,2,3,2,2,12,18,30,10,22
WESTSIDE MARAUDERS,23,267,11.242711943146718,7778,6957,1772,272,986,962,148,0.2547074888601409,1336,84,32,1327,577.2029655555556,1639.617116,3.8883433308383233,1.2272583203592813,10,9,9,4,6,10,3,10,7,9,38,39,77,1,23
LOUISVILLE SLUGGERS,23,209,10.67853925864221,7443,6699,1746,252,964,922,177,0.2606359158083296,1183,75,38,1196,509.59422,1467.00358,3.8768791039729504,1.240070650887574,7,8,6,9,9,6,6,7,9,7,39,35,74,2,23
NATIONAL PASTIME,23,255,10.466262648760985,7566,6826,1765,251,931,924,150,0.2585701728684442,1239,76,52,1187,546.4152155555556,1524.7388300000002,3.969117788539145,1.2306205246166264,6,4,7,5,8,7,9,6,3,8,30,33,63,3,23
BLUE SOCKS,23,242,10.111972009180864,7432,6715,1718,224,902,887,171,0.2558451228592703,1311,82,29,1320,547.0307555555555,1587.35621,3.7553598779557587,1.210798024408848,3,2,2,8,7,9,2,9,10,10,22,40,62,4,23
HOOSIERS,23,236,10.203713653125751,8094,7183,1798,268,1020,994,215,0.2503132395934846,1116,68,33,1026,489.89038222222223,1419.6527099999998,3.9507288888888885,1.2720902419354838,8,10,10,10,3,4,4,3,5,3,41,19,60,5,23
MELONHEADS,23,217,9.80647383331287,7437,6566,1650,252,942,909,157,0.2512945476698142,1116,67,74,1093,482.06858111111114,1388.56346,3.8876498476702506,1.2442324910394267,7,5,5,6,4,3,10,4,8,6,27,31,58,6,23
BIG RED MACHINE,23,210,9.8220999748153,7587,6710,1674,271,951,943,118,0.24947839046199702,1195,72,46,1159,516.8891088888889,1496.53297,3.8928886861924688,1.2523288451882846,9,6,8,1,1,5,8,5,6,5,25,29,54,7,23
FREE BIRDS,23,246,9.12144187612612,7326,6505,1648,218,866,858,136,0.25334358186010764,1288,81,32,1285,566.7171177777778,1614.1618199999998,3.9599798602484477,1.2532312267080743,2,1,1,3,5,8,3,8,4,4,12,27,39,8,23
FREE AT LAST,23,250,8.384997081246311,7736,6792,1697,232,953,891,169,0.2498527679623086,1048,60,43,977,464.56699222222227,1343.6272599999998,3.989602032442748,1.2820870801526716,4,7,3,7,2,1,7,2,2,2,23,14,37,9,23
ERIE LAKERS,23,201,8.151459416328352,7235,6451,1698,242,912,904,120,0.2632150054255154,1002,62,34,925,462.3461544444445,1319.97989,4.152809770459083,1.3173451996007985,5,3,4,2,10,2,5,1,1,1,24,10,34,10,23
WESTSIDE MARAUDERS,23,267,11.020150150429727,7554,6732,1723,271,962,951,140,0.255941770647653,1250,78,54,1272,530.7105511111112,1539.181806,3.8211159680000004,1.2313454448,10,8,9,5,6,9,7,9,7,8,38,40,78,1,24
LOUISVILLE SLUGGERS,23,215,10.706075899971783,7646,6890,1799,254,979,935,179,0.2611030478955007,1074,70,53,1119,451.90121777777773,1337.0574000000001,3.786881713221601,1.244932402234637,7,9,8,8,10,4,6,4,9,6,42,29,71,2,24
NATIONAL PASTIME,23,266,10.438519388087737,7671,6899,1784,241,935,913,143,0.25858820118857806,1192,75,63,1181,505.5314233333333,1449.94064,3.8169318875838925,1.2163931543624162,3,5,5,6,8,8,9,8,8,9,27,42,69,3,24
BLUE SOCKS,23,245,9.962925909194277,7421,6697,1718,219,897,873,193,0.25653277586979245,1103,70,80,1158,453.3974933333334,1330.5393199999999,3.699526237533999,1.2062913145965548,1,2,1,9,7,4,10,7,10,10,20,41,61,4,24
HOOSIERS,23,234,10.313505501723725,7860,6978,1746,261,1004,968,221,0.25021496130696474,1092,67,38,1046,464.5681844444445,1368.46238,3.828858663003664,1.2531706776556777,8,10,10,10,2,3,5,2,6,5,40,21,61,4,24
MELONHEADS,23,213,9.786500859146214,7325,6524,1646,244,916,902,161,0.25229920294297975,1199,74,57,1144,522.1471011111112,1486.16843,3.9193693994995837,1.2395066138448707,5,3,4,7,4,7,8,6,4,7,23,32,55,5,24
BIG RED MACHINE,23,210,9.816306225150454,7531,6667,1675,264,949,930,128,0.25123743812809357,1211,72,54,1123,526.8355944444445,1524.25888,3.9153760115606944,1.2586778530140381,9,6,7,2,3,5,7,5,5,3,27,25,52,6,24
FREE BIRDS,23,249,9.309519091707811,7396,6563,1661,237,893,899,131,0.25308547920158464,1364,84,0,1329,608.7384433333333,1713.0011299999999,4.016602631964809,1.255865931085044,2,1,3,3,5,10,2,10,3,4,14,29,43,7,24
FREE AT LAST,23,246,8.39807996891574,7865,6914,1715,245,961,915,139,0.24804743997685855,1232,73,2,1112,571.3261788888889,1575.76742,4.173649034090909,1.2790319967532466,6,7,6,4,1,6,3,3,2,2,24,16,40,8,24
ERIE LAKERS,23,188,8.141885751043686,7309,6491,1684,243,923,898,120,0.2594361423509475,1117,64,12,1011,527.5653055555556,1476.85644,4.250750000000001,1.3221633303491496,4,4,2,1,9,2,4,1,1,1,20,9,29,9,24
WESTSIDE MARAUDERS,22,270,11.144376422750373,7477,6620,1687,262,963,924,151,0.25483383685800604,1357,85,32,1306,584.8620222222222,1654.5256259999999,3.8789669859985265,1.2192524878408253,9,7,7,6,5,10,5,10,5,9,34,39,73,1,25
LOUISVILLE SLUGGERS,23,214,10.892692010916843,7716,6946,1796,267,996,962,200,0.2585660811978117,1055,66,46,1092,461.1535922222223,1300.6211399999997,3.934011687203792,1.2328162464454975,10,9,9,9,8,4,6,3,4,7,45,24,69,2,25
BLUE SOCKS,23,239,10.26596236444121,7883,7111,1814,235,969,929,199,0.2550977359021235,1152,72,46,1177,491.65497000000005,1418.0065800000002,3.841054453125,1.2309084895833335,3,8,8,8,6,7,6,6,7,8,33,34,67,3,25
HOOSIERS,23,239,10.307470758204266,7972,7071,1780,259,1004,968,227,0.2517324282279734,1007,65,52,987,415.5106044444445,1259.52236,3.713600238331679,1.250766991062562,8,10,10,10,3,3,7,1,10,4,41,25,66,4,25
NATIONAL PASTIME,23,265,10.378538462002236,7401,6635,1727,234,913,889,147,0.26028636021100227,1211,75,79,1180,511.9852333333333,1475.35431,3.805009991742361,1.2182942279108175,2,4,1,5,9,8,10,7,9,10,21,44,65,5,25
MELONHEADS,23,226,9.866264412845252,7115,6302,1588,257,901,898,156,0.2519834973024437,1279,80,19,1273,541.2932011111111,1583.2343200000003,3.808943557466771,1.2378688975762315,7,1,3,7,4,9,4,9,8,6,22,36,58,6,25
BIG RED MACHINE,23,209,9.70651344911037,7440,6636,1665,256,917,915,114,0.25090415913200725,1168,71,59,1152,502.8733022222223,1456.05102,3.874879897260275,1.246619023972603,6,5,6,2,2,6,9,5,6,5,21,31,52,7,25
FREE BIRDS,23,249,9.311098785465408,7526,6659,1700,235,911,892,101,0.25529358762576965,1206,75,57,1196,537.7140788888889,1519.92554,4.012791633499171,1.2603031011608623,3,3,2,1,7,8,8,8,3,3,16,30,46,8,25
ERIE LAKERS,23,190,8.06947999518291,7221,6438,1681,243,906,901,120,0.2611059335197266,1195,67,12,1005,566.2985355555555,1591.0305400000002,4.265009891213389,1.3314063096234312,5,2,4,3,10,5,3,2,1,1,24,12,36,9,25
FREE AT LAST,23,238,8.347555782121361,7652,6755,1673,239,919,903,131,0.24766839378238342,1204,71,11,1127,549.3759533333334,1542.9624099999999,4.106630880398671,1.2815302408637872,4,6,5,4,1,6,2,4,2,2,20,16,36,9,25
WESTSIDE MARAUDERS,21,270,10.952980321787614,7281,6518,1674,256,914,912,150,0.25682724762196996,1182,75,32,1252,493.1505244444445,1428.6456160000002,3.754953231810491,1.2086680338409477,8,4,4,6,8,8,6,8,10,9,30,41,71,1,26
LOUISVILLE SLUGGERS,23,206,10.720148747148079,7697,6946,1810,256,976,941,166,0.26058162971494386,1166,72,36,1185,521.29463,1465.56936,4.023714982847341,1.2569205488850772,8,9,9,7,9,6,7,7,3,4,42,27,69,2,26
NATIONAL PASTIME,23,259,10.481540863197605,7675,6901,1767,262,945,945,140,0.25604984784813795,1077,68,90,1069,464.60542,1320.39391,3.8824965459610024,1.2259924883936861,9,7,10,4,6,5,10,3,7,8,36,33,69,2,26
BLUE SOCKS,23,244,10.16588061589862,7449,6750,1729,226,893,889,173,0.2561481481481481,1335,83,29,1313,562.1648344444445,1612.51263,3.789875288389514,1.2078746292134832,3,3,2,9,7,10,5,10,9,10,24,44,68,3,26
HOOSIERS,23,229,10.212923598776438,7696,6808,1701,255,976,937,199,0.24985311398354876,1074,66,66,1074,460.3447844444445,1347.6994,3.8576378584729984,1.2548411545623837,7,9,8,10,2,4,9,4,8,5,36,30,66,4,26
MELONHEADS,23,226,9.811089521857951,7447,6606,1661,249,936,916,173,0.25143808658795036,1206,73,49,1120,527.7495177777778,1485.0403900000001,3.938429237147596,1.2313767744610282,5,5,5,9,4,7,8,5,5,7,28,32,60,5,26
BIG RED MACHINE,23,198,9.752715610087705,7531,6667,1675,264,949,930,128,0.25123743812809357,1296,79,27,1183,560.326058888889,1674.1736500000002,3.8911531867283955,1.2918006558641977,10,8,6,3,3,9,3,6,6,2,30,26,56,6,26
FREE BIRDS,23,249,9.102301064043111,7291,6470,1655,211,870,850,141,0.25579598145285937,1279,79,32,1285,568.5921155555557,1593.6255899999999,4.001039124315872,1.2459934245504298,2,2,1,5,5,9,6,9,4,6,15,34,49,7,26
ERIE LAKERS,23,204,8.338944760030907,7450,6628,1728,253,944,932,116,0.26071213035606516,971,60,28,915,436.23323,1258.21119,4.04335640576725,1.2957890731204944,6,6,7,2,10,2,4,1,2,1,31,10,41,8,26
FREE AT LAST,23,246,8.361300182970972,7753,6788,1688,241,978,901,167,0.2486741308190925,1114,64,24,1005,504.96279777777784,1424.85833,4.079591723518852,1.2790469748653501,4,10,3,8,1,3,2,2,1,3,26,11,37,9,26
NATIONAL PASTIME,23,264,10.584699993834334,7608,6824,1711,270,921,951,136,0.2507327080890973,1272,79,52,1242,541.8948855555556,1545.1117800000002,3.834161926100629,1.2147105188679246,10,5,9,4,2,8,9,6,8,10,30,41,71,1,27
WESTSIDE MARAUDERS,23,267,10.905623382872145,7253,6504,1685,246,918,903,143,0.25907134071340715,1276,82,51,1327,534.3325855555556,1561.0392259999999,3.768803503134797,1.223384973354232,5,4,4,5,8,10,8,10,9,8,26,45,71,1,27
HOOSIERS,23,241,10.304337983726173,8070,7153,1803,260,1025,975,226,0.2520620718579617,966,60,49,953,398.9443722222222,1184.1492,3.7168730331262942,1.2258273291925466,8,10,10,10,4,2,7,2,10,6,42,27,69,2,27
BLUE SOCKS,23,239,10.217171269840982,7824,7053,1797,234,955,917,192,0.25478519778817527,1204,77,29,1246,517.1785177777779,1467.46522,3.8659523754152834,1.2188249335548174,4,8,5,9,6,7,6,7,6,9,32,35,67,3,27
LOUISVILLE SLUGGERS,23,211,10.776694092186961,7751,6939,1806,259,1010,949,183,0.26026805015131865,1136,69,52,1131,513.0848688888889,1445.54641,4.064932940140845,1.272488036971831,7,9,8,8,9,5,9,5,3,3,41,25,66,4,27
MELONHEADS,23,223,9.729238044997972,7244,6430,1614,246,911,894,173,0.2510108864696734,1305,80,11,1273,566.9291666666667,1598.9242100000001,3.9098563218390807,1.2252292796934867,5,3,3,7,3,9,3,9,5,7,21,33,54,5,27
BIG RED MACHINE,23,208,9.738729316712412,7489,6674,1664,264,921,924,120,0.24932574168414745,1032,63,116,1003,442.1548444444445,1291.2082300000002,3.8560015503875973,1.2511707655038762,9,5,6,3,1,3,10,3,7,5,24,28,52,6,27
ERIE LAKERS,23,195,8.322076898576881,7326,6516,1701,257,926,932,115,0.2610497237569061,1092,64,26,934,504.7939077777778,1472.09177,4.16038934981685,1.3480693864468865,6,6,7,2,10,4,4,1,1,1,31,11,42,7,27
FREE BIRDS,23,239,9.032665050445553,7305,6437,1634,229,889,868,114,0.2538449588317539,1304,79,27,1271,576.0118133333334,1648.64416,3.9755416564417185,1.2642976687116565,3,2,2,1,5,8,5,8,4,4,13,29,42,7,27
FREE AT LAST,23,246,8.256135630983936,7575,6699,1709,212,928,860,154,0.25511270338856545,1247,74,0,1115,567.3965311111111,1587.0536399999999,4.095083223736969,1.2726973857257418,2,7,1,6,7,6,2,4,2,2,23,16,39,8,27
WESTSIDE MARAUDERS,23,270,11.06051185852875,7418,6653,1710,251,930,919,154,0.2570269051555689,1374,85,32,1380,583.0107133333333,1673.1482660000001,3.8188474672489083,1.2177207176128095,7,5,6,6,8,10,5,10,9,8,32,42,74,1,28
NATIONAL PASTIME,23,258,10.389543280534859,7493,6673,1669,265,917,918,118,0.25011239322643486,1209,77,84,1194,504.5398711111111,1469.2999100000002,3.755879933829611,1.2153018279569894,10,3,5,3,2,8,10,7,10,9,23,44,67,2,28
BLUE SOCKS,23,241,10.197466413115098,7774,7014,1785,234,956,921,197,0.25449101796407186,1069,66,73,1123,457.3872711111112,1282.24275,3.8507815154349863,1.1994787184284377,4,7,7,8,7,3,9,3,8,10,33,33,66,3,28
LOUISVILLE SLUGGERS,23,209,10.647786709158153,7578,6849,1815,235,977,903,203,0.26500219010074466,1119,69,58,1141,492.5098522222222,1431.04817,3.9612052457551385,1.2788634226988382,5,9,3,9,10,4,8,5,5,3,36,25,61,4,28
MELONHEADS,23,218,9.696493723006755,7216,6421,1626,243,902,893,160,0.25323158386544153,1259,79,30,1201,546.6081544444445,1549.1525599999998,3.9074451072279586,1.2304627164416202,6,2,2,7,6,9,4,8,7,7,23,35,58,5,28
HOOSIERS,23,228,10.252714988477631,7998,7086,1789,255,1015,963,225,0.2524696584815128,1251,75,0,1128,561.1219988888889,1601.34148,4.036848912869704,1.2800491446842526,8,10,10,10,4,7,1,4,1,2,42,15,57,6,28
BIG RED MACHINE,23,207,9.847825980124641,7783,6912,1741,265,964,958,135,0.25188078703703703,1260,75,27,1157,564.2959966666667,1610.36933,4.030685690476191,1.2780708968253969,10,8,9,4,3,7,3,6,2,4,34,22,56,7,28
FREE BIRDS,23,256,9.253301052670638,7435,6617,1673,243,896,908,101,0.2528336103974611,1188,73,46,1222,517.2632900000001,1482.65425,3.9186612878787885,1.248025462962963,6,1,4,1,5,6,6,9,6,6,17,33,50,8,28
ERIE LAKERS,23,207,8.322697322246007,7326,6516,1701,257,926,932,115,0.2610497237569061,923,57,47,861,409.0397555555556,1207.00459,3.9884699891657642,1.3076972806067173,9,4,8,2,9,2,7,1,4,1,32,15,47,9,28
FREE AT LAST,23,239,8.32133036682295,7613,6663,1657,234,944,879,153,0.24868677772775027,1182,71,16,1088,526.9445900000001,1494.9725399999998,4.0122684517766505,1.2647821827411165,4,6,1,5,1,5,2,2,3,5,17,17,34,10,28
LOUISVILLE SLUGGERS,23,211,10.687785625829273,7513,6749,1758,254,968,925,183,0.26048303452363314,1192,74,36,1206,526.4648111111112,1491.72633,3.9749859899328865,1.2514482634228188,7,9,7,8,10,7,6,8,4,6,41,31,72,1,29
HOOSIERS,23,255,10.413638755384211,7815,6928,1735,249,990,939,216,0.250433025404157,1194,75,19,1135,497.0263133333333,1453.73331,3.746429497487437,1.2175320854271356,5,10,10,10,2,8,2,5,10,9,37,34,71,2,29
NATIONAL PASTIME,23,257,10.55708622774409,7744,6936,1767,264,952,938,135,0.254757785467128,1140,74,84,1131,489.4166577777778,1415.1484800000003,3.8638157192982456,1.2413583157894739,10,7,9,3,5,7,10,3,8,7,34,35,69,3,29
BLUE SOCKS,23,233,10.038482106382256,7925,7192,1848,227,939,929,186,0.25695216907675195,1168,73,46,1160,506.07609111111117,1433.08674,3.899558921232877,1.2269578253424658,2,5,8,9,7,6,8,7,6,8,31,35,66,4,29
WESTSIDE MARAUDERS,21,270,10.880815151883565,6721,6017,1560,236,857,848,137,0.2592654146584677,1312,84,32,1386,552.6083755555557,1586.7009560000001,3.7907586737804886,1.2093757286585367,3,1,2,4,8,10,5,10,9,10,18,44,62,5,29
MELONHEADS,23,220,9.832935952816204,7514,6640,1677,252,953,921,154,0.25256024096385543,1175,71,52,1138,518.1805633333335,1472.8126300000001,3.9690426127659584,1.2534575574468085,6,8,6,7,4,5,9,6,5,5,31,30,61,6,29
BIG RED MACHINE,23,204,9.747354547393222,7451,6652,1676,255,931,916,129,0.25195429945880937,1186,71,46,1133,513.3283122222223,1496.94814,3.8954087774030355,1.2621822428330522,8,3,5,2,3,5,8,4,7,3,21,27,48,7,29
FREE BIRDS,23,241,8.95101388205597,7116,6305,1616,217,867,855,139,0.256304520222046,1309,80,27,1259,583.4428177777779,1650.8450899999998,4.011447944996181,1.2611498013750952,1,2,3,5,6,9,3,9,3,4,17,28,45,8,29
ERIE LAKERS,23,198,8.351356539821925,7382,6553,1699,263,933,939,115,0.2592705631008698,1012,61,28,916,459.3805533333333,1331.9108199999998,4.085400177865613,1.3161174110671936,9,4,10,1,9,3,4,1,1,1,33,10,43,9,29
FREE AT LAST,23,242,8.446739070799206,7697,6749,1664,247,946,901,152,0.2465550451918803,1146,64,43,1031,516.7969977777777,1468.3213499999997,4.058615165794066,1.2812577225130888,4,6,4,6,1,4,7,2,2,2,21,17,38,10,29
WESTSIDE MARAUDERS,23,265,11.100950807479403,7547,6720,1721,272,964,952,141,0.25610119047619045,1263,79,54,1293,546.8443922222223,1558.410996,3.8967533887569283,1.2338962755344418,10,8,9,5,6,9,9,10,6,8,38,42,80,1,30
LOUISVILLE SLUGGERS,23,216,10.699963216125212,7321,6551,1678,247,927,891,177,0.2561441001373836,1192,76,50,1222,484.8475133333333,1471.29448,3.660761426174497,1.2343074496644295,6,5,3,8,7,7,7,8,10,7,29,39,68,2,30
BLUE SOCKS,23,246,10.25936929363171,7803,7033,1801,228,946,909,208,0.2560784871320916,1224,78,29,1217,522.0284833333334,1486.16474,3.8384447303921574,1.2141868790849673,2,6,5,9,5,8,4,7,9,10,27,38,65,3,30
NATIONAL PASTIME,23,252,10.448015225103134,7713,6952,1794,254,948,936,151,0.2580552359033372,1208,76,52,1158,537.66773,1503.7520500000003,4.005802624172185,1.2448278559602652,7,7,8,6,8,7,8,5,3,6,36,29,65,3,30
HOOSIERS,23,231,10.236693310588127,7898,7018,1755,264,1002,969,217,0.250071245369051,1202,74,12,1091,526.4407933333333,1526.46065,3.9417363893510813,1.2699339850249585,9,10,10,10,3,6,2,4,5,2,42,19,61,4,30
BIG RED MACHINE,23,209,9.730986772726494,7426,6610,1652,262,923,920,122,0.24992435703479576,1112,68,86,1076,477.75308777777786,1385.84064,3.866706645683454,1.2462595683453237,8,3,7,2,2,5,10,3,8,5,22,31,53,5,30
MELONHEADS,23,218,9.69717434409743,7339,6527,1651,245,918,909,157,0.25294928757468976,1263,74,27,1200,544.9527055555557,1550.81395,3.8832734362628667,1.2278811955661124,4,2,5,7,4,6,3,6,7,9,22,31,53,5,30
FREE BIRDS,23,249,9.170917878148002,7326,6495,1679,219,887,874,117,0.25850654349499613,1289,81,30,1271,575.9613900000002,1632.90671,4.021452684251359,1.266801171450737,1,1,2,1,9,10,5,9,2,3,14,29,43,6,30
FREE AT LAST,23,255,8.368438048013726,7802,6852,1710,240,965,912,140,0.24956217162872155,1030,60,46,993,452.4155211111111,1300.8108000000002,3.953145330097087,1.2629231067961166,3,9,6,4,1,3,6,2,4,4,23,19,42,7,30
ERIE LAKERS,23,192,8.15486276826411,7270,6471,1683,246,924,901,126,0.26008344923504867,1051,61,27,974,493.80987666666664,1384.77883,4.228628820171266,1.3175821408182682,5,4,4,3,10,4,3,1,1,1,26,10,36,8,30
WESTSIDE MARAUDERS,21,270,10.98006589794621,7281,6455,1650,273,939,925,135,0.25561580170410536,1149,75,43,1185,477.99357999999995,1398.3632660000003,3.744075039164491,1.2170263411662317,10,7,8,4,6,8,5,7,10,10,35,40,75,1,31
BLUE SOCKS,23,245,10.305807893795114,7862,7091,1818,229,960,921,215,0.2563813284445071,1237,76,29,1202,532.42204,1523.17479,3.8737254324979795,1.2313458286176233,2,8,7,10,7,9,3,9,7,8,34,36,70,2,31
LOUISVILLE SLUGGERS,23,216,10.78654049371641,7917,7149,1850,267,999,970,175,0.258777451391803,1027,64,58,1065,442.88279222222224,1281.30451,3.881153972736125,1.2476188023369035,9,9,9,8,8,4,8,2,6,5,43,25,68,3,31
NATIONAL PASTIME,23,260,10.395097025207338,7450,6670,1731,240,920,894,137,0.25952023988005996,1294,81,52,1254,544.0552766666667,1601.92614,3.7840011514683156,1.2379645595054096,4,3,3,5,10,10,6,10,9,7,25,42,67,4,31
MELONHEADS,23,231,9.896438394086088,7388,6541,1652,246,936,909,169,0.25256077052438464,1103,67,68,1131,466.5820622222223,1351.5885,3.807106582048958,1.2253748866727108,5,6,5,7,5,5,10,5,8,9,28,37,65,5,31
HOOSIERS,23,225,10.304384422285015,7949,7032,1768,263,1008,971,204,0.2514220705346985,1218,73,33,1078,543.2501155555556,1550.96162,4.0141634154351395,1.2733675041050903,8,10,10,9,4,7,4,3,3,2,41,19,60,6,31
BIG RED MACHINE,23,207,9.775905348966205,7475,6651,1665,254,925,914,125,0.2503382949932341,1186,72,59,1151,517.8753966666667,1478.28558,3.929914477234401,1.24644652613828,7,5,6,2,1,6,9,6,5,6,21,32,53,7,31
FREE BIRDS,23,250,9.319013251592446,7348,6515,1636,239,891,886,127,0.2511128165771297,1187,75,57,1201,525.038248888889,1490.47901,3.9809134288121326,1.2556689216512216,3,1,2,3,2,8,7,8,4,4,11,31,42,8,31
FREE AT LAST,23,246,8.318047211945084,7589,6720,1689,229,923,894,138,0.2513392857142857,1197,73,2,1119,540.5066033333334,1518.77199,4.063959423558898,1.2688153634085213,2,4,3,6,3,7,1,4,2,3,18,17,35,9,31
ERIE LAKERS,23,188,8.186020962434231,7277,6475,1679,249,913,908,120,0.2593050193050193,1102,63,12,1015,508.8177977777778,1415.8746600000004,4.155499255898367,1.2848227404718697,6,2,4,1,9,3,2,1,1,1,22,8,30,10,31
WESTSIDE MARAUDERS,23,266,11.17460733354866,7603,6768,1729,264,980,940,180,0.25546690307328607,1279,79,54,1280,558.7942166666667,1580.8271860000002,3.9320937842064114,1.235986853792025,9,9,9,8,6,9,7,10,5,6,41,37,78,1,32
LOUISVILLE SLUGGERS,23,215,10.561043467414027,7494,6739,1755,260,965,933,164,0.26042439531087697,993,65,79,1057,417.99605555555553,1224.26471,3.788483887210473,1.2328949748237663,8,8,7,6,10,4,9,2,10,7,39,32,71,2,32
BLUE SOCKS,23,252,10.281643138746999,7872,7098,1818,229,949,915,206,0.25612848689771767,1130,72,56,1145,477.38247888888895,1365.2457,3.802161336283186,1.20818203539823,2,7,5,9,7,7,8,5,9,10,30,39,69,3,32
NATIONAL PASTIME,23,267,10.455591264288804,7528,6740,1737,237,927,891,149,0.25771513353115727,1203,76,84,1172,509.74772444444443,1458.57062,3.8135739983374894,1.2124444056525352,5,4,3,5,8,8,10,6,8,9,25,41,66,4,32
HOOSIERS,23,236,10.310018905263092,8000,7089,1772,269,1015,990,214,0.24996473409507688,1159,69,17,1099,493.4797144444445,1449.21124,3.8320253925798102,1.2503979637618639,10,10,10,10,2,5,2,3,7,5,42,22,64,5,32
MELONHEADS,23,225,9.737880678260701,7167,6388,1608,253,906,898,169,0.2517219787100814,1275,79,11,1231,551.607258888889,1561.63184,3.8936982980392165,1.22480928627451,6,2,4,7,3,9,1,8,6,8,22,32,54,6,32
BIG RED MACHINE,23,204,9.765622749897354,7461,6621,1670,259,937,918,117,0.252227760157076,1291,76,27,1206,565.5493877777778,1628.6709500000002,3.942637095274981,1.2615576684740513,7,5,6,3,4,8,4,7,4,4,25,27,52,7,32
FREE BIRDS,23,244,9.331562199874968,7421,6582,1672,233,898,888,117,0.2540261318748101,1296,81,30,1276,573.3513211111112,1652.43902,3.9816063966049393,1.2750301080246913,3,1,2,3,5,10,5,9,3,3,14,30,44,8,32
ERIE LAKERS,23,190,8.15310495456819,7555,6692,1733,253,946,938,109,0.2589659294680215,1032,59,36,907,486.4045911111111,1378.25461,4.241900503875969,1.3355180329457363,6,6,8,2,9,3,6,1,1,1,31,12,43,9,32
FREE AT LAST,23,241,8.307488162118158,7568,6691,1668,236,914,898,120,0.24929009116723957,1176,71,19,1122,528.4087444444444,1502.11797,4.043944472789116,1.2773111989795918,4,3,4,4,1,6,3,4,2,2,16,17,33,10,32
NATIONAL PASTIME,23,254,10.46633592425749,7709,6933,1768,263,946,944,139,0.25501226020481754,1193,76,52,1175,524.3936066666666,1461.70471,3.956028885163453,1.2252344593461861,10,7,9,5,6,8,8,6,4,8,37,34,71,1,33
WESTSIDE MARAUDERS,21,270,10.902550988553708,6721,6017,1560,236,857,848,137,0.2592654146584677,1258,78,59,1316,527.5373955555556,1509.130196,3.774114912559618,1.199626546899841,5,2,1,4,8,10,10,10,10,10,20,50,70,2,33
BLUE SOCKS,23,246,10.119727323481358,7589,6843,1743,228,923,893,178,0.25471284524331433,1224,77,51,1246,514.8540066666667,1492.26937,3.785691225490196,1.2191743218954247,4,5,3,9,5,9,7,9,9,9,26,43,69,3,33
HOOSIERS,23,233,10.28003205241469,7935,7049,1779,255,1008,967,227,0.2523762235778125,1060,65,41,996,449.3937833333334,1315.64952,3.815607594339623,1.2411787924528301,8,10,10,10,4,3,6,3,8,6,42,26,68,4,33
LOUISVILLE SLUGGERS,23,208,10.694083399854579,7624,6857,1782,253,962,925,171,0.25988041417529534,1154,73,36,1203,491.24948888888895,1445.32255,3.831235181975737,1.252445883882149,7,8,6,7,9,6,5,8,7,5,37,31,68,4,33
MELONHEADS,23,225,9.684747208497923,7297,6462,1617,250,923,902,173,0.2502321262766945,1233,77,25,1195,528.3543133333334,1514.62549,3.8566008272506087,1.2284067234387672,6,5,5,8,2,9,4,7,6,7,26,33,59,5,33
FREE BIRDS,23,251,9.11409650842901,7228,6405,1656,210,875,849,143,0.2585480093676815,1186,74,57,1195,528.7505455555556,1486.42682,4.012440902192243,1.2533109780775715,3,3,2,6,7,7,9,7,2,4,21,29,50,6,33
BIG RED MACHINE,23,206,9.774131359021192,7353,6550,1647,250,917,901,133,0.2514503816793893,1220,73,59,1148,523.1592922222222,1541.80365,3.859371827868853,1.2637734836065575,6,4,4,3,3,6,10,5,5,3,20,29,49,7,33
ERIE LAKERS,23,192,8.37671154618438,7487,6638,1729,261,944,943,112,0.26047002109068995,1160,66,14,986,569.4275977777778,1572.56675,4.417972741379311,1.3556609913793103,9,6,8,1,10,4,2,2,1,1,34,10,44,8,33
FREE AT LAST,23,246,8.39858860010126,7879,6918,1704,255,973,929,127,0.24631396357328708,1146,68,19,1035,505.60146333333336,1461.73479,3.970692120418848,1.275510287958115,8,9,7,2,1,5,3,4,3,2,27,17,44,8,33
LOUISVILLE SLUGGERS,23,221,10.71627357505145,7697,6924,1796,271,991,963,172,0.2593876372039284,998,64,53,1040,418.70185,1217.34545,3.775868386773547,1.2197850200400802,10,9,9,7,9,3,6,2,9,8,44,28,72,1,34
BLUE SOCKS,23,248,10.318912491709499,7862,7091,1818,229,960,921,215,0.2563813284445071,1138,72,56,1134,488.7088022222223,1397.35881,3.865008101933217,1.2279075659050966,2,8,7,10,7,6,8,6,7,7,34,34,68,2,34
NATIONAL PASTIME,23,270,10.473794979319766,7437,6661,1713,240,913,884,126,0.25716859330430863,1183,75,84,1208,489.3468866666667,1426.03508,3.7228419103972947,1.2054396280642434,5,4,2,3,8,7,10,7,10,9,22,43,65,3,34
