team,n,total_salary,sgpar,PA,AB,H,HR,R,RBI,SB,AVG,IP,W,SV,SO,ER,WH,ERA,WHIP,hr_pts,r_pts,rbi_pts,sb_pts,avg_pts,w_pts,sv_pts,so_pts,era_pts,whip_pts,hit_pts,pit_pts,total_pts,rank,sim_num
LOUISVILLE SLUGGERS,23,216,10.757779471703415,7707,6964,1797,272,983,965,185,0.2580413555427915,998,65,60,1029,418.39384777777786,1243.8883699999997,3.773090811623247,1.2463811322645286,10,10,10,8,8,3,8,3,10,7,46,31,77,1,22
WESTSIDE MARAUDERS,23,267,11.058339278028512,7666,6797,1734,261,979,933,162,0.2551125496542592,1324,82,32,1344,570.4988022222223,1628.1735660000002,3.878013006042296,1.2297383429003022,8,8,8,7,6,9,5,10,7,8,37,39,76,2,22
BLUE SOCKS,23,250,10.354705600730435,7733,6970,1774,243,956,937,188,0.254519368723099,1096,68,70,1130,464.0396333333334,1331.6297299999999,3.8105444343065704,1.2149906295620436,4,7,9,9,5,4,9,5,9,10,34,37,71,3,22
NATIONAL PASTIME,23,266,10.486388629359496,7527,6742,1751,240,931,903,145,0.259715218036191,1276,80,52,1233,547.22397,1557.0552900000002,3.8597301959247647,1.2202627664576804,3,5,4,5,9,8,6,8,8,9,26,39,65,4,22
HOOSIERS,23,234,10.165152176676722,7717,6825,1703,252,980,933,203,0.24952380952380954,1249,77,11,1213,546.6225488888889,1572.9940000000001,3.938833418734988,1.2594027221777424,6,9,8,10,1,6,2,7,4,3,34,22,56,5,22
MELONHEADS,23,216,9.849054967886586,7234,6424,1615,262,914,915,158,0.25140099626400997,1285,79,30,1190,558.1711466666667,1605.1375600000001,3.909369898832685,1.2491342879377434,9,3,5,6,3,7,4,6,6,6,26,29,55,6,22
BIG RED MACHINE,23,210,9.827395201019296,7591,6761,1703,258,936,926,133,0.25188581570773555,1187,72,59,1124,516.1468600000001,1487.64789,3.9134976748104466,1.2532838163437237,7,6,7,4,4,5,7,4,5,5,28,26,54,7,22
FREE BIRDS,23,247,9.237046132566139,7473,6622,1691,228,902,889,124,0.2553609181516158,1360,84,0,1337,602.5678977777778,1721.34343,3.9875816764705885,1.2656936985294116,2,2,3,2,7,10,1,9,2,2,16,24,40,8,22
ERIE LAKERS,23,191,8.057042529559183,7359,6550,1706,247,920,918,115,0.26045801526717555,1096,64,12,972,512.4733033333333,1441.9604199999999,4.208266177007299,1.315657317518248,5,4,6,1,10,2,3,2,1,1,26,9,35,9,22
FREE AT LAST,22,243,8.28418699567278,7256,6391,1606,223,888,851,129,0.2512908777969019,963,56,87,923,426.5834833333334,1211.40359,3.9867615264797513,1.2579476531671858,1,1,2,3,2,1,10,1,3,4,9,19,28,10,22
WESTSIDE MARAUDERS,23,264,11.16406187697088,7610,6745,1716,277,976,952,160,0.2544106745737583,1268,78,49,1297,547.3675900000001,1556.109826,3.8851011908517354,1.227215951104101,10,8,9,6,6,10,6,10,7,8,39,41,80,1,23
BLUE SOCKS,23,255,10.431425394468516,7774,6981,1793,239,960,925,190,0.25683999427016185,1219,78,29,1239,523.2738211111111,1490.52682,3.8633834208367515,1.2227455455291223,3,7,7,8,8,10,4,9,8,9,33,40,73,2,23
NATIONAL PASTIME,23,267,10.537876070047574,7559,6808,1748,242,916,907,147,0.25675675675675674,1210,74,79,1184,510.72477444444445,1464.8110800000002,3.798779314049587,1.2105876694214877,6,4,5,5,7,8,10,6,10,10,27,44,71,3,23
LOUISVILLE SLUGGERS,23,224,10.710408452298175,7770,6975,1829,252,1006,940,192,0.26222222222222225,1067,69,50,1075,465.8885155555555,1334.7776,3.929706316776007,1.2509630740393627,7,9,8,9,10,5,7,2,4,6,43,24,67,4,23
HOOSIERS,23,229,10.203758098172854,7949,7032,1768,263,1008,971,204,0.2514220705346985,1122,70,26,1078,475.8766377777779,1411.0815099999998,3.817192281639929,1.2576484046345808,8,10,10,10,3,6,3,3,9,4,41,25,66,5,23
BIG RED MACHINE,23,203,9.800874317222949,7510,6660,1656,266,938,924,123,0.24864864864864866,1213,73,59,1157,524.2288611111112,1531.31661,3.889579348722177,1.2624209480626547,9,6,6,4,1,7,9,5,6,2,26,29,55,6,23
MELONHEADS,23,213,9.711952576054776,7381,6544,1655,240,928,896,177,0.2529034229828851,1276,78,22,1192,556.4415211111111,1593.4385100000002,3.9247442711598746,1.248776261755486,4,5,2,7,4,10,2,7,5,7,22,31,53,7,23
FREE BIRDS,23,250,9.257908182076546,7299,6492,1642,241,885,902,114,0.2529266789895256,1206,75,57,1196,537.7140788888889,1519.92554,4.012791633499171,1.2603031011608623,5,2,4,2,5,9,8,8,3,3,18,31,49,8,23
ERIE LAKERS,23,195,8.03862932251172,7260,6458,1682,240,905,898,114,0.26045215236915453,1015,58,42,923,466.45178999999996,1343.09076,4.136025724137931,1.3232421280788178,4,3,3,2,9,4,5,1,1,1,21,12,33,9,23
FREE AT LAST,22,240,8.246065513249992,7256,6438,1608,228,883,865,121,0.24976700838769805,1238,74,0,1154,554.7539033333334,1556.1555899999998,4.032944369951535,1.256991591276252,2,1,1,3,2,8,1,4,2,5,9,20,29,10,23
WESTSIDE MARAUDERS,23,266,11.153801319196976,7498,6669,1709,267,963,941,176,0.25626030889188783,1279,79,54,1280,558.7942166666667,1580.8271860000002,3.9320937842064114,1.235986853792025,10,8,9,9,7,9,7,10,5,8,43,39,82,1,24
MELONHEADS,23,219,9.71061995127904,7454,6618,1663,248,934,915,172,0.25128437594439407,1333,80,0,1242,581.0319622222222,1646.2341499999998,3.922946481620405,1.2349843585896472,8,6,6,8,2,10,1,8,7,9,30,35,65,2,24
BLUE SOCKS,23,260,10.258273320426515,7439,6702,1703,236,910,901,167,0.25410325276037005,1132,72,83,1179,465.18145555555566,1351.75739,3.698439134275619,1.1941319699646642,4,3,4,7,5,5,9,6,10,10,23,40,63,3,24
HOOSIERS,23,236,10.218904153736172,7760,6852,1730,245,984,923,231,0.2524810274372446,1225,77,11,1176,524.7638477777778,1548.93447,3.85540786122449,1.2644363020408163,6,9,7,10,4,7,2,5,9,4,36,27,63,3,24
NATIONAL PASTIME,23,258,10.52974059382965,7612,6854,1772,247,932,923,144,0.2585351619492267,1154,72,84,1121,503.9815588888889,1427.4011400000002,3.930532088388215,1.2369160658578857,7,5,7,5,8,5,10,3,6,7,32,31,63,3,24
LOUISVILLE SLUGGERS,23,209,10.712483597385388,7893,7072,1831,267,1009,953,164,0.258908371040724,1152,69,38,1117,521.1477299999999,1465.03742,4.071466640624999,1.271733871527778,10,10,10,6,9,3,6,2,1,2,45,14,59,4,24
BIG RED MACHINE,23,205,9.727833721816506,7482,6632,1671,261,940,927,128,0.2519601930036188,1285,76,27,1198,566.9579033333333,1616.7038200000002,3.9709113852140074,1.2581352684824905,9,7,8,4,3,6,4,7,4,6,31,27,58,5,24
FREE BIRDS,23,245,9.313747063940514,7536,6685,1699,235,913,904,113,0.2541510845175767,1280,78,30,1248,567.5192755555556,1624.17965,3.99036990625,1.2688903515625,3,4,5,1,6,8,5,9,2,3,19,27,46,6,24
ERIE LAKERS,23,202,8.02751701415117,7221,6438,1681,243,906,901,120,0.2611059335197266,852,53,69,807,369.2464444444445,1100.78582,3.9004906103286388,1.2920021361502347,5,2,4,2,10,2,8,1,8,1,23,20,43,7,24
FREE AT LAST,22,240,8.301870216932503,7179,6349,1579,232,875,861,122,0.24870058276894,1142,71,17,1127,504.097098888889,1439.3728,3.9727442119089322,1.26039649737303,2,1,3,3,1,4,3,4,3,5,10,19,29,8,24
WESTSIDE MARAUDERS,23,269,11.134972845943729,7421,6597,1689,267,952,932,168,0.25602546612096405,1251,79,54,1306,535.3765922222223,1520.504556,3.8516301598721023,1.215431299760192,9,7,7,7,6,8,7,10,8,9,36,42,78,1,25
LOUISVILLE SLUGGERS,23,216,10.649573136554308,7620,6846,1788,249,968,920,169,0.26117440841367223,1021,68,77,1070,430.48306444444444,1280.4493200000002,3.7946597257590597,1.2541129480901079,6,8,5,8,10,4,9,3,9,7,37,32,69,2,25
NATIONAL PASTIME,23,263,10.510661624099885,7681,6927,1785,253,946,937,157,0.2576873105240364,1138,72,63,1131,494.5150722222222,1390.1513800000002,3.9109276362038665,1.2215741476274167,7,5,8,5,8,5,8,5,6,8,33,32,65,3,25
HOOSIERS,23,226,10.292716612619925,7937,7048,1761,265,1003,978,215,0.24985811577752554,1273,74,16,1142,570.1896611111111,1622.67942,4.0311916339355855,1.2746892537313432,8,10,10,10,2,6,3,6,2,3,40,20,60,4,25
BIG RED MACHINE,23,204,9.77719067460048,7587,6710,1674,271,951,943,118,0.24947839046199702,1285,76,27,1198,566.9579033333333,1616.7038200000002,3.9709113852140074,1.2581352684824905,10,6,9,2,1,7,4,7,5,6,28,29,57,5,25
MELONHEADS,23,213,9.845149878786279,7423,6592,1655,245,930,901,182,0.2510618932038835,1367,84,0,1254,587.772608888889,1720.11689,3.869753825896123,1.2583152084857352,5,4,3,9,3,10,2,8,7,5,24,32,56,6,25
BLUE SOCKS,20,260,10.108678141211723,6891,6188,1593,213,856,825,163,0.25743374272786035,1005,65,88,1077,404.0704522222223,1175.05999,3.61854136318408,1.1692139203980099,1,1,1,6,7,3,10,4,10,10,16,37,53,7,25
FREE BIRDS,23,246,9.304062690025777,7379,6559,1662,234,893,893,118,0.2533922854093612,1292,80,30,1274,577.6845677777778,1627.6126800000002,4.024118506191951,1.2597621362229103,2,2,2,2,5,9,5,9,3,4,13,30,43,8,25
ERIE LAKERS,23,198,8.071146640222125,7247,6452,1682,244,910,906,119,0.2606943583384997,919,55,46,898,409.69767,1176.89271,4.012273155603918,1.2806231882480958,4,3,4,3,9,1,6,1,4,2,23,14,37,9,25
FREE AT LAST,22,240,8.317761052737833,7963,7014,1762,242,974,925,137,0.2512118619903051,1087,62,0,987,497.82775444444445,1401.2662599999999,4.121848932842686,1.2891133946642133,3,9,6,4,4,2,2,2,1,1,26,8,34,10,25
WESTSIDE MARAUDERS,23,268,11.05272587089394,7344,6569,1688,261,932,931,138,0.25696453036991934,1292,82,43,1332,552.9471466666666,1568.203216,3.8517990092879253,1.2137795789473684,8,5,8,4,8,10,5,10,7,9,33,41,74,1,26
NATIONAL PASTIME,23,252,10.51990217076449,7793,7003,1792,263,959,948,141,0.2558903327145509,1227,76,52,1147,541.3771466666666,1515.5917899999997,3.97098151589242,1.2352011328443355,9,8,9,5,7,7,6,6,5,6,38,30,68,2,26
LOUISVILLE SLUGGERS,23,200,10.63963612581777,7746,6988,1818,261,989,955,170,0.2601602747567258,1112,67,53,1130,497.7968433333333,1406.64818,4.028931285971223,1.2649713848920863,8,9,10,9,9,3,7,4,2,4,45,20,65,3,26
BLUE SOCKS,21,260,10.174587262462428,7239,6515,1659,225,887,865,170,0.2546431312356101,1073,70,56,1156,433.8555677777778,1266.58439,3.6390494967381177,1.1804141565703634,3,2,2,9,5,4,8,7,10,10,21,39,60,4,26
BIG RED MACHINE,23,200,9.686620143440177,7448,6591,1639,268,935,919,116,0.24867243210438478,1207,74,59,1143,516.3931500000001,1537.5096,3.8504874482187246,1.2738273405136704,10,6,7,2,1,6,10,5,8,3,26,32,58,5,26
HOOSIERS,23,227,10.25755986384025,7867,6981,1759,254,992,948,221,0.2519696318579,1226,73,24,1123,546.0813833333334,1574.2913099999998,4.008754037520392,1.284087528548124,7,10,9,10,3,5,3,3,3,2,39,16,55,6,26
MELONHEADS,23,222,9.63791333397672,7227,6413,1617,237,903,884,167,0.2521440823327616,1267,78,19,1245,543.9172100000001,1562.9681799999998,3.8636581610102607,1.2335976164167324,5,3,4,8,4,8,2,8,6,7,24,31,55,6,26
FREE AT LAST,22,259,8.29465587344501,7746,6837,1716,234,950,907,152,0.250987275120667,830,52,57,821,352.94312333333335,1018.82267,3.827094108433735,1.2274971927710843,4,7,6,7,2,1,9,1,9,8,26,28,54,7,26
FREE BIRDS,23,249,9.100853731104836,7256,6418,1639,223,882,866,128,0.25537550638828294,1272,79,30,1263,566.5701811111111,1593.27159,4.008751281446541,1.2525720047169813,2,1,3,3,6,9,4,9,4,5,15,31,46,8,26
ERIE LAKERS,23,194,8.20094028458971,7373,6554,1707,242,929,906,142,0.26045163259078424,1132,64,8,977,522.6935944444444,1487.5461,4.155691121908127,1.3140866607773851,6,4,5,6,10,2,1,2,1,1,31,7,38,9,26
BLUE SOCKS,23,256,10.316804989610601,7607,6837,1737,237,937,902,189,0.2540587977182975,1129,74,61,1201,476.65838555555564,1344.5421199999998,3.7997568379096553,1.1909141895482727,3,6,5,9,6,7,9,8,10,10,29,44,73,1,27
WESTSIDE MARAUDERS,23,267,11.203534331780196,7498,6749,1745,249,938,926,161,0.25855682323307155,1382,86,32,1353,600.3599066666667,1694.214126,3.909724428364689,1.2259147076700434,6,7,7,6,7,10,5,10,6,7,33,38,71,2,27
HOOSIERS,23,227,10.21428049207716,7865,6989,1763,258,996,967,207,0.25225354127915295,1103,67,42,1028,467.54723888888896,1395.07814,3.8149820036264743,1.2648033907524934,9,10,10,10,4,4,6,3,9,4,43,26,69,3,27
LOUISVILLE SLUGGERS,23,204,10.688184807328547,7613,6821,1771,255,984,929,187,0.25963934906905145,1117,69,58,1147,486.2589522222222,1432.04564,3.9179324709042076,1.2820462309758283,8,9,8,8,10,5,8,4,5,3,43,25,68,4,27
NATIONAL PASTIME,23,265,10.403963873153419,7472,6695,1734,236,921,886,146,0.25899925317401046,1209,76,82,1184,512.5236844444444,1477.5015700000001,3.815312787427626,1.222085665839537,2,3,3,5,8,8,10,6,8,8,21,40,61,5,27
MELONHEADS,23,233,9.680724067451173,7367,6527,1644,241,922,897,169,0.25187681936571166,1180,72,30,1185,500.72901111111116,1428.40891,3.819119576271187,1.2105160254237288,5,4,4,7,3,6,4,7,7,9,23,33,56,6,27
BIG RED MACHINE,23,197,9.69890611160898,7636,6765,1698,273,956,948,109,0.25099778270509976,1262,78,27,1159,550.6137111111111,1628.7601599999998,3.926722187004754,1.2906181933438985,10,8,9,2,2,9,3,5,4,2,31,23,54,7,27
FREE BIRDS,23,250,9.340387769887815,7400,6565,1666,238,895,897,118,0.2537699923838538,1282,78,27,1277,572.3251811111112,1603.7321800000002,4.01788348673947,1.250961138845554,4,1,4,4,5,9,3,9,2,5,18,28,46,8,27
ERIE LAKERS,23,189,8.076260607853493,7353,6545,1696,253,924,923,117,0.2591291061879297,1156,66,8,983,549.2452577777779,1548.8662199999999,4.27613089965398,1.3398496712802768,7,5,6,3,9,3,2,2,1,1,30,9,39,9,27
FREE AT LAST,22,247,8.118437466104933,7270,6393,1581,232,898,867,146,0.24730173627404975,1014,61,46,978,446.4601644444445,1248.0847800000001,3.9626641814595667,1.2308528402366865,1,2,2,5,1,2,7,1,3,6,11,19,30,10,27
WESTSIDE MARAUDERS,23,269,11.083062998376082,7379,6559,1683,273,951,940,157,0.2565939929867358,1347,84,32,1335,585.6020699999999,1658.448326,3.912708708240534,1.231216277654046,10,8,9,6,6,10,5,10,6,7,39,38,77,1,28
LOUISVILLE SLUGGERS,23,217,10.695632532974463,7555,6776,1775,248,984,927,190,0.2619539551357733,1081,68,58,1129,469.8052022222222,1350.49605,3.911421665124884,1.2493025439407954,6,9,7,9,10,5,8,5,7,5,41,30,71,2,28
NATIONAL PASTIME,23,260,10.479542085603113,7713,6952,1794,254,948,936,151,0.2580552359033372,1150,72,63,1133,502.41888777777774,1409.7092400000001,3.9319739043478257,1.2258341217391306,7,7,8,5,7,7,10,6,4,8,34,35,69,3,28
HOOSIERS,23,236,10.274006980696708,8027,7123,1777,268,1010,990,219,0.24947353643127895,1123,68,24,1056,473.2947622222223,1392.60648,3.7931013891362424,1.2400770080142476,9,10,10,10,3,5,2,3,9,6,42,25,67,4,28
BIG RED MACHINE,23,202,9.70449578723706,7434,6588,1633,267,927,918,105,0.2478749241044323,1195,72,59,1158,509.2267666666668,1509.0820500000002,3.8351806694560677,1.262830167364017,8,6,6,1,2,7,9,7,8,3,23,34,57,5,28
BLUE SOCKS,21,260,10.197285842514253,7333,6588,1710,219,909,877,164,0.25956284153005466,1060,67,56,1111,432.8255533333334,1259.99899,3.674933943396227,1.1886782924528303,1,3,2,7,8,4,7,4,10,10,21,35,56,6,28
MELONHEADS,23,220,9.896165652844088,7318,6501,1631,243,916,896,183,0.25088447931087526,1295,77,19,1266,563.3698633333333,1575.7163899999998,3.9153117915057916,1.216769413127413,5,4,4,8,4,8,1,8,5,9,25,31,56,6,28
FREE BIRDS,23,251,9.345698474062013,7491,6658,1699,225,886,875,132,0.25518173625713425,1270,81,30,1276,563.2855600000001,1603.46018,3.991787433070867,1.2625670708661418,2,1,1,4,5,9,4,9,3,4,13,29,42,7,28
ERIE LAKERS,23,184,8.044052541723586,7260,6458,1682,240,905,898,114,0.26045215236915453,1029,61,43,922,482.70547,1380.38139,4.221913731778425,1.3414785131195335,3,2,5,2,9,3,6,1,1,1,21,12,33,8,28
FREE AT LAST,22,239,8.29294223683375,7466,6569,1625,242,924,881,120,0.24737402953265336,1150,69,29,1015,516.8897777777777,1470.83097,4.045224347826086,1.278983452173913,4,5,3,3,1,6,3,2,2,2,16,15,31,9,28
WESTSIDE MARAUDERS,23,263,11.053511374151912,7383,6599,1695,261,928,927,132,0.2568570995605395,1355,84,32,1362,584.6162366666666,1650.378796,3.8830598745387452,1.2179917313653137,10,5,6,4,7,10,4,10,8,10,32,42,74,1,29
LOUISVILLE SLUGGERS,23,210,10.674130962170741,7688,6861,1777,260,1004,937,181,0.2590001457513482,1015,62,83,1052,448.04092333333335,1271.32016,3.9727766600985226,1.2525321773399014,9,10,8,9,9,3,10,3,3,6,45,25,70,2,29
NATIONAL PASTIME,23,264,10.385052218378219,7538,6760,1741,240,924,894,144,0.25754437869822483,1271,81,52,1251,539.53284,1550.0950200000002,3.820452840283241,1.2195869551534226,3,4,4,6,8,9,9,8,9,9,25,44,69,3,29
BLUE SOCKS,23,250,10.33650220936784,7869,7104,1824,238,956,937,177,0.25675675675675674,1148,75,43,1193,483.9951922222223,1405.9621399999999,3.794387395470384,1.2247056968641115,2,8,8,7,6,6,5,6,10,8,31,35,66,4,29
HOOSIERS,23,237,10.192815943428561,7748,6885,1731,257,990,951,223,0.2514161220043573,1203,76,11,1105,519.9930933333333,1509.93221,3.890222643391521,1.2551389941812137,7,9,10,10,3,7,2,4,7,4,39,24,63,5,29
BIG RED MACHINE,23,210,9.74044465247823,7552,6718,1710,258,945,933,128,0.2545400416790711,1198,72,46,1118,519.2397355555556,1525.26949,3.900799348914859,1.2731798747913188,8,6,7,3,5,5,7,5,6,2,29,25,54,6,29
MELONHEADS,23,222,9.840104608268103,7227,6449,1629,243,905,899,180,0.2525973019072724,1255,75,27,1241,544.6085122222223,1546.5853900000002,3.9055590517928294,1.2323389561752989,4,3,5,8,4,6,3,7,5,7,24,28,52,7,29
ERIE LAKERS,23,196,8.224891195189521,7521,6666,1732,252,948,938,111,0.25982598259825984,981,57,44,882,451.591,1308.6125900000002,4.143036697247706,1.333957787971458,6,7,9,1,10,2,6,1,1,1,33,11,44,8,29
FREE BIRDS,23,245,9.216260045134648,7271,6438,1612,244,885,889,124,0.2503883193538366,1301,79,27,1272,583.2519277777778,1629.81482,4.034794273635665,1.2527400614911608,5,1,3,2,2,8,3,9,2,5,13,27,40,9,29
FREE AT LAST,22,243,8.206308383432221,7277,6370,1576,232,894,854,138,0.24740973312401884,1107,66,48,1019,487.85203222222225,1403.26323,3.9662766847335145,1.2676271273712738,1,2,2,5,1,4,8,2,4,3,11,21,32,10,29
WESTSIDE MARAUDERS,23,267,11.217729126388344,7561,6719,1712,265,962,936,178,0.25479982140199436,1363,85,32,1346,589.5253822222222,1665.498296,3.892684108584006,1.2219356537050623,9,7,8,8,5,10,6,10,7,10,37,43,80,1,30
LOUISVILLE SLUGGERS,23,210,10.617098976038797,7751,6938,1807,255,987,932,177,0.26044969731911216,994,64,82,1022,422.59355,1229.36164,3.826299748490946,1.2367823340040243,8,9,7,7,10,2,10,2,10,7,41,31,72,2,30
BLUE SOCKS,23,252,10.400722867906834,7848,7054,1811,236,973,930,190,0.25673376807485115,1224,78,29,1240,532.23512,1513.93836,3.9134935294117654,1.2368777450980393,2,8,6,9,7,7,4,8,6,6,32,31,63,3,30
NATIONAL PASTIME,23,258,10.479237104304612,7573,6808,1759,241,927,904,142,0.25837250293772035,1302,80,52,1233,557.2897311111111,1606.03413,3.852233164362519,1.2335131566820277,3,5,4,4,8,8,8,7,8,8,24,39,63,3,30
HOOSIERS,23,229,10.201498987128316,7986,7091,1767,269,1009,983,200,0.24918911296009025,1217,75,8,1113,532.3426433333333,1528.3642999999997,3.9367985127362366,1.255845768282662,10,10,10,10,1,5,2,5,4,4,41,20,61,4,30
BIG RED MACHINE,23,213,9.829236325137286,7685,6855,1750,254,960,944,145,0.2552881108679796,1144,69,49,1089,497.84697777777785,1458.7435200000002,3.9166283216783224,1.2751254545454547,7,6,9,5,6,4,7,4,5,2,33,22,55,5,30
MELONHEADS,23,227,9.770001881083802,7275,6447,1612,249,917,899,173,0.25003877772607414,1245,76,27,1231,530.9498433333334,1521.73156,3.838191638554218,1.2222743453815261,6,4,3,6,3,6,3,6,9,9,22,33,55,5,30
FREE BIRDS,23,245,9.16185812880892,7215,6393,1609,244,877,885,93,0.2516815266697951,1288,81,32,1285,566.7171177777778,1614.1618199999998,3.9599798602484477,1.2532312267080743,4,1,2,1,4,9,6,9,3,5,12,32,44,6,30
ERIE LAKERS,23,192,8.199520632885324,7302,6481,1683,247,916,907,117,0.25968214781669496,932,51,72,856,427.38255999999996,1240.76396,4.127084806866953,1.3312918025751073,5,3,5,2,9,1,9,1,1,1,24,13,37,7,30
FREE AT LAST,22,249,8.282612806857873,7270,6436,1606,229,887,868,128,0.2495338719701678,1125,68,30,1080,505.8385677777778,1422.63626,4.046708542222222,1.2645655644444445,1,2,1,3,2,3,5,3,2,3,9,16,25,8,30
BLUE SOCKS,23,254,10.373904387554552,7551,6795,1728,235,941,909,194,0.2543046357615894,1154,75,56,1210,484.1329022222223,1390.32375,3.7757332062391686,1.2047866117850954,3,8,6,8,5,7,9,7,9,10,30,42,72,1,31
WESTSIDE MARAUDERS,23,267,11.061334601918427,7673,6794,1731,267,987,946,154,0.25478363261701503,1324,82,32,1344,573.6920711111111,1624.514686,3.899719516616314,1.2269748383685801,8,9,8,6,6,9,2,10,5,8,37,34,71,2,31
LOUISVILLE SLUGGERS,23,210,10.7185990510442,7837,7042,1843,258,1000,956,180,0.2617154217551832,1077,65,53,1090,466.55433888888894,1351.93017,3.8987827762302696,1.2552740668523679,7,10,9,7,10,4,8,4,6,5,43,27,70,3,31
HOOSIERS,23,247,10.398038395185212,7839,6961,1741,271,987,978,209,0.2501077431403534,1055,68,35,1031,440.92487555555556,1297.51696,3.7614444360189574,1.2298738957345972,9,9,10,10,3,5,3,2,10,7,41,27,68,4,31
NATIONAL PASTIME,23,266,10.457119990711366,7510,6755,1746,236,922,893,152,0.25847520355292375,1272,79,52,1242,541.8948855555556,1545.1117800000002,3.834161926100629,1.2147105188679246,4,6,3,5,7,8,7,8,8,9,25,40,65,5,31
BIG RED MACHINE,23,200,9.675257475599713,7469,6619,1638,274,931,931,105,0.24746940625472125,1225,74,59,1136,530.5902966666667,1544.0045800000003,3.898214424489797,1.2604119020408164,10,7,7,1,1,6,10,5,7,4,26,32,58,6,31
MELONHEADS,23,216,9.9225144640686,7296,6477,1621,250,914,896,199,0.25027018681488344,1389,83,0,1295,604.7015522222222,1743.45376,3.918152606191504,1.2551862922966164,6,5,4,9,4,10,1,9,4,6,28,30,58,6,31
FREE BIRDS,23,251,9.112818150512455,7361,6528,1693,220,900,879,107,0.25934436274509803,1188,74,49,1197,523.1372277777779,1503.10184,3.9631608164983176,1.265237239057239,1,2,2,2,8,6,6,6,3,3,15,24,39,7,31
ERIE LAKERS,23,190,8.05035996999987,7240,6451,1688,242,907,902,117,0.26166485816152535,1014,59,41,908,463.14286555555555,1325.86551,4.110735493096647,1.307559674556213,5,4,5,3,9,3,5,1,2,1,26,12,38,8,31
FREE AT LAST,22,239,8.306916235285778,7459,6585,1641,233,901,879,126,0.24920273348519362,1136,68,36,1042,533.9504777777779,1475.4108099999999,4.230241461267607,1.298777121478873,2,3,2,4,2,5,4,3,1,2,13,15,28,9,31
WESTSIDE MARAUDERS,22,270,11.014620958373934,7274,6468,1659,255,934,909,155,0.2564935064935065,1261,79,43,1304,537.6748211111111,1526.998426,3.837488810467882,1.2109424472640762,8,4,4,7,7,10,6,10,8,9,30,43,73,1,32
LOUISVILLE SLUGGERS,23,208,10.599664340405115,7480,6738,1753,251,965,919,189,0.2601662214306916,1107,71,52,1153,478.18609444444445,1390.59594,3.887691824751581,1.2561842276422763,7,9,8,9,9,6,8,5,5,6,42,30,72,2,32
BLUE SOCKS,23,251,10.414076690110877,7785,6999,1783,239,953,916,189,0.2547506786683812,1103,70,83,1134,464.68206222222227,1354.05229,3.7916034088848596,1.227608603807797,2,8,6,9,6,5,10,4,10,8,31,37,68,3,32
HOOSIERS,23,231,10.24871034880202,7916,7021,1752,266,1004,980,215,0.24953710297678394,1262,77,0,1125,536.0081477777777,1595.9616699999997,3.8225620681457997,1.2646288985736922,9,10,10,10,2,9,3,3,9,3,41,27,68,3,32
NATIONAL PASTIME,23,261,10.485434874247476,7657,6878,1783,241,940,908,144,0.25923233498109916,1268,79,52,1209,547.5773833333333,1560.62064,3.8865902602523654,1.2307733753943217,4,6,3,6,8,10,8,7,6,7,27,38,65,4,32
BIG RED MACHINE,23,202,9.724881023088916,7531,6667,1675,267,947,932,118,0.25123743812809357,1277,77,27,1193,555.7697444444445,1626.2137900000002,3.9169363351605333,1.2734642051683636,10,7,9,4,3,9,5,6,4,2,33,26,59,5,32
MELONHEADS,23,231,9.872862502945692,7301,6486,1642,244,914,896,172,0.25316065371569535,1226,74,27,1216,527.9533844444445,1484.50948,3.8756773735725947,1.2108560195758564,5,2,1,8,5,7,5,8,7,10,21,37,58,6,32
FREE BIRDS,23,252,9.378890629114965,7438,6594,1666,240,899,901,117,0.2526539278131635,1205,76,49,1217,528.5353233333334,1519.1707099999999,3.947566730290457,1.260722580912863,3,1,2,3,4,8,7,9,3,5,13,32,45,7,32
ERIE LAKERS,23,195,8.104708600327603,7359,6550,1706,247,920,918,115,0.26045801526717555,915,54,63,849,428.7976533333333,1193.1623100000002,4.217681836065573,1.304002524590164,6,3,7,2,10,3,9,1,1,1,28,15,43,8,32
FREE AT LAST,22,238,8.269803170385808,7690,6793,1695,240,935,910,133,0.2495215663182688,1076,62,17,1001,494.2392988888889,1359.44481,4.133971830855018,1.2634245446096655,3,5,5,5,1,4,4,2,2,4,19,16,35,9,32
WESTSIDE MARAUDERS,23,270,11.30511685190404,7820,6999,1796,265,983,963,162,0.2566080868695528,1235,77,56,1272,532.5771988888889,1511.539866,3.881129384615385,1.2239189198380567,9,10,10,6,7,7,8,8,7,9,42,39,81,1,33
BLUE SOCKS,23,255,10.421764950345443,7911,7132,1820,245,972,951,188,0.25518788558609085,1066,68,70,1091,452.8245111111112,1291.2596899999999,3.8230962476547847,1.2113130300187616,5,9,9,9,6,3,9,3,9,10,38,34,72,2,33
HOOSIERS,23,250,10.35098126257748,7668,6806,1717,248,962,933,197,0.2522774022920952,1264,79,11,1202,527.6693222222223,1563.3321099999998,3.7571391613924052,1.2368133781645567,6,8,8,10,4,8,3,7,10,7,36,35,71,3,33
LOUISVILLE SLUGGERS,23,212,10.585993507226947,7583,6820,1796,244,972,914,184,0.26334310850439885,1095,69,52,1144,468.0629355555556,1371.0595899999998,3.8470926210045664,1.252109214611872,4,9,5,8,10,4,6,6,8,5,36,29,65,4,33
