team,n,total_salary,sgpar,PA,AB,H,HR,R,RBI,SB,AVG,IP,W,SV,SO,ER,WH,ERA,WHIP,hr_pts,r_pts,rbi_pts,sb_pts,avg_pts,w_pts,sv_pts,so_pts,era_pts,whip_pts,hit_pts,pit_pts,total_pts,rank,sim_num
FREE AT LAST,22,216,8.222659890886895,7627,6734,1663,244,930,899,136,0.24695574695574696,1270,70,0,1090,601.3484188888889,1673.1571,4.261524228346457,1.3174465354330709,5,5,4,3,2,5,2,4,1,1,19,13,32,10,3
WESTSIDE MARAUDERS,23,267,11.098202104095748,7638,6812,1749,259,965,947,137,0.2567527891955373,1347,85,32,1364,583.2381755555555,1641.068136,3.8969143132887893,1.2183133897550111,8,8,9,4,7,9,6,10,6,9,36,40,76,1,4
LOUISVILLE SLUGGERS,23,217,10.688891794590031,7562,6790,1770,253,971,926,171,0.2606774668630339,975,60,107,1002,406.8513955555556,1189.8256099999999,3.755551343589744,1.220333958974359,7,9,6,8,10,4,10,4,9,8,40,35,75,2,4
NATIONAL PASTIME,23,263,10.53509069416207,7713,6938,1771,261,935,940,140,0.2552608820985875,1207,77,52,1235,520.0967122222223,1486.0145400000001,3.878103073736538,1.2311636619718311,9,6,8,5,5,6,8,7,7,7,33,35,68,3,4
MELONHEADS,23,251,10.316799590183365,7387,6570,1658,246,931,901,183,0.25235920852359206,1375,86,0,1332,584.7744344444444,1705.1482199999998,3.82761448,1.2401077963636362,5,5,4,9,4,10,2,9,8,6,27,35,62,4,4
HOOSIERS,23,233,10.284057029448835,7911,7001,1755,259,1003,963,223,0.25067847450364233,1298,78,2,1162,585.6557311111111,1675.8572199999999,4.060787041602465,1.2911072573189522,8,10,10,10,2,7,3,5,2,2,40,19,59,5,4
BIG RED MACHINE,23,209,9.823706999453693,7615,6737,1699,264,960,936,130,0.25218940181089505,1259,75,27,1189,560.1780366666667,1586.64848,4.004449825258141,1.2602450198570294,10,7,7,3,3,5,4,6,4,4,30,23,53,6,4
FREE BIRDS,23,248,9.120680141602971,7358,6516,1666,219,893,864,127,0.25567833026396564,1281,80,32,1254,568.1285011111112,1613.53851,3.9915351366120224,1.2595929039812648,3,2,3,2,6,8,6,8,5,5,16,32,48,7,4
BLUE SOCKS,17,270,9.112497423192282,6870,6244,1613,209,831,837,145,0.25832799487508007,740,49,29,776,291.5907266666667,860.92304,3.546373702702703,1.1634095135135136,2,1,1,6,8,2,5,1,10,10,18,28,46,8,4
ERIE LAKERS,23,200,8.299881547118403,7263,6461,1682,250,918,909,123,0.26033121807769694,1030,58,38,950,464.0018744444444,1345.5543200000002,4.054385310679611,1.3063634174757284,6,4,5,1,9,3,7,3,3,1,25,17,42,9,4
FREE AT LAST,22,232,8.178405771899968,7179,6293,1551,233,898,852,159,0.24646432544096616,985,58,74,906,449.3070411111111,1263.42477,4.10534352284264,1.2826647411167513,4,3,2,7,1,3,9,2,1,3,17,18,35,10,4
WESTSIDE MARAUDERS,23,265,11.194601299036663,7729,6912,1782,257,970,951,151,0.2578125,1339,85,32,1345,569.4339322222222,1659.7578160000003,3.8274125392083644,1.2395502733383124,8,8,9,4,7,10,6,10,7,7,36,40,76,1,5
HOOSIERS,23,244,10.528344369408481,7795,6898,1725,263,988,955,206,0.2500724847781966,1161,70,60,1067,480.3910644444445,1468.09451,3.7239617398794143,1.2645086218776915,9,10,10,10,2,6,8,5,10,3,41,32,73,2,5
LOUISVILLE SLUGGERS,23,215,10.788509695074598,7681,6887,1807,252,987,933,167,0.262378394075795,1075,68,80,1058,464.19729333333333,1336.1625,3.886302920930232,1.2429418604651161,6,9,7,8,10,5,9,4,6,6,40,30,70,3,5
MELONHEADS,23,263,10.423403923163578,7458,6637,1669,254,950,922,165,0.2514690372156095,1251,77,27,1277,529.3492966666668,1488.81581,3.8082683213429265,1.1901005675459633,7,7,5,7,3,8,4,8,8,10,29,38,67,4,5
NATIONAL PASTIME,23,265,10.582214978309588,7594,6831,1760,252,935,923,152,0.2576489533011272,1151,74,84,1141,497.4782177777778,1422.91902,3.8899252476107735,1.236245890529974,6,5,6,5,6,7,10,6,5,8,28,36,64,5,5
BIG RED MACHINE,23,210,9.789679475557053,7622,6768,1703,266,945,945,124,0.2516252955082742,1275,77,27,1160,557.6869955555555,1608.3592700000002,3.93661408627451,1.2614582509803922,10,6,8,2,4,8,4,7,4,5,30,28,58,6,5
BLUE SOCKS,18,270,9.24286848393713,6926,6251,1616,208,854,835,172,0.2585186370180771,812,55,29,878,340.9177977777778,971.52608,3.7786455418719216,1.1964606896551724,2,1,1,9,8,2,5,1,9,9,21,26,47,7,5
FREE BIRDS,23,241,9.0262314556894,7358,6534,1649,229,879,885,131,0.2523722069176615,1338,83,0,1342,592.7112188888889,1690.0374900000002,3.9868467638266067,1.2631072421524665,3,2,4,3,5,9,2,9,3,4,17,27,44,8,5
ERIE LAKERS,23,188,8.00056302111684,7280,6486,1683,235,901,884,119,0.25948196114708605,1165,65,2,1054,543.47609,1509.2557199999999,4.198527733905579,1.2954984721030043,4,3,3,1,9,4,3,3,2,2,20,14,34,9,5
FREE AT LAST,22,231,8.204313338907086,7424,6509,1603,243,932,875,157,0.24627438930711323,1032,58,52,948,482.80198222222225,1343.01243,4.210482403100776,1.3013686337209303,5,4,2,6,1,3,7,2,1,1,18,14,32,10,5
WESTSIDE MARAUDERS,23,263,11.166763512660644,7659,6814,1727,268,970,950,142,0.2534487819195773,1265,78,59,1292,541.9138188888888,1528.508426,3.8555133359683795,1.2083070561264824,10,9,10,5,6,8,8,10,7,9,40,42,82,1,6
MELONHEADS,23,262,10.283912814924474,7337,6503,1644,249,937,905,175,0.2528063970475165,1286,84,11,1291,538.5359088888889,1561.34679,3.7689138258164854,1.214111034214619,6,6,6,8,4,10,2,9,8,7,30,36,66,2,6
NATIONAL PASTIME,23,259,10.280704421864733,7454,6662,1667,258,902,914,127,0.2502251576103272,1187,76,84,1199,494.6840188888889,1438.0061600000001,3.750763411962932,1.211462645324347,8,3,7,3,2,7,10,7,9,8,23,41,64,3,6
LOUISVILLE SLUGGERS,23,220,10.559469355634578,7521,6788,1805,236,969,904,178,0.26591043017088983,1206,74,38,1169,536.1245588888889,1496.83265,4.000929543946932,1.241154767827529,4,8,5,9,10,5,6,6,4,6,36,27,63,4,6
HOOSIERS,23,225,10.250694717956566,7890,6994,1758,252,994,943,223,0.2513583071203889,1273,75,14,1120,560.3746611111112,1653.53343,3.9618004320502753,1.298926496465043,7,10,9,10,3,6,3,4,5,2,39,20,59,5,6
BIG RED MACHINE,23,218,9.789560680326012,7545,6691,1694,259,948,924,119,0.25317590793603345,1231,75,27,1164,530.4613566666667,1539.12814,3.87827149471974,1.2503071811535338,9,7,8,1,5,6,4,5,6,5,30,26,56,6,6
BLUE SOCKS,18,270,9.310540180612406,6856,6178,1588,222,847,847,155,0.25704111362900617,828,56,29,888,344.5505844444445,993.54432,3.7451150483091795,1.1999327536231883,1,1,1,6,8,3,5,1,10,10,17,29,46,7,6
FREE BIRDS,23,252,9.291948415864097,7344,6530,1662,229,881,883,139,0.2545176110260337,1278,79,27,1261,570.9256300000001,1606.16697,4.020603028169014,1.2567816666666667,2,2,3,4,7,9,4,8,2,4,18,27,45,8,6
ERIE LAKERS,23,202,8.246421710124784,7235,6451,1698,242,913,903,120,0.2632150054255154,992,57,43,920,442.04360444444444,1286.82136,4.01047625,1.2971989516129032,5,4,4,2,9,4,7,2,3,3,24,19,43,9,6
FREE AT LAST,22,222,8.154886070128475,7396,6510,1614,230,916,870,158,0.24792626728110598,1018,57,69,936,480.70080777777775,1344.0523,4.249810677799607,1.3202871316306484,3,5,2,7,1,4,9,3,1,1,18,18,36,10,6
LOUISVILLE SLUGGERS,23,214,10.796472300521717,7655,6889,1782,261,978,943,177,0.25867324720569024,1061,69,61,1056,453.13786111111114,1314.02883,3.843770735155514,1.2384814608859567,9,9,9,9,9,5,9,4,7,6,45,31,76,1,7
WESTSIDE MARAUDERS,22,270,11.049182009196487,7127,6331,1617,269,915,917,132,0.25540988785341967,1269,79,59,1302,542.5562666666666,1534.1055760000002,3.847916784869976,1.2089090433412137,10,5,8,4,6,8,8,9,6,9,33,40,73,2,7
MELONHEADS,23,259,10.306763642334776,7295,6480,1634,250,932,910,176,0.2521604938271605,1308,82,19,1287,553.1172300000001,1591.68792,3.8058525000000003,1.2168867889908257,5,7,6,8,3,9,4,8,9,7,29,37,66,3,7
NATIONAL PASTIME,23,270,10.585395980043755,7387,6608,1680,253,908,913,141,0.2542372881355932,1279,79,52,1258,541.6788277777778,1548.8814100000002,3.8116571149335416,1.2110097028928852,6,3,7,6,5,8,7,7,8,8,27,38,65,4,7
HOOSIERS,23,225,10.394768960893526,8033,7138,1801,257,1009,969,223,0.2523115718688708,1296,77,2,1145,581.1800477777778,1666.75381,4.0359725540123454,1.2860754706790123,7,10,10,10,4,7,3,6,3,3,41,22,63,5,7
BIG RED MACHINE,23,209,9.769861514181716,7454,6617,1657,259,934,913,133,0.2504155961916276,1214,74,59,1139,527.0500555555556,1532.84957,3.9072903624382205,1.2626437973640858,8,8,7,5,2,6,8,5,5,4,30,28,58,6,7
BLUE SOCKS,17,270,9.117804433377271,6940,6257,1612,213,855,839,175,0.25763145277289434,672,47,29,747,272.1833977777778,792.95328,3.6453133630952386,1.1799899999999999,1,2,2,7,8,2,6,1,10,10,20,29,49,7,7
FREE BIRDS,23,252,9.286332554114477,7502,6645,1709,225,915,875,117,0.25718585402558314,1352,83,0,1350,602.3813366666667,1700.32032,4.0099349334319525,1.2576333727810651,2,5,3,1,7,10,2,10,4,5,18,31,49,7,7
ERIE LAKERS,23,195,8.260720608183716,7392,6573,1707,242,923,903,120,0.25969876768598815,918,52,85,849,413.5672955555556,1217.65677,4.054581328976035,1.3264234967320263,4,6,5,2,10,3,10,2,2,1,27,18,45,8,7
FREE AT LAST,22,220,8.183844362113696,7529,6653,1666,233,910,890,123,0.2504133473620923,1128,64,27,1037,526.97031,1468.7653599999999,4.204550345744681,1.3020969503546098,3,4,4,3,1,4,5,3,1,2,15,15,30,9,7
WESTSIDE MARAUDERS,23,266,11.037438843328866,7477,6647,1689,281,949,955,144,0.25409959380171504,1347,84,32,1335,585.5819255555555,1658.415636,3.912574112843355,1.2311920089086859,10,7,10,5,6,10,6,10,6,7,38,39,77,1,8
NATIONAL PASTIME,23,266,10.452675550578176,7710,6904,1766,263,951,940,136,0.2557937427578216,1109,71,79,1116,472.35265111111113,1360.2487,3.8333398196573487,1.226554283137962,8,8,8,4,7,5,10,6,8,8,35,37,72,2,8
HOOSIERS,23,242,10.450372404566645,7650,6791,1717,246,960,935,196,0.2528346340745104,1265,77,38,1144,531.7027733333333,1582.6596800000002,3.782865581027668,1.251114371541502,5,9,7,10,4,7,7,7,9,5,35,35,70,3,8
LOUISVILLE SLUGGERS,23,225,10.770623059799304,7812,7034,1847,252,1002,948,193,0.26258174580608473,1094,67,66,1045,493.41685555555557,1389.42609,4.05918802559415,1.270042129798903,6,10,9,9,10,4,9,5,3,3,44,24,68,4,8
MELONHEADS,23,261,10.402837697902726,7429,6621,1662,254,941,920,178,0.2510194834617127,1302,83,11,1307,540.5168533333334,1590.27446,3.7362916129032264,1.221408955453149,7,5,5,8,2,9,3,9,10,9,27,40,67,5,8
BIG RED MACHINE,23,213,9.770958313205067,7531,6667,1675,264,947,932,128,0.25123743812809357,1187,72,46,1144,509.9916322222223,1494.38166,3.8668278770008433,1.258956748104465,9,6,6,3,3,6,8,7,7,4,27,32,59,6,8
BLUE SOCKS,20,270,9.839796138096485,7493,6800,1757,223,904,905,170,0.25838235294117645,1003,63,29,993,437.2124211111111,1219.71393,3.9231423629112663,1.2160657328015951,2,3,4,7,8,3,5,3,5,10,24,26,50,7,8
FREE BIRDS,23,248,9.153949333531967,7386,6538,1654,228,888,868,123,0.2529825634750688,1258,79,32,1286,559.9960055555556,1572.8628800000001,4.0063307233704295,1.2502884578696345,3,1,2,2,5,8,6,8,4,6,13,32,45,8,8
ERIE LAKERS,23,193,8.028094050262464,7354,6525,1689,242,924,898,122,0.25885057471264367,1073,63,22,969,491.1726366666666,1407.23646,4.119807763280521,1.3114971668219946,4,4,3,1,9,3,4,2,1,1,21,11,32,9,8
FREE AT LAST,22,220,8.052395337994575,7179,6287,1569,223,902,844,148,0.2495625894703356,1050,59,46,1004,479.5318533333334,1341.03369,4.11027302857143,1.2771749428571428,2,2,1,6,1,2,8,4,2,2,12,18,30,10,8
WESTSIDE MARAUDERS,23,266,10.952509043459266,7267,6462,1662,267,935,927,145,0.25719591457753016,1368,86,32,1360,594.9960622222221,1678.892376,3.9144477777777773,1.22726050877193,10,5,7,6,7,10,6,10,5,6,35,37,72,1,9
NATIONAL PASTIME,23,270,10.498156761498855,7583,6780,1709,260,918,935,134,0.25206489675516225,1181,74,79,1188,490.42033444444445,1428.0425,3.737326850127011,1.2091807790008469,8,2,9,5,4,7,10,7,9,9,28,42,70,2,9
LOUISVILLE SLUGGERS,23,233,10.581693453777577,7550,6820,1807,242,967,917,164,0.2649560117302053,1078,70,50,1148,454.99798555555554,1317.2724999999998,3.7986844805194804,1.2219596474953616,4,9,5,7,10,5,8,6,8,7,35,34,69,3,9
MELONHEADS,23,266,10.372853527245304,7517,6721,1705,251,943,926,166,0.25368248772504093,1272,82,11,1269,537.9573711111111,1525.86638,3.806302154088051,1.1995804874213836,6,7,6,8,5,9,2,8,7,10,32,36,68,4,9
HOOSIERS,23,224,10.308044383142304,7865,6967,1749,253,995,939,218,0.25104062006602557,1190,72,46,1083,525.523778888889,1529.35602,3.974549588235295,1.2851731260504202,7,10,10,10,3,6,7,4,4,3,40,24,64,5,9
BIG RED MACHINE,23,210,9.85060210970625,7587,6750,1688,265,944,934,134,0.25007407407407406,1203,72,59,1108,522.7300633333333,1518.0254200000002,3.910698728179551,1.2618665170407317,9,8,8,5,2,6,9,5,6,5,32,31,63,6,9
BLUE SOCKS,18,270,9.529614128267294,7409,6681,1722,224,922,894,198,0.2577458464301751,693,47,29,708,286.33136111111116,838.09293,3.718589105339106,1.2093693073593075,2,3,2,9,8,2,5,1,10,8,24,26,50,7,9
FREE BIRDS,23,246,9.3081667637726,7351,6527,1659,235,889,895,131,0.25417496552780755,1309,79,27,1273,583.6551733333333,1663.2630000000001,4.012907990832697,1.2706363636363638,3,1,3,4,6,8,4,9,3,4,17,28,45,8,9
ERIE LAKERS,23,191,8.149479426526918,7492,6637,1714,246,938,914,117,0.25824920897996084,999,56,46,936,456.28471111111105,1323.2369700000002,4.110673073073073,1.3245615315315318,5,6,4,2,9,3,7,2,2,1,26,15,41,9,9
FREE AT LAST,22,220,8.194878700629305,7431,6520,1619,235,924,866,130,0.24831288343558283,1182,67,22,1080,552.6041766666667,1525.4452700000002,4.207646015228427,1.2905628341793571,3,4,1,3,1,4,3,3,1,2,12,13,25,10,9
WESTSIDE MARAUDERS,23,263,11.087774534535546,7463,6644,1698,274,952,950,135,0.2555689343768814,1354,85,32,1370,585.0500555555554,1662.5692760000002,3.888811299852289,1.2278945908419499,10,8,9,3,6,10,7,10,6,7,36,40,76,1,10
LOUISVILLE SLUGGERS,23,208,10.831411665082078,7767,6979,1805,265,995,948,166,0.2586330419830921,1005,63,82,1067,427.93895222222227,1222.80705,3.83228912437811,1.2167234328358207,8,9,8,8,8,4,9,4,8,9,41,34,75,2,10
MELONHEADS,23,255,10.288449714711094,7482,6667,1698,249,941,919,163,0.2546872656367182,1355,84,0,1300,579.59234,1663.88337,3.8496908191881922,1.2279582066420665,6,6,6,7,5,9,4,8,7,6,30,34,64,3,10
NATIONAL PASTIME,23,270,10.51080258919245,7615,6842,1762,241,920,904,142,0.2575270388775212,1198,77,82,1183,501.69165777777783,1464.56178,3.7689690484140237,1.2225056594323873,5,4,5,4,7,6,9,6,9,8,25,38,63,4,10
HOOSIERS,23,227,10.336585174157118,8019,7097,1781,268,1018,984,205,0.2509511061011695,1319,79,0,1178,599.0549488888889,1728.9237899999998,4.0875621986353305,1.310783768006065,9,10,10,10,2,7,4,5,2,1,41,19,60,5,10
BIG RED MACHINE,23,214,9.836634226601138,7503,6661,1692,254,947,925,146,0.25401591352649755,1272,75,27,1188,557.6998044444445,1609.1013200000002,3.9459891823899373,1.2650167610062895,7,7,7,5,4,5,6,7,5,4,30,27,57,6,10
BLUE SOCKS,18,270,9.405522517076527,6933,6291,1632,203,846,830,170,0.25941821649976154,767,51,61,814,312.1551477777778,921.55223,3.6628374576271194,1.201502255541069,1,1,1,9,10,1,8,1,10,10,22,30,52,7,10
FREE BIRDS,23,254,9.297415923265262,7389,6556,1659,237,893,899,130,0.25305064063453325,1332,83,0,1336,593.4247666666666,1663.9956300000001,4.009626801801802,1.2492459684684685,2,2,4,2,3,8,4,9,3,5,13,29,42,8,10
FREE AT LAST,22,238,8.206442993996113,7200,6317,1548,240,900,859,159,0.2450530315022954,889,53,93,836,392.80747444444444,1128.6503,3.976678593925759,1.269572890888639,4,3,2,6,1,2,10,2,4,3,16,21,37,9,10
ERIE LAKERS,23,193,8.081135109859833,7419,6564,1699,238,925,896,113,0.25883607556368066,1073,61,24,968,490.8998022222222,1381.8957999999998,4.117519310344828,1.2878805219012113,3,5,3,1,9,3,5,3,1,2,21,14,35,10,10
WESTSIDE MARAUDERS,23,265,11.11211836477637,7687,6837,1736,272,974,951,144,0.25391253473745795,1331,83,32,1328,569.2562311111111,1620.5659460000002,3.849215687453043,1.2175551810668672,10,9,9,5,6,9,7,9,7,7,39,39,78,1,11
LOUISVILLE SLUGGERS,23,223,10.644791696757917,7513,6751,1752,254,973,926,170,0.25951710857650717,862,56,126,960,352.8033511111111,1039.452,3.683561670533643,1.205860788863109,7,8,7,8,9,4,10,2,10,9,39,35,74,2,11
MELONHEADS,23,256,10.351529943730545,7395,6609,1678,247,933,918,165,0.25389620214858527,1324,84,0,1352,569.9738377777778,1600.15566,3.874444516616314,1.2085767824773412,5,6,6,7,5,10,4,10,6,8,29,38,67,3,11
HOOSIERS,23,232,10.42053489337722,8130,7222,1816,266,1021,998,220,0.2514538908889504,1191,73,30,1038,517.7567666666667,1549.7933699999999,3.912519647355164,1.301253879093199,9,10,10,10,2,7,6,4,4,2,41,23,64,4,11
NATIONAL PASTIME,23,263,10.418168019453935,7549,6762,1730,250,925,907,136,0.2558414670215912,1298,81,52,1246,550.23121,1593.60319,3.815162473035439,1.227737434514638,6,4,4,4,7,8,9,7,9,6,25,39,64,4,11
BIG RED MACHINE,23,215,9.80389803644069,7622,6768,1703,263,947,942,134,0.2516252955082742,1177,70,46,1137,506.7132611111112,1484.17531,3.8746128717077326,1.2609815717926933,8,7,8,3,3,6,8,6,5,4,29,29,58,5,11
BLUE SOCKS,18,270,9.543137227677542,7549,6803,1756,226,927,899,192,0.2581214170219021,680,45,29,714,288.9175711111111,807.34184,3.8239090294117646,1.187267411764706,2,5,3,9,8,3,5,1,8,10,27,27,54,6,11
FREE BIRDS,23,247,9.368761601115978,7540,6684,1693,241,912,909,118,0.2532914422501496,1374,84,0,1312,621.0244833333334,1729.97837,4.0678459606986905,1.2590817831149927,4,3,5,1,4,10,4,8,2,5,17,29,46,7,11
ERIE LAKERS,23,197,8.203339814728015,7196,6431,1680,236,897,883,126,0.26123464468978386,1057,60,46,990,494.88493555555556,1378.7951499999997,4.2137790160832544,1.3044419583727527,3,2,2,2,10,5,8,3,1,1,19,18,37,8,11
FREE AT LAST,22,223,7.875051845125524,6945,6081,1514,211,862,807,147,0.2489722085183358,1203,70,32,1093,542.260981111111,1564.1420100000003,4.056815320033249,1.3002011720698257,1,1,1,6,1,6,7,5,3,3,10,24,34,9,11
WESTSIDE MARAUDERS,23,265,10.853264084510117,7218,6427,1641,257,921,905,150,0.2553290804418858,1371,88,32,1402,586.9516622222221,1668.3667560000001,3.853074369073668,1.21689770678337,8,5,6,7,6,10,6,10,7,8,32,41,73,1,12
LOUISVILLE SLUGGERS,23,208,10.763868527439291,7647,6871,1800,252,975,924,176,0.2619706010769903,1047,66,83,1070,449.5200566666666,1310.28127,3.8640692550143263,1.2514625310410696,7,9,8,8,10,4,9,5,6,5,42,29,71,2,12
MELONHEADS,23,263,10.263987459578596,7258,6465,1627,251,922,904,178,0.2516627996906419,1278,82,19,1295,536.8838155555555,1551.0596,3.7808719405320814,1.2136616588419407,6,6,5,9,3,9,4,8,9,10,29,40,69,3,12
