team,n,total_salary,sgpar,PA,AB,H,HR,R,RBI,SB,AVG,IP,W,SV,SO,ER,WH,ERA,WHIP,hr_pts,r_pts,rbi_pts,sb_pts,avg_pts,w_pts,sv_pts,so_pts,era_pts,whip_pts,hit_pts,pit_pts,total_pts,rank,sim_num
WESTSIDE MARAUDERS,23,213,11.089237618046864,7764,6947,1775,264,963,961,146,0.255505973801641,1267,80,43,1288,535.9967788888889,1544.330802,3.8073962194159434,1.218887767955801,10,7,9,4,6,8,6,8,9,9,36,40,76,1,27
HOOSIERS,23,190,10.337037742653777,7912,7005,1764,261,1003,970,218,0.2518201284796574,1228,73,16,1133,532.4092488888889,1574.8623899999998,3.9020221824104238,1.2824612296416937,9,10,10,10,4,5,3,5,7,3,43,23,66,2,27
NATIONAL PASTIME,23,190,10.436255760833975,7671,6921,1792,250,941,932,163,0.2589221210807687,1203,74,52,1151,532.4496411111111,1475.9280199999998,3.9834137738985866,1.226872834580216,5,6,7,7,9,6,8,6,3,8,34,31,65,3,27
MELONHEADS,23,223,10.298231171715434,7325,6510,1634,253,934,910,164,0.25099846390168973,1350,86,0,1328,582.1257400000001,1618.6716399999998,3.880838266666667,1.1990160296296295,6,5,5,8,2,9,2,9,8,10,26,38,64,4,27
LOUISVILLE SLUGGERS,23,165,10.708250406056795,7686,6913,1784,259,972,935,157,0.25806451612903225,1023,64,90,1075,448.9592533333334,1281.1122199999998,3.949788152492669,1.2523091104594328,7,8,8,5,8,3,10,3,4,5,36,25,61,5,27
BLUE SOCKS,23,221,10.214253704237397,7589,6849,1763,224,925,903,178,0.2574098408526792,1088,72,88,1099,458.18121222222226,1345.24569,3.790101939338235,1.2364390533088234,2,3,4,9,7,4,9,4,10,7,25,34,59,6,27
BIG RED MACHINE,23,151,9.748442507550772,7461,6623,1663,260,931,926,116,0.2510946700890835,1292,76,27,1203,564.3851066666666,1636.31237,3.93147520123839,1.2664956424148608,8,4,6,1,3,7,4,7,5,4,22,27,49,7,27
FREE BIRDS,23,188,9.189241925964549,7061,6250,1594,221,858,846,120,0.25504,1433,88,0,1387,623.5670055555556,1793.57683,3.916331507327286,1.2516237473831124,1,1,2,2,5,10,2,10,6,6,11,34,45,8,27
ERIE LAKERS,23,168,8.131621613035286,7153,6384,1662,236,897,879,126,0.26033834586466165,1001,59,44,974,455.7282055555555,1290.95374,4.097456393606393,1.2896640759240758,3,2,3,3,10,2,7,2,2,2,21,15,36,9,27
FREE AT LAST,22,151,8.196214871053465,7823,6842,1696,247,978,910,162,0.24788073662671734,936,54,41,832,431.90161111111115,1220.89261,4.152900106837608,1.3043724465811968,4,9,5,6,1,1,5,1,1,1,25,9,34,10,27
LOUISVILLE SLUGGERS,23,165,10.830979890086189,7940,7163,1869,264,1002,975,166,0.2609241937735586,1121,69,47,1111,503.4231955555556,1414.73345,4.041756253345228,1.262028055307761,10,10,10,7,10,5,7,5,2,4,47,23,70,1,28
NATIONAL PASTIME,23,190,10.506192136726028,7604,6832,1775,251,937,935,146,0.25980679156908665,1146,73,79,1100,500.96572555555554,1416.1089499999998,3.934285802792321,1.2356971640488654,6,6,8,6,9,6,9,4,5,8,35,32,67,2,28
WESTSIDE MARAUDERS,23,213,10.735642150370202,7351,6535,1665,257,930,914,132,0.25478194338179033,1362,85,32,1362,590.1179455555555,1666.1867419999999,3.899457790014684,1.2233382834067548,8,5,4,4,6,9,5,9,7,9,27,39,66,3,28
HOOSIERS,23,190,10.276618376579531,7760,6879,1739,247,986,939,230,0.2527983718563745,1220,74,16,1121,518.2368211111111,1553.8363,3.823058516393443,1.2736363114754097,4,9,9,10,5,7,3,6,9,2,37,27,64,4,28
MELONHEADS,23,223,10.432637837448466,7437,6604,1664,253,948,916,184,0.25196850393700787,1360,86,0,1322,592.2997733333334,1691.9743400000002,3.919630852941177,1.2440987794117648,7,7,5,9,3,10,2,8,6,7,31,33,64,4,28
BLUE SOCKS,23,221,10.489458927549904,7603,6855,1759,229,926,907,181,0.2566010211524435,1291,80,29,1285,537.5964455555556,1556.77734,3.747767629744385,1.2058693570875292,1,4,3,8,7,8,4,7,10,10,23,39,62,5,28
BIG RED MACHINE,23,151,9.735447590726594,7510,6668,1657,261,926,920,129,0.248500299940012,1123,67,86,1073,483.09662111111106,1400.46472,3.871655912733748,1.2470745503116651,9,4,6,3,1,4,10,3,8,6,23,31,54,6,28
FREE AT LAST,22,151,8.2160163166994291,7977,7032,1758,249,974,931,137,0.25,923,54,35,848,423.02324,1196.27996,4.124820325027086,1.296077963163597,5,8,7,5,2,3,6,1,1,1,27,12,39,7,28
FREE BIRDS,23,188,9.300093543598205,7320,6472,1631,238,902,888,111,0.252008652657602,1386,85,0,1367,612.76869,1756.5461200000002,3.979017467532467,1.267349292929293,2,2,2,1,4,9,2,10,4,3,11,28,39,7,28
ERIE LAKERS,23,168,8.194712030090708,7195,6408,1656,242,903,884,126,0.25842696629213485,867,52,77,878,387.63611000000003,1090.60355,4.0239042560553635,1.2579049019607844,3,3,1,2,8,2,8,2,3,5,17,20,37,8,28
LOUISVILLE SLUGGERS,23,165,10.744101595782157,7711,6950,1814,259,983,942,178,0.26100719424460433,1025,64,85,990,436.57011777777774,1273.29603,3.833298595121951,1.2422400292682927,10,10,10,7,10,3,10,2,8,6,47,29,76,1,29
WESTSIDE MARAUDERS,23,213,10.743280090233513,7365,6597,1696,251,922,918,150,0.25708655449446716,1222,79,57,1267,505.9524677777777,1490.675232,3.7263275040916524,1.2198651653027823,7,3,6,5,8,9,8,8,10,8,29,43,72,2,29
NATIONAL PASTIME,23,190,10.526246734841772,7598,6828,1759,252,938,929,152,0.2576157000585823,1106,71,84,1125,474.25286777777774,1363.45309,3.8592005515370698,1.23277856238698,8,8,8,6,9,5,9,4,7,7,39,32,71,3,29
BLUE SOCKS,23,221,10.471831204017375,7603,6855,1759,229,926,907,181,0.2566010211524435,1289,82,29,1276,535.9033544444445,1571.2431800000002,3.7417612024825453,1.218962901474011,3,4,4,8,7,10,4,10,9,9,26,42,68,4,29
HOOSIERS,23,190,10.310778132437106,7706,6817,1709,249,977,934,214,0.2506967874431568,1273,78,0,1271,558.7495122222222,1598.15984,3.9503107698350353,1.2554279968578161,6,9,9,10,3,8,1,9,4,5,37,27,64,5,29
MELONHEADS,23,223,10.434736751480564,7360,6530,1637,253,933,906,187,0.25068912710566615,1229,76,44,1222,532.4643455555556,1473.2861699999999,3.8992506997558998,1.1987682424735555,9,5,3,9,2,6,7,6,6,10,28,35,63,6,29
BIG RED MACHINE,23,151,9.745388710170563,7454,6615,1668,259,934,919,116,0.25215419501133784,1264,77,27,1186,548.9754555555555,1593.4294699999998,3.908844224683544,1.2606245806962024,10,6,7,2,4,7,3,5,5,4,29,24,53,7,29
ERIE LAKERS,23,168,7.9692275101832495,7467,6616,1694,251,935,914,120,0.2560459492140266,991,56,36,900,446.3277333333334,1304.1935300000002,4.053430474268416,1.316037870837538,7,7,5,3,6,2,6,1,3,1,28,13,41,8,29
FREE BIRDS,23,188,9.27181131350012,7477,6638,1693,232,910,895,113,0.25504670081349806,1261,78,30,1253,569.9802755555555,1592.79362,4.068059064234734,1.2631194448850118,4,1,2,1,5,8,5,7,2,3,13,25,38,9,29
FREE AT LAST,22,151,8.157214322544275,7431,6550,1633,233,913,875,131,0.24931297709923664,1201,68,21,1041,564.8370044444445,1562.27435,4.232750241465446,1.3008112822647793,5,2,1,4,1,4,2,3,1,2,13,12,25,10,29
LOUISVILLE SLUGGERS,23,165,10.67713725999724,7529,6774,1772,254,983,927,172,0.26158842633599055,1120,71,53,1126,477.53093333333334,1412.61824,3.8373021428571428,1.2612662857142858,7,9,7,8,10,6,8,5,9,6,41,34,75,1,30
WESTSIDE MARAUDERS,23,213,11.040645379521758,7470,6648,1694,277,946,954,141,0.25481347773766544,1346,84,32,1334,585.1030922222222,1657.135892,3.912279219910847,1.2311559375928678,9,7,9,5,6,9,5,9,6,7,36,36,72,2,30
MELONHEADS,23,223,10.209607346497195,7237,6468,1641,247,910,902,164,0.2537105751391466,1332,86,0,1324,560.965648888889,1612.5275499999998,3.7903084384384385,1.2106062687687686,6,3,4,7,5,10,2,8,10,10,25,40,65,3,30
BLUE SOCKS,23,221,10.313113337899946,7743,6994,1796,229,939,918,181,0.2567915356019445,1079,69,81,1128,466.3321344444445,1315.64502,3.889702696941613,1.2193188322520851,2,5,6,9,7,4,9,6,7,9,29,35,64,4,30
NATIONAL PASTIME,23,190,10.514472815185929,7478,6707,1747,234,924,899,155,0.2604741315043984,1271,80,52,1240,543.0550888888888,1560.4355799999998,3.845394020456333,1.2277227222659322,4,4,3,6,9,7,7,7,8,8,26,37,63,5,30
HOOSIERS,23,190,10.269097477460928,8021,7132,1799,258,1008,969,221,0.2522434099831744,1121,70,27,1043,496.34399222222225,1421.4987599999997,3.9849205441570033,1.2680631222123102,8,10,10,10,4,5,4,4,4,3,42,20,62,6,30
BIG RED MACHINE,23,151,9.851916888878103,7741,6855,1697,278,965,946,117,0.2475565280816922,1112,66,86,1033,483.8486744444444,1411.4480199999998,3.916041429856114,1.269287787769784,10,8,8,1,1,3,10,3,5,2,28,23,51,7,30
FREE BIRDS,23,188,9.33366866753964,7327,6485,1634,238,890,891,134,0.25196607555898226,1384,83,0,1354,614.7374555555556,1753.0769400000001,3.9975701589595376,1.2666740895953759,5,1,2,4,3,8,2,10,3,5,15,28,43,8,30
ERIE LAKERS,23,168,8.229544976364764,7492,6626,1707,247,941,915,120,0.25762149109568366,1057,61,24,971,484.41426666666666,1371.46695,4.1246247871333965,1.297508940397351,6,6,5,2,8,1,3,1,1,1,27,7,34,9,30
FREE AT LAST,22,151,8.14179162730046,7256,6394,1590,230,895,857,127,0.24867062871441978,1101,62,46,1017,497.9936633333333,1395.97116,4.070792888283378,1.2679120435967304,3,2,1,3,2,2,6,2,2,4,11,16,27,10,30
LOUISVILLE SLUGGERS,23,165,10.70211536596727,7557,6806,1783,252,981,928,195,0.26197472818101675,973,65,71,1003,396.2343411111111,1180.3289100000002,3.665065847893114,1.2130821274409047,8,9,7,9,10,2,9,2,10,9,43,32,75,1,31
WESTSIDE MARAUDERS,23,213,11.115146403389229,7418,6658,1721,247,921,920,140,0.2584860318413938,1386,88,32,1386,589.10992,1702.824892,3.825389090909091,1.2285893881673882,5,4,6,5,9,10,5,10,8,7,29,40,69,2,31
HOOSIERS,23,190,10.295122683769348,7898,6987,1761,256,1010,957,214,0.25203950193215974,1089,69,47,1070,466.36376000000007,1387.32338,3.854245950413224,1.273942497704316,9,10,10,10,3,4,7,4,7,3,42,25,67,3,31
NATIONAL PASTIME,23,190,10.49578142656373,7510,6741,1723,243,909,897,141,0.2556000593383771,1201,76,84,1207,504.35684555555554,1448.28596,3.779526736053289,1.2059000499583679,3,3,3,6,6,7,10,7,9,10,21,43,64,4,31
BLUE SOCKS,23,221,10.403017168345285,7831,7055,1814,243,961,947,171,0.2571226080793763,1173,71,56,1128,509.9106344444444,1450.4654100000002,3.9123578090366573,1.2365434015345271,3,8,9,7,7,5,8,5,5,6,34,29,63,5,31
MELONHEADS,23,223,10.426709154584762,7415,6598,1656,250,940,911,185,0.25098514701424673,1370,84,0,1339,586.8067666666667,1666.2965,3.85493496350365,1.216274817518248,7,6,5,8,2,9,2,9,6,8,28,34,62,6,31
BIG RED MACHINE,23,151,9.769060760415266,7566,6712,1701,259,951,933,140,0.25342669845053634,1208,73,27,1149,526.9736888888889,1532.5640999999998,3.926128476821192,1.2686788907284767,10,7,8,5,4,6,3,6,4,4,34,23,57,7,31
FREE BIRDS,23,188,9.3302943683788,7428,6612,1680,232,887,888,122,0.2540834845735027,1288,80,27,1271,575.33559,1618.96477,4.020202104037267,1.2569602251552796,2,1,2,4,5,8,3,8,3,5,14,27,41,8,31
ERIE LAKERS,23,168,7.921806007033638,7349,6509,1674,244,929,902,120,0.2571823628821632,1033,57,39,937,487.75580888888896,1367.6289199999999,4.249566582768636,1.3239389351403676,4,5,4,3,8,1,6,1,1,1,24,10,34,9,31
FREE AT LAST,22,151,8.060560615197623,7347,6448,1581,248,901,881,122,0.24519230769230768,1140,66,30,1041,531.165778888889,1468.12167,4.19341404385965,1.2878260263157895,6,2,1,4,1,3,4,3,2,2,14,14,28,10,31
WESTSIDE MARAUDERS,23,213,10.971245607618725,7267,6478,1659,266,925,926,133,0.25609756097560976,1276,80,59,1287,547.9006499999999,1552.593332,3.8645030172413786,1.216765934169279,9,5,7,4,7,9,7,9,6,9,32,40,72,1,32
BLUE SOCKS,23,221,10.487564934662595,7603,6855,1759,229,926,907,181,0.2566010211524435,1316,83,29,1281,549.1369411111112,1620.6202199999998,3.755495797872341,1.2314743313069907,4,6,4,9,8,10,4,8,10,7,31,39,70,2,32
MELONHEADS,23,223,10.472748474482703,7462,6614,1658,249,947,911,180,0.2506803749622014,1264,79,17,1291,535.3219444444445,1519.81534,3.8116277689873423,1.2023855537974684,6,8,5,8,2,8,3,10,8,10,29,39,68,3,32
LOUISVILLE SLUGGERS,23,165,10.551315897533796,7730,6963,1837,249,987,930,172,0.2638230647709321,1016,66,60,1068,434.55915,1266.2343299999998,3.8494412893700787,1.2462936318897635,6,9,8,7,10,3,8,3,7,6,40,27,67,4,32
NATIONAL PASTIME,23,190,10.391649446469549,7541,6763,1722,265,922,952,137,0.2546207304450688,1146,71,79,1116,501.6801411111111,1407.1757999999998,3.939896396160558,1.2279020942408374,8,4,10,6,5,6,10,5,4,8,33,33,66,5,32
HOOSIERS,23,190,10.231027530718197,7921,7027,1771,255,999,942,225,0.2520278924149708,1263,73,0,1151,551.30189222222225,1596.60087,3.9285170467141723,1.264133705463183,7,10,9,10,3,7,1,6,5,3,39,22,61,6,32
BIG RED MACHINE,23,151,9.716093759836118,7437,6579,1630,268,929,916,121,0.2477580179358565,1116,69,78,1085,471.6283555555555,1404.36116,3.803454480286738,1.2583881362007168,10,7,6,1,1,4,9,4,9,5,25,31,56,7,32
FREE BIRDS,23,188,9.271975839071677,7319,6504,1658,225,892,884,135,0.254920049200492,1280,79,30,1271,577.8501455555555,1612.3967000000002,4.0630088359375,1.2596849218750001,3,2,2,5,6,8,5,7,3,4,18,27,45,8,32
ERIE LAKERS,23,168,8.104841733517443,7349,6515,1682,243,926,900,123,0.2581734458940906,995,59,45,929,459.75396444444453,1312.4018899999999,4.1585785728643225,1.3189968743718592,5,6,3,2,9,2,6,1,1,1,25,11,36,9,32
FREE AT LAST,22,151,8.176425740299642,7326,6459,1631,223,901,860,126,0.2525158693296176,1189,70,16,1052,544.87995,1530.6048700000001,4.124406686291001,1.2873043481917579,2,3,1,3,4,5,2,2,2,2,13,13,26,10,32
MELONHEADS,23,223,10.53898346308363,7416,6606,1664,251,943,920,179,0.25189221919467153,1338,84,0,1354,559.24107,1611.37274,3.7617112331838567,1.2043144544095665,6,6,7,8,4,9,3,10,10,10,31,42,73,1,33
LOUISVILLE SLUGGERS,23,165,10.76120241270164,7795,7011,1816,263,983,948,171,0.25902153758379687,1007,64,77,1019,431.58023000000003,1267.88767,3.8572215193644492,1.2590741509433963,8,9,9,7,10,2,10,2,7,5,43,26,69,2,33
WESTSIDE MARAUDERS,23,213,11.10353838934454,7288,6475,1659,273,934,934,148,0.2562162162162162,1276,80,59,1287,547.9006499999999,1552.593332,3.8645030172413786,1.216765934169279,10,4,8,6,6,7,7,8,5,8,34,35,69,2,33
HOOSIERS,23,190,10.32541817860835,8003,7096,1775,268,1011,982,198,0.25014092446448705,1186,73,11,1124,508.31420111111106,1477.9508099999998,3.8573590303541314,1.246164258010118,9,10,10,9,1,6,5,6,6,6,39,29,68,3,33
BLUE SOCKS,23,221,10.39807434452016,7704,6940,1793,223,945,917,200,0.25835734870317,1074,70,70,1118,456.80723222222224,1297.0636599999998,3.8279935661080073,1.2076942830540036,1,7,6,10,8,4,9,5,8,9,32,35,67,4,33
NATIONAL PASTIME,23,190,10.453911953933579,7479,6703,1729,237,916,895,146,0.2579442040877219,1274,81,52,1273,537.1441411111111,1558.9645600000001,3.7945818445839876,1.22367704866562,2,2,3,5,7,8,6,7,9,7,19,37,56,5,33
BIG RED MACHINE,23,151,9.673213929628574,7584,6764,1693,253,937,916,140,0.2502956830277942,1204,72,59,1107,522.4811411111111,1524.65164,3.9055899252491697,1.2663219601328903,7,5,5,4,2,5,7,4,4,4,23,24,47,6,33
FREE BIRDS,23,188,9.368801307900094,7375,6524,1644,247,904,898,111,0.25199264255058246,1392,85,0,1332,626.1304777777777,1764.5118400000001,4.048257399425287,1.2676090804597702,5,1,4,1,5,10,3,9,3,3,16,28,44,7,33
FREE AT LAST,22,151,8.11639190059343,7872,6954,1749,238,957,920,136,0.2515099223468507,877,50,65,793,403.4843777777778,1147.18072,4.140660661345496,1.3080737970353478,3,8,7,3,3,1,8,1,2,2,24,14,38,8,33
ERIE LAKERS,23,168,8.096016732680672,7244,6418,1660,241,919,892,124,0.2586475537550639,1171,66,8,1060,556.0810466666667,1541.3344999999997,4.273893612297182,1.3162549103330485,4,3,2,2,9,3,4,3,1,1,20,12,32,9,33
WESTSIDE MARAUDERS,23,213,11.087858983629955,7582,6787,1749,256,948,944,140,0.2576985413290113,1333,84,32,1375,576.7250022222222,1626.610882,3.893867231807952,1.2202632273068266,8,8,8,4,8,9,4,10,6,9,36,38,74,1,34
BLUE SOCKS,23,221,10.367384800107333,7495,6755,1737,225,920,899,177,0.2571428571428571,1245,76,56,1214,521.810408888889,1507.9941099999999,3.7721234377510044,1.211240248995984,2,3,5,8,7,7,8,7,10,10,25,42,67,2,34
LOUISVILLE SLUGGERS,23,165,10.49283748115296,7382,6673,1769,238,946,895,162,0.26509815675108644,1101,73,47,1184,464.8751188888889,1347.53476,3.8000690917347866,1.2239189464123523,5,7,3,7,10,6,7,6,9,7,32,35,67,2,34
NATIONAL PASTIME,23,190,10.429438540270139,7541,6763,1722,262,924,949,147,0.2546207304450688,1134,71,79,1114,493.7840366666667,1387.63645,3.918920925925926,1.223665299823633,9,4,9,5,6,4,10,4,5,8,33,31,64,3,34
HOOSIERS,23,190,10.231735240151856,8017,7103,1798,255,1018,954,222,0.2531324792341264,1159,70,22,1056,506.9284477777778,1477.26497,3.9364590422778263,1.2746030802415875,7,10,10,10,5,3,3,3,4,3,42,16,58,4,34
MELONHEADS,23,223,10.294153731790354,7290,6485,1637,245,920,897,158,0.25242868157286047,1398,88,0,1342,591.1777222222223,1728.8048600000002,3.805865164520745,1.236627224606581,6,3,4,6,4,10,1,9,8,6,23,34,57,5,34
BIG RED MACHINE,23,151,9.643898206003234,7636,6785,1684,267,940,930,111,0.24819454679439942,1205,72,46,1122,517.5288555555555,1518.6524,3.8653607468879665,1.26029244813278,10,6,7,1,1,5,6,5,7,4,25,27,52,6,34
FREE BIRDS,23,188,9.005973346293825,7162,6332,1586,228,865,853,129,0.25047378395451675,1197,77,62,1216,525.8375066666666,1505.0438800000002,3.9536654636591475,1.2573465998329159,3,2,2,3,3,8,9,8,3,5,13,33,46,7,34
ERIE LAKERS,23,168,8.348733236984936,7370,6555,1697,256,930,925,119,0.2588863463005339,1060,60,38,929,496.17113444444453,1404.12922,4.212773783018869,1.3246502075471698,8,5,6,2,9,2,5,2,2,1,30,12,42,8,34
FREE AT LAST,22,151,8.147569539006446,7711,6766,1689,237,965,899,178,0.24963050546851906,967,54,19,915,454.32633444444446,1239.83994,4.228476742502585,1.2821509203722854,4,9,5,9,2,1,2,1,1,2,29,7,36,9,34
LOUISVILLE SLUGGERS,23,165,10.684110820603626,7555,6759,1765,257,989,931,168,0.2611333037431573,964,61,91,1027,406.7976455555556,1183.03298,3.797903329875519,1.2272126348547718,8,9,8,7,10,4,10,3,9,9,42,35,77,1,35
WESTSIDE MARAUDERS,23,213,11.08421335056123,7568,6768,1744,255,950,937,150,0.2576832151300236,1329,84,32,1343,563.5274788888888,1616.9232220000001,3.816213175319789,1.2166465176824681,7,7,9,5,7,9,5,10,8,10,35,42,77,1,35
HOOSIERS,23,190,10.270743845827589,7921,7056,1773,258,992,958,212,0.2512755102040816,1177,70,38,1081,522.3808366666667,1510.32531,3.9944159133389983,1.2831990739167374,9,10,10,10,4,5,6,4,4,2,43,21,64,2,35
MELONHEADS,23,223,10.394175531339783,7556,6708,1684,248,952,915,181,0.25104353011329755,1371,85,0,1309,603.8681077777778,1692.17927,3.9641232458059816,1.234266425966448,5,8,4,9,3,10,2,9,5,7,29,33,62,3,35
NATIONAL PASTIME,23,190,10.414224022003078,7612,6849,1777,243,940,920,165,0.25945393488100454,1187,76,52,1192,522.1486477777778,1479.5021799999997,3.9590040690817188,1.246421381634372,4,6,5,6,9,6,8,6,6,5,30,31,61,4,35
BLUE SOCKS,23,221,10.475210945747941,7509,6761,1733,230,921,903,180,0.2563230291377015,1339,83,29,1291,560.8076744444445,1648.14294,3.769431717699776,1.2308759820761763,2,3,3,8,6,8,4,8,10,8,22,38,60,5,35
BIG RED MACHINE,23,151,9.616067031180705,7479,6665,1663,265,925,928,125,0.24951237809452362,1302,78,27,1183,569.7380566666667,1659.0073499999999,3.938281497695853,1.274199193548387,10,5,7,3,2,7,3,5,7,3,27,25,52,6,35
ERIE LAKERS,23,168,8.280773276982034,7341,6535,1694,254,924,921,121,0.25921958684009183,1007,59,41,882,452.4671366666667,1322.43059,4.043896951340616,1.313237924528302,6,4,6,2,8,3,7,1,2,1,26,14,40,7,35
FREE AT LAST,22,151,8.007687163705533,7242,6323,1545,240,901,854,126,0.2443460382729717,977,58,64,988,437.84756444444446,1215.13017,4.033396192425793,1.2437361003070624,3,2,1,4,1,2,9,2,3,6,11,22,33,8,35
FREE BIRDS,23,188,9.102334080432842,7361,6530,1671,226,883,882,112,0.255895865237366,1270,78,27,1274,570.741801111111,1585.1500999999998,4.044626937007874,1.2481496850393698,1,1,2,1,5,7,3,7,1,4,10,22,32,9,35
WESTSIDE MARAUDERS,23,213,10.954498765382157,7407,6632,1724,248,936,922,154,0.25995174909529556,1247,79,54,1287,527.8415066666666,1517.110162,3.809601892542101,1.2166079887730552,7,7,8,7,9,8,7,9,10,10,38,44,82,1,36
LOUISVILLE SLUGGERS,23,165,10.75736824452083,7501,6768,1785,245,965,912,187,0.2637411347517731,1048,68,80,1086,458.50556666666665,1318.69499,3.937547805343511,1.258296746183206,6,9,6,9,10,5,10,4,5,5,40,29,69,2,36
MELONHEADS,23,223,10.32579641733557,7296,6494,1627,253,925,908,177,0.25053895903911305,1384,88,0,1329,588.3298622222223,1690.9788500000002,3.8258444797687874,1.2218055274566475,8,5,5,8,3,10,1,10,8,8,29,37,66,3,36
BLUE SOCKS,23,221,10.285844360803345,7883,7152,1837,244,944,961,153,0.2568512304250559,1074,67,73,1107,467.4275355555556,1319.93838,3.9169905214152707,1.228992905027933,5,8,9,6,6,4,9,5,6,7,34,31,65,4,36
HOOSIERS,23,190,10.582906085933512,8089,7172,1803,269,1031,989,231,0.2513943112102621,1257,74,8,1079,551.4079455555556,1603.8956600000001,3.948028249801114,1.2759710898965793,10,10,10,10,4,7,2,3,4,3,44,19,63,5,36
NATIONAL PASTIME,23,190,10.342812006607138,7447,6667,1720,240,916,882,137,0.25798710064496777,1290,81,52,1264,547.3441833333333,1572.2063100000003,3.818680348837209,1.218764581395349,4,3,3,4,7,9,6,7,9,9,21,40,61,6,36
BIG RED MACHINE,23,151,9.713386487030942,7378,6547,1627,261,919,913,114,0.24851076829082022,1213,73,59,1157,524.2671933333334,1531.3947899999998,3.889863759274526,1.2624853998351193,9,4,7,2,2,6,8,6,7,4,24,31,55,7,36
FREE BIRDS,23,188,9.196006925068525,7333,6497,1653,229,890,882,125,0.25442511928582423,1297,79,19,1286,575.2526744444444,1631.75984,3.9917302004626056,1.2581031919814958,1,1,3,3,5,8,3,8,2,6,13,27,40,8,36
ERIE LAKERS,23,168,7.959031761570798,7400,6541,1688,239,926,897,114,0.25806451612903225,953,56,30,924,419.9332544444445,1221.4404600000003,3.96579149003148,1.281679391395593,3,6,4,2,8,2,4,1,3,2,23,12,35,9,36
FREE AT LAST,22,151,8.229383764676482,7319,6413,1575,238,905,864,151,0.2455948853890535,1098,64,38,1012,513.7034122222223,1415.3850699999998,4.210683706739527,1.289057440801457,2,2,2,5,1,3,5,2,1,1,12,12,24,10,36
WESTSIDE MARAUDERS,23,213,11.073335954482804,7365,6542,1683,254,946,913,167,0.2572607765209416,1197,77,70,1255,503.3820755555555,1440.977682,3.784827635756056,1.2038242957393483,7,6,6,6,8,8,10,8,8,10,33,44,77,1,37
MELONHEADS,23,223,10.517601496897663,7419,6602,1661,261,948,928,182,0.2515904271432899,1260,80,17,1284,537.9064611111111,1531.2052899999999,3.8421890079365073,1.2152422936507936,9,7,7,9,4,9,1,9,7,9,36,35,71,2,37
NATIONAL PASTIME,23,190,10.45006961440182,7835,7012,1788,270,961,974,140,0.2549914432401597,1211,74,52,1123,540.7708677777778,1510.3613699999999,4.018941213872832,1.2472017919075142,10,8,10,5,6,6,7,5,4,7,39,29,68,3,37
BLUE SOCKS,23,221,10.458021941009383,7494,6758,1730,228,913,899,179,0.2559928973068955,1310,84,29,1305,540.5746633333333,1608.1679799999997,3.713871732824427,1.2276091450381676,3,3,4,8,7,10,4,10,10,8,25,42,67,4,37
HOOSIERS,23,190,10.29847405906448,7844,6931,1732,260,1000,948,206,0.24989179050642044,1101,70,38,1118,459.67631222222224,1381.8269299999997,3.757572034514078,1.2550653315168026,8,10,9,10,2,4,6,4,9,4,39,27,66,5,37
LOUISVILLE SLUGGERS,23,165,10.542220459469066,7744,6979,1846,250,996,932,176,0.26450780914171085,1165,69,36,1108,523.3274977777778,1459.4005200000001,4.042873373390559,1.2527043090128755,6,9,8,7,10,3,5,3,3,5,40,19,59,6,37
BIG RED MACHINE,23,151,9.709375104546552,7322,6504,1628,254,915,901,124,0.25030750307503075,1217,73,59,1149,530.4346422222222,1523.0492299999999,3.9226883976992606,1.2514784141331141,7,4,5,4,3,5,9,6,6,6,23,32,55,7,37
FREE BIRDS,23,188,9.331656325381248,7463,6622,1682,233,897,893,120,0.25400181214134704,1199,75,57,1202,533.2821555555555,1511.097,4.002951959966639,1.260297748123436,4,2,2,3,5,7,8,7,5,3,16,30,46,8,37
ERIE LAKERS,23,168,8.046863801137212,7381,6539,1688,239,922,895,114,0.2581434470102462,1077,62,24,988,504.2182422222223,1421.9843099999998,4.213522915506036,1.3203196935933146,5,5,3,2,9,1,3,1,1,1,24,7,31,9,37
FREE AT LAST,22,151,8.144495985930108,7396,6560,1635,233,891,881,124,0.24923780487804878,1186,68,19,1038,536.7520322222222,1523.7538000000002,4.07316044688027,1.2847839797639125,4,1,1,4,1,2,2,2,2,2,11,10,21,10,37
MELONHEADS,23,223,10.426594010786955,7591,6756,1719,249,963,930,180,0.2544404973357016,1251,77,19,1224,533.5938533333334,1513.67938,3.838804700239809,1.2099755235811351,8,9,7,9,6,8,3,7,8,10,39,36,75,1,38
WESTSIDE MARAUDERS,23,213,10.906773095484553,7589,6765,1719,263,950,946,134,0.2541019955654102,1255,79,59,1286,534.9828533333333,1539.693782,3.8365304223107564,1.226847635059761,9,6,9,4,4,9,9,9,9,7,32,43,75,1,38
LOUISVILLE SLUGGERS,23,165,10.672658003960432,7219,6480,1690,244,927,884,155,0.26080246913580246,1185,77,47,1262,480.62477777777775,1436.57805,3.650314767932489,1.2123021518987342,5,3,5,7,10,8,7,8,10,9,30,42,72,2,38
BLUE SOCKS,23,221,10.482021739405694,7939,7155,1836,247,967,955,175,0.25660377358490566,1176,73,51,1127,516.5341422222223,1455.9326300000002,3.9530674149659872,1.2380379506802723,6,10,10,8,7,6,8,5,5,6,41,30,71,3,38
