team,n,total_salary,sgpar,PA,AB,H,HR,R,RBI,SB,AVG,IP,W,SV,SO,ER,WH,ERA,WHIP,hr_pts,r_pts,rbi_pts,sb_pts,avg_pts,w_pts,sv_pts,so_pts,era_pts,whip_pts,hit_pts,pit_pts,total_pts,rank,sim_num
LOUISVILLE SLUGGERS,23,219,10.70317048060992,7767,7007,1816,268,989,970,176,0.25916940202654487,952,61,88,968,409.8414922222222,1183.60722,3.8745519222689073,1.2432848949579833,9,10,9,7,8,1,9,2,6,6,43,24,67,3,36
NATIONAL PASTIME,23,268,10.370057606767313,7356,6625,1721,225,894,872,145,0.2597735849056604,1276,81,52,1277,533.0645277777778,1550.2810800000002,3.7598595219435738,1.2149538244514109,1,3,2,5,9,9,7,8,9,8,20,41,61,4,36
BIG RED MACHINE,23,195,9.737581138326014,7559,6727,1681,265,945,934,129,0.24988850899360784,1272,77,27,1180,554.222808888889,1639.55962,3.921387798742139,1.288961965408805,8,8,8,3,3,6,4,6,5,2,30,23,53,5,36
MELONHEADS,23,217,9.766894069611507,7248,6455,1629,247,910,900,181,0.25236250968241675,1353,80,0,1281,606.2151011111112,1669.1924199999999,4.0324729563932005,1.2336972801182555,6,4,4,8,4,8,1,9,2,7,26,27,53,5,36
FREE BIRDS,23,237,9.053266698366375,7466,6581,1685,229,913,884,113,0.256040115483969,1275,79,22,1248,570.7651122222223,1635.70179,4.028930203921569,1.2829033647058825,3,5,3,1,6,7,3,7,4,3,18,24,42,6,36
ERIE LAKERS,23,197,8.11146015832183,7268,6471,1701,242,917,909,114,0.26286509040333794,1056,62,28,936,486.58833333333337,1389.49825,4.1470596590909095,1.3158127367424244,5,6,6,2,10,2,5,1,1,1,29,10,39,7,36
FREE AT LAST,23,243,8.012029053644044,7183,6288,1548,226,887,837,132,0.24618320610687022,1110,66,59,1075,497.07026444444455,1397.02955,4.030299441441442,1.2585851801801802,2,2,1,4,1,4,8,4,3,4,10,23,33,8,36
WESTSIDE MARAUDERS,23,264,10.97533012499353,7344,6524,1666,275,941,940,136,0.2553648068669528,1265,79,59,1302,546.2576833333334,1543.842676,3.886418300395257,1.2204289928853755,10,7,7,4,6,9,7,8,5,8,34,37,71,1,37
BLUE SOCKS,23,254,10.420256743999037,8030,7236,1849,246,974,953,181,0.25552791597567714,1077,67,78,1072,459.05269111111124,1321.72484,3.836094911792016,1.2272282636954503,5,8,8,8,7,5,9,4,8,7,36,33,69,2,37
HOOSIERS,23,237,10.222240511207874,7916,7001,1757,259,1010,959,203,0.2509641479788602,989,63,74,945,408.8649233333333,1202.8653,3.720712143579373,1.2162439838220425,8,9,9,10,1,3,8,1,10,9,37,31,68,3,37
NATIONAL PASTIME,23,268,10.415787131486947,7454,6698,1724,239,905,886,141,0.25739026575097046,1208,76,84,1198,503.2794122222222,1458.75668,3.74959826986755,1.2075800331125828,4,3,3,5,8,8,10,7,9,10,23,44,67,4,37
LOUISVILLE SLUGGERS,23,209,10.776234047272467,7921,7100,1847,266,1031,965,186,0.2601408450704225,1127,66,48,1061,514.5137022222223,1456.71291,4.108805075421474,1.2925580390417035,9,10,10,9,9,4,6,3,2,2,47,17,64,5,37
MELONHEADS,23,224,9.759253856158638,7265,6442,1617,239,907,888,166,0.25100900341508847,1327,84,0,1312,568.8254633333333,1639.45501,3.857896887716654,1.2354596910324038,4,4,4,7,2,10,2,9,7,6,21,34,55,6,37
BIG RED MACHINE,23,207,9.826239029837252,7489,6658,1686,253,941,922,135,0.25322919795734455,1259,75,27,1193,543.1422155555556,1607.9818900000002,3.8826687370929314,1.277189745830024,7,7,6,3,5,7,4,6,6,3,28,26,54,7,37
