team,n,total_salary,sgpar,PA,AB,H,HR,R,RBI,SB,AVG,IP,W,SV,SO,ER,WH,ERA,WHIP,hr_pts,r_pts,rbi_pts,sb_pts,avg_pts,w_pts,sv_pts,so_pts,era_pts,whip_pts,hit_pts,pit_pts,total_pts,rank,sim_num
WESTSIDE MARAUDERS,23,261,11.048700153878412,7687,6875,1771,258,961,948,136,0.2576,1350,83,32,1347,578.8399155555554,1651.9267260000001,3.8589327703703695,1.2236494266666669,9,8,10,4,8,10,5,10,6,9,39,40,79,1,1
LOUISVILLE SLUGGERS,23,227,10.562312376996763,7798,7042,1858,241,999,928,196,0.26384549843794375,1014,62,69,1010,428.33582,1255.99062,3.8017972189349116,1.238649526627219,2,10,7,9,10,2,10,2,10,6,38,30,68,2,1
MELONHEADS,23,247,10.014135451253086,7415,6611,1683,243,924,913,174,0.2545757071547421,1232,78,14,1240,526.1731366666667,1491.87404,3.8437972646103895,1.2109367207792208,4,6,5,7,6,8,3,9,8,10,28,38,66,3,1
BLUE SOCKS,23,236,10.382985052011236,7864,7075,1809,242,961,936,179,0.25568904593639574,1173,76,51,1183,509.13024888888896,1451.80571,3.906370196078432,1.2376860272804775,3,8,8,8,7,6,6,6,5,7,34,30,64,4,1
NATIONAL PASTIME,23,258,10.32036333935051,7380,6579,1664,253,917,902,144,0.25292597659218724,1284,81,52,1227,549.0698866666667,1573.5678599999999,3.848620700934579,1.2255201401869158,8,4,2,5,5,9,7,8,7,8,24,39,63,5,1
BIG RED MACHINE,23,209,9.786841320177485,7535,6695,1668,266,930,926,122,0.2491411501120239,1195,72,59,1158,509.24649666666664,1509.1141300000002,3.835329263598326,1.2628570125523013,10,7,6,2,2,4,9,5,9,4,27,31,58,6,1
HOOSIERS,23,236,10.148522652194147,7799,6908,1744,247,987,942,222,0.25246091488129707,1247,77,8,1140,542.8589444444444,1584.9297699999997,3.9179875701684037,1.2709942020850038,6,9,9,10,3,7,2,4,4,3,37,20,57,7,1
FREE BIRDS,23,249,9.267164232778873,7341,6523,1647,244,891,904,100,0.2524911850375594,1217,75,57,1193,541.282317777778,1531.1279200000001,4.002909498767463,1.25811661462613,5,3,3,1,4,5,8,7,3,5,16,28,44,8,1
ERIE LAKERS,23,209,8.206837300497188,7244,6438,1671,251,919,910,124,0.2595526561043802,967,55,52,898,445.68762888888887,1256.21861,4.148075139607032,1.2990885315408478,7,5,4,3,9,1,7,1,1,1,28,11,39,9,1
FREE AT LAST,22,221,8.034530466650944,7088,6215,1539,225,890,838,150,0.24762670957361224,1173,69,19,1111,540.3208322222223,1518.9280199999998,4.145684134697358,1.294908797953964,1,2,1,6,1,3,4,3,2,2,11,14,25,10,1
WESTSIDE MARAUDERS,23,266,11.110628266293443,7603,6780,1730,276,961,962,141,0.2551622418879056,1346,84,32,1333,581.6678588888889,1655.265456,3.889309606240713,1.2297663120356612,10,9,9,5,7,10,5,9,8,8,40,40,80,1,2
BLUE SOCKS,23,251,10.443029634924692,7676,6902,1754,238,942,907,187,0.2541292379020574,1091,73,88,1120,452.1810866666667,1317.12493,3.730183116406966,1.2072639138405132,4,5,4,9,6,7,10,5,10,10,28,42,70,2,2
HOOSIERS,23,232,10.212734145321736,7977,7077,1766,268,1009,981,201,0.24954076586124063,1104,69,38,1046,478.0283033333334,1384.37834,3.896969864130435,1.2539658876811595,9,10,10,10,1,5,6,3,7,5,40,26,66,3,2
LOUISVILLE SLUGGERS,23,227,10.68315356593273,7202,6454,1675,236,923,875,174,0.2595289742795166,1192,75,66,1198,494.7459877777778,1447.41345,3.7354982298657724,1.21427302852349,3,4,1,7,9,8,8,7,9,9,24,41,65,4,2
MELONHEADS,23,241,9.985958111050945,7559,6706,1701,242,944,911,177,0.2536534446764092,1253,76,22,1227,547.8336144444445,1546.98288,3.9349581245011978,1.2346232083000799,5,6,5,8,5,9,3,8,5,7,29,32,61,5,2
NATIONAL PASTIME,23,252,10.46603656830748,7671,6904,1768,261,942,940,140,0.25608342989571264,1137,71,79,1117,501.2901311111111,1406.95518,3.9679957607739667,1.2374275989445909,7,5,8,4,8,6,9,4,4,6,32,29,61,5,2
BIG RED MACHINE,23,213,9.794254009896072,7615,6737,1699,267,958,939,120,0.25218940181089505,1202,71,46,1127,520.6459344444445,1516.89666,3.898347262895175,1.2619772545757073,8,7,7,2,2,6,7,6,6,4,26,29,55,6,2
FREE BIRDS,23,235,9.170678567834758,7229,6406,1623,229,889,881,135,0.25335622853574774,1402,84,0,1353,629.7320300000001,1775.2979500000001,4.042502332382312,1.2662610199714694,1,2,2,3,4,10,2,10,3,3,12,28,40,7,2
FREE AT LAST,22,237,8.157666629833404,7844,6932,1753,232,959,913,153,0.25288517022504325,1017,60,0,971,461.77715555555557,1315.0714699999999,4.0865235004916425,1.2930889577187805,2,8,6,6,3,3,2,2,2,2,25,11,36,8,2
ERIE LAKERS,23,202,8.01860225643898,7202,6426,1677,243,905,900,118,0.26097105508870216,1046,61,30,951,478.19476555555553,1380.80467,4.114486510516252,1.320080946462715,6,3,3,1,10,4,4,1,1,1,23,11,34,9,2
WESTSIDE MARAUDERS,23,270,10.964198231726638,7344,6534,1682,267,948,934,153,0.2574227119681665,1337,83,32,1332,576.5075111111111,1641.3046160000001,3.8807536275243075,1.227602554973822,10,6,7,6,8,9,6,10,7,8,37,40,77,1,3
LOUISVILLE SLUGGERS,23,223,10.580034084344366,7331,6608,1728,246,952,907,178,0.26150121065375304,948,66,88,1038,379.5297055555556,1137.04639,3.6031301160337557,1.199416023206751,5,7,4,8,10,3,10,3,10,10,34,36,70,2,3
BLUE SOCKS,23,241,10.410271059903726,7845,7062,1802,243,960,935,182,0.2551685075049561,1086,69,78,1119,469.81914222222224,1316.65999,3.8935288029465935,1.2123940976058933,4,8,8,9,5,4,8,4,5,9,34,30,64,3,3
NATIONAL PASTIME,23,258,10.421412887937437,7555,6788,1740,254,926,920,143,0.2563347083087802,1150,73,84,1152,493.03340000000003,1425.9755100000002,3.8585222608695657,1.2399787043478263,8,4,6,5,6,5,9,6,8,6,29,34,63,4,3
HOOSIERS,23,228,10.276907207999095,7823,6949,1748,249,984,944,226,0.2515469851777234,1267,74,16,1128,565.0781744444445,1625.0632199999998,4.0139728255722185,1.2826071191791633,7,9,10,10,3,6,3,5,3,3,39,20,59,5,3
MELONHEADS,23,238,9.97405521526596,7391,6556,1643,249,928,906,174,0.25061012812690664,1352,84,0,1314,584.0431444444445,1665.453,3.887861168639054,1.2318439349112427,7,5,3,7,2,10,2,9,6,7,24,34,58,6,3
BIG RED MACHINE,23,213,9.717664760822863,7378,6563,1656,242,911,895,115,0.252323632485144,1360,80,27,1248,578.5424122222223,1692.9873400000001,3.828589492647059,1.2448436323529413,3,2,1,1,4,8,5,7,9,5,11,34,45,7,3
FREE AT LAST,22,220,8.17016468604758,8054,7071,1744,256,985,936,132,0.2466412105784189,947,55,32,874,435.9673277777778,1223.4928400000001,4.143300897571279,1.291967096092925,9,10,9,4,1,1,6,1,2,2,33,12,45,7,3
FREE BIRDS,23,256,9.295103985848932,7375,6532,1676,233,896,897,121,0.256582976117575,1254,77,19,1277,550.1168677777779,1579.57238,3.948207185007975,1.2596270972886763,2,1,2,3,7,7,4,8,4,4,15,27,42,8,3
ERIE LAKERS,23,201,8.110390517741221,7321,6525,1695,248,918,915,116,0.2597701149425287,1027,60,37,922,477.1468844444444,1349.6154800000002,4.181423524829601,1.314133865628043,6,3,5,2,9,2,7,2,1,1,25,13,38,9,3
WESTSIDE MARAUDERS,23,268,11.011745865190251,7379,6617,1710,250,937,913,156,0.25842526824845097,1297,84,43,1341,545.7415055555556,1577.2589460000002,3.7869495373939865,1.2160824564379338,8,6,8,6,8,10,6,10,9,8,36,43,79,1,4
BLUE SOCKS,23,251,10.327436746426015,7681,6894,1762,231,943,902,182,0.25558456628952714,1141,75,56,1190,478.7711333333334,1379.4397399999998,3.776459421560036,1.2089743558282207,4,8,5,8,6,6,9,6,10,9,31,40,71,2,4
LOUISVILLE SLUGGERS,23,197,10.5312413085816,7340,6600,1715,249,959,912,185,0.25984848484848483,1148,71,66,1125,503.79156333333333,1460.03089,3.9495854268292683,1.2718039111498258,7,9,7,9,9,5,10,3,6,4,41,28,69,3,4
NATIONAL PASTIME,23,263,10.434834780962634,7601,6812,1748,249,936,906,133,0.2566059894304169,1251,79,52,1234,528.5995388888889,1536.9060000000002,3.8028743804956036,1.2285419664268586,7,5,6,4,7,9,8,8,8,7,29,40,69,3,4
HOOSIERS,23,236,10.455016754356858,7997,7090,1768,280,1010,997,211,0.24936530324400563,1273,76,0,1148,576.2136577777778,1628.70149,4.073780769835036,1.2794198664571876,10,10,10,10,2,7,2,4,2,3,42,18,60,4,4
MELONHEADS,23,240,9.844027439822524,7281,6445,1621,245,921,900,171,0.25151280062063613,1166,71,49,1193,499.4011611111111,1402.22776,3.8547259433962267,1.2025967066895369,6,4,3,7,4,5,7,7,7,10,24,36,60,4,4
BIG RED MACHINE,23,204,9.67145860400261,7468,6617,1664,264,939,930,130,0.25147347740667975,1265,75,27,1155,556.9437455555556,1598.39685,3.9624456205533596,1.2635548221343875,9,7,9,3,3,6,3,5,5,5,31,24,55,5,4
FREE BIRDS,23,249,9.072724775340692,7442,6625,1692,220,879,873,116,0.25539622641509435,1255,78,32,1278,555.7578488888889,1574.8068300000002,3.9855144541832668,1.25482615936255,2,1,2,2,5,8,4,9,4,6,12,31,43,6,4
ERIE LAKERS,23,206,7.993425455220845,7181,6403,1685,242,908,901,103,0.2631578947368421,987,60,36,903,438.02862999999996,1283.4631799999997,3.9941820364741636,1.3003679635258356,5,3,4,1,10,4,5,1,3,1,23,14,37,7,4
FREE AT LAST,22,219,7.886723709948069,7263,6383,1575,228,888,857,149,0.24674917750274167,1069,59,52,940,487.6964433333334,1384.25172,4.105956959775491,1.294903386342376,3,2,1,5,1,3,8,2,1,2,12,16,28,8,4
WESTSIDE MARAUDERS,23,263,11.045371739281807,7589,6804,1757,256,957,942,153,0.25823045267489714,1279,82,46,1303,545.0585222222222,1569.940256,3.835439171227522,1.2274747896794371,7,8,9,6,8,9,5,9,8,8,38,39,77,1,5
LOUISVILLE SLUGGERS,23,217,10.630918963468766,7431,6678,1733,250,970,917,184,0.2595088349805331,1078,70,57,1151,449.78668444444446,1339.91274,3.755176400742115,1.2429617254174397,6,9,5,9,9,5,8,5,10,6,38,34,72,2,5
NATIONAL PASTIME,23,256,10.42583776532805,7622,6869,1764,258,933,938,140,0.2568059397292182,1201,77,52,1169,526.2393011111111,1478.2172799999998,3.943508501248959,1.230822048293089,8,4,8,4,7,7,6,6,4,7,31,30,61,3,5
HOOSIERS,23,243,10.392581487508766,7760,6892,1740,245,983,936,233,0.2524666279744631,1383,81,0,1220,605.1821844444445,1765.19253,3.938278857556038,1.2763503470715836,5,10,7,10,3,8,2,7,5,3,35,25,60,4,5
BLUE SOCKS,23,244,10.234272115059524,7667,6888,1766,226,942,898,179,0.25638792102206737,1026,67,108,1043,436.7385022222223,1241.8478300000002,3.831039493177389,1.210378001949318,1,6,3,8,6,4,10,3,9,9,24,35,59,5,5
MELONHEADS,23,239,9.934766833805577,7338,6552,1665,239,912,902,159,0.2541208791208791,1277,77,27,1240,545.8291866666666,1539.23218,3.8468775880971022,1.205350180109632,3,3,4,7,5,7,4,8,7,10,22,36,58,6,5
BIG RED MACHINE,23,206,9.767411354604016,7542,6685,1665,264,940,923,127,0.24906507105459985,1203,74,59,1136,520.6399922222222,1520.5505600000001,3.8950622859517874,1.263965552784705,10,5,6,3,2,6,9,4,6,4,26,29,55,7,5
ERIE LAKERS,23,209,8.3458251006026,7487,6628,1725,261,947,943,110,0.26025950512975254,901,51,53,861,405.52993888888886,1181.40702,4.050798501664817,1.3112175582685905,9,7,10,1,10,2,7,1,2,1,37,13,50,8,5
FREE BIRDS,23,241,9.022247597036321,7277,6415,1626,231,891,868,118,0.2534684333593141,1378,83,0,1346,616.1384511111112,1741.0946800000002,4.024126313497823,1.263493962264151,2,1,1,2,4,10,2,10,3,5,10,30,40,9,5
FREE AT LAST,22,233,7.951591683500969,7417,6529,1607,242,904,885,145,0.24613263899525195,1126,66,11,1038,519.8024644444446,1448.08833,4.154726625222026,1.2860464742451154,4,2,2,5,1,3,3,2,1,2,14,11,25,10,5
WESTSIDE MARAUDERS,23,258,11.131176205597281,7491,6709,1712,270,941,954,143,0.2551796094798032,1359,83,32,1352,585.3194433333332,1663.9698860000003,3.8762877041942594,1.2244075688005889,10,6,10,5,6,10,6,10,8,9,37,43,80,1,6
LOUISVILLE SLUGGERS,23,204,10.637650717368203,7466,6729,1751,253,962,924,184,0.26021697131817506,1058,67,64,1142,453.63886222222226,1325.32457,3.858931720226843,1.2526697258979207,7,9,7,9,9,3,8,5,9,6,41,31,72,2,6
BLUE SOCKS,23,254,10.275575677276912,7523,6770,1723,239,923,910,166,0.25450516986706057,1215,78,51,1246,511.7430866666667,1472.4972500000001,3.790689530864198,1.2119318930041154,4,4,4,8,5,8,7,8,10,10,25,43,68,3,6
NATIONAL PASTIME,23,256,10.353395031200916,7555,6788,1740,254,926,920,143,0.2563347083087802,1167,73,82,1136,509.41727000000003,1437.2912900000001,3.9286678920308487,1.2316120736932306,8,5,6,5,7,4,10,4,5,7,31,30,61,4,6
MELONHEADS,23,236,9.885575574719304,7538,6672,1678,250,945,912,157,0.2514988009592326,1280,76,27,1205,558.6011866666668,1568.32153,3.9276645937500008,1.2252511953125,6,7,5,6,4,6,4,7,6,8,28,31,59,5,6
BIG RED MACHINE,23,204,9.756692327251157,7601,6734,1693,263,954,933,119,0.2514107514107514,1262,77,27,1149,546.2911722222223,1613.4593399999999,3.895895839936609,1.2784939302694136,9,8,8,3,3,7,4,6,7,2,31,26,57,6,6
HOOSIERS,23,230,10.173564809808372,7792,6909,1734,254,990,950,217,0.25097698653929656,1220,75,16,1108,539.0586833333333,1556.1592699999999,3.9766624180327867,1.2755403852459015,8,10,9,10,2,5,2,3,3,3,39,16,55,7,6
FREE BIRDS,23,250,9.279665609735904,7533,6697,1733,218,901,880,134,0.25877258473943554,1280,79,19,1263,565.3101766666667,1622.84013,3.9748371796875004,1.2678438515625001,2,2,2,4,8,9,3,9,4,4,18,29,47,8,6
FREE AT LAST,22,235,7.926089299571788,7025,6161,1518,219,873,821,160,0.24638857328355787,1021,61,67,964,456.4457533333333,1294.07972,4.02351790401567,1.2674629970617042,3,1,1,7,1,2,9,2,2,5,13,20,33,9,6
ERIE LAKERS,23,214,8.12387809974464,7249,6448,1690,243,919,908,115,0.2620967741935484,990,59,28,942,445.11959333333334,1271.54042,4.046541757575758,1.2843842626262627,5,3,3,2,10,1,5,1,1,1,23,9,32,10,6
WESTSIDE MARAUDERS,23,270,11.085061688635006,7561,6724,1728,250,961,925,167,0.25698988697204045,1280,80,59,1278,548.8207788888889,1558.355016,3.8588961015624994,1.21746485625,7,7,7,7,8,7,9,8,7,10,36,41,77,1,7
HOOSIERS,23,243,10.47915595209167,7879,7001,1747,278,999,992,212,0.24953578060277104,1090,68,32,1064,465.8432111111111,1344.12937,3.8464118348623852,1.2331462110091744,10,10,10,10,2,4,4,3,8,6,42,25,67,2,7
LOUISVILLE SLUGGERS,23,212,10.55150970883392,7590,6873,1814,248,970,927,155,0.2639313254765023,1097,67,53,1113,470.5190877777778,1343.9167,3.8602295259799457,1.2250835916134912,6,8,8,6,10,3,7,4,6,9,38,29,67,2,7
NATIONAL PASTIME,23,259,10.280752794771365,7356,6594,1678,246,892,897,137,0.25447376402790417,1213,76,84,1199,504.7467066666667,1486.9767800000002,3.745029150865623,1.2258670898598518,5,1,4,4,6,6,10,6,10,8,20,40,60,3,7
BLUE SOCKS,23,242,10.367376264300745,7691,6905,1757,240,950,911,188,0.2544532947139754,1240,82,29,1269,532.7260777777778,1521.19563,3.866560241935484,1.2267706693548386,2,6,6,9,5,8,3,7,5,7,28,30,58,4,7
MELONHEADS,23,240,9.964653899834605,7262,6447,1633,243,907,891,173,0.25329610671630215,1333,84,0,1301,565.3267133333334,1650.3940699999998,3.816909542385597,1.2381050787696923,3,3,3,8,4,9,2,9,9,5,21,34,55,5,7
BIG RED MACHINE,23,212,9.733027246287024,7468,6629,1665,260,932,927,117,0.2511691054457686,1175,71,46,1148,505.7948522222223,1462.2252899999999,3.8741733361702133,1.244447055319149,9,5,8,1,3,5,6,5,4,4,26,24,50,6,7
FREE BIRDS,23,246,9.261585407568901,7277,6455,1651,222,893,870,141,0.2557707203718048,1405,85,0,1339,628.4609577777778,1768.12748,4.025728555160143,1.2584537224199288,1,2,2,5,7,10,2,10,3,3,17,28,45,7,7
ERIE LAKERS,23,198,8.057671671437305,7202,6415,1670,244,908,901,121,0.2603273577552611,992,56,57,891,457.47106888888885,1318.5745900000002,4.15044316532258,1.3292082560483873,4,4,5,2,9,2,8,2,2,2,24,16,40,8,7
FREE AT LAST,22,224,8.139868470690732,8131,7145,1771,256,996,948,129,0.24786564030790761,965,55,41,841,466.38741333333337,1292.29606,4.3497271709844565,1.339166901554404,8,9,9,3,1,1,5,1,1,1,30,9,39,9,7
LOUISVILLE SLUGGERS,23,225,10.660134140962072,7655,6894,1804,260,984,945,181,0.2616768204235567,926,61,90,960,386.69997333333333,1149.23083,3.7584230669546437,1.241070010799136,7,9,9,8,10,5,10,2,9,6,43,32,75,1,8
BLUE SOCKS,23,245,10.422944517910036,7864,7075,1809,242,961,936,179,0.25568904593639574,1146,73,56,1174,495.4488633333334,1385.14928,3.890959659685864,1.2086817452006982,4,8,8,7,6,7,8,6,7,10,33,38,71,2,8
WESTSIDE MARAUDERS,23,263,10.952874099497118,7253,6459,1656,266,929,924,134,0.2563864375290293,1376,86,32,1351,596.6263999999999,1680.635776,3.9023529069767435,1.2213922790697676,8,5,6,5,7,10,5,10,6,8,31,39,70,3,8
NATIONAL PASTIME,23,270,10.505247009511857,7563,6773,1726,250,919,908,131,0.2548353757566809,1209,77,84,1194,504.54520333333335,1469.32085,3.755919627791563,1.2153191480562449,6,4,5,4,5,8,9,7,10,9,24,43,67,4,8
HOOSIERS,23,226,10.274935207282324,7983,7079,1765,268,1015,980,207,0.249329001271366,1283,77,0,1149,577.2222977777778,1650.98736,4.049104193296961,1.2868178955572878,10,10,10,10,1,8,2,4,2,2,41,18,59,5,8
MELONHEADS,23,232,10.02285132188934,7500,6642,1666,240,936,903,190,0.25082806383619394,1274,77,17,1265,548.5483666666667,1573.77945,3.875145447409733,1.2353056907378337,3,6,4,9,2,8,3,9,8,7,24,35,59,5,8
BIG RED MACHINE,23,203,9.742605147774844,7524,6650,1672,267,948,929,124,0.25142857142857145,1267,77,27,1171,554.5555122222222,1619.4504,3.939226211523283,1.2781771112865035,9,7,7,2,4,8,4,5,5,4,29,26,55,6,8
FREE BIRDS,23,253,9.197012729585003,7288,6474,1660,218,885,868,139,0.2564102564102564,1258,78,27,1260,554.8383111111111,1565.33167,3.9694314785373606,1.2443018044515104,1,2,2,6,8,9,4,8,4,5,19,30,49,7,8
ERIE LAKERS,23,201,8.072512496940734,7202,6415,1670,244,908,901,121,0.2603273577552611,1020,57,39,936,463.1451822222222,1327.43945,4.0865751372549015,1.3014112254901962,5,3,3,1,9,4,6,1,1,1,21,13,34,8,8
FREE AT LAST,22,230,8.084074385995253,7193,6366,1598,223,878,853,127,0.2510210493245366,1093,65,41,1047,489.3151177777778,1404.1583400000002,4.029127227813358,1.2846828362305582,2,1,1,3,3,6,7,3,3,3,10,22,32,9,8
HOOSIERS,23,240,10.415236925112259,7998,7087,1777,278,1018,1000,211,0.25074079300126995,1068,67,28,1024,453.9407711111111,1330.16356,3.825343576779026,1.2454714981273407,10,10,10,10,4,4,6,3,7,6,44,26,70,1,9
BLUE SOCKS,23,244,10.346682492220856,7922,7136,1827,242,970,944,177,0.25602578475336324,1055,69,68,1122,447.6188444444445,1288.28325,3.8185493838862565,1.2211215639810427,5,8,9,9,7,5,7,4,8,7,38,31,69,2,9
MELONHEADS,23,242,9.878899810163096,7275,6447,1612,249,917,899,173,0.25003877772607414,1300,78,19,1250,553.5187666666667,1564.6109,3.8320530000000006,1.203546846153846,7,5,5,8,3,8,4,9,6,10,28,37,65,3,9
NATIONAL PASTIME,23,257,10.291172541589305,7356,6587,1659,250,889,894,133,0.2518597236981934,1209,77,84,1194,504.54520333333335,1469.32085,3.755919627791563,1.2153191480562449,8,3,4,3,5,7,10,6,10,8,23,41,64,4,9
WESTSIDE MARAUDERS,22,270,10.955850300638472,7218,6498,1696,238,907,893,149,0.2610033856571253,1197,75,70,1247,504.4582922222222,1447.8678960000002,3.7929194903926486,1.209580531328321,4,4,3,5,8,6,8,8,9,9,24,40,64,4,9
LOUISVILLE SLUGGERS,23,214,10.482653366836857,7688,6926,1836,244,992,919,170,0.2650880739243431,1048,65,82,1008,458.5910477777778,1336.73624,3.9382818988549624,1.2755116793893129,6,9,8,7,10,3,9,1,4,3,40,20,60,5,9
BIG RED MACHINE,23,200,9.659546135860532,7472,6639,1660,259,928,911,116,0.2500376562735352,1271,79,27,1215,550.4251788888889,1612.07496,3.897581911880409,1.2683516601101494,9,6,7,2,2,9,5,7,5,4,26,30,56,6,9
FREE BIRDS,23,246,9.014671962152873,7158,6344,1616,215,863,854,146,0.2547288776796974,1286,80,27,1265,567.790157777778,1616.1568,3.9736480715396585,1.2567315707620528,2,1,2,4,6,10,5,10,3,5,15,33,48,7,9
ERIE LAKERS,23,193,8.184069745045035,7307,6475,1698,244,930,906,110,0.26223938223938226,1204,69,8,1018,578.7918488888889,1598.3133199999997,4.326517142857143,1.3275027574750828,6,7,6,1,9,5,3,2,1,1,29,12,41,8,9
FREE AT LAST,22,216,8.019028050688371,7060,6200,1533,228,884,839,152,0.24725806451612903,1214,69,0,1164,551.2651166666667,1561.9556300000002,4.086808937397034,1.2866191350906098,3,2,1,6,1,5,2,5,2,2,13,16,29,9,9
BLUE SOCKS,23,235,10.42930130531604,7883,7110,1820,243,959,940,180,0.2559774964838256,1268,82,29,1226,552.4327933333334,1588.63493,3.9210529495268145,1.2528666640378547,6,8,10,9,7,10,4,8,5,5,40,32,72,1,10
HOOSIERS,23,233,10.150893298691777,7694,6806,1701,254,976,938,199,0.2499265354099324,1046,67,77,1007,450.53178,1318.58432,3.8764684703632892,1.2605968642447418,8,10,9,10,3,7,10,3,8,3,40,31,71,2,10
LOUISVILLE SLUGGERS,23,223,10.504684858406454,7492,6730,1777,243,967,903,160,0.26404160475482913,1100,71,52,1173,464.1885155555556,1368.9294599999998,3.797906036363637,1.244481327272727,6,9,3,6,10,8,8,5,9,6,34,36,70,3,10
WESTSIDE MARAUDERS,21,270,11.025425539642736,7309,6570,1705,242,925,904,171,0.2595129375951294,1195,76,32,1199,503.39798777777776,1455.438376,3.7912819163179914,1.2179400635983264,5,4,4,8,8,9,5,7,10,10,29,41,70,3,10
NATIONAL PASTIME,23,254,10.363458970127532,7457,6690,1705,260,923,936,149,0.25485799701046336,1202,76,52,1182,528.2339777777778,1479.88323,3.955162895174709,1.2311840515806987,9,3,8,4,6,9,8,6,3,8,30,34,64,4,10
MELONHEADS,23,237,9.904495688308224,7436,6609,1683,243,928,913,153,0.2546527462551067,1373,82,0,1272,600.53293,1674.79926,3.9364867953386744,1.2198100946831756,6,5,6,5,5,10,2,9,4,9,27,34,61,5,10
BIG RED MACHINE,23,207,9.768274247400733,7619,6783,1687,265,932,933,112,0.24871001031991744,1169,71,59,1135,503.9871811111111,1469.9801100000002,3.880140829769034,1.257468015397776,10,6,7,1,2,8,9,4,7,4,26,32,58,6,10
FREE BIRDS,23,259,9.200688489805776,7152,6308,1585,229,873,853,130,0.25126823081800886,1334,82,27,1327,578.7384655555556,1650.19679,3.904532376311845,1.2370290779610196,3,1,1,3,4,10,3,10,6,7,12,36,48,7,10
ERIE LAKERS,23,209,8.188881367667026,7244,6449,1678,250,916,909,121,0.26019537912854707,1026,59,35,938,473.35386777777774,1334.0251899999998,4.152226910331383,1.300219483430799,7,2,5,2,9,6,6,2,1,1,25,16,41,8,10
FREE AT LAST,22,222,8.001909444515396,7676,6731,1671,236,957,897,167,0.2482543455652949,953,51,38,881,429.5387111111111,1237.40668,4.0565040923399796,1.2984330325288562,4,7,2,7,1,5,7,1,2,2,21,17,38,9,10
WESTSIDE MARAUDERS,23,267,11.016556349202828,7393,6629,1704,254,935,923,160,0.2570523457535073,1297,84,43,1341,545.7415055555556,1577.2589460000002,3.7869495373939865,1.2160824564379338,7,6,5,7,6,10,6,10,10,9,31,45,76,1,11
LOUISVILLE SLUGGERS,23,200,10.575660306178763,7541,6778,1756,258,982,932,168,0.25907347300088523,1095,68,68,1083,468.6626033333333,1370.3285199999998,3.8520213972602737,1.2514415707762556,8,9,7,8,8,3,10,4,9,6,40,32,72,2,11
BLUE SOCKS,23,241,10.420691102174114,7936,7142,1823,247,971,948,180,0.25525063007560905,1166,73,56,1142,511.07564444444455,1433.4415299999998,3.9448377358490574,1.2293666638078902,6,8,9,9,5,5,9,5,4,7,37,30,67,3,11
NATIONAL PASTIME,23,267,10.417707509863666,7384,6658,1738,229,910,881,159,0.26103935115650345,1276,80,52,1233,547.235318888889,1557.09204,3.8598102429467094,1.2202915673981192,4,3,3,6,10,8,8,7,8,8,26,39,65,4,11
HOOSIERS,23,236,10.438539377701478,8068,7166,1812,271,1023,1002,209,0.25286073123081215,1175,72,22,1048,512.44692,1522.31187,3.9251253446808514,1.295584570212766,10,10,10,10,4,4,4,3,5,2,44,18,62,5,11
MELONHEADS,23,236,9.85077793896741,7307,6467,1622,243,916,892,153,0.2508118138240297,1340,82,0,1321,579.9185277777779,1623.00006,3.894975186567165,1.2111940746268657,5,4,4,4,3,9,3,9,7,10,20,38,58,6,11
BIG RED MACHINE,23,203,9.663627632495338,7507,6641,1637,271,934,925,121,0.24649902123174222,1262,78,27,1217,547.8717088888889,1590.87525,3.9071674960380345,1.2605984548335976,10,5,6,2,2,6,5,6,6,5,25,28,53,7,11
ERIE LAKERS,23,212,8.341006383608827,7468,6626,1725,261,943,941,110,0.26033806217929367,938,54,50,866,430.57804,1237.5295999999998,4.131345799573561,1.3193279317697226,9,7,8,1,9,1,7,1,1,1,34,11,45,8,11
FREE BIRDS,23,250,9.05383728514212,7277,6475,1672,214,874,867,126,0.25822393822393824,1269,79,27,1260,558.4768577777779,1605.1307900000002,3.9608287785658005,1.2648784791174155,2,2,2,3,7,7,5,8,3,4,16,27,43,9,11
FREE AT LAST,22,229,7.887120964543819,7081,6210,1525,220,869,822,157,0.24557165861513688,1034,58,68,996,468.9381011111111,1308.5148000000002,4.081666257253385,1.2654882011605417,3,1,1,5,1,2,10,2,2,3,11,19,30,10,11
LOUISVILLE SLUGGERS,23,217,10.834185396742093,7639,6858,1783,262,981,947,179,0.2599883347914844,1097,72,52,1119,466.4118133333334,1377.00064,3.8265326526891523,1.2552421513217866,9,9,9,8,8,5,7,5,8,6,43,31,74,1,12
WESTSIDE MARAUDERS,23,263,10.951194304397402,7568,6730,1709,268,956,946,145,0.2539375928677563,1276,80,54,1281,552.8770533333333,1571.585176,3.8996030407523508,1.2316498244514107,10,7,8,6,5,8,8,8,6,8,36,38,74,1,12
BLUE SOCKS,23,259,10.528177165837263,7806,7057,1839,227,969,918,195,0.26059231968258467,1097,69,75,1108,464.1754200000001,1328.95505,3.808184849589791,1.2114448951686418,3,8,6,9,10,3,10,4,9,10,36,36,72,2,12
NATIONAL PASTIME,23,262,10.395103253393387,7520,6706,1706,257,925,920,130,0.2543990456307784,1284,79,52,1244,549.8039277777777,1564.68741,3.8537658489096573,1.2186039018691588,7,6,7,4,6,7,7,7,7,9,30,37,67,3,12
